TOTAL_TIME,0m7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL_FRAMES,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SELECTED_FRAMES,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO_OF_JOINTS,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREQUENCY,42.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DESCRIPTION,Capture 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIME_STAMP,Jul-09,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Frame,Pelvis_accelX_Pelvis,Pelvis_accelY_Pelvis,Pelvis_accelZ_Pelvis,Pelvis_gyroX_Pelvis,Pelvis_gyroY_Pelvis,Pelvis_gyroZ_Pelvis,Pelvis_Joint angle_Pelvis,Pelvis_Relative pos X_Pelvis,Pelvis_Relative pos Y_Pelvis,Pelvis_Relative pos Z_Pelvis,RightPelvis_accelX_RightPelvis,RightPelvis_accelY_RightPelvis,RightPelvis_accelZ_RightPelvis,RightPelvis_gyroX_RightPelvis,RightPelvis_gyroY_RightPelvis,RightPelvis_gyroZ_RightPelvis,RightPelvis_Joint angle_RightPelvis,RightPelvis_Relative pos X_RightPelvis,RightPelvis_Relative pos Y_RightPelvis,RightPelvis_Relative pos Z_RightPelvis,RightUpLeg_accelX_RightUpLeg,RightUpLeg_accelY_RightUpLeg,RightUpLeg_accelZ_RightUpLeg,RightUpLeg_gyroX_RightUpLeg,RightUpLeg_gyroY_RightUpLeg,RightUpLeg_gyroZ_RightUpLeg,RightUpLeg_Joint angle_RightUpLeg,RightUpLeg_Relative pos X_RightUpLeg,RightUpLeg_Relative pos Y_RightUpLeg,RightUpLeg_Relative pos Z_RightUpLeg,RightLeg_accelX_RightLeg,RightLeg_accelY_RightLeg,RightLeg_accelZ_RightLeg,RightLeg_gyroX_RightLeg,RightLeg_gyroY_RightLeg,RightLeg_gyroZ_RightLeg,RightLeg_Joint angle_RightLeg,RightLeg_Relative pos X_RightLeg,RightLeg_Relative pos Y_RightLeg,RightLeg_Relative pos Z_RightLeg,RightFoot_accelX_RightFoot,RightFoot_accelY_RightFoot,RightFoot_accelZ_RightFoot,RightFoot_gyroX_RightFoot,RightFoot_gyroY_RightFoot,RightFoot_gyroZ_RightFoot,RightFoot_Joint angle_RightFoot,RightFoot_Relative pos X_RightFoot,RightFoot_Relative pos Y_RightFoot,RightFoot_Relative pos Z_RightFoot,RightFootEnd_accelX_RightFootEnd,RightFootEnd_accelY_RightFootEnd,RightFootEnd_accelZ_RightFootEnd,RightFootEnd_gyroX_RightFootEnd,RightFootEnd_gyroY_RightFootEnd,RightFootEnd_gyroZ_RightFootEnd,RightFootEnd_Joint angle_RightFootEnd,RightFootEnd_Relative pos X_RightFootEnd,RightFootEnd_Relative pos Y_RightFootEnd,RightFootEnd_Relative pos Z_RightFootEnd,LeftPelvis_accelX_LeftPelvis,LeftPelvis_accelY_LeftPelvis,LeftPelvis_accelZ_LeftPelvis,LeftPelvis_gyroX_LeftPelvis,LeftPelvis_gyroY_LeftPelvis,LeftPelvis_gyroZ_LeftPelvis,LeftPelvis_Joint angle_LeftPelvis,LeftPelvis_Relative pos X_LeftPelvis,LeftPelvis_Relative pos Y_LeftPelvis,LeftPelvis_Relative pos Z_LeftPelvis,LeftUpLeg_accelX_LeftUpLeg,LeftUpLeg_accelY_LeftUpLeg,LeftUpLeg_accelZ_LeftUpLeg,LeftUpLeg_gyroX_LeftUpLeg,LeftUpLeg_gyroY_LeftUpLeg,LeftUpLeg_gyroZ_LeftUpLeg,LeftUpLeg_Joint angle_LeftUpLeg,LeftUpLeg_Relative pos X_LeftUpLeg,LeftUpLeg_Relative pos Y_LeftUpLeg,LeftUpLeg_Relative pos Z_LeftUpLeg,LeftLeg_accelX_LeftLeg,LeftLeg_accelY_LeftLeg,LeftLeg_accelZ_LeftLeg,LeftLeg_gyroX_LeftLeg,LeftLeg_gyroY_LeftLeg,LeftLeg_gyroZ_LeftLeg,LeftLeg_Joint angle_LeftLeg,LeftLeg_Relative pos X_LeftLeg,LeftLeg_Relative pos Y_LeftLeg,LeftLeg_Relative pos Z_LeftLeg,LeftFoot_accelX_LeftFoot,LeftFoot_accelY_LeftFoot,LeftFoot_accelZ_LeftFoot,LeftFoot_gyroX_LeftFoot,LeftFoot_gyroY_LeftFoot,LeftFoot_gyroZ_LeftFoot,LeftFoot_Joint angle_LeftFoot,LeftFoot_Relative pos X_LeftFoot,LeftFoot_Relative pos Y_LeftFoot,LeftFoot_Relative pos Z_LeftFoot,LeftFootEnd_accelX_LeftFootEnd,LeftFootEnd_accelY_LeftFootEnd,LeftFootEnd_accelZ_LeftFootEnd,LeftFootEnd_gyroX_LeftFootEnd,LeftFootEnd_gyroY_LeftFootEnd,LeftFootEnd_gyroZ_LeftFootEnd,LeftFootEnd_Joint angle_LeftFootEnd,LeftFootEnd_Relative pos X_LeftFootEnd,LeftFootEnd_Relative pos Y_LeftFootEnd,LeftFootEnd_Relative pos Z_LeftFootEnd,Spine_accelX_Spine,Spine_accelY_Spine,Spine_accelZ_Spine,Spine_gyroX_Spine,Spine_gyroY_Spine,Spine_gyroZ_Spine,Spine_Joint angle_Spine,Spine_Relative pos X_Spine,Spine_Relative pos Y_Spine,Spine_Relative pos Z_Spine
1.804687446,77,0.11553955,-0.6272583,0.34887695,-0.19335938,0.9199219,-0.6386719,0,0,0,0,0,0,0,0,0,0,0,-0.004275918,0.003705835,-1.000224,-0.5013428,-0.081970215,0.046325684,0.84765625,-1.6123047,-0.3046875,29.837736,-0.08852351,0.0767223,-20.707737,-0.7001953,0.08734131,-0.20617676,0.89746094,-3.5029297,0.7626953,29.887022,-19.447771,-50.676647,-3.429535,6.10E-04,-0.65057373,0.9352417,-0.70996094,-1.4707031,-2.663086,12.237751,-13.763687,-122.40204,-0.21339893,0,0,0,0,0,0,0,-33.73436,-121.583145,-0.97975636,0,0,0,0,0,0,0,0.004275918,-0.003705835,1.000224,-0.87872314,0.27288818,-0.21942139,0.58203125,1.3525391,0.2734375,9.693836,0.08852351,-0.0767223,20.707737,-0.9691162,0.010314941,-0.058166504,0.07910156,0.4267578,0.16992188,2.2192907,8.765291,-55.81305,12.518808,-0.16088867,0.65545654,0.77111816,-0.41601562,-0.30273438,-0.36035156,12.136725,16.020994,-126.75915,2.5498981,0,0,0,0,0,0,0,-3.8659,-124.7963,1.7382612,0,0,0,0,0,0,0,-2.6725945,44.93103,0.17789495
1.828124946,78,0.11212158,-0.7809448,0.40631104,-0.5332031,1.1513672,-0.41210938,0,0,0,0,0,0,0,0,0,0,0,-0.031687498,-0.004329128,-0.9997103,-0.4854126,0.010864258,0.09320068,1.2431641,-1.8066406,-0.3388672,31.64501,-0.6560304,-0.08962637,-20.697102,-0.68341064,0.05041504,-0.3447876,0.35546875,-3.5576172,0.92578125,27.405397,-21.296759,-49.709927,-1.662468,-0.1126709,-0.40551758,0.6536865,-0.5546875,-1.1289062,-2.1298828,12.150103,-21.118742,-121.48961,4.179009,0,0,0,0,0,0,0,-41.026955,-119.58811,3.9087434,0,0,0,0,0,0,0,0.031687498,0.004329128,0.9997103,-0.95526123,0.18005371,-0.26049805,0.22460938,1.4453125,0.10839844,11.670012,0.6560304,0.08962637,20.697102,-0.95861816,-0.099731445,-0.038269043,-0.053710938,0.5390625,0.15039062,3.4858809,10.517991,-55.318974,11.671289,-0.18762207,0.5758667,0.7440796,-0.22753906,-0.16796875,-0.36132812,11.905574,17.830963,-126.21117,1.3431721,0,0,0,0,0,0,0,-2.0770493,-124.40222,0.627861,0,0,0,0,0,0,0,-2.3295984,44.94949,-0.120808005
1.851562445,79,0.10394287,-0.9649658,0.44873047,-0.36132812,1.4189453,-0.17285156,0,0,0,0,0,0,0,0,0,0,0,-0.08153021,-0.021367565,-0.9965904,-0.47052002,0.084228516,0.07824707,1.2871094,-1.6552734,-0.21191406,32.82612,-1.6879288,-0.44237483,-20.632511,-0.6112671,0.07788086,-0.4389038,0.045898438,-3.6230469,0.9785156,24.889668,-23.543226,-48.821144,0.1674118,-0.2255249,-0.5507202,0.5650635,-1.0859375,-0.28027344,-1.6103516,11.367303,-29.091778,-120.13135,8.600044,0,0,0,0,0,0,0,-48.943634,-117.68364,8.581426,0,0,0,0,0,0,0,0.08153021,0.021367565,0.9965904,-1.0343628,0.045837402,-0.28320312,0.017578125,1.4824219,0.015625,14.083004,1.6879288,0.44237483,20.632511,-0.99139404,-0.18945312,-0.0836792,-0.091796875,0.6533203,0.16894531,4.5454497,12.844743,-54.655506,11.192301,-0.16320801,0.6054077,0.78759766,0.07324219,0.08105469,-0.3251953,11.945403,20.576834,-125.49402,0.79206085,0,0,0,0,0,0,0,0.6579037,-123.84287,0.0733881,0,0,0,0,0,0,0,-1.6652015,44.968227,-0.8279202
1.874999944,80,0.12719727,-1.05719,0.47418213,-0.15332031,1.4560547,-0.13769531,0,0,0,0,0,0,0,0,0,0,0,-0.11863288,-0.040581003,-0.99227166,-0.43426514,0.11352539,0.10192871,0.5830078,-0.9814453,-0.1640625,33.88765,-2.4560676,-0.8401525,-20.543098,-0.6392822,0.08880615,-0.4194336,-0.12792969,-3.7578125,0.9765625,21.739376,-25.153297,-48.25689,1.525486,-0.463562,-0.90826416,0.82421875,-1.3144531,0.45214844,-1.3945312,10.998967,-36.508648,-118.51613,12.547651,0,0,0,0,0,0,0,-56.352364,-116.04191,12.601877,0,0,0,0,0,0,0,0.11863288,0.040581003,0.99227166,-1.0097656,-0.13232422,-0.37316895,0.33789062,1.4990234,0.0703125,16.034842,2.4560676,0.8401525,20.543098,-1.0371704,-0.20831299,-0.09057617,0.078125,0.76953125,0.2265625,5.600317,15.276335,-53.89273,11.100666,-0.15466309,0.55407715,0.736084,0.39453125,0.2548828,-0.4375,12.301101,23.750149,-124.62575,0.5431833,0,0,0,0,0,0,0,3.8212242,-123.09443,-0.12570667,0,0,0,0,0,0,0,-1.6451588,44.947235,-1.6415205
1.898437443,81,0.07385254,-1.133606,0.49279785,0.017578125,1.5322266,-0.21289062,0,0,0,0,0,0,0,0,0,0,0,-0.15023002,-0.058685593,-0.9871644,-0.51379395,0.20666504,0.29431152,0.0703125,-0.2705078,-0.080078125,34.327774,-3.110227,-1.2149737,-20.43736,-0.81256104,0.044311523,-0.3890381,0.006835938,-3.7158203,0.88378906,17.918045,-26.094875,-48.217754,2.1970348,-1.0836182,-1.302124,1.1094971,-1.6796875,-0.059570312,-2.211914,13.718999,-42.946556,-116.78874,15.527643,0,0,0,0,0,0,0,-62.764904,-114.13409,16.042871,0,0,0,0,0,0,0,0.15023002,0.058685593,0.9871644,-1.0073853,-0.1071167,-0.31567383,1.3173828,1.2919922,0.34472656,17.519924,3.110227,1.2149737,20.43736,-1.0959473,-0.16223145,-0.05493164,0.45703125,1.0419922,0.20605469,6.491929,17.579668,-53.1237,11.124683,-0.2477417,0.74157715,0.76867676,0.5751953,0.60058594,-0.6035156,12.867823,26.938381,-123.66333,0.043536186,0,0,0,0,0,0,0,6.996208,-122.278984,-0.569191,0,0,0,0,0,0,0,-1.969779,44.90579,-2.369821
1.921874943,82,-0.023498535,-1.1709595,0.49902344,0.5097656,1.53125,-0.36523438,0,0,0,0,0,0,0,0,0,0,0,-0.18306741,-0.0706945,-0.9807997,-1.007019,0.31488037,0.37750244,-0.15917969,0.24511719,0.09863281,34.480316,-3.7900639,-1.4635953,-20.305595,-0.96972656,0.017333984,-0.31085205,-0.38183594,-3.4082031,0.6826172,15.806009,-26.577179,-48.497746,2.2176666,-1.0914307,-0.53131104,0.7648926,-1.2636719,-0.6611328,-1.9550781,18.745466,-47.21942,-115.95723,15.476917,0,0,0,0,0,0,0,-66.93874,-112.69503,16.276485,0,0,0,0,0,0,0,0.18306741,0.0706945,0.9807997,-1.0841064,0.001586914,-0.2886963,2.0332031,1.1240234,0.5644531,18.821798,3.7900639,1.4635953,20.305595,-1.1032715,6.10E-05,-0.03753662,0.8359375,1.1992188,0.18652344,7.317699,19.720272,-52.361263,10.376453,-0.13549805,0.70129395,0.75372314,0.67578125,1.0039062,-0.8417969,13.612044,29.95533,-122.66884,-1.392004,0,0,0,0,0,0,0,9.998533,-121.47962,-1.8412008,0,0,0,0,0,0,0,-2.6217856,44.85054,-2.743397
1.945312442,83,-0.072631836,-1.1641846,0.5182495,0.7548828,1.4140625,-0.4609375,0,0,0,0,0,0,0,0,0,0,0,-0.21685362,-0.07736202,-0.9734179,-1.1473389,-0.116760254,0.2711792,-0.3359375,0.8798828,-0.2783203,34.580902,-4.4895425,-1.6016337,-20.152765,-1.0894165,0.094177246,-0.12786865,-0.7324219,-3.0449219,0.55859375,13.429912,-26.818594,-49.173145,1.9131145,-1.3273315,-0.32086182,0.59295654,-1.1728516,-0.18945312,-0.47753906,22.895643,-51.228943,-115.50955,15.26296,0,0,0,0,0,0,0,-70.903114,-111.98687,16.077503,0,0,0,0,0,0,0,0.21685362,0.07736202,0.9734179,-1.032898,0.22991943,-0.27557373,2.3535156,0.8486328,0.5996094,19.153187,4.4895425,1.6016337,20.152765,-1.0748901,-0.008056641,-0.032836914,1.1572266,1.3935547,0.16699219,7.2549586,21.185495,-51.848118,9.503698,-0.15057373,0.7183838,0.7272339,0.81347656,1.4658203,-1.1542969,14.287111,32.495567,-121.81096,-3.2059145,0,0,0,0,0,0,0,12.514072,-121.01806,-3.506894,0,0,0,0,0,0,0,-3.554332,44.786457,-2.7675686
1.968749941,84,-0.15692139,-1.0752563,0.53808594,0.4892578,1.0888672,-0.57128906,0,0,0,0,0,0,0,0,0,0,0,-0.24675965,-0.08063578,-0.96589315,-0.9784546,-0.04827881,0.94317627,-0.31054688,0.59472656,-0.5703125,34.251175,-5.1086893,-1.6694106,-19.996983,-1.0479126,0.17108154,0.33563232,-1.046875,-2.0283203,0.3125,11.176883,-26.355717,-49.803806,1.9179955,-2,-0.7927246,0.5067749,-0.203125,0.08691406,-0.0390625,25.07664,-54.58596,-114.44354,16.450586,0,0,0,0,0,0,0,-74.27756,-111.02079,17.233839,0,0,0,0,0,0,0,0.24675965,0.08063578,0.96589315,-1.0845947,0.49517822,-0.34246826,2.2021484,0.3935547,0.4873047,19.532251,5.1086893,1.6694106,19.996983,-1.1161499,0.051818848,-0.05493164,1.2148438,1.5859375,0.0703125,6.755664,22.701515,-51.38105,8.778765,-0.20477295,0.73394775,0.7046509,1.1035156,1.9462891,-1.5234375,14.998736,35.769608,-120.838554,-5.0589933,0,0,0,0,0,0,0,15.770348,-120.63841,-5.1852293,0,0,0,0,0,0,0,-4.2594905,44.727497,-2.645806
1.992187441,85,-0.24926758,-1.0858765,0.5930786,0.2421875,0.7441406,-0.71777344,0,0,0,0,0,0,0,0,0,0,0,-0.27235305,-0.07938692,-0.9591951,-1.4624634,-0.24127197,1.269104,-0.4375,0.11816406,-0.43554688,34.368763,-5.6385527,-1.6435554,-19.85831,-0.7220459,-0.517395,0.7085571,-0.45410156,-0.14648438,-0.21289062,10.802267,-26.312157,-49.906773,2.3315487,-2,0.30133057,-0.30352783,0.79296875,-0.30664062,-0.26953125,26.380459,-55.8959,-113.738335,17.659582,0,0,0,0,0,0,0,-75.537506,-110.05717,18.468601,0,0,0,0,0,0,0,0.27235305,0.07938692,0.9591951,-1.0496216,0.48492432,-0.3885498,1.6748047,0.30664062,0.33984375,19.689072,5.6385527,1.6435554,19.85831,-1.1380005,-0.059570312,-0.07574463,0.9892578,1.7548828,-0.026367188,5.492442,23.726368,-51.1687,8.310184,-0.2755127,0.6622925,0.72094727,1.3671875,2.6386719,-1.890625,15.457596,38.982487,-119.92267,-6.730529,0,0,0,0,0,0,0,18.990122,-120.54039,-6.7825785,0,0,0,0,0,0,0,-4.54188,44.717304,-2.41137
2.01562494,86,-0.2659912,-1.0831299,0.4663086,0.013671875,0.22460938,-0.73828125,0,0,0,0,0,0,0,0,0,0,0,-0.29060125,-0.07196897,-0.9543015,-0.97436523,-0.40252686,0.98339844,0.546875,0.33691406,-0.1796875,34.216286,-6.016348,-1.4899809,-19.757,-0.765625,-0.5970459,0.17468262,1.8457031,1.6708984,-0.5761719,10.511593,-26.214397,-49.882088,2.5892296,-2,0.30133057,-0.30352783,0.79296875,-0.30664062,-0.26953125,25.081778,-53.805935,-114.40964,18.449524,0,0,0,0,0,0,0,-73.44754,-110.72847,19.258541,0,0,0,0,0,0,0,0.29060125,0.07196897,0.9543015,-1.15979,0.265625,-0.23760986,1.1279297,0.328125,0.17480469,20.048264,6.016348,1.4899809,19.757,-1.1173706,-0.28216553,0.053649902,0.83984375,1.9824219,-0.19921875,4.121888,24.643694,-51.07292,7.9391212,-0.4510498,0.7133179,0.7163086,1.7646484,3.4072266,-2.2021484,15.922195,42.44359,-118.91396,-8.411476,0,0,0,0,0,0,0,22.517391,-120.61488,-8.718615,0,0,0,0,0,0,0,-4.4156885,44.74405,-2.029734
2.039062439,87,-0.14630127,-1.1325073,0.4071045,-0.0625,-0.3173828,-0.51953125,0,0,0,0,0,0,0,0,0,0,0,-0.29741782,-0.05987247,-0.9531023,-0.28240967,-0.32336426,0.34924316,0.47558594,1.2167969,-0.3935547,33.35212,-6.157472,-1.2395458,-19.732172,-0.7180786,-0.10601807,-0.505188,2.383789,2.7841797,-0.7705078,11.2421465,-25.476149,-50.04857,2.4848385,-2,-0.6641846,0.60772705,2.625,1.9951172,1.1191406,23.4485,-48.861694,-116.42719,17.765182,0,0,0,0,0,0,0,-68.56243,-113.29034,19.246979,0,0,0,0,0,0,0,0.29741782,0.05987247,0.9531023,-1.3549194,0.1281128,0.016235352,0.56347656,0.203125,-0.13964844,20.418444,6.157472,1.2395458,19.732172,-1.2358398,-0.34240723,0.4104004,0.7089844,2.34375,-0.296875,3.0606863,25.310452,-51.11541,7.834917,-0.31762695,0.6925659,0.6768799,2.4453125,4.3291016,-2.5341797,16.680103,46.123604,-117.72564,-9.965879,0,0,0,0,0,0,0,26.33756,-120.57296,-10.568877,0,0,0,0,0,0,0,-4.043317,44.801167,-1.5526159
2.062499939,88,-0.22619629,-1.5829468,0.7384033,-2.6376953,0.14550781,-0.96972656,0,0,0,0,0,0,0,0,0,0,0,-0.30388236,-0.057842735,-0.9512277,-2,-0.12133789,-1.9420166,0.55859375,2.2314453,-0.8486328,29.707062,-6.2913074,-1.1975238,-19.693363,-2,1.1377563,0.59173584,2.4716797,0.41992188,2.0957031,11.073147,-24.121946,-50.736984,2.1625671,1.9477539,-2,-1.9421997,2.640625,0.6376953,6.102539,21.288866,-46.712234,-117.51068,16.910328,0,0,0,0,0,0,0,-66.59392,-115.75997,18.269651,0,0,0,0,0,0,0,0.30388236,0.057842735,0.9512277,-1.8063354,0.25933838,0.29156494,0.16699219,-0.4501953,-0.40039062,22.289839,6.2913074,1.1975238,19.693363,-1.6345825,-0.175354,0.82159424,1.1445312,2.7109375,-0.35546875,4.427176,25.58239,-51.213116,8.266665,-0.14300537,0.8137207,0.673645,2.8222656,6.211914,-3.1689453,18.396698,49.893074,-116.140564,-11.229873,0,0,0,0,0,0,0,30.381935,-120.32828,-12.490134,0,0,0,0,0,0,0,-2.248762,44.910522,-2.0125446
2.085937438,89,-0.15924072,-1.1080933,0.70684814,-0.2734375,-0.8720703,-1.0009766,0,0,0,0,0,0,0,0,0,0,0,-0.3021842,-0.038556464,-0.9526806,-1.6834106,0.24969482,0.4399414,2.9267578,-2.2578125,-0.6113281,26.762672,-6.2561502,-0.79823834,-19.72344,0.1408081,-0.1048584,0.003173828,1.8242188,2.1289062,-1.4003906,10.750906,-21.653784,-51.28807,1.8136806,-2,-1.8067627,-0.07647705,2.836914,1.9755859,0.7988281,18.47944,-41.005478,-119.065346,16.586187,0,0,0,0,0,0,0,-60.914536,-117.72268,17.956848,0,0,0,0,0,0,0,0.3021842,0.038556464,0.9526806,-1.5357666,0.12347412,0.7542114,-0.796875,-1.96875,-0.4404297,21.577084,6.2561502,0.79823834,19.72344,-1.4384766,-0.99554443,0.94073486,0.61816406,3.2207031,-0.6064453,9.481081,24.53228,-52.25496,9.678299,-0.2921753,0.8965454,0.68395996,3.7070312,8.364258,-4.4560547,21.120955,53.007504,-114.846634,-11.727947,0,0,0,0,0,0,0,34.07453,-120.73611,-14.408284,0,0,0,0,0,0,0,-0.8476762,44.97432,-1.5513031
2.109374937,90,0.03289795,-0.6854248,0.81073,0.46484375,-1.4394531,-0.55078125,0,0,0,0,0,0,0,0,0,0,0,-0.28140125,-0.00402505,-0.95976114,-0.43719482,0.001098633,-0.24731445,2.9501953,2.1513672,-0.47753906,27.497406,-5.8258753,-0.083331,-19.870031,-1.1203613,0.75164795,-0.758667,2.6416016,1.2958984,-0.12011719,11.452014,-20.338875,-50.70288,1.9567986,1.2277832,-0.6322632,0.7456665,0.82910156,1.5976562,-0.30273438,17.044535,-36.099598,-119.368324,16.894053,0,0,0,0,0,0,0,-55.971798,-118.56104,19.013329,0,0,0,0,0,0,0,0.28140125,0.00402505,0.95976114,-1.7245483,-0.30718994,1.2868042,-1.0039062,-3.5361328,-1.0585938,17.660784,5.8258753,0.083331,19.870031,-1.5063477,-0.4071045,0.6734009,2.6386719,3.149414,-0.3173828,17.015453,21.767769,-54.14358,12.44257,-0.85528564,1.1847534,0.15899658,4.1816406,10.594727,-5.9785156,27.895517,53.990574,-114.083115,-11.127834,0,0,0,0,0,0,0,36.21624,-121.76667,-16.181368,0,0,0,0,0,0,0,-0.31421557,45.006546,-0.09662086
2.132812436,91,0.08428955,-0.43701172,0.76678467,0.29492188,-1.3251953,-0.29003906,0,0,0,0,0,0,0,0,0,0,0,-0.22966117,0.02264163,-0.973258,-0.5987549,0.38793945,-0.41583252,3.2441406,2.0195312,-1.0859375,25.342402,-4.7546973,0.46875194,-20.149456,-0.7079468,0.18695068,-0.3932495,2.6035156,1.0976562,-0.5566406,10.094205,-16.155636,-51.728893,-0.24304008,-0.8018799,-0.81365967,1.4128418,-0.35742188,1.9355469,-0.1484375,15.914549,-29.56272,-121.065506,13.391144,0,0,0,0,0,0,0,-49.395844,-121.12586,15.983249,0,0,0,0,0,0,0,0.22966117,-0.02264163,0.973258,-1.2792969,-0.23944092,0.3336792,1.1650391,-4.395508,-1.3300781,11.416217,4.7546973,-0.46875194,20.149456,-1.8363037,1.3181152,-0.33148193,2.069336,2.8173828,-0.18261719,27.131203,16.646667,-56.175285,17.861553,-2,-1.9069214,1.6398926,-2.727539,6.7695312,-4.833008,39.25627,52.062042,-113.547134,-7.456152,0,0,0,0,0,0,0,36.232067,-122.61342,-15.668495,0,0,0,0,0,0,0,-0.51575977,44.99285,1.1684072
2.156249936,92,0.01361084,-0.36791992,0.7681885,-0.6699219,-1.0888672,-0.16796875,0,0,0,0,0,0,0,0,0,0,0,-0.21025088,0.039169,-0.97705346,-1.3574219,0.90130615,-0.2130127,-1.5195312,1.1894531,0.5498047,23.2558,-4.352844,0.8109197,-20.228035,-1.5632324,0.23675537,-0.12652588,0.025390625,1.0820312,-0.7138672,9.172091,-14.741514,-52.233856,-2.2688293,-0.6578369,-0.5932007,0.81622314,-0.31054688,-0.051757812,0.67578125,13.616774,-26.070744,-122.20886,10.17182,0,0,0,0,0,0,0,-45.911957,-122.74503,12.639715,0,0,0,0,0,0,0,0.21025088,-0.039169,0.97705346,-2,0.5488281,-0.0770874,2.2177734,-2.663086,0.234375,10.745871,4.352844,-0.8109197,20.228035,-1.3586426,0.7019043,-1.3048706,-5.2021484,2.9589844,-1.1289062,34.484207,14.419443,-56.917835,20.839869,-1.7607422,0.810791,1.8643188,-2.4228516,3.7148438,-3.3447266,43.22551,52.85047,-111.126205,-6.9331074,0,0,0,0,0,0,0,38.825684,-120.61522,-17.582363,0,0,0,0,0,0,0,0.14582801,44.973278,1.7715487
2.179687435,93,-0.0680542,-0.5477905,0.7379761,-0.9345703,-1.1269531,-0.036132812,0,0,0,0,0,0,0,0,0,0,0,-0.18506828,0.044671126,-0.98189265,-0.9869995,-0.6488037,-0.18695068,-0.60253906,1.1337891,-0.7988281,21.93391,-3.831486,0.92483073,-20.328222,-0.5352783,-0.20684814,-0.3713379,-1.4091797,1.1757812,-0.9873047,9.463525,-13.834692,-52.462383,-3.0203056,-0.5441284,-0.824646,0.74468994,-0.25097656,-0.12695312,0.2783203,12.650893,-22.438686,-122.94791,8.990669,0,0,0,0,0,0,0,-42.29996,-123.63012,11.246682,0,0,0,0,0,0,0,0.18506828,-0.044671126,0.98189265,-1.4934692,1.3233643,-1.9060059,-0.39160156,-3.2421875,1.6542969,8.74963,3.831486,-0.92483073,20.328222,-1.6841431,-0.68585205,-1.0093994,-5.3183594,3.243164,-0.84277344,44.068523,9.659716,-57.58021,22.737738,-0.838562,-1.9146118,1.0386353,-1.0273438,-1.9658203,-1.8935547,34.19857,52.55699,-107.13617,-7.119013,0,0,0,0,0,0,0,39.24066,-117.5073,-17.854408,0,0,0,0,0,0,0,1.1596562,44.956036,1.8266976
2.203124934,94,-0.056518555,-0.9209595,0.63916016,-1.9580078,-1.2363281,-0.10058594,0,0,0,0,0,0,0,0,0,0,0,-0.1495713,0.041595627,-0.988087,-0.7399292,-0.25860596,-0.08062744,-2.3896484,2.9482422,-1.4482422,17.998127,-3.096591,0.8611585,-20.456463,-1.2392578,-0.36853027,-0.17163086,-1.1357422,0.7138672,-0.6533203,6.8902245,-9.785538,-53.61023,-5.026989,-0.3942871,-0.7418213,0.78692627,-0.43652344,-0.14160156,-0.080078125,13.169479,-16.455984,-124.30527,6.935026,0,0,0,0,0,0,0,-36.329956,-125.009445,9.080497,0,0,0,0,0,0,0,0.1495713,-0.041595627,0.988087,-1.416748,0.38897705,-0.9624634,-2.78125,-2.8710938,0.12109375,7.364259,3.096591,-0.8611585,20.456463,-1.0853271,-0.68634033,-0.9262085,0.051757812,2.1835938,-0.7763672,51.48248,5.0398383,-57.74229,23.716476,-0.10235596,1.22052,1.347229,-1.8330078,-2.7333984,-2.022461,28.257114,51.13554,-103.60106,-7.2389793,0,0,0,0,0,0,0,38.172806,-114.90223,-17.455606,0,0,0,0,0,0,0,2.565198,44.91112,1.5023232
