TOTAL_TIME,0m12s
TOTAL_FRAMES,608
SELECTED_FRAMES,608
NO_OF_JOINTS,12
FREQUENCY,51.2
DESCRIPTION,Capture 45
TIME_STAMP,Nov 1, 2010

Time,Frame,Pelvis_accelX_Pelvis,Pelvis_accelY_Pelvis,Pelvis_accelZ_Pelvis,Pelvis_gyroX_Pelvis,Pelvis_gyroY_Pelvis,Pelvis_gyroZ_Pelvis,Pelvis_Joint angle_Pelvis,Pelvis_Relative pos X_Pelvis,Pelvis_Relative pos Y_Pelvis,Pelvis_Relative pos Z_Pelvis,RightPelvis_accelX_RightPelvis,RightPelvis_accelY_RightPelvis,RightPelvis_accelZ_RightPelvis,RightPelvis_gyroX_RightPelvis,RightPelvis_gyroY_RightPelvis,RightPelvis_gyroZ_RightPelvis,RightPelvis_Joint angle_RightPelvis,RightPelvis_Relative pos X_RightPelvis,RightPelvis_Relative pos Y_RightPelvis,RightPelvis_Relative pos Z_RightPelvis,RightUpLeg_accelX_RightUpLeg,RightUpLeg_accelY_RightUpLeg,RightUpLeg_accelZ_RightUpLeg,RightUpLeg_gyroX_RightUpLeg,RightUpLeg_gyroY_RightUpLeg,RightUpLeg_gyroZ_RightUpLeg,RightUpLeg_Joint angle_RightUpLeg,RightUpLeg_Relative pos X_RightUpLeg,RightUpLeg_Relative pos Y_RightUpLeg,RightUpLeg_Relative pos Z_RightUpLeg,RightLeg_accelX_RightLeg,RightLeg_accelY_RightLeg,RightLeg_accelZ_RightLeg,RightLeg_gyroX_RightLeg,RightLeg_gyroY_RightLeg,RightLeg_gyroZ_RightLeg,RightLeg_Joint angle_RightLeg,RightLeg_Relative pos X_RightLeg,RightLeg_Relative pos Y_RightLeg,RightLeg_Relative pos Z_RightLeg,RightFoot_accelX_RightFoot,RightFoot_accelY_RightFoot,RightFoot_accelZ_RightFoot,RightFoot_gyroX_RightFoot,RightFoot_gyroY_RightFoot,RightFoot_gyroZ_RightFoot,RightFoot_Joint angle_RightFoot,RightFoot_Relative pos X_RightFoot,RightFoot_Relative pos Y_RightFoot,RightFoot_Relative pos Z_RightFoot,RightFootEnd_accelX_RightFootEnd,RightFootEnd_accelY_RightFootEnd,RightFootEnd_accelZ_RightFootEnd,RightFootEnd_gyroX_RightFootEnd,RightFootEnd_gyroY_RightFootEnd,RightFootEnd_gyroZ_RightFootEnd,RightFootEnd_Joint angle_RightFootEnd,RightFootEnd_Relative pos X_RightFootEnd,RightFootEnd_Relative pos Y_RightFootEnd,RightFootEnd_Relative pos Z_RightFootEnd,LeftPelvis_accelX_LeftPelvis,LeftPelvis_accelY_LeftPelvis,LeftPelvis_accelZ_LeftPelvis,LeftPelvis_gyroX_LeftPelvis,LeftPelvis_gyroY_LeftPelvis,LeftPelvis_gyroZ_LeftPelvis,LeftPelvis_Joint angle_LeftPelvis,LeftPelvis_Relative pos X_LeftPelvis,LeftPelvis_Relative pos Y_LeftPelvis,LeftPelvis_Relative pos Z_LeftPelvis,LeftUpLeg_accelX_LeftUpLeg,LeftUpLeg_accelY_LeftUpLeg,LeftUpLeg_accelZ_LeftUpLeg,LeftUpLeg_gyroX_LeftUpLeg,LeftUpLeg_gyroY_LeftUpLeg,LeftUpLeg_gyroZ_LeftUpLeg,LeftUpLeg_Joint angle_LeftUpLeg,LeftUpLeg_Relative pos X_LeftUpLeg,LeftUpLeg_Relative pos Y_LeftUpLeg,LeftUpLeg_Relative pos Z_LeftUpLeg,LeftLeg_accelX_LeftLeg,LeftLeg_accelY_LeftLeg,LeftLeg_accelZ_LeftLeg,LeftLeg_gyroX_LeftLeg,LeftLeg_gyroY_LeftLeg,LeftLeg_gyroZ_LeftLeg,LeftLeg_Joint angle_LeftLeg,LeftLeg_Relative pos X_LeftLeg,LeftLeg_Relative pos Y_LeftLeg,LeftLeg_Relative pos Z_LeftLeg,LeftFoot_accelX_LeftFoot,LeftFoot_accelY_LeftFoot,LeftFoot_accelZ_LeftFoot,LeftFoot_gyroX_LeftFoot,LeftFoot_gyroY_LeftFoot,LeftFoot_gyroZ_LeftFoot,LeftFoot_Joint angle_LeftFoot,LeftFoot_Relative pos X_LeftFoot,LeftFoot_Relative pos Y_LeftFoot,LeftFoot_Relative pos Z_LeftFoot,LeftFootEnd_accelX_LeftFootEnd,LeftFootEnd_accelY_LeftFootEnd,LeftFootEnd_accelZ_LeftFootEnd,LeftFootEnd_gyroX_LeftFootEnd,LeftFootEnd_gyroY_LeftFootEnd,LeftFootEnd_gyroZ_LeftFootEnd,LeftFootEnd_Joint angle_LeftFootEnd,LeftFootEnd_Relative pos X_LeftFootEnd,LeftFootEnd_Relative pos Y_LeftFootEnd,LeftFootEnd_Relative pos Z_LeftFootEnd,Spine_accelX_Spine,Spine_accelY_Spine,Spine_accelZ_Spine,Spine_gyroX_Spine,Spine_gyroY_Spine,Spine_gyroZ_Spine,Spine_Joint angle_Spine,Spine_Relative pos X_Spine,Spine_Relative pos Y_Spine,Spine_Relative pos Z_Spine,
0.0,0,-0.119384766,0.7151489,0.6064453,-0.048828125,0.3955078,0.32617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83918333,0.03895934,-0.542561,-1.2210693,0.29760742,0.44207764,-1.4550781,1.0410156,0.38867188,18.919226,-17.373695,0.80657893,-11.232695,1.1954956,-0.3334961,0.16101074,1.8525391,0.6269531,-0.5839844,32.308834,-37.331825,-52.215508,-17.521324,-0.5339966,0.0178833,0.84643555,-0.22070312,-0.18945312,-0.20703125,8.926561,-39.23012,-119.61077,7.7054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.90719,-118.31534,16.868595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83918333,-0.03895934,0.542561,-1.0380859,-0.109802246,0.015258789,-0.80859375,-1.0136719,-0.4873047,11.915519,17.373695,-0.80657893,11.232695,1.0272827,-0.04559326,0.056030273,0.07421875,0.13085938,-0.18164062,3.7128835,14.466006,-56.429703,23.377037,-0.38238525,0.038024902,0.91625977,0.078125,-0.03125,0.078125,37.59267,10.548731,-125.29834,44.034206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.270923,-127.46244,63.8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2819088,44.943768,-0.3021974,
0.0195312497089617,1,-0.119384766,0.7151489,0.6064453,-0.048828125,0.3955078,0.32617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83918333,0.03895934,-0.542561,-1.2210693,0.29760742,0.44207764,-1.4550781,1.0410156,0.38867188,18.919226,-17.373695,0.80657893,-11.232695,1.1954956,-0.3334961,0.16101074,1.8525391,0.6269531,-0.5839844,32.308834,-37.331825,-52.215508,-17.521324,-0.5339966,0.0178833,0.84643555,-0.22070312,-0.18945312,-0.20703125,8.926561,-39.23012,-119.61077,7.7054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.90719,-118.31534,16.868595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83918333,-0.03895934,0.542561,-1.0380859,-0.109802246,0.015258789,-0.80859375,-1.0136719,-0.4873047,11.915519,17.373695,-0.80657893,11.232695,1.0272827,-0.04559326,0.056030273,0.07421875,0.13085938,-0.18164062,3.7128835,14.466006,-56.429703,23.377037,-0.38238525,0.038024902,0.91625977,0.078125,-0.03125,0.078125,37.59267,10.548731,-125.29834,44.034206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.270923,-127.46244,63.8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2819088,44.943768,-0.3021974,
0.0390624994179234,2,-0.119384766,0.7151489,0.6064453,-0.048828125,0.3955078,0.32617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83918333,0.03895934,-0.542561,-1.2210693,0.29760742,0.44207764,-1.4550781,1.0410156,0.38867188,18.919226,-17.373695,0.80657893,-11.232695,1.1954956,-0.3334961,0.16101074,1.8525391,0.6269531,-0.5839844,32.308834,-37.331825,-52.215508,-17.521324,-0.5339966,0.0178833,0.84643555,-0.22070312,-0.18945312,-0.20703125,8.926561,-39.23012,-119.61077,7.7054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.90719,-118.31534,16.868595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83918333,-0.03895934,0.542561,-1.0380859,-0.109802246,0.015258789,-0.80859375,-1.0136719,-0.4873047,11.915519,17.373695,-0.80657893,11.232695,1.0272827,-0.04559326,0.056030273,0.07421875,0.13085938,-0.18164062,3.7128835,14.466006,-56.429703,23.377037,-0.38238525,0.038024902,0.91625977,0.078125,-0.03125,0.078125,37.59267,10.548731,-125.29834,44.034206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.270923,-127.46244,63.8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2819088,44.943768,-0.3021974,
0.0585937491268851,3,-0.22515869,0.7697754,0.4833374,0.24707031,-0.171875,0.059570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7273802,0.15506433,0.6685928,-0.9529419,-0.26898193,0.34222412,-0.040039062,1.4628906,0.5439453,28.601177,-15.059026,3.2103124,13.841944,0.9125366,0.13531494,-0.21643066,-1.3798828,1.2089844,0.6152344,29.779778,5.0238867,-47.59465,30.126228,-1.0374756,-0.13323975,0.31652832,0.88378906,-1.1132812,-0.703125,64.145164,19.486744,-116.85794,16.720737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.52128,-125.412834,22.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273802,-0.15506433,-0.6685928,-0.95703125,0.08337402,-0.18579102,0.13183594,0.07128906,-0.23046875,10.276534,15.059026,-3.2103124,-13.841944,0.9959717,-0.14019775,-0.11853027,-0.13574219,-0.12597656,-0.15722656,6.8940663,18.096403,-58.909863,-2.0909786,-0.37219238,0.025878906,0.91326904,-0.049804688,0.61328125,1.1152344,10.817889,17.562326,-130.40334,6.5398083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.756234,-130.77783,26.45423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6002216,44.45206,-5.304902,
0.0781249988358468,4,-0.30975342,0.7671509,0.49749756,0.265625,-0.21289062,-0.06933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7249739,0.15290812,0.6717369,-0.9295654,-0.14849854,0.44989014,0.28222656,1.3955078,0.0087890625,27.296576,-15.009205,3.165672,13.907036,0.8687744,-0.13470459,-0.15625,-1.6884766,0.81347656,0.6298828,27.166052,4.5649967,-48.252064,28.81641,-1.0928345,-0.21368408,0.203125,0.5410156,-0.7392578,-0.43164062,65.93735,18.70198,-117.71852,16.912687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.882732,-126.41833,22.18965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249739,-0.15290812,-0.6717369,-0.97906494,0.01727295,-0.18725586,-0.040039062,0.15429688,-0.24902344,9.926422,15.009205,-3.165672,-13.907036,1.0363159,-0.07489014,-0.118774414,0.0390625,-0.22070312,-0.23339844,6.904557,18.109734,-58.935555,-2.5042305,-0.3690796,0.04663086,0.93096924,-0.03125,0.5371094,0.9638672,11.249466,17.595297,-130.46922,5.702587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.435615,-130.81104,25.583866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.418071,44.465954,-5.353614,
0.09765624854480849,5,-0.35327148,0.7602539,0.48760986,0.45214844,-0.5234375,-0.076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7188767,0.15194081,0.678445,-0.9024048,0.058532715,0.55895996,0.90722656,1.1396484,-0.58691406,26.629501,-14.882977,3.1456459,14.045916,0.81347656,-0.29693604,-0.19421387,-1.1171875,0.3720703,0.30664062,25.326672,4.7687187,-48.53685,27.741571,-1.0857544,-0.34051514,0.12243652,0.140625,-0.2919922,-0.3310547,66.97102,18.23346,-118.34346,17.033573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.465874,-127.27367,21.745518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7188767,-0.15194081,-0.678445,-0.9953003,-0.06781006,-0.17803955,-0.13574219,0.07910156,-0.22753906,9.424939,14.882977,-3.1456459,-14.045916,0.9873047,-0.033447266,-0.21679688,0.020507812,-0.2763672,-0.23242188,7.056079,18.065702,-59.002052,-3.0984697,-0.38049316,0.037719727,0.94677734,-0.087890625,0.46484375,0.66308594,11.568921,17.48015,-130.6222,4.4145017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02894,-130.98123,24.258419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1830983,44.466644,-5.5261164,
0.11718749825377019,6,-0.34228516,0.76885986,0.4814453,0.46191406,-0.8300781,-0.1328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7091198,0.14866973,0.6894789,-0.76220703,0.23809814,0.34906006,0.8486328,1.0976562,-0.35742188,26.01595,-14.680978,3.0779243,14.27435,0.8175659,-0.32434082,-0.26416016,-0.38476562,-0.048828125,-0.29785156,24.149448,5.1384172,-48.824203,26.847378,-0.78826904,0.83184814,1.3012085,-1.6523438,-1.3320312,0.56933594,67.535,17.748932,-118.987076,16.782585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.90431,-128.15378,21.318092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7091198,-0.14866973,-0.6894789,-0.97491455,-0.1986084,-0.24682617,-0.15527344,0.11816406,-0.24707031,8.7418375,14.680978,-3.0779243,-14.27435,1.0062256,0.008178711,-0.23815918,0.15527344,-0.2783203,-0.234375,7.1498704,17.92218,-59.051926,-3.9947872,-0.38879395,0.016906738,0.94976807,-0.10839844,0.23925781,0.17382812,11.356208,17.23935,-130.7583,2.6381702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.692678,-131.14825,22.467789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.835104,44.48672,-5.6481504,
0.1367187479627319,7,-0.29522705,0.8067627,0.54022217,0.028320312,-0.85839844,-0.14160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69654804,0.14601935,0.7027008,-0.97875977,0.3859253,0.06652832,0.71777344,2.1210938,-0.0234375,24.749594,-14.420706,3.0230532,14.548084,1.4541016,-0.21862793,-0.06427002,-1.0322266,-0.16210938,0.23828125,22.308363,4.696106,-49.47015,24.908827,-0.16235352,-0.61431885,0.53430176,0.19921875,-0.8388672,-0.5488281,67.9662,16.170292,-119.71011,14.695751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.246246,-129.09882,19.080994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69654804,-0.14601935,-0.7027008,-0.9262085,-0.23657227,-0.29431152,0.30371094,0.12402344,-0.2529297,8.498932,14.420706,-3.0230532,-14.548084,1.0305786,0.037719727,-0.28625488,9.765625E-4,-0.23925781,-0.1953125,7.125244,17.80947,-59.154915,-5.2172947,-0.39892578,0.02923584,0.9310913,-0.015625,0.06738281,-0.0146484375,10.808897,16.964954,-130.93698,0.49664688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4517975,-131.34424,20.3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7374656,44.507126,-5.5437217,
0.1562499976716936,8,-0.19573975,0.786499,0.5762329,0.14648438,-0.8613281,-0.14453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6831149,0.14481272,0.71593404,-1.3018188,0.21807861,0.67266846,0.13183594,1.6992188,0.049804688,23.809061,-14.142596,2.9980721,14.822055,1.4057617,-0.37634277,0.4140625,0.2998047,0.4482422,0.13671875,19.335775,4.2451944,-50.347713,22.87053,-0.41912842,-0.22875977,0.635376,-0.45117188,-0.078125,-0.49316406,69.17143,14.603383,-120.94896,14.022398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.601559,-130.58469,18.189522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831149,-0.14481272,-0.71593404,-0.91503906,-0.1541748,-0.350708,1.2226562,0.38964844,-0.18164062,8.423383,14.142596,-2.9980721,-14.822055,1.0414429,-0.082214355,-0.2975464,-0.67578125,-0.19140625,-0.09277344,6.798985,17.49597,-59.311905,-6.6387587,-0.39257812,0.057128906,0.9300537,-0.015625,0.047851562,0.00390625,10.868157,16.454147,-131.14882,-1.7258334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.992968,-131.54726,18.116026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8633094,44.52126,-5.3191495,
0.1757812473806553,9,6.1035156E-5,0.80126953,0.5820923,0.2548828,-1.1533203,-0.25878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6665648,0.13571844,0.73313904,-1.2422485,-0.070739746,1.0253296,-0.49121094,0.21875,-0.49902344,23.684881,-13.799957,2.8097925,15.178251,0.80999756,-0.39111328,-0.1496582,-1.78125,0.21875,-0.22558594,18.583529,4.653595,-50.631584,22.46555,-0.8118286,-0.24542236,1.2253418,-0.50878906,0.08691406,-0.45898438,67.93044,14.572588,-121.462906,14.182047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.467718,-131.147,18.638924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665648,-0.13571844,-0.73313904,-0.93518066,-0.009094238,-0.30639648,1.2792969,0.52441406,-0.018554688,7.8262653,13.799957,-2.8097925,-15.178251,0.9824219,-0.076293945,-0.25494385,-0.36914062,-0.047851562,-0.24902344,6.289056,16.785992,-59.27274,-7.935738,-0.38555908,0.03289795,0.9389038,0.00390625,0.06738281,-0.052734375,11.2152605,15.598987,-131.13951,-3.637175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2044525,-131.52997,16.213486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.725782,44.585712,-4.8662367,
