Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
11,0.1,1646.8,238.41,49.587,1547.5,185.82,437.88,1519.1,116.38,556.75,1532.7,269.03,27.836,1606.8,327.8,941.72,1192.2,421.21,69.115,,,,1612.2,184.29,154.83,1393,167.04,891.57,1337.3,526.57,583,1075.7,424.21,83.134,1303.1,452.02,458.01,1238.1,479.97,200.17,1713.3,280.89,37.857,1234.6,369.73,48.435
12,0.11,1646.4,238.95,50.113,1540.4,186.16,436.96,1510.7,116.85,555.48,1532.6,269.19,27.742,1592.3,329.37,939.66,1157.8,422.35,71.655,,,,1610,184.7,154.87,1379.5,167.54,888.84,1322.4,525.44,579.64,1041.4,425.32,90.883,1286.7,450.35,455.79,1209.8,480.16,201.59,1712.9,281.68,39.099,1199.3,371.13,48.931
13,0.12,1645.9,239.46,50.768,1533.1,186.53,436.02,1501.9,117.34,554.16,1532.4,269.32,27.654,1577.7,330.95,937.52,1125.9,423.19,74.155,,,,1607.7,185.11,154.96,1365.9,167.99,886.02,1307.2,524.38,576.45,1009.6,425.88,98.173,1270.3,448.95,453.54,1182.9,480.32,203.02,1712.4,282.39,40.55,1166.5,372.28,49.627
14,0.13,1645.4,239.94,51.59,1525.3,186.93,435.04,1492.6,117.86,552.81,1532.1,269.41,27.572,1562.8,332.52,935.33,1096.6,423.64,76.327,,,,1605.1,185.52,155.12,1352,168.4,883.13,1291.5,523.42,573.53,980.49,425.85,104.56,1253.9,447.85,451.33,1157.7,480.38,204.23,1711.9,282.98,42.273,1136.4,373.05,50.265
15,0.14,1644.8,240.34,52.626,1517,187.36,434.03,1482.8,118.4,551.43,1531.9,269.45,27.492,1547.7,334.08,933.13,1070.1,423.64,77.908,,,,1602.3,185.91,155.4,1337.8,168.8,880.23,1275.4,522.57,570.94,954.33,425.2,109.61,1237.3,447.04,449.21,1134.4,480.26,205,1711.3,283.39,44.346,1109.5,373.36,50.618
16,0.15,1644.1,240.64,53.926,1508.2,187.82,433,1472.5,118.95,550.05,1531.6,269.44,27.41,1532.4,335.6,930.94,1046.7,423.14,78.692,,,,1599.3,186.26,155.83,1323.4,169.19,877.34,1258.7,521.84,568.76,931.21,423.93,112.9,1220.6,446.51,447.25,1113.1,479.91,205.12,1710.6,283.59,46.854,1085.7,373.16,50.523
17,0.16,1643.2,240.81,55.541,1498.8,188.29,431.96,1461.6,119.52,548.68,1531.1,269.37,27.315,1516.9,337.08,928.8,1026.2,422.17,78.56,,,,1595.9,186.54,156.47,1308.6,169.62,874.5,1241.4,521.26,567,911.1,422.06,114.15,1203.8,446.24,445.48,1093.9,479.29,204.47,1709.9,283.56,49.895,1065.3,372.44,49.902
18,0.17,1642.2,240.82,57.524,1488.7,188.75,430.9,1450.1,120.11,547.34,1530.6,269.23,27.196,1501.2,338.5,926.74,1008.7,420.78,77.498,,,,1592.1,186.71,157.4,1293.5,170.12,871.77,1223.6,520.81,565.71,893.86,419.65,113.17,1186.7,446.2,443.95,1076.7,478.38,203.04,1709,283.28,53.564,1048,371.29,48.775
19,0.18,1641,240.61,59.929,1477.8,189.17,429.83,1437.9,120.69,546.03,1530,269.02,27.039,1485.3,339.82,924.8,993.89,419.08,75.601,,,,1587.9,186.74,158.67,1278.1,170.73,869.18,1205.3,520.49,564.87,879.21,416.78,109.95,1169.4,446.35,442.71,1061.2,477.22,200.91,1707.8,282.77,57.956,1033.8,369.84,47.259
20,0.19,1639.4,240.15,62.804,1466.2,189.5,428.75,1424.9,121.26,544.77,1529.3,268.73,26.828,1469.2,341.05,923.01,981.46,417.22,73.06,,,,1583.3,186.59,160.37,1262.4,171.47,866.76,1186.6,520.32,564.47,866.79,413.54,104.68,1152,446.68,441.77,1047.3,475.87,198.3,1706.3,282.03,63.155,1022.2,368.28,45.55
21,0.2,1637.4,239.38,66.191,1453.5,189.72,427.66,1411.2,121.8,543.57,1528.5,268.34,26.545,1453,342.16,921.41,971.06,415.34,70.135,,,,1578.1,186.18,162.55,1246.4,172.4,864.57,1167.7,520.28,564.49,856.15,410.08,97.66,1134.4,447.16,441.2,1034.5,474.45,195.52,1704.2,281.06,69.226,1012.9,366.81,43.889
22,0.21,1634.8,238.24,70.116,1439.9,189.77,426.54,1396.7,122.29,542.42,1527.6,267.84,26.173,1436.7,343.15,920.01,962.34,413.6,67.109,,,,1572.3,185.46,165.29,1230.1,173.52,862.64,1148.7,520.37,564.91,846.88,406.55,89.368,1116.8,447.79,441,1022.3,473.09,192.9,1701.4,279.84,76.212,1005.4,365.61,42.514
23,0.22,1631.3,236.69,74.589,1425.2,189.62,425.4,1381.3,122.72,541.33,1526.8,267.24,25.693,1420.4,344,918.86,954.93,412.1,64.249,,,,1565.7,184.35,168.59,1213.5,174.87,861,1129.9,520.6,565.71,838.61,403.1,80.355,1099.1,448.56,441.22,1010.3,471.91,190.75,1697.5,278.33,84.117,999.45,364.8,41.616
24,0.23,1626.9,234.67,79.593,1409.3,189.23,424.2,1365,123.06,540.28,1525.9,266.58,25.103,1404,344.73,917.97,948.57,410.9,61.759,,,,1558.2,182.76,172.45,1196.7,176.45,859.68,1111.3,520.96,566.86,831.14,399.87,71.218,1081.6,449.48,441.85,998.28,471.01,189.28,1692.5,276.47,92.907,994.56,364.44,41.294
25,0.24,1621.3,232.17,85.085,1392.2,188.57,422.95,1347.8,123.29,539.27,1525.1,265.88,24.429,1387.7,345.33,917.36,943.05,410,59.763,,,,1549.6,180.67,176.81,1179.7,178.26,858.7,1093.2,521.47,568.36,824.41,396.96,62.535,1064.3,450.56,442.86,986.03,470.45,188.51,1685.8,274.16,102.5,990.5,364.5,41.549
26,0.25,1614.2,229.18,90.999,1373.8,187.64,421.64,1329.6,123.38,538.31,1524.2,265.2,23.734,1371.5,345.82,917.05,938.26,409.38,58.304,,,,1539.7,178.04,181.55,1162.7,180.28,858.07,1075.6,522.13,570.17,818.5,394.45,54.8,1047.3,451.78,444.21,973.72,470.18,188.31,1677.3,271.31,112.79,987.1,364.88,42.295
27,0.26,1605.6,225.74,97.258,1354,186.44,420.26,1310.6,123.35,537.39,1523,264.56,23.133,1355.4,346.22,917.05,934.13,408.97,57.356,,,,1528.3,174.92,186.52,1145.5,182.49,857.8,1058.6,522.95,572.25,813.52,392.35,48.364,1030.8,453.15,445.81,961.72,470.16,188.46,1666.8,267.84,123.63,984.26,365.45,43.394
28,0.27,1595.1,221.93,103.78,1333,184.99,418.84,1290.6,123.17,536.53,1521.2,263.98,22.792,1339.5,346.55,917.36,930.64,408.72,56.841,,,,1515,171.4,191.55,1128.5,184.83,857.9,1042.5,523.95,574.53,809.52,390.67,43.388,1015.1,454.63,447.55,950.45,470.29,188.74,1654.1,263.69,134.81,981.92,366.08,44.684
29,0.28,1582.7,217.86,110.48,1310.7,183.34,417.41,1269.8,122.86,535.76,1518.2,263.44,22.916,1323.8,346.84,917.99,927.75,408.57,56.651,,,,1499.8,167.63,196.44,1111.5,187.25,858.37,1027.2,525.12,576.88,806.5,389.39,39.841,1000.4,456.19,449.3,940.33,470.51,188.99,1639.2,258.89,146.15,980.02,366.68,46.009
30,0.29,1568.3,213.69,117.29,1287.1,181.54,416.02,1248.1,122.43,535.1,1513.7,262.92,23.733,1308.3,347.12,918.93,925.44,408.48,56.666,,,,1482.5,163.81,201.02,1094.7,189.71,859.21,1012.9,526.47,579.19,804.37,388.47,37.548,986.77,457.78,450.96,931.67,470.8,189.11,1622.2,253.54,157.42,978.54,367.18,47.241
31,0.3,1551.9,209.6,124.15,1262.3,179.64,414.73,1225.7,121.91,534.62,1507,262.37,25.445,1293.1,347.43,920.19,923.68,408.41,56.769,,,,1463,160.13,205.17,1078.3,192.13,860.4,999.7,527.97,581.31,803,387.87,36.25,974.47,459.38,452.42,924.68,471.15,189.04,1603.2,247.87,168.4,977.42,367.54,48.289
32,0.31,1533.5,205.8,131,1236.5,177.72,413.62,1202.5,121.32,534.4,1497.5,261.74,28.183,1278.1,347.77,921.75,922.4,408.35,56.867,,,,1441.5,156.83,208.82,1062.1,194.48,861.95,987.71,529.58,583.12,802.23,387.52,35.663,963.56,460.93,453.62,919.42,471.55,188.77,1582.4,242.2,178.88,976.63,367.74,49.113
33,0.32,1513.2,202.47,137.76,1209.6,175.84,412.8,1178.7,120.69,534.5,1484.6,260.96,31.956,1263.3,348.17,923.6,921.54,408.28,56.894,,,,1418.1,154.07,211.98,1046.3,196.69,863.83,976.94,531.26,584.54,801.9,387.37,35.525,954.08,462.4,454.54,915.78,472.02,188.3,1560.1,236.91,188.69,976.11,367.82,49.706
34,0.33,1491.1,199.78,144.34,1182,174.04,412.35,1154.4,120.04,535.01,1468.2,259.99,36.636,1248.8,348.64,925.74,921.01,408.22,56.818,,,,1393.1,151.99,214.73,1030.9,198.75,866.04,967.37,532.94,585.52,801.87,387.37,35.62,945.97,463.75,455.17,913.51,472.55,187.71,1536.6,232.38,197.65,975.81,367.79,50.096
35,0.34,1467.4,197.85,150.63,1153.7,172.37,412.38,1129.6,119.39,536.02,1448,258.81,41.969,1234.6,349.18,928.12,920.72,408.17,56.638,998.7,464.53,884.34,1366.7,150.65,217.17,1015.8,200.63,868.54,958.93,534.57,586.09,802.01,387.48,35.791,939.13,464.97,455.55,912.25,473.13,187.04,1512.1,228.95,205.59,975.67,367.71,50.324
36,0.35,1442.2,196.73,156.46,1125,170.88,412.96,1104.5,118.77,537.59,1424.2,257.43,47.619,1220.5,349.78,930.75,920.61,408.16,56.378,985.53,464.89,887.27,1339.2,150.04,219.43,1001.2,202.33,871.31,951.47,536.09,586.33,802.22,387.68,35.94,933.39,466.03,455.76,911.59,473.76,186.37,1486.5,226.83,212.38,975.64,367.64,50.443
37,0.36,1415.7,196.42,161.69,1095.9,169.59,414.17,1079.1,118.18,539.77,1396.9,255.9,53.218,1206.7,350.42,933.56,920.6,408.2,56.079,972.49,465.42,890.18,1310.9,150.1,221.6,986.83,203.89,874.32,944.86,537.48,586.33,802.44,387.94,36.018,928.6,466.94,455.85,911.16,474.41,185.77,1460.2,226.1,217.88,975.69,367.61,50.502
38,0.37,1387.9,196.89,166.13,1066.8,168.52,416.03,1053.5,117.64,542.58,1366.7,254.34,58.421,1193,351.08,936.54,920.64,408.3,55.786,959.58,466.13,893.08,1282,150.73,223.76,972.77,205.31,877.53,938.92,538.71,586.21,802.63,388.27,36.013,924.58,467.7,455.9,910.69,475.08,185.29,1433,226.68,221.96,975.77,367.67,50.546
39,0.38,1358.9,198.02,169.64,1037.7,167.68,418.57,1027.8,117.17,546.01,1334,252.88,62.948,1179.5,351.73,939.63,920.71,408.47,55.544,946.79,467,895.95,1252.7,151.81,225.89,958.94,206.66,880.9,933.51,539.77,586.06,802.78,388.66,35.933,921.18,468.32,455.96,910.03,475.76,184.94,1405,228.41,224.52,975.88,367.81,50.614
40,0.39,1328.9,199.7,172.09,1008.8,167.07,421.77,1002.2,116.78,550.02,1299.3,251.68,66.6,1166.2,352.33,942.77,920.78,408.71,55.386,934.13,468.04,898.79,1223.1,153.19,227.96,945.27,207.96,884.39,928.49,540.66,585.95,802.88,389.12,35.8,918.27,468.82,456.1,909.2,476.44,184.75,1376.2,231.03,225.48,976,368.03,50.738
41,0.4,1297.9,201.79,173.38,980.34,166.69,425.58,976.77,116.49,554.56,1262.9,250.89,69.267,1152.9,352.86,945.92,920.87,409.01,55.336,921.59,469.23,901.58,1193.2,154.76,229.89,931.7,209.26,887.95,923.79,541.39,585.94,802.93,389.62,35.639,915.75,469.19,456.33,908.32,477.1,184.72,1346.7,234.26,224.79,976.11,368.31,50.943
42,0.41,1265.9,204.16,173.44,952.31,166.55,429.93,951.58,116.3,559.52,1225.3,250.6,70.925,1139.8,353.27,949,920.96,409.34,55.399,909.17,470.58,904.32,1163,156.43,231.56,918.18,210.6,891.52,919.32,541.97,586.02,802.96,390.18,35.472,913.53,469.44,456.66,907.56,477.74,184.86,1316.3,237.83,222.47,976.2,368.58,51.245
43,0.42,1233,206.7,172.24,924.83,166.64,434.7,926.75,116.24,564.81,1186.7,250.86,71.618,1126.7,353.55,951.97,921.07,409.68,55.571,896.86,472.05,906.96,1132.5,158.15,232.85,904.65,212,895.07,915.03,542.41,586.21,802.98,390.77,35.316,911.56,469.58,457.1,907.11,478.32,185.15,1285.3,241.49,218.54,976.27,368.82,51.651
44,0.43,1199.3,209.32,169.79,897.97,166.96,439.8,902.4,116.3,570.3,1147.3,251.63,71.44,1113.7,353.68,954.76,921.19,409.97,55.834,884.67,473.62,909.47,1101.7,159.87,233.64,891.08,213.46,898.53,910.87,542.73,586.46,803,391.37,35.177,909.78,469.6,457.63,907.1,478.8,185.57,1253.4,245.08,213.11,976.31,368.98,52.158
45,0.44,1164.7,211.98,166.14,871.79,167.51,445.08,878.61,116.49,575.86,1107,252.85,70.517,1100.7,353.63,957.33,921.33,410.19,56.166,872.56,475.26,911.82,1070.4,161.6,233.81,877.43,215,901.86,906.78,542.93,586.76,803.01,391.95,35.058,908.14,469.49,458.21,907.56,479.14,186.08,1220.7,248.49,206.3,976.31,369.03,52.752
46,0.45,1129.3,214.65,161.34,846.3,168.27,450.41,855.46,116.81,581.34,1066.1,254.42,68.989,1087.8,353.42,959.64,921.47,410.31,56.543,860.54,476.93,913.95,1038.8,163.35,233.28,863.7,216.58,904.99,902.7,543.03,587.08,803.03,392.49,34.954,906.59,469.25,458.82,908.41,479.3,186.67,1187.1,251.68,198.26,976.27,368.95,53.409
47,0.46,1093.1,217.31,155.53,821.54,169.24,455.65,833.02,117.24,586.62,1024.5,256.24,66.998,1074.8,353.03,961.65,921.61,410.3,56.945,848.58,478.58,915.8,1006.6,165.15,232,849.89,218.2,907.87,898.57,543.01,587.38,803.04,392.95,34.862,905.06,468.88,459.44,909.49,479.26,187.28,1152.7,254.67,189.14,976.19,368.72,54.1
48,0.47,1056.1,219.97,148.84,797.51,170.42,460.68,811.31,117.8,591.57,982.3,258.23,64.681,1061.8,352.49,963.34,921.71,410.17,57.357,836.65,480.18,917.32,974,167.02,229.98,835.99,219.8,910.45,894.31,542.88,587.64,803.04,393.32,34.782,903.48,468.39,460.02,910.61,479.02,187.88,1117.4,257.51,179.11,976.06,368.34,54.789
49,0.48,1018.4,222.63,141.46,774.23,171.79,465.37,790.36,118.48,596.07,939.47,260.32,62.169,1048.8,351.81,964.7,921.76,409.9,57.768,824.74,481.68,918.47,940.85,168.98,227.24,822.02,221.37,912.67,889.86,542.65,587.85,803.02,393.58,34.72,901.79,467.78,460.55,911.55,478.59,188.45,1081.1,260.28,168.32,975.87,367.8,55.44
50,0.49,979.88,225.27,133.6,751.7,173.35,469.63,770.17,119.28,600.01,896.1,262.48,59.595,1035.8,351.01,965.74,921.77,409.5,58.171,812.82,483.05,919.21,907.22,171.06,223.88,807.99,222.84,914.49,885.13,542.31,587.98,802.98,393.72,34.684,899.92,467.07,461.02,912.17,478.01,188.97,1043.9,263.05,156.94,975.63,367.11,56.025
51,0.5,940.68,227.9,125.47,729.93,175.07,473.38,750.73,120.19,603.31,852.24,264.64,57.102,1022.7,350.11,966.45,921.72,408.99,58.563,800.85,484.27,919.53,873.13,173.24,220.01,793.92,224.19,915.88,880.1,541.87,588.01,802.9,393.77,34.679,897.83,466.27,461.42,912.37,477.31,189.41,1005.8,265.88,145.14,975.33,366.25,56.527
52,0.51,900.81,230.49,117.31,708.92,176.97,476.54,732.02,121.23,605.91,807.98,266.79,54.842,1009.6,349.15,966.85,921.62,408.35,58.941,788.82,485.31,919.4,838.66,175.51,215.77,779.82,225.37,916.81,874.71,541.33,587.93,802.8,393.73,34.7,895.49,465.38,461.74,912.15,476.53,189.8,966.72,268.78,133.1,974.97,365.24,56.952
53,0.52,860.3,233,109.35,688.68,179.02,479.08,714,122.39,607.76,763.4,268.87,52.967,996.38,348.13,966.96,921.47,407.59,59.31,776.68,486.16,918.83,803.89,177.85,211.35,765.69,226.35,917.27,868.95,540.69,587.72,802.66,393.61,34.729,892.85,464.41,462,911.57,475.69,190.13,926.76,271.75,121.01,974.55,364.06,57.323
54,0.53,819.21,235.39,101.82,669.19,181.23,480.98,696.66,123.69,608.84,718.6,270.85,51.628,983.07,347.08,966.79,921.29,406.69,59.675,764.41,486.81,917.85,768.94,180.2,206.92,751.54,227.12,917.26,862.83,539.95,587.38,802.48,393.41,34.744,889.92,463.36,462.21,910.71,474.8,190.45,885.98,274.75,109.09,974.08,362.72,57.681
55,0.54,777.65,237.63,94.923,650.45,183.59,482.23,679.94,125.12,609.17,673.7,272.69,50.968,969.66,346.02,966.38,921.08,405.64,60.048,752,487.26,916.47,733.94,182.52,202.68,737.37,227.66,916.8,856.36,539.11,586.91,802.27,393.14,34.726,886.68,462.22,462.37,909.69,473.86,190.79,844.45,277.72,97.596,973.55,361.2,58.071
56,0.55,735.72,239.67,88.841,632.43,186.1,482.86,663.81,126.68,608.75,628.85,274.36,51.127,956.15,344.96,965.73,920.85,404.42,60.441,739.44,487.51,914.74,699.04,184.77,198.8,723.18,227.99,915.91,849.58,538.19,586.31,802.03,392.8,34.669,883.12,461,462.51,908.6,472.86,191.19,802.29,280.58,86.766,972.97,359.49,58.532
57,0.56,693.59,241.48,83.72,615.11,188.74,482.88,648.23,128.35,607.65,584.22,275.81,52.235,942.51,343.9,964.87,920.6,403.02,60.864,726.72,487.59,912.7,664.4,186.92,195.43,708.96,228.11,914.64,842.52,537.19,585.58,801.76,392.4,34.579,879.25,459.69,462.62,907.52,471.78,191.68,759.65,283.24,76.85,972.31,357.58,59.096
58,0.57,651.46,243.06,79.669,598.44,191.49,482.36,633.14,130.13,605.93,540,277.01,54.409,928.76,342.85,963.81,920.33,401.44,61.327,713.83,487.52,910.4,630.17,188.92,192.71,694.7,228.07,913.02,835.24,536.14,584.74,801.49,391.95,34.475,875.04,458.29,462.72,906.46,470.59,192.27,716.7,285.63,68.066,971.59,355.48,59.783
59,0.58,609.58,244.42,76.754,582.35,194.33,481.35,618.45,131.98,603.66,496.45,277.91,57.733,914.88,341.81,962.55,920.04,399.7,61.838,700.79,487.32,907.88,596.52,190.78,190.71,680.39,227.89,911.1,827.77,535.03,583.8,801.24,391.46,34.377,870.48,456.82,462.79,905.4,469.26,192.96,673.67,287.73,60.581,970.8,353.2,60.61
60,0.59,568.22,245.58,74.989,566.75,197.23,479.91,604.09,133.88,600.93,453.8,278.45,62.251,900.87,340.79,961.11,919.72,397.82,62.405,687.6,487.04,905.21,563.62,192.5,189.45,666.01,227.61,908.94,820.13,533.91,582.79,801.02,390.96,34.298,865.54,455.29,462.85,904.32,467.77,193.74,630.84,289.56,54.499,969.94,350.79,61.59
61,0.6,527.72,246.57,74.331,551.56,200.15,478.12,589.94,135.8,597.86,412.36,278.58,67.935,886.72,339.76,959.5,919.35,395.86,63.042,674.27,486.7,902.42,531.61,194.08,188.92,651.57,227.29,906.6,812.33,532.79,581.73,800.84,390.46,34.246,860.19,453.74,462.9,903.14,466.12,194.59,588.54,291.17,49.849,969.01,348.3,62.737
62,0.61,488.42,247.46,74.672,536.64,203.05,476.06,575.89,137.7,594.54,372.41,278.29,74.664,872.43,338.74,957.73,918.94,393.88,63.771,660.8,486.36,899.57,500.64,195.55,189.04,637.03,226.95,904.12,804.34,531.71,580.64,800.73,389.99,34.219,854.39,452.2,462.92,901.8,464.3,195.46,547.15,292.66,46.579,968.03,345.8,64.071
63,0.62,450.68,248.3,75.837,521.89,205.89,473.8,561.8,139.54,591.11,334.28,277.61,82.207,858,337.72,955.8,918.46,391.95,64.619,647.19,486.04,896.7,470.87,196.92,189.71,622.38,226.65,901.55,796.13,530.69,579.53,800.66,389.57,34.215,848.1,450.71,462.92,900.21,462.36,196.33,507.11,294.1,44.556,967.01,343.36,65.614
64,0.63,414.87,249.16,77.597,507.16,208.62,471.44,547.53,141.31,587.66,298.31,276.66,90.218,843.42,336.7,953.74,917.9,390.14,65.623,633.45,485.77,893.84,442.42,198.21,190.76,607.59,226.4,898.94,787.63,529.77,578.42,800.65,389.22,34.228,841.28,449.33,462.9,898.31,460.39,197.22,468.88,295.58,43.562,965.95,341.08,67.398
65,0.64,381.33,250.12,79.676,492.34,211.2,469.04,532.96,142.99,584.31,264.82,275.59,98.246,828.68,335.67,951.56,917.26,388.52,66.822,619.55,485.58,891.04,415.44,199.44,192,592.66,226.23,896.33,778.76,528.98,577.33,800.67,388.97,34.256,833.88,448.09,462.86,896.01,458.49,198.16,432.94,297.17,43.316,964.86,339.01,69.458
66,0.65,350.36,251.21,81.774,477.31,213.6,466.68,517.97,144.57,581.15,234.06,274.63,105.78,813.78,334.65,949.3,916.51,387.16,68.261,605.48,485.47,888.33,390.04,200.63,193.22,577.54,226.12,893.77,769.44,528.34,576.25,800.69,388.83,34.293,825.87,447.03,462.79,893.23,456.77,199.16,399.74,298.88,43.501,963.73,337.22,71.835
67,0.66,322.19,252.5,83.602,461.98,215.79,464.43,502.46,146.07,578.27,206.26,274.04,112.28,798.69,333.64,946.97,915.65,386.1,69.982,591.22,485.44,885.72,366.34,201.82,194.21,562.23,226.09,891.3,759.6,527.87,575.22,800.69,388.8,34.336,817.2,446.19,462.7,889.92,455.33,200.28,369.67,300.71,43.798,962.55,335.78,74.575
68,0.67,296.98,253.99,84.907,446.3,217.77,462.34,486.39,147.49,575.72,181.54,274.04,117.26,783.42,332.66,944.63,914.66,385.39,72.024,576.72,485.47,883.25,344.42,203.06,194.76,546.71,226.11,888.94,749.14,527.59,574.22,800.62,388.89,34.376,807.84,445.59,462.57,886.05,454.23,201.55,343.03,302.65,43.93,961.29,334.72,77.723
69,0.68,274.78,255.69,85.505,430.24,219.54,460.45,469.73,148.84,573.55,159.92,274.84,120.34,767.96,331.71,942.31,913.51,385.04,74.42,561.97,485.55,880.93,324.29,204.39,194.74,530.95,226.15,886.75,738,527.49,573.27,800.46,389.09,34.399,797.76,445.27,462.42,881.62,453.53,203.01,319.98,304.64,43.699,959.9,334.07,81.325
70,0.69,255.55,257.57,85.3,413.8,221.11,458.81,452.54,150.12,571.78,141.31,276.53,121.28,752.3,330.81,940.05,912.16,385.07,77.196,546.92,485.63,878.8,305.91,205.87,194.08,514.96,226.18,884.77,726.14,527.59,572.4,800.17,389.4,34.386,786.93,445.23,462.25,876.64,453.24,204.71,300.56,306.64,43.015,958.33,333.88,85.421
71,0.7,239.14,259.58,84.296,397.03,222.49,457.42,434.87,151.34,570.39,125.49,279.14,119.97,736.45,329.98,937.9,910.56,385.5,80.371,531.54,485.66,876.86,289.16,207.53,192.79,498.74,226.15,883.02,713.52,527.86,571.6,799.73,389.82,34.313,775.33,445.48,462.04,871.14,453.38,206.7,284.62,308.59,41.911,956.46,334.16,90.045
