Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
23,0.22,-382.14,255.12,68.489,-408.83,300.53,467.86,-438.48,372.06,586.2,-264.79,227.37,50.228,-729.75,183.27,939.93,-995.67,66.36,169.3,,,,-374.24,305.59,181.8,-490.1,308.14,897.94,-661.33,-34.923,572.85,-966.56,99.726,53.074,-712.93,23.787,453.48,-897.89,1.5073,260.32,-445.62,212.48,51.663,-1026.2,105.3,213.37
24,0.23,-381.64,255.37,68.468,-400.13,301.95,468.63,-428.47,373.74,587.56,-264.5,227.4,50.221,-715.23,183.81,941.59,-974.48,62.891,176.11,,,,-371.13,306.22,181.56,-476.19,310.37,901.48,-637.34,-35.466,572.39,-952.5,98.412,57.547,-685.68,21.087,451.8,-873.04,-1.5371,262.11,-445.45,212.88,51.887,-1003.6,100.73,221.73
25,0.24,-381.35,255.68,68.513,-392.73,303.35,469.14,-419.81,375.4,588.46,-264.42,227.5,50.434,-701.01,184.4,943.51,-951.64,60.049,182.58,,,,-369.03,306.88,181.26,-462.62,312.56,905.04,-612.97,-35.997,572.33,-934.87,96.677,62.824,-657.84,18.556,450.48,-846.97,-3.9736,263.64,-445.37,213.16,51.955,-979.73,97.066,229.38
26,0.25,-381.24,256.05,68.593,-386.54,304.73,469.39,-412.38,377.02,588.94,-264.47,227.67,50.704,-687.07,185.03,945.67,-927.27,57.898,188.56,,,,-367.82,307.55,180.89,-449.36,314.66,908.53,-588.28,-36.507,572.78,-913.61,94.623,68.507,-629.59,16.247,449.63,-819.93,-5.7369,265.01,-445.37,213.34,51.921,-954.84,94.458,236.11
27,0.26,-381.25,256.49,68.685,-381.43,306.07,469.45,-406.01,378.55,589.09,-264.59,227.89,50.928,-673.38,185.71,948.05,-901.51,56.451,193.84,,,,-367.33,308.22,180.47,-436.39,316.69,911.89,-563.34,-36.989,573.81,-888.83,92.447,74.145,-601.06,14.204,449.33,-792.11,-6.8246,266.32,-445.43,213.44,51.838,-929.01,92.944,241.75
28,0.27,-381.36,256.98,68.771,-377.24,307.39,469.37,-400.52,380,589.01,-264.75,228.18,51.057,-659.91,186.4,950.6,-874.51,55.682,198.23,,,,-367.39,308.9,180.01,-423.66,318.63,915.09,-538.22,-37.438,575.45,-860.83,90.397,79.311,-572.43,12.459,449.64,-763.67,-7.2913,267.64,-445.53,213.48,51.753,-902.31,92.45,246.11
29,0.28,-381.53,257.52,68.838,-373.81,308.69,469.2,-395.7,381.35,588.81,-264.94,228.53,51.081,-646.6,187.09,953.28,-846.36,55.537,201.53,,,,-367.78,309.59,179.54,-411.14,320.49,918.09,-513.02,-37.842,577.72,-830.02,88.717,83.648,-543.82,11.033,450.59,-734.72,-7.2329,268.95,-445.65,213.51,51.699,-874.8,92.827,249.04
30,0.29,-381.74,258.08,68.873,-370.97,309.95,469.01,-391.38,382.62,588.6,-265.13,228.95,51.013,-633.42,187.75,956.06,-817.15,55.951,203.58,,,,-368.34,310.29,179.08,-398.82,322.29,920.88,-487.82,-38.186,580.57,-796.84,87.597,86.906,-515.38,9.9398,452.18,-705.33,-6.768,270.23,-445.78,213.57,51.696,-846.52,93.886,250.42
31,0.3,-381.97,258.62,68.865,-368.58,311.19,468.83,-387.4,383.79,588.42,-265.33,229.44,50.879,-620.33,188.34,958.86,-786.95,56.861,204.27,,,,-368.92,310.99,178.67,-386.67,324.04,923.43,-462.74,-38.454,583.94,-761.71,87.133,88.965,-487.22,9.1785,454.37,-675.54,-6.0161,271.38,-445.91,213.66,51.748,-817.49,95.438,250.18
32,0.31,-382.21,259.12,68.808,-366.51,312.39,468.69,-383.63,384.88,588.33,-265.54,230,50.711,-607.31,188.84,961.64,-755.81,58.204,203.53,,,,-369.43,311.7,178.32,-374.67,325.74,925.74,-437.9,-38.625,587.76,-724.98,87.319,89.829,-459.45,8.7408,457.11,-645.43,-5.0794,272.29,-446.04,213.8,51.843,-787.75,97.318,248.31
33,0.32,-382.45,259.55,68.703,-364.64,313.52,468.59,-379.96,385.89,588.33,-265.75,230.61,50.539,-594.32,189.21,964.32,-723.77,59.919,201.35,,,,-369.82,312.4,178.05,-362.8,327.42,927.81,-413.45,-38.681,591.91,-686.93,88.058,89.601,-432.15,8.6101,460.3,-615.05,-4.029,272.87,-446.15,213.97,51.963,-757.31,99.407,244.81
34,0.33,-382.69,259.86,68.556,-362.91,314.56,468.54,-376.31,386.8,588.4,-265.99,231.27,50.389,-581.33,189.43,966.86,-690.84,61.94,197.77,,,,-370.1,313.06,177.87,-351.07,329.08,929.63,-389.49,-38.606,596.3,-647.74,89.188,88.453,-405.38,8.7636,463.84,-584.45,-2.9017,273,-446.25,214.17,52.085,-726.15,101.63,239.75
35,0.34,-382.92,260.06,68.382,-361.22,315.46,468.52,-372.61,387.6,588.53,-266.24,231.96,50.281,-568.34,189.49,969.19,-657.05,64.202,192.9,-343.37,68.326,909.62,-370.28,313.66,177.77,-339.43,330.71,931.17,-366.12,-38.391,600.79,-607.53,90.518,86.585,-379.21,9.1759,467.6,-553.64,-1.7036,272.6,-446.34,214.35,52.186,-694.27,103.94,233.23
36,0.35,-383.14,260.13,68.201,-359.54,316.21,468.51,-368.8,388.27,588.67,-266.5,232.67,50.228,-555.34,189.39,971.27,-622.41,66.637,186.87,-329.25,71.803,912.88,-370.43,314.17,177.76,-327.89,332.31,932.44,-343.43,-38.028,605.27,-566.4,91.862,84.204,-353.66,9.8223,471.46,-522.64,-0.42014,271.58,-446.4,214.47,52.252,-661.62,106.33,225.35
37,0.36,-383.35,260.06,68.035,-357.8,316.77,468.48,-364.84,388.79,588.8,-266.75,233.35,50.231,-542.3,189.12,973.05,-586.96,69.179,179.82,-315.17,74.934,915.64,-370.57,314.54,177.82,-316.4,333.88,933.4,-321.46,-37.516,609.63,-524.44,93.067,81.499,-328.77,10.683,475.28,-491.43,0.97218,269.91,-446.46,214.52,52.276,-628.16,108.79,216.27
38,0.37,-383.53,259.86,67.901,-355.98,317.12,468.44,-360.68,389.16,588.88,-266.98,233.98,50.282,-529.25,188.7,974.51,-550.69,71.766,171.93,-301.11,77.72,917.92,-370.72,314.75,177.93,-304.95,335.41,934.06,-300.21,-36.857,613.74,-481.74,94.039,78.628,-304.56,11.743,478.93,-459.98,2.4948,267.54,-446.52,214.45,52.263,-593.82,111.32,206.15
39,0.38,-383.7,259.54,67.814,-354.01,317.26,468.35,-356.3,389.36,588.88,-267.16,234.53,50.364,-516.16,188.13,975.64,-513.64,74.341,163.4,-287.09,80.16,919.7,-370.89,314.8,178.08,-293.49,336.87,934.39,-279.67,-36.052,617.48,-438.41,94.743,75.705,-281.03,12.998,482.29,-428.25,4.1592,264.49,-446.58,214.27,52.225,-558.58,113.94,195.19
40,0.39,-383.85,259.13,67.78,-351.87,317.2,468.22,-351.67,389.4,588.79,-267.26,234.96,50.453,-503.05,187.44,976.41,-475.82,76.855,154.41,-273.09,82.256,920.99,-371.04,314.69,178.24,-282.01,338.25,934.38,-259.81,-35.102,620.75,-394.56,95.204,72.813,-258.21,14.448,485.25,-396.21,5.9643,260.77,-446.65,213.97,52.184,-522.38,116.62,183.57
41,0.4,-383.96,258.64,67.797,-349.48,316.96,468.05,-346.77,389.28,588.59,-267.28,235.27,50.525,-489.92,186.65,976.85,-437.28,79.268,145.18,-259.13,84.008,921.79,-371.11,314.46,178.4,-270.46,339.53,934.03,-240.58,-34.007,623.47,-350.34,95.483,70.017,-236.09,16.099,487.72,-363.89,7.8986,256.47,-446.72,213.54,52.163,-485.21,119.35,171.52
42,0.41,-384.05,258.08,67.859,-346.8,316.59,467.81,-341.57,389.02,588.28,-267.21,235.45,50.557,-476.77,185.78,976.95,-398.06,81.548,135.91,-245.2,85.422,922.13,-371.04,314.14,178.54,-258.81,340.69,933.34,-221.91,-32.774,625.55,-305.88,95.663,67.376,-214.66,17.957,489.64,-331.29,9.9442,251.69,-446.78,213.02,52.185,-447.12,122.1,159.25
43,0.42,-384.1,257.48,67.952,-343.75,316.11,467.51,-336.06,388.65,587.85,-267.05,235.51,50.531,-463.6,184.84,976.73,-358.22,83.675,126.82,-231.29,86.506,921.99,-370.74,313.76,178.65,-247.04,341.7,932.3,-203.76,-31.412,626.94,-261.3,95.831,64.965,-193.92,20.032,490.98,-298.49,12.08,246.58,-446.82,212.4,52.27,-408.15,124.83,146.99
44,0.43,-384.09,256.86,68.062,-340.29,315.56,467.14,-330.2,388.2,587.3,-266.82,235.47,50.432,-450.39,183.86,976.22,-317.85,85.638,118.09,-217.4,87.274,921.42,-370.17,313.36,178.7,-235.12,342.53,930.95,-186.09,-29.936,627.62,-216.74,96.064,62.879,-173.86,22.328,491.71,-265.58,14.285,241.33,-446.82,211.72,52.43,-368.41,127.49,134.96
45,0.44,-384.02,256.24,68.176,-336.35,315,466.68,-323.97,387.7,586.63,-266.54,235.34,50.253,-437.15,182.84,975.44,-277.06,87.442,109.94,-203.53,87.747,920.42,-369.26,312.96,178.67,-223.04,343.19,929.3,-168.86,-28.368,627.57,-172.31,96.413,61.243,-154.47,24.849,491.83,-232.65,16.538,236.11,-446.77,210.98,52.67,-328.02,130.06,123.38
46,0.45,-383.88,255.64,68.283,-331.9,314.46,466.13,-317.35,387.17,585.85,-266.21,235.14,49.995,-423.87,181.8,974.39,-236,89.1,102.52,-189.67,87.95,919.04,-368.01,312.56,178.55,-210.77,343.65,927.37,-152.06,-26.731,626.81,-128.15,96.905,60.205,-135.72,27.59,491.38,-199.83,18.82,231.1,-446.66,210.22,52.989,-287.14,132.51,112.45
47,0.46,-383.66,255.07,68.379,-326.92,313.97,465.46,-310.31,386.65,584.93,-265.87,234.87,49.664,-410.52,180.74,973.1,-194.82,90.637,95.972,-175.8,87.917,917.29,-366.42,312.16,178.32,-198.33,343.93,925.19,-135.69,-25.048,625.37,-84.395,97.536,59.922,-117.62,30.543,490.39,-167.23,21.116,226.46,-446.48,209.46,53.387,-245.94,134.83,102.35
48,0.47,-383.36,254.53,68.466,-321.4,313.54,464.67,-302.83,386.15,583.9,-265.53,234.57,49.279,-397.09,179.68,971.6,-153.71,92.078,90.405,-161.91,87.685,915.22,-364.52,311.76,177.98,-185.7,344.02,922.8,-119.74,-23.339,623.29,-41.188,98.287,60.536,-100.12,33.686,488.9,-134.98,23.409,222.32,-446.24,208.72,53.865,-204.63,136.99,93.246
49,0.48,-382.98,254.05,68.552,-315.34,313.2,463.75,-294.91,385.69,582.73,-265.21,234.23,48.859,-383.57,178.62,969.88,-112.91,93.45,85.888,-147.98,87.296,912.86,-362.34,311.36,177.55,-172.88,343.96,920.23,-104.21,-21.62,620.64,1.2913,99.121,62.157,-83.192,36.993,486.99,-103.18,25.683,218.76,-445.93,208.02,54.427,-163.44,139.01,85.242
50,0.49,-382.52,253.62,68.65,-308.79,312.93,462.7,-286.54,385.28,581.43,-264.92,233.9,48.431,-369.93,177.56,967.97,-72.653,94.777,82.443,-134,86.793,910.27,-359.93,310.96,177.03,-159.88,343.76,917.5,-89.097,-19.9,617.47,42.842,99.999,64.84,-66.797,40.426,484.71,-71.957,27.922,215.83,-445.55,207.38,55.076,-122.61,140.89,78.409
51,0.5,-381.99,253.24,68.78,-301.78,312.73,461.53,-277.75,384.92,579.99,-264.67,233.6,48.027,-356.15,176.51,965.89,-33.221,96.084,80.037,-119.93,86.218,907.49,-357.33,310.55,176.45,-146.71,343.48,914.65,-74.377,-18.183,613.87,83.237,100.89,68.572,-50.873,43.938,482.13,-41.433,30.108,213.55,-445.12,206.81,55.821,-82.44,142.64,72.764
52,0.51,-381.41,252.92,68.961,-294.36,312.57,460.24,-268.55,384.62,578.43,-264.46,233.36,47.675,-342.22,175.47,963.66,5.092,97.398,78.586,-105.75,85.609,904.56,-354.57,310.14,175.85,-133.36,343.13,911.69,-60.01,-16.476,609.91,122.23,101.79,73.263,-35.35,47.48,479.3,-11.729,32.23,211.87,-444.63,206.3,56.673,-43.247,144.27,68.26
53,0.52,-380.77,252.63,69.218,-286.57,312.43,458.85,-258.98,384.36,576.74,-264.26,233.18,47.394,-328.12,174.45,961.29,41.978,98.753,77.948,-91.433,85.002,901.53,-351.69,309.72,175.29,-119.86,342.76,908.65,-45.931,-14.78,605.7,159.55,102.7,78.734,-20.146,50.998,476.31,17.02,34.283,210.72,-444.09,205.85,57.652,-5.3803,145.81,64.793
54,0.53,-380.1,252.35,69.577,-278.45,312.28,457.38,-249.08,384.13,574.95,-264.06,233.06,47.189,-313.82,173.44,958.83,77.123,100.18,77.935,-76.96,84.423,898.44,-348.71,309.29,174.8,-106.2,342.4,905.54,-32.047,-13.097,601.32,194.94,103.69,84.719,-5.1673,54.439,473.21,44.673,36.275,210,-443.52,205.45,58.785,30.789,147.31,62.207
55,0.54,-379.39,252.09,70.068,-270.03,312.1,455.87,-238.89,383.93,573.08,-263.86,232.98,47.051,-299.33,172.47,956.3,110.22,101.73,78.323,-62.307,83.891,895.34,-345.64,308.86,174.44,-92.392,342.07,902.38,-18.238,-11.433,596.88,228.11,104.84,90.867,9.6861,57.756,470.06,71.083,38.229,209.56,-442.91,205.08,60.113,64.888,148.81,60.301
56,0.55,-378.66,251.8,70.728,-261.32,311.88,454.35,-228.44,383.74,571.15,-263.64,232.94,46.965,-284.62,171.54,953.73,140.98,103.42,78.874,-47.455,83.417,892.27,-342.51,308.43,174.25,-78.421,341.79,899.17,-4.3606,-9.7937,592.5,258.8,106.28,96.758,24.522,60.903,466.92,96.106,40.182,209.23,-442.27,204.72,61.689,96.556,150.38,58.856
57,0.56,-377.9,251.5,71.599,-252.33,311.62,452.85,-217.75,383.55,569.21,-263.39,232.93,46.911,-269.7,170.65,951.18,169.16,105.29,79.356,-32.392,83.002,889.27,-339.32,308,174.28,-64.279,341.56,895.94,9.7407,-8.1926,588.29,286.8,108.13,101.94,39.448,63.837,463.87,119.62,42.176,208.83,-441.6,204.38,63.579,125.47,152.06,57.655
58,0.57,-377.11,251.19,72.726,-243.03,311.33,451.39,-206.84,383.34,567.29,-263.11,232.96,46.873,-254.56,169.82,948.67,194.6,107.35,79.567,-17.109,82.643,886.38,-336.06,307.59,174.58,-49.949,341.38,892.71,24.22,-6.6457,584.37,311.93,110.52,105.95,54.569,66.52,460.96,141.52,44.253,208.19,-440.9,204.05,65.858,151.38,153.9,56.512
59,0.58,-376.26,250.89,74.157,-233.38,311.04,450.01,-195.67,383.12,565.43,-262.77,233.05,46.837,-239.2,169.05,946.24,217.18,109.6,79.355,-1.6073,82.33,883.62,-332.7,307.23,175.17,-35.406,341.23,889.51,39.214,-5.1699,580.87,334.12,113.51,108.4,69.98,68.918,458.27,161.76,46.443,207.22,-440.15,203.75,68.613,174.11,155.93,55.299
60,0.59,-375.33,250.64,75.938,-223.31,310.79,448.71,-184.21,382.9,563.67,-262.36,233.21,46.791,-223.64,168.35,943.94,236.9,112,78.64,14.107,82.047,881.04,-329.18,306.96,176.11,-20.624,341.11,886.37,54.827,-3.7797,577.88,353.37,117.09,108.98,85.753,71.004,455.87,180.35,48.749,205.86,-439.28,203.53,71.938,193.61,158.11,53.967
61,0.6,-374.25,250.5,78.11,-212.75,310.64,447.5,-172.41,382.7,562.03,-261.88,233.45,46.714,-207.88,167.73,941.78,253.82,114.49,77.419,30.02,81.774,878.66,-325.44,306.83,177.43,-5.5858,340.98,883.34,71.117,-2.4863,575.51,369.81,121.2,107.55,101.94,72.755,453.84,197.36,51.139,204.15,-438.23,203.44,75.925,209.95,160.36,52.549
62,0.61,-372.94,250.54,80.71,-201.59,310.64,446.38,-160.19,382.55,560.53,-261.33,233.78,46.582,-191.95,167.19,939.81,268.12,116.98,75.76,46.112,81.492,876.53,-321.38,306.91,179.19,9.7194,340.82,880.46,88.092,-1.2984,573.81,383.65,125.66,104.1,118.54,74.157,452.22,212.93,53.545,202.21,-436.89,203.59,80.663,223.33,162.58,51.147
63,0.62,-371.3,250.84,83.772,-189.73,310.87,445.31,-147.45,382.49,559.2,-260.71,234.18,46.361,-175.87,166.74,938.03,280.04,119.38,73.789,62.355,81.177,874.68,-316.91,307.29,181.41,25.288,340.6,877.79,105.7,-0.22385,572.83,395.21,130.24,98.837,135.55,75.199,451.08,227.28,55.874,200.19,-435.1,204.07,86.223,234.05,164.63,49.909
64,0.63,-369.19,251.52,87.326,-177.04,311.37,444.28,-134.1,382.56,558.02,-260.06,234.64,46.022,-159.67,166.36,936.48,289.86,121.58,71.665,78.715,80.808,873.14,-311.88,308.07,184.15,41.104,340.31,875.38,123.85,0.72839,572.57,404.85,134.69,92.111,152.9,75.882,450.44,240.64,58.025,198.28,-432.7,205,92.656,242.49,166.39,48.989
65,0.64,-366.43,252.65,91.398,-163.4,312.22,443.24,-120.04,382.82,556.98,-259.38,235.16,45.55,-143.38,166.06,935.17,297.9,123.5,69.551,95.153,80.366,871.96,-306.16,309.34,187.41,57.141,339.9,873.26,142.38,1.5466,573.01,412.91,138.77,84.406,170.5,76.215,450.32,253.26,59.903,196.63,-429.45,206.48,99.983,249.08,167.73,48.502
66,0.65,-362.83,254.35,96.009,-148.68,313.47,442.16,-105.16,383.31,556.07,-258.68,235.72,44.949,-127.06,165.83,934.1,304.46,125.09,67.585,111.63,79.835,871.15,-299.57,311.18,191.19,73.366,339.37,871.48,161.11,2.2144,574.1,419.73,142.31,76.282,188.19,76.222,450.67,265.32,61.439,195.34,-425.11,208.59,108.2,254.22,168.63,48.502
67,0.66,-358.18,256.67,101.16,-132.77,315.17,440.98,-89.367,384.06,555.24,-257.96,236.33,44.251,-110.75,165.67,933.29,309.82,126.34,65.864,128.09,79.206,870.74,-291.93,313.63,195.43,89.738,338.69,870.07,179.82,2.7101,575.73,425.53,145.22,68.3,205.82,75.939,451.43,276.92,62.598,194.42,-419.41,211.37,117.27,258.26,169.07,48.961
