Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
87,0.86,546.65,423.2,206.68,855.68,422.45,445.45,842.91,472.2,547.2,603.44,405.68,84.006,667.45,266.95,942.55,754.16,204.58,70.472,878.67,145.33,883.35,642.37,465.78,257.93,878.69,387.89,870.28,805.51,76.714,554.17,891.22,211.12,36.366,823.3,141.75,450.56,770.87,142.13,147.92,498.26,386.91,231.03,714.69,255.63,55.531
88,0.87,581.54,417.5,200.6,882.3,418.45,449.7,865.44,469.12,550.58,643.56,398.12,81.04,681.45,264.7,944.09,754.26,204.67,70.862,892.66,143.41,884.03,675.45,460.1,254.99,893.02,385.65,872.31,811.24,75.951,554.53,891.33,211.11,36.343,825.98,140.84,450.45,771.11,141.95,148.16,531.77,381.66,223.38,714.83,255.88,56.041
89,0.88,617.19,411.67,193.37,908.39,414.43,454.04,887.88,466.14,553.98,684.78,390.65,77.535,695.42,262.62,945.4,754.37,204.72,71.374,906.54,141.37,884.43,709.02,454.34,251.16,907.31,383.23,874.08,816.85,75.226,554.84,891.51,211.11,36.324,828.62,139.96,450.43,771.37,141.84,148.5,566.02,376.09,214.33,715.02,256.22,56.634
90,0.89,653.61,405.7,185.15,933.89,410.39,458.35,910.21,463.24,557.32,727.03,383.36,73.657,709.37,260.73,946.44,754.49,204.74,72.012,920.29,139.2,884.53,743.05,448.52,246.54,921.56,380.68,875.54,822.42,74.511,555.09,891.74,211.1,36.293,831.32,139.12,450.47,771.65,141.78,148.94,601.07,370.15,203.99,715.25,256.63,57.311
91,0.9,690.82,399.56,176.12,958.73,406.34,462.51,932.39,460.38,560.53,770.23,376.28,69.546,723.31,259.08,947.19,754.63,204.74,72.769,933.88,136.91,884.32,777.5,442.64,241.24,935.79,378.06,876.65,828.06,73.777,555.29,892,211.04,36.24,834.15,138.31,450.56,771.97,141.77,149.46,637.01,363.81,192.52,715.55,257.08,58.072
92,0.91,728.87,393.28,166.44,982.82,402.29,466.4,954.36,457.54,563.53,814.31,369.4,65.339,737.25,257.67,947.63,754.81,204.71,73.634,947.29,134.52,883.83,812.35,436.74,235.41,950.03,375.4,877.4,833.84,73.002,555.41,892.27,210.93,36.162,837.21,137.52,450.65,772.35,141.78,150.05,673.93,357.12,180.06,715.92,257.53,58.921
93,0.92,767.8,386.87,156.31,1006.1,398.26,469.93,976.02,454.7,566.23,859.21,362.65,61.176,751.19,256.52,947.75,755.05,204.67,74.59,960.51,132.05,883.03,847.56,430.85,229.19,964.34,372.73,877.8,839.85,72.171,555.45,892.53,210.75,36.063,840.56,136.77,450.74,772.81,141.8,150.71,711.94,350.14,166.81,716.36,257.97,59.87
94,0.93,807.64,380.37,145.93,1028.5,394.26,472.98,997.26,451.84,568.56,904.85,355.99,57.218,765.15,255.63,947.56,755.39,204.65,75.625,973.53,129.53,881.97,883.09,424.98,222.77,978.77,370.07,877.83,846.16,71.281,555.41,892.77,210.53,35.947,844.3,136.04,450.8,773.39,141.83,151.43,751.11,342.95,153.01,716.86,258.39,60.935
95,0.94,848.39,373.8,135.51,1049.8,390.32,475.45,1018,448.95,570.42,951.15,349.37,53.634,779.15,255,947.07,755.83,204.65,76.726,986.34,126.98,880.64,918.88,419.16,216.31,993.34,367.45,877.49,852.8,70.338,555.26,892.98,210.29,35.818,848.47,135.34,450.82,774.13,141.85,152.21,791.49,335.66,138.9,717.42,258.77,62.138
96,0.95,890.02,367.19,125.3,1070.1,386.44,477.27,1038,446.02,571.7,998,342.77,50.609,793.2,254.61,946.3,756.38,204.7,77.882,998.95,124.44,879.08,954.86,413.43,209.98,1008.1,364.85,876.76,859.8,69.36,555.01,893.15,210.07,35.678,853.11,134.65,450.78,775.06,141.88,153.08,833.08,328.35,124.8,718.05,259.11,63.506
97,0.96,932.44,360.58,115.52,1089.3,382.63,478.35,1057.2,443.07,572.3,1045.3,336.21,48.333,807.33,254.44,945.26,757.03,204.82,79.09,1011.4,121.9,877.33,990.92,407.81,203.96,1023,362.27,875.64,867.14,68.37,554.67,893.29,209.88,35.527,858.24,133.98,450.68,776.21,141.92,154.02,875.81,321.11,111.03,718.74,259.44,65.059
98,0.97,975.5,353.98,106.42,1107.3,378.89,478.64,1075.4,440.1,572.14,1092.8,329.77,47.006,821.55,254.47,944,757.77,205.05,80.354,1023.8,119.38,875.41,1026.9,402.32,198.38,1038.1,359.7,874.15,874.81,67.392,554.25,893.42,209.73,35.373,863.86,133.33,450.53,777.59,141.99,155.06,919.54,313.98,97.94,719.51,259.8,66.81
99,0.98,1019,347.43,98.214,1124.2,375.21,478.12,1092.7,437.14,571.14,1140.3,323.51,46.823,835.9,254.66,942.52,758.59,205.39,81.692,1036.1,116.86,873.37,1062.7,396.98,193.38,1053.4,357.11,872.32,882.75,66.447,553.78,893.57,209.62,35.223,869.95,132.68,450.34,779.21,142.1,156.21,964.04,307.03,85.862,720.37,260.21,68.767
100,0.99,1062.6,340.95,91.086,1140,371.56,476.82,1108.8,434.21,569.26,1187.5,317.54,47.949,850.39,254.98,940.86,759.47,205.85,83.138,1048.4,114.35,871.24,1098.1,391.81,189.07,1068.9,354.49,870.21,890.92,65.549,553.28,893.74,209.54,35.081,876.49,132.04,450.13,781.05,142.28,157.49,1009,300.29,75.068,721.33,260.73,70.94
101,1,1105.9,334.54,85.17,1154.9,367.95,474.77,1123.8,431.32,566.49,1234,311.92,50.49,865.05,255.38,939.05,760.44,206.41,84.738,1060.9,111.84,869.06,1132.8,386.79,185.49,1084.6,351.83,867.91,899.26,64.703,552.8,893.96,209.46,34.948,883.44,131.4,449.93,783.09,142.52,158.93,1053.9,293.8,65.754,722.43,261.35,73.34
102,1.01,1148.4,328.26,80.532,1168.9,364.34,472.08,1137.9,428.49,562.89,1279.3,306.67,54.451,879.9,255.83,937.1,761.49,207.04,86.541,1073.5,109.31,866.86,1166.7,381.93,182.68,1100.6,349.11,865.49,907.74,63.901,552.35,894.22,209.38,34.829,890.79,130.75,449.76,785.32,142.83,160.55,1098.3,287.57,58.014,723.67,262.09,75.99
103,1.02,1189.7,322.14,77.16,1182.5,360.72,468.88,1151.1,425.71,558.58,1323,301.73,59.71,894.97,256.27,935.03,762.65,207.67,88.597,1086.3,106.76,864.67,1199.6,377.21,180.59,1116.7,346.36,863.07,916.36,63.128,551.99,894.51,209.29,34.732,898.53,130.07,449.62,787.71,143.19,162.38,1141.6,281.61,51.841,725.07,262.9,78.916
104,1.03,1229.2,316.25,74.953,1195.7,357.1,465.36,1163.7,422.99,553.73,1364.3,296.99,65.984,910.27,256.66,932.89,763.93,208.24,90.947,1099.5,104.2,862.52,1231.1,372.6,179.14,1133,343.58,860.72,925.15,62.359,551.72,894.83,209.21,34.672,906.67,129.33,449.51,790.28,143.53,164.43,1183,275.94,47.13,726.63,263.72,82.15
105,1.04,1266.4,310.63,73.721,1208.9,353.47,461.69,1176,420.3,548.59,1402.8,292.25,72.822,925.81,256.95,930.69,765.38,208.66,93.618,1112.9,101.63,860.42,1261.2,368.07,178.22,1149.5,340.79,858.52,934.16,61.559,551.55,895.16,209.12,34.66,915.26,128.51,449.43,793.04,143.81,166.72,1222,270.58,43.693,728.34,264.44,85.723
106,1.05,1300.7,305.33,73.204,1222.4,349.84,458.08,1188.5,417.59,543.45,1437.9,287.31,79.623,941.59,257.1,928.48,767.02,208.85,96.624,1126.8,99.086,858.4,1289.6,363.61,177.66,1166.2,338.01,856.48,943.49,60.687,551.46,895.52,208.99,34.697,924.37,127.56,449.33,796.05,143.94,169.26,1257.8,265.58,41.292,730.22,264.94,89.669
107,1.06,1331.8,300.38,73.102,1236.4,346.22,454.71,1201.6,414.82,538.61,1469.2,281.96,85.683,957.63,257.06,926.28,768.89,208.72,99.966,1141.1,96.583,856.45,1316.1,359.21,177.32,1183.1,335.27,854.61,953.29,59.697,551.41,895.94,208.8,34.765,934.09,126.43,449.18,799.36,143.85,172.03,1289.9,260.98,39.67,732.3,265.13,94.017
108,1.07,1359.3,295.83,73.115,1251.2,342.62,451.76,1215.6,411.96,534.38,1496.5,276.06,90.279,973.91,256.8,924.14,771.06,208.21,103.64,1155.9,94.153,854.58,1340.7,354.86,177.02,1200.1,332.57,852.89,963.7,58.547,551.34,896.46,208.49,34.831,944.54,125.07,448.93,803.08,143.44,175.04,1318,256.82,38.586,734.62,264.88,98.803
109,1.08,1383.2,291.71,72.987,1266.9,339.05,449.34,1230.9,408.97,531,1519.7,269.6,92.776,990.42,256.29,922.09,773.6,207.26,107.63,1171.1,91.825,852.78,1363.3,350.58,176.63,1217.3,329.93,851.31,974.9,57.194,551.17,897.11,208.05,34.849,955.83,123.43,448.52,807.31,142.66,178.28,1341.7,253.16,37.847,737.29,264.11,104.07
110,1.09,1403.3,288.03,72.542,1283.6,335.52,447.55,1247.6,405.86,528.65,1538.9,262.71,92.735,1007.1,255.5,920.18,776.63,205.84,111.96,1186.8,89.629,851.05,1383.8,346.41,176.06,1234.6,327.37,849.86,987.06,55.608,550.82,897.91,207.5,34.762,968.1,121.46,447.88,812.18,141.45,181.74,1361.2,250.03,37.328,740.44,262.77,109.86
111,1.1,1419.9,284.82,71.7,1301.2,332.03,446.42,1265.9,402.66,527.41,1554.3,255.65,90,1024,254.42,918.43,780.29,203.97,116.63,1202.9,87.589,849.39,1402.3,342.38,175.26,1252.1,324.94,848.55,1000.3,53.765,550.2,898.88,206.87,34.518,981.49,119.15,446.95,817.83,139.79,185.41,1376.7,247.44,36.984,744.27,260.85,116.23
112,1.11,1433.3,282.07,70.484,1319.7,328.59,445.95,1285.6,399.4,527.27,1566.5,248.79,84.748,1041,253.05,916.89,784.75,201.65,121.68,1219.4,85.726,847.81,1419,338.54,174.23,1269.6,322.68,847.45,1014.8,51.655,549.23,900,206.25,34.085,996.12,116.47,445.69,824.42,137.66,189.31,1388.5,245.39,36.828,749.02,258.35,123.24
113,1.12,1443.9,279.75,68.999,1338.8,325.22,446.11,1306.4,396.14,528.12,1575.8,242.52,77.483,1058.1,251.39,915.57,790.23,198.92,127.15,1236.3,84.054,846.33,1434,334.94,173.04,1287.1,320.62,846.62,1030.7,49.274,547.87,901.24,205.69,33.474,1012.1,113.42,444.05,832.13,135.08,193.44,1397.3,243.85,36.906,754.96,255.35,130.94
114,1.13,1452.1,277.85,67.4,1358.3,321.95,446.81,1327.8,392.95,529.78,1583,237.18,68.976,1075.2,249.47,914.5,796.94,195.83,133.09,1253.5,82.582,844.98,1447.4,331.6,171.74,1304.6,318.82,846.17,1048,46.632,546.09,902.6,205.25,32.761,1029.5,110.03,442.01,841.15,132.08,197.79,1403.6,242.74,37.253,762.38,251.91,139.35
115,1.14,1458.3,276.3,65.857,1377.9,318.81,447.97,1349.4,389.93,532.05,1588.4,232.97,60.133,1092.3,247.31,913.69,805.11,192.46,139.51,1270.9,81.309,843.78,1459.5,328.57,170.41,1322,317.29,846.18,1066.8,43.748,543.88,904.1,204.95,32.107,1048.5,106.33,439.58,851.67,128.73,202.36,1408.1,242,37.862,771.55,248.14,148.47
116,1.15,1463.1,275.07,64.512,1397.2,315.85,449.43,1370.7,387.16,534.66,1592.6,229.95,51.825,1109.3,244.96,913.16,814.95,188.88,146.42,1288.5,80.227,842.77,1470.3,325.87,169.12,1339.3,316.05,846.68,1087,40.648,541.29,905.88,204.74,31.762,1069,102.38,436.77,863.87,125.06,207.12,1411.3,241.55,38.68,782.7,244.13,158.27
117,1.16,1466.7,274.09,63.463,1416,313.13,451.05,1391.1,384.73,537.35,1595.7,227.98,44.723,1126.1,242.48,912.92,826.65,185.14,153.79,1306.1,79.313,842,1479.9,323.53,167.89,1356.3,315.09,847.68,1108.6,37.37,538.4,908.18,204.5,32.039,1091,98.228,433.65,877.91,121.15,212.02,1413.5,241.32,39.614,795.98,239.97,168.64
118,1.17,1469.3,273.3,62.75,1434,310.72,452.65,1410.2,382.71,539.88,1598.1,226.84,39.21,1142.8,239.92,912.97,840.33,181.3,161.59,1323.7,78.535,841.5,1488.3,321.55,166.75,1373.1,314.37,849.14,1131.4,33.959,535.29,911.39,204.05,33.27,1114.6,93.955,430.32,893.89,117.06,217.03,1415.1,241.23,40.556,811.47,235.74,179.46
119,1.18,1471.3,272.66,62.363,1450.7,308.68,454.08,1427.8,381.14,542.07,1599.8,226.27,35.366,1159.3,237.35,913.32,856.07,177.39,169.74,1341.2,77.852,841.31,1495.6,319.96,165.68,1389.5,313.82,850.99,1155.3,30.467,532.13,916.08,203.15,35.729,1139.4,89.624,426.91,911.88,112.83,222.11,1416.2,241.23,41.41,829.17,231.5,190.52
120,1.19,1472.8,272.14,62.244,1466.1,307.06,455.22,1443.6,380.01,543.78,1601.1,226.06,33.028,1175.5,234.82,913.97,873.88,173.44,178.11,1358.5,77.221,841.45,1501.7,318.74,164.69,1405.6,313.4,853.12,1180.1,26.948,529.05,922.89,201.52,39.554,1165.6,85.291,423.57,931.88,108.5,227.22,1417.1,241.29,42.107,848.97,227.28,201.57
121,1.2,1473.9,271.72,62.314,1479.9,305.87,455.98,1457.6,379.26,544.96,1601.9,226.02,31.879,1191.4,232.39,914.92,893.73,169.44,186.55,1375.6,76.601,841.96,1506.8,317.88,163.76,1421.4,313.03,855.44,1205.5,23.456,526.25,932.53,198.93,44.697,1192.8,80.995,420.48,953.83,104.09,232.34,1417.8,241.38,42.612,870.7,223.09,212.33
122,1.21,1474.6,271.42,62.485,1492,305.11,456.35,1469.8,378.84,545.66,1602.5,226.04,31.547,1207.1,230.09,916.16,915.55,165.37,194.85,1392.4,75.956,842.83,1510.8,317.35,162.9,1436.9,312.64,857.83,1231.4,20.037,523.89,945.62,195.26,50.901,1220.9,76.76,417.84,977.62,99.595,237.43,1418.2,241.48,42.925,894.16,218.9,222.47
123,1.22,1475.1,271.23,62.682,1502.6,304.72,456.35,1480.6,378.64,545.96,1602.8,226.07,31.684,1222.6,227.96,917.68,939.26,161.21,202.74,1408.9,75.261,844.07,1513.9,317.1,162.08,1452.1,312.2,860.2,1257.5,16.73,522.13,962.6,190.52,57.728,1249.8,72.595,415.8,1003.1,95.025,242.43,1418.5,241.58,43.07,919.12,214.66,231.67
124,1.23,1475.4,271.15,62.85,1511.7,304.62,456.04,1490.2,378.58,545.99,1602.9,226.08,32.014,1237.8,226.01,919.45,964.74,156.88,209.96,1425.2,74.5,845.65,1516.3,317.09,161.3,1467,311.65,862.5,1283.6,13.558,521.07,983.64,184.94,64.626,1279.1,68.495,414.52,1030.1,90.365,247.25,1418.7,241.69,43.09,945.35,210.29,239.62
125,1.24,1475.5,271.18,62.961,1519.5,304.72,455.49,1498.8,378.57,545.88,1602.9,226.06,32.353,1252.7,224.24,921.44,991.88,152.33,216.2,1441.2,73.668,847.55,1518.1,317.23,160.55,1481.7,310.99,864.69,1309.6,10.53,520.8,1008.6,178.82,71.029,1308.9,64.455,414.1,1058.4,85.601,251.77,1418.8,241.79,43.036,972.67,205.7,246.08
126,1.25,1475.6,271.3,63.011,1526.3,304.91,454.79,1506.8,378.52,545.74,1602.8,226.03,32.6,1267.5,222.62,923.62,1020.5,147.49,221.21,1456.9,72.775,849.73,1519.4,317.48,159.82,1496.1,310.2,866.75,1335.4,7.6409,521.33,1037.3,172.5,76.45,1338.7,60.474,414.62,1087.8,80.728,255.84,1418.8,241.88,42.962,1000.9,200.83,250.86
127,1.26,1475.5,271.47,63.012,1532.3,305.11,454,1514.4,378.37,545.66,1602.7,225.99,32.722,1282.1,221.13,925.93,1050.6,142.36,224.79,1472.4,71.839,852.14,1520.5,317.74,159.12,1510.3,309.3,868.7,1360.9,4.8734,522.65,1069,166.24,80.552,1368.6,56.563,416.08,1118.2,75.755,259.29,1418.8,241.96,42.917,1029.9,195.66,253.85
128,1.27,1475.5,271.68,62.988,1537.7,305.25,453.18,1521.7,378.09,545.66,1602.6,225.96,32.728,1296.5,219.71,928.32,1081.7,136.97,226.81,1487.8,70.887,854.72,1521.5,317.98,158.45,1524.3,308.35,870.54,1386.1,2.2012,524.69,1103.4,160.18,83.174,1398.4,52.743,418.44,1149.3,70.709,261.97,1418.7,242.03,42.943,1059.6,190.23,255
129,1.28,1475.5,271.87,62.961,1542.6,305.26,452.38,1528.9,377.65,545.76,1602.5,225.95,32.649,1310.8,218.32,930.73,1113.8,131.41,227.22,1503.1,69.946,857.39,1522.5,318.13,157.82,1538.1,307.41,872.27,1410.9,-0.40692,527.35,1140,154.31,84.314,1427.9,49.047,421.62,1181.1,65.638,263.75,1418.6,242.07,43.069,1089.9,184.61,254.33
130,1.29,1475.5,272.02,62.954,1547.2,305.13,451.62,1536.1,377.04,545.92,1602.5,225.96,32.525,1324.9,216.89,933.08,1146.8,125.79,226.03,1518.2,69.042,860.08,1523.5,318.18,157.25,1551.6,306.57,873.87,1435.4,-2.9823,530.52,1178.3,148.51,84.098,1457.1,45.514,425.48,1213.4,60.599,264.53,1418.6,242.1,43.311,1120.9,178.94,251.88
131,1.3,1475.6,272.09,62.987,1551.7,304.84,450.91,1543.2,376.26,546.12,1602.5,225.99,32.392,1339,215.37,935.32,1180.4,120.21,223.31,1533.3,68.196,862.72,1524.5,318.11,156.72,1565,305.88,875.34,1459.6,-5.5513,534.08,1218,142.62,82.735,1485.9,42.18,429.89,1246.2,55.654,264.25,1418.6,242.12,43.669,1152.5,173.35,247.7
132,1.31,1475.8,272.09,63.071,1555.9,304.39,450.24,1550.2,375.33,546.29,1602.6,226.04,32.279,1352.9,213.71,937.38,1214.6,114.78,219.16,1548.4,67.422,865.24,1525.5,317.92,156.26,1578.1,305.38,876.62,1483.4,-8.1312,537.88,1258.9,136.46,80.465,1514.2,39.075,434.69,1279.2,50.859,262.87,1418.5,242.14,44.132,1184.8,167.98,241.87
133,1.32,1476,272.01,63.21,1560.1,303.79,449.61,1557.2,374.26,546.42,1602.6,226.1,32.205,1366.8,211.89,939.21,1249.5,109.54,213.69,1563.3,66.725,867.57,1526.6,317.64,155.86,1591.1,305.06,877.71,1507,-10.729,541.81,1300.8,129.89,77.529,1542,36.215,439.72,1312.6,46.258,260.39,1418.5,242.15,44.674,1217.8,162.93,234.45
134,1.33,1476.3,271.88,63.39,1564.2,303.07,449.01,1564,373.06,546.46,1602.7,226.16,32.173,1380.6,209.85,940.76,1284.9,104.54,207.03,1578.3,66.103,869.67,1527.6,317.29,155.53,1603.9,304.85,878.58,1530.4,-13.339,545.75,1343.6,122.86,74.136,1569.1,33.603,444.83,1346.4,41.871,256.82,1418.6,242.15,45.259,1251.7,158.23,225.53
135,1.34,1476.6,271.71,63.587,1568.1,302.28,448.42,1570.7,371.76,546.41,1602.8,226.23,32.179,1394.4,207.6,941.99,1321,99.761,199.29,1593.2,65.543,871.51,1528.5,316.91,155.28,1616.7,304.68,879.23,1553.4,-15.947,549.61,1387.3,115.42,70.459,1595.6,31.229,449.88,1380.4,37.694,252.2,1418.6,242.13,45.843,1286.5,153.86,215.23
136,1.35,1476.9,271.51,63.774,1571.9,301.45,447.85,1577.2,370.39,546.27,1602.9,226.3,32.21,1408.1,205.12,942.9,1357.8,95.156,190.59,1608.1,65.026,873.04,1529.4,316.51,155.1,1629.5,304.46,879.66,1576.2,-18.528,553.28,1431.7,107.7,66.636,1621.4,29.069,454.72,1414.8,33.698,246.62,1418.7,242.07,46.387,1322.2,149.74,203.67
137,1.36,1477.2,271.3,63.926,1575.6,300.62,447.3,1583.5,368.98,546.06,1603,226.39,32.251,1421.8,202.41,943.45,1395.4,90.668,181.06,1622.9,64.528,874.27,1530.2,316.13,155,1642.3,304.16,879.86,1598.7,-21.053,556.69,1477,99.914,62.778,1646.4,27.093,459.24,1449.6,29.832,240.2,1418.7,241.93,46.864,1359,145.76,191.03
138,1.37,1477.5,271.03,64.033,1579.2,299.83,446.78,1589.6,367.56,545.78,1603.2,226.48,32.285,1435.4,199.49,943.67,1433.8,86.23,170.84,1637.8,64.024,875.17,1530.8,315.77,154.98,1655.1,303.75,879.82,1620.7,-23.49,559.77,1522.9,92.266,58.985,1670.5,25.266,463.31,1484.9,26.034,233.08,1418.8,241.68,47.271,1396.8,141.8,177.5
139,1.38,1477.7,270.7,64.106,1582.7,299.11,446.31,1595.5,366.16,545.47,1603.4,226.57,32.299,1449.1,196.38,943.54,1473.1,81.774,160.1,1652.8,63.49,875.75,1531.4,315.46,155.05,1667.9,303.27,879.51,1642.3,-25.813,562.44,1569.6,84.958,55.363,1693.7,23.552,466.85,1520.6,22.245,225.45,1419,241.3,47.634,1435.8,137.72,163.33
140,1.39,1477.9,270.25,64.173,1586.1,298.46,445.88,1601.2,364.8,545.14,1603.6,226.63,32.28,1462.8,193.08,943.1,1513.4,77.251,149.03,1667.7,62.906,876,1531.9,315.18,155.23,1680.5,302.75,878.89,1663.4,-27.999,564.62,1616.8,78.134,52.038,1715.8,21.919,469.75,1556.7,18.416,217.49,1419.1,240.75,48.003,1475.9,133.45,148.79
141,1.4,1478,269.65,64.279,1589.5,297.87,445.53,1606.8,363.47,544.81,1603.8,226.65,32.224,1476.5,189.63,942.37,1554.5,72.632,137.88,1682.7,62.262,875.92,1532.2,314.91,155.52,1692.8,302.26,877.94,1683.7,-30.038,566.24,1664.6,71.862,49.173,1736.9,20.343,471.94,1593.3,14.518,209.43,1419.3,240.02,48.443,1517.1,128.93,134.17
142,1.41,1478,268.87,64.477,1592.9,297.34,445.24,1612.4,362.19,544.5,1604.1,226.62,32.138,1490.3,186.05,941.36,1596.6,67.912,126.91,1697.8,61.551,875.51,1532.5,314.63,155.92,1704.9,301.84,876.68,1703.4,-31.93,567.23,1712.9,66.124,46.964,1756.8,18.804,473.35,1630.2,10.547,201.47,1419.4,239.08,49.022,1559.6,124.16,119.82
143,1.42,1478.1,267.91,64.822,1596.4,296.83,445.02,1617.9,360.94,544.19,1604.3,226.51,32.031,1504.2,182.35,940.12,1639.4,63.113,116.44,1713,60.777,874.77,1532.7,314.3,156.46,1716.6,301.52,875.13,1722.2,-33.687,567.53,1761.3,60.828,45.643,1775.6,17.292,473.94,1667.4,6.5148,193.82,1419.6,237.92,49.8,1603.1,119.21,106.07
144,1.43,1478.1,266.8,65.364,1600.1,296.32,444.86,1623.5,359.72,543.91,1604.5,226.33,31.911,1518.1,178.57,938.67,1682.9,58.281,106.75,1728.3,59.948,873.71,1533,313.91,157.13,1728,301.28,873.34,1740.1,-35.337,567.08,1809.9,55.82,45.445,1793.2,15.804,473.69,1704.7,2.4503,186.67,1419.7,236.55,50.826,1647.4,114.16,93.264
145,1.44,1478.2,265.58,66.147,1604,295.79,444.76,1629.1,358.51,543.64,1604.7,226.07,31.784,1532.2,174.71,937.04,1726.7,53.472,98.162,1743.7,59.074,872.34,1533.3,313.43,157.94,1739.4,301.1,871.36,1757,-36.913,565.87,1858.1,50.922,46.58,1809.7,14.341,472.61,1741.9,-1.6104,180.21,1419.9,234.99,52.132,1692.4,109.13,81.715
146,1.45,1478.3,264.31,67.196,1608.2,295.2,444.71,1634.8,357.32,543.38,1604.8,225.75,31.657,1546.4,170.81,935.27,1770.4,48.751,90.9,1759.3,58.169,870.68,1533.6,312.86,158.89,1750.7,300.87,869.22,1773,-38.456,563.88,1905.7,45.974,49.186,1825.2,12.902,470.76,1778.7,-5.6249,174.56,1420.1,233.31,53.738,1737.7,104.26,71.679
147,1.46,1478.6,263.08,68.521,1612.9,294.53,444.67,1640.8,356.14,543.14,1604.9,225.42,31.536,1560.8,166.88,933.38,1813.6,44.183,85.126,1775.1,57.24,868.75,1534.1,312.24,159.99,1762.1,300.5,866.93,1788.1,-40.005,561.17,1952.1,40.886,53.285,1839.8,11.489,468.25,1814.9,-9.5458,169.83,1420.3,231.57,55.655,1782.7,99.639,63.329
148,1.47,1478.9,261.96,70.117,1618,293.78,444.64,1647,354.96,542.92,1604.9,225.13,31.432,1575.3,162.94,931.39,1855.8,39.831,80.887,1791.1,56.292,866.61,1534.9,311.59,161.23,1773.9,299.83,864.5,1802.4,-41.593,557.81,1996.8,35.666,58.754,1853.8,10.095,465.2,1850.1,-13.322,166.03,1420.6,229.89,57.885,1826.7,95.364,56.724
149,1.48,1479.4,261.03,71.973,1623.6,292.94,444.6,1653.5,353.8,542.72,1605,224.92,31.355,1590,158.98,929.31,1896.3,35.755,78.103,1807.2,55.322,864.3,1535.8,310.96,162.61,1786,298.76,861.96,1816.2,-43.245,553.94,2039.3,30.438,65.297,1867.3,8.7097,461.78,1884,-16.901,163.15,1421.1,228.37,60.429,1869.2,91.481,51.799
150,1.49,1480.1,260.35,74.07,1629.8,292.01,444.54,1660.4,352.65,542.53,1605,224.82,31.322,1604.9,155.03,927.17,1934.5,32.011,76.567,1823.5,54.321,861.89,1537.2,310.4,164.15,1798.7,297.27,859.35,1829.6,-44.971,549.73,2078.9,25.431,72.449,1880.7,7.3167,458.2,1916.1,-20.228,161.05,1421.6,227.13,63.291,1909.3,88.009,48.37
151,1.5,1481,259.98,76.385,1636.6,291,444.44,1667.7,351.54,542.35,1605.2,224.86,31.348,1620,151.07,924.97,1969.9,28.656,75.963,1839.9,53.271,859.45,1538.9,309.96,165.83,1811.9,295.41,856.73,1842.9,-46.778,545.4,2115.2,20.939,79.6,1894.3,5.8961,454.63,1946.1,-23.254,159.59,1422.4,226.25,66.484,1946.4,84.945,46.154
152,1.51,1482.2,259.92,78.893,1644.1,289.94,444.3,1675.6,350.45,542.18,1605.4,225.03,31.442,1635.2,147.12,922.71,2001.9,25.738,75.908,1856.5,52.147,857.04,1541.1,309.68,167.68,1825.8,293.37,854.18,1856.5,-48.662,541.17,2147.8,17.266,86.05,1908.3,4.4286,451.26,1973.9,-25.934,158.56,1423.3,225.81,70.027,1979.8,82.275,44.81
153,1.52,1483.6,260.18,81.578,1652.3,288.85,444.1,1684.3,349.39,542,1605.8,225.32,31.588,1650.6,143.17,920.41,2030.2,23.296,76.007,1873.3,50.918,854.74,1543.7,309.59,169.68,1840.2,291.42,851.8,1870.5,-50.621,537.27,2176.3,14.651,91.087,1922.8,2.8984,448.24,1999,-28.236,157.73,1424.5,225.84,73.942,2009,79.981,43.987
154,1.53,1485.4,260.72,84.431,1661.3,287.75,443.82,1693.6,348.35,541.8,1606.4,225.71,31.751,1666.3,139.23,918.05,2054.6,21.346,75.909,1890.1,49.55,852.6,1546.9,309.7,171.86,1855.2,289.81,849.67,1885.2,-52.652,533.89,2200.6,13.22,94.074,1938.1,1.296,445.68,2021.6,-30.149,156.91,1426,226.35,78.259,2033.8,78.039,43.382
155,1.54,1487.5,261.45,87.467,1671.2,286.66,443.45,1703.9,347.31,541.54,1607,226.18,31.876,1682.1,135.28,915.65,2075.2,19.872,75.366,1906.9,48.011,850.68,1550.6,310.03,174.22,1871,288.69,847.85,1900.8,-54.758,531.2,2220.8,12.958,94.541,1954.3,-0.38282,443.64,2041.5,-31.687,155.96,1427.8,227.29,83.021,2054.2,76.41,42.791
156,1.55,1490.2,262.32,90.725,1682.1,285.61,442.97,1715.1,346.24,541.19,1607.9,226.7,31.907,,,,2092.1,18.822,74.264,1923.8,46.271,849.05,1555,310.54,176.79,1887.6,288.05,846.36,1917.3,-56.948,529.31,2237.1,13.708,92.272,1971.2,-2.1374,442.16,2058.9,-32.894,154.8,1430.1,228.59,88.29,2070.4,75.043,42.129
