Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
28,0.27,-787.88,387.35,89.409,-859.83,409.71,554.64,-883.75,463.63,633.99,-642.01,359.85,68.55,-1223.1,306.93,1082.6,-1615.8,207.77,175.87,,,,-783.62,440.71,197.53,,,,-1262.1,104.08,651.83,-1529.4,236.66,53.807,,,,-1540,142.74,263.73,-833.32,329.27,59.709,-1667.7,261,195.63
29,0.28,-784.05,386.6,89.563,-842.69,407.68,555.76,-866.22,461.77,635.29,-639.69,358.96,62.956,-1205.2,306.78,1083.6,-1602.3,204.48,184.21,,,,-775.2,439.14,196.93,,,,-1240.3,104.3,650,-1525,236.45,54.981,,,,-1522.8,140.42,268.96,-832.69,329.51,61.372,-1652.4,257.2,206.06
30,0.29,-780.84,385.93,89.682,-826.39,405.86,556.87,-849.53,460.15,636.52,-637.94,358.23,58.437,-1187.5,306.62,1085,-1587,201.24,192.39,,,,-767.72,437.85,196.48,,,,-1217.8,104.54,648.2,-1518.6,236.13,56.594,-1243.4,160.53,521.73,-1503.9,138.15,273.95,-832.55,329.91,63.108,-1635.4,253.46,216.13
31,0.3,-778.21,385.35,89.767,-810.99,404.26,557.93,-833.72,458.78,637.65,-636.66,357.64,55.003,-1169.9,306.46,1086.8,-1569.9,198.12,200.22,,,,-761.21,436.85,196.13,,,,-1194.8,104.78,646.47,-1509.9,235.63,58.636,-1214.6,160.44,518.22,-1483.4,135.96,278.64,-832.7,330.41,64.821,-1616.6,249.87,225.65
32,0.31,-776.13,384.86,89.821,-796.55,402.91,558.89,-818.85,457.67,638.65,-635.74,357.17,52.595,-1152.4,306.3,1088.8,-1550.9,195.16,207.52,,,,-755.64,436.12,195.85,,,,-1171.2,105.01,644.86,-1498.6,234.87,61.062,-1185.8,160.29,515.29,-1461.3,133.88,282.95,-833.02,330.94,66.428,-1596.3,246.49,234.44
33,0.32,-774.54,384.44,89.849,-783.1,401.83,559.74,-804.92,456.84,639.51,-635.11,356.83,51.099,-1135.2,306.15,1091.2,-1530,192.4,214.13,,,,-751.01,435.66,195.61,,,,-1147.2,105.23,643.42,-1484.4,233.81,63.797,-1157.1,160.07,512.95,-1437.8,131.94,286.84,-833.38,331.46,67.864,-1574.4,243.38,242.33
34,0.33,-773.39,384.11,89.853,-770.67,401.02,560.43,-791.94,456.27,640.21,-634.7,356.6,50.362,-1118.1,306.02,1093.8,-1507.3,189.89,219.91,,,,-747.27,435.44,195.38,,,,-1122.8,105.41,642.19,-1467.2,232.38,66.739,-1128.4,159.8,511.2,-1412.9,130.17,290.26,-833.73,331.92,69.086,-1551.1,240.62,249.16
35,0.34,-772.63,383.85,89.839,-759.25,400.49,560.96,-779.91,455.96,640.74,-634.45,356.49,50.213,-1101.2,305.92,1096.6,-1482.9,187.64,224.73,,,,-744.36,435.43,195.14,,,,-1098.1,105.55,641.23,-1446.8,230.56,69.764,-1099.7,159.46,510.02,-1386.7,128.58,293.21,-834.01,332.31,70.069,-1526.6,238.23,254.81
36,0.35,-772.18,383.67,89.811,-748.84,400.24,561.32,-768.78,455.9,641.11,-634.33,356.47,50.479,-1084.6,305.84,1099.5,-1456.9,185.68,228.51,,,,-742.21,435.6,194.87,,,,-1073.1,105.62,640.59,-1423.3,228.34,72.738,-1071.1,159.07,509.41,-1359.4,127.19,295.65,-834.2,332.62,70.814,-1500.7,236.25,259.16
37,0.36,-772,383.55,89.772,-739.39,400.24,561.49,-758.53,456.06,641.32,-634.3,356.54,50.996,-1068.2,305.8,1102.7,-1429.4,184.01,231.17,,,,-740.72,435.91,194.57,,,,-1048,105.61,640.31,-1396.7,225.76,75.525,-1042.6,158.61,509.36,-1331.2,126,297.59,-834.3,332.84,71.336,-1473.8,234.7,262.14
38,0.37,-772.02,383.5,89.728,-730.86,400.49,561.49,-749.1,456.44,641.38,-634.32,356.69,51.624,-1052,305.79,1105.9,-1400.6,182.64,232.68,,,,-739.77,436.34,194.25,,,,-1022.7,105.51,640.41,-1367.2,222.85,77.997,-1014.1,158.1,509.86,-1302,125.02,299.02,-834.33,332.98,71.665,-1445.8,233.57,263.7
39,0.38,-772.17,383.49,89.68,-723.18,400.97,561.31,-740.44,456.99,641.3,-634.38,356.9,52.253,-1036,305.81,1109.2,-1370.4,181.55,233.04,,,,-739.24,436.84,193.89,,,,-997.3,105.28,640.92,-1335,219.68,80.045,-985.65,157.54,510.88,-1272.2,124.25,299.94,-834.29,333.05,71.838,-1416.9,232.84,263.79
40,0.39,-772.42,383.53,89.631,-716.29,401.64,560.98,-732.47,457.71,641.11,-634.44,357.16,52.805,-1020.3,305.85,1112.5,-1339.2,180.72,232.26,,,,-739.02,437.38,193.52,,,,-971.89,104.92,641.86,-1300.3,216.34,81.585,-957.34,156.93,512.41,-1241.6,123.67,300.35,-834.22,333.08,71.899,-1387,232.49,262.43
41,0.4,-772.72,383.6,89.585,-710.1,402.48,560.5,-725.14,458.55,640.8,-634.51,357.45,53.231,-1004.8,305.92,1115.7,-1306.9,180.15,230.37,,,,-739,437.95,193.13,,,,-946.48,104.42,643.21,-1263.5,212.93,82.566,-929.16,156.27,514.4,-1210.6,123.28,300.24,-834.11,333.08,71.888,-1356.2,232.48,259.62
42,0.41,-773.02,383.7,89.541,-704.53,403.45,559.9,-718.37,459.51,640.4,-634.56,357.76,53.513,-989.48,306,1118.9,-1273.6,179.81,227.44,,,,-739.06,438.5,192.74,,,,-921.1,103.75,644.98,-1224.7,209.53,82.965,-901.15,155.58,516.82,-1179,123.06,299.6,-834,333.08,71.844,-1324.5,232.77,255.42
43,0.42,-773.3,383.82,89.501,-699.48,404.53,559.18,-712.08,460.54,639.93,-634.6,358.06,53.652,-974.4,306.09,1122.1,-1239.5,179.67,223.54,,,,-739.12,439.02,192.36,,,,-895.79,102.93,647.13,-1184.4,206.23,82.792,-873.32,154.87,519.63,-1147,122.99,298.42,-833.89,333.07,71.799,-1291.9,233.31,249.9
44,0.43,-773.54,383.94,89.465,-694.86,405.69,558.37,-706.21,461.63,639.39,-634.61,358.36,53.666,-959.5,306.18,1125,-1204.7,179.71,218.73,,,,-739.12,439.51,191.98,,,,-870.58,101.95,649.64,-1142.8,203.12,82.085,-845.73,154.13,522.77,-1114.7,123.04,296.71,-833.78,333.08,71.776,-1258.5,234.08,243.13
45,0.44,-773.71,384.05,89.432,-690.6,406.89,557.48,-700.68,462.76,638.8,-634.61,358.62,53.584,-944.79,306.26,1127.8,-1169,179.89,213.12,,,,-739,439.93,191.62,,,,-845.5,100.81,652.46,-1100.1,200.25,80.9,-818.39,153.38,526.18,-1081.9,123.2,294.45,-833.67,333.1,71.793,-1224.1,235.01,235.23
46,0.45,-773.83,384.15,89.402,-686.59,408.1,556.54,-695.42,463.91,638.17,-634.6,358.86,53.437,-930.24,306.31,1130.4,-1132.7,180.21,206.79,,,,-738.73,440.3,191.26,,,,-820.58,99.534,655.53,-1056.6,197.65,79.311,-791.36,152.63,529.81,-1048.8,123.45,291.65,-833.57,333.14,71.858,-1188.7,236.08,226.33
47,0.46,-773.87,384.24,89.375,-682.78,409.31,555.54,-690.38,465.05,637.5,-634.58,359.06,53.256,-915.85,306.33,1132.8,-1095.6,180.62,199.85,,,,-738.3,440.62,190.92,,,,-795.88,98.145,658.79,-1012.4,195.35,77.397,-764.67,151.9,533.58,-1015.4,123.76,288.32,-833.46,333.2,71.975,-1152.5,237.25,216.56
48,0.47,-773.84,384.3,89.349,-679.08,410.48,554.52,-685.48,466.18,636.81,-634.55,359.22,53.07,-901.59,306.31,1134.9,-1057.9,181.1,192.38,,,,-737.69,440.87,190.57,,,,-771.43,96.668,662.18,-967.63,193.35,75.239,-738.35,151.18,537.44,-981.55,124.11,284.48,-833.34,333.27,72.141,-1115.3,238.49,206.08
49,0.48,-773.75,384.34,89.324,-675.45,411.61,553.46,-680.68,467.28,636.08,-634.51,359.34,52.898,-887.45,306.23,1136.7,-1019.5,181.62,184.51,,,,-736.92,441.08,190.24,,,,-747.27,95.138,665.61,-922.5,191.62,72.915,-712.44,150.5,541.32,-947.35,124.49,280.16,-833.21,333.34,72.352,-1077.2,239.77,195.04
50,0.49,-773.61,384.35,89.303,-671.81,412.68,552.4,-675.91,468.35,635.33,-634.48,359.42,52.755,-873.42,306.09,1138.2,-980.37,182.17,176.33,,,,-736.01,441.24,189.9,,,,-723.46,93.594,669,-877.06,190.13,70.499,-686.98,149.85,545.14,-912.77,124.86,275.42,-833.06,333.4,72.602,-1038.2,241.05,183.62
51,0.5,-773.42,384.32,89.285,-668.14,413.69,551.32,-671.13,469.38,634.57,-634.45,359.47,52.649,-859.47,305.88,1139.3,-940.59,182.7,167.97,,,,-734.97,441.37,189.56,,,,-700.04,92.075,672.28,-831.4,188.84,68.056,-661.99,149.25,548.83,-877.8,125.21,270.33,-832.89,333.44,72.885,-998.27,242.3,171.99
52,0.51,-773.2,384.26,89.274,-664.39,414.62,550.24,-666.29,470.36,633.78,-634.41,359.48,52.581,-845.6,305.58,1140.1,-900.14,183.19,159.54,,,,-733.84,441.47,189.22,,,,-677.07,90.623,675.36,-785.57,187.71,65.648,-637.51,148.7,552.34,-842.43,125.52,264.95,-832.69,333.46,73.195,-957.49,243.5,160.32
53,0.52,-772.94,384.17,89.273,-660.55,415.49,549.15,-661.35,471.31,632.98,-634.38,359.47,52.547,-831.78,305.2,1140.6,-859.05,183.62,151.17,,,,-732.65,441.55,188.88,,,,-654.59,89.278,678.16,-739.62,186.68,63.339,-613.54,148.21,555.61,-806.68,125.78,259.38,-832.47,333.44,73.533,-915.91,244.61,148.77
54,0.53,-772.66,384.05,89.287,-656.58,416.29,548.07,-656.29,472.21,632.15,-634.35,359.44,52.539,-817.99,304.72,1140.7,-817.33,183.97,142.97,,,,-731.41,441.61,188.55,,,,-632.65,88.075,680.6,-693.57,185.72,61.191,-590.12,147.78,558.56,-770.56,125.97,253.71,-832.22,333.38,73.896,-873.57,245.6,137.51
55,0.54,-772.36,383.91,89.322,-652.49,417.04,547,-651.05,473.07,631.32,-634.32,359.39,52.548,-804.23,304.15,1140.4,-775.02,184.2,135.07,,,,-730.15,441.66,188.24,,,,-611.29,87.047,682.6,-647.46,184.78,59.276,-567.24,147.4,561.17,-734.07,126.08,248.05,-831.95,333.28,74.291,-830.53,246.44,126.68
56,0.55,-772.05,383.75,89.385,-648.25,417.74,545.94,-645.63,473.9,630.47,-634.29,359.32,52.561,-790.46,303.47,1139.8,-732.19,184.32,127.58,,,,-728.9,441.71,187.94,,,,-590.54,86.215,684.11,-601.32,183.83,57.678,-544.92,147.09,563.38,-697.27,126.1,242.49,-831.66,333.13,74.723,-786.88,247.11,116.42
57,0.56,-771.72,383.57,89.483,-643.88,418.41,544.9,-639.99,474.7,629.62,-634.27,359.25,52.568,-776.67,302.7,1138.8,-688.88,184.3,120.63,,,,-727.65,441.76,187.68,,,,-570.4,85.596,685.08,-555.17,182.85,56.489,-523.14,146.83,565.16,-660.17,126.02,237.14,-831.34,332.94,75.201,-742.68,247.6,106.85
58,0.57,-771.38,383.38,89.625,-639.36,419.05,543.87,-634.13,475.48,628.76,-634.24,359.18,52.561,-762.84,301.82,1137.4,-645.19,184.13,114.3,,,,-726.43,441.81,187.45,,,,-550.89,85.197,685.47,-509.06,181.84,55.815,-501.88,146.62,566.48,-622.84,125.83,232.08,-831.01,332.7,75.737,-698.04,247.89,98.072
59,0.58,-771.04,383.19,89.821,-634.71,419.68,542.87,-628.04,476.25,627.89,-634.23,359.1,52.531,-748.96,300.84,1135.7,-601.21,183.84,108.7,,,,-725.23,441.87,187.27,,,,-531.98,85.016,685.25,-463.03,180.79,55.766,-481.14,146.46,567.34,-585.35,125.55,227.4,-830.66,332.43,76.344,-653.05,247.97,90.156
60,0.59,-770.68,382.99,90.079,-629.91,420.31,541.89,-621.71,477.01,627.02,-634.22,359.03,52.476,-734.98,299.78,1133.6,-557.06,183.41,103.87,,,,-724.06,441.95,187.14,,,,-513.64,85.041,684.43,-417.13,179.72,56.456,-460.88,146.34,567.73,-547.76,125.17,223.16,-830.3,332.13,77.034,-607.83,247.86,83.158
61,0.6,-770.32,382.81,90.411,-624.98,420.96,540.94,-615.13,477.76,626.16,-634.21,358.96,52.396,-720.9,298.62,1131.3,-512.86,182.86,99.877,,,,-722.89,442.05,187.07,,,,-495.81,85.256,683.02,-371.45,178.65,57.986,-441.05,146.27,567.66,-510.18,124.7,219.41,-829.92,331.82,77.823,-562.5,247.58,77.102
62,0.61,-769.95,382.64,90.828,-619.9,421.62,540.02,-608.32,478.52,625.3,-634.22,358.9,52.294,-706.7,297.39,1128.6,-468.78,182.23,96.724,,,,-721.73,442.17,187.07,,,,-478.43,85.636,681.05,-326.08,177.6,60.439,-421.62,146.23,567.13,-472.72,124.16,216.18,-829.54,331.49,78.725,-517.22,247.14,71.99
63,0.62,-769.57,382.5,91.34,-614.68,422.3,539.13,-601.27,479.29,624.44,-634.22,358.84,52.177,-692.34,296.09,1125.7,-424.99,181.53,94.403,,,,-720.55,442.32,187.13,,,,-461.41,86.154,678.57,-281.15,176.61,63.864,-402.52,146.23,566.18,-435.49,123.55,213.45,-829.15,331.18,79.753,-472.15,246.58,67.791
64,0.63,-769.18,382.39,91.96,-609.3,423.02,538.28,-593.99,480.07,623.58,-634.22,358.8,52.058,-677.81,294.74,1122.6,-381.67,180.8,92.874,,,,-719.34,442.51,187.27,,,,-444.64,86.778,675.65,-236.79,175.7,68.27,-383.69,146.25,564.84,-398.63,122.91,211.23,-828.76,330.89,80.923,-427.46,245.95,64.454
65,0.64,-768.79,382.32,92.699,-603.74,423.76,537.45,-586.48,480.86,622.72,-634.2,358.79,51.947,-663.09,293.34,1119.3,-339.02,180.08,92.067,,,,-718.07,442.74,187.48,-462.7,420.11,1088.5,-428.03,87.479,672.36,-193.17,174.91,73.609,-365.07,146.31,563.16,-362.29,122.26,209.47,-828.38,330.64,82.249,-383.37,245.28,61.9
66,0.65,-768.39,382.3,93.573,-597.99,424.52,536.65,-578.74,481.65,621.87,-634.14,358.79,51.86,-648.16,291.92,1115.8,-297.26,179.39,91.887,,,,-716.72,443.02,187.78,-448.28,420.72,1084.9,-411.46,88.225,668.79,-150.5,174.26,79.774,-346.59,146.4,561.19,-326.62,121.63,208.11,-828,330.45,83.748,-340.1,244.62,60.031
67,0.66,-767.98,382.34,94.595,-592.01,425.31,535.87,-570.78,482.45,621.01,-634.03,358.84,51.809,-633,290.48,1112.1,-256.6,178.78,92.216,,,,-715.27,443.36,188.16,-433.58,421.26,1081.3,-394.81,88.991,665.03,-108.98,173.76,86.598,-328.17,146.53,558.98,-291.79,121.04,207.09,-827.62,330.34,85.437,-297.89,244.02,58.733
68,0.67,-767.55,382.45,95.781,-585.77,426.1,535.1,-562.57,483.25,620.13,-633.85,358.92,51.803,-617.59,289.05,1108.4,-217.27,178.28,92.92,,,,-713.7,443.75,188.65,-418.61,421.75,1077.7,-377.97,89.753,661.18,-68.837,173.44,93.853,-309.75,146.7,556.6,-257.93,120.52,206.31,-827.25,330.32,87.338,-256.98,243.51,57.881
69,0.68,-767.09,382.64,97.149,-579.23,426.9,534.32,-554.1,484.03,619.23,-633.59,359.05,51.849,-601.92,287.63,1104.6,-179.48,177.92,93.854,,,,-711.99,444.2,189.26,-403.37,422.18,1074.2,-360.85,90.495,657.35,-30.299,173.31,101.26,-291.26,146.91,554.1,-225.21,120.11,205.71,-826.87,330.41,89.473,-217.63,243.13,57.348
70,0.69,-766.59,382.93,98.72,-572.32,427.69,533.53,-545.35,484.79,618.31,-633.23,359.24,51.946,-585.99,286.25,1100.8,-143.43,177.71,94.872,,,,-710.13,444.72,190,-387.86,422.55,1070.7,-343.36,91.204,653.61,6.4096,173.35,108.5,-272.63,147.18,551.57,-193.75,119.82,205.18,-826.46,330.62,91.872,-180.09,242.91,57.008
71,0.7,-766,383.31,100.51,-565.01,428.45,532.7,-536.28,485.51,617.34,-632.77,359.49,52.087,-569.79,284.91,1097,-109.31,177.67,95.831,,,,-708.09,445.31,190.9,-372.08,422.86,1067.2,-325.42,91.873,650.07,41.083,173.58,115.23,-253.81,147.5,549.05,-163.66,119.67,204.65,-825.99,330.98,94.566,-144.6,242.86,56.747
72,0.71,-765.3,383.82,102.55,-557.21,429.17,531.82,-526.85,486.18,616.32,-632.22,359.81,52.256,-553.32,283.64,1093.3,-77.28,177.8,96.605,,,,-705.84,445.97,192,-356.03,423.11,1063.7,-307,92.501,646.8,73.542,173.98,121.12,-234.76,147.89,546.62,-135.02,119.69,204.05,-825.41,331.48,97.592,-111.37,242.98,56.467
73,0.72,-764.43,384.45,104.86,-548.86,429.84,530.86,-516.99,486.78,615.23,-631.59,360.2,52.431,-536.59,282.45,1089.7,-47.465,178.11,97.084,,,,-703.36,446.71,193.32,-339.72,423.29,1060.3,-288.07,93.089,643.87,103.64,174.55,125.84,-215.44,148.34,544.33,-107.91,119.87,203.33,-824.67,332.15,100.99,-80.592,243.28,56.09
74,0.73,-763.34,385.23,107.47,-539.89,430.45,529.8,-506.66,487.3,614.05,-630.9,360.65,52.585,-519.6,281.34,1086.2,-19.962,178.58,97.188,,,,-700.59,447.54,194.91,-323.17,423.41,1056.9,-268.63,93.643,641.33,131.28,175.28,129.12,-195.84,148.87,542.23,-82.339,120.21,202.45,-823.67,333,104.8,-52.404,243.72,55.565
75,0.74,-761.94,386.15,110.39,-530.2,430.97,528.63,-495.78,487.72,612.78,-630.19,361.15,52.687,-502.37,280.32,1082.9,5.1752,179.2,96.864,,,,-697.49,448.45,196.79,-306.38,423.46,1053.6,-248.71,94.17,639.22,156.42,176.18,130.75,-175.96,149.46,540.38,-58.319,120.71,201.4,-822.34,334.02,109.07,-26.909,244.29,54.868
