Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
11,0.1,-709.66,434.19,126.03,-537.77,485.61,479.4,-578.92,539.34,573.59,-597.44,427.18,54.776,-796,320.79,952.78,-819.51,248.63,82.919,-580.08,214.24,886.03,-652.94,493.12,212.35,,,,-706.31,134.21,565.37,-684.2,261.06,43.077,-718.86,196.65,458.45,-799.15,188.65,161.77,-759.55,390.54,126.1,-862.97,298.03,67.961
12,0.11,-663.25,435.95,116.18,-517.1,485.33,480.49,-558.42,539.94,574.4,-546.19,429.44,52.857,-780.96,322.56,951.67,-818.82,249.04,83.988,-566.36,213.47,884.16,-613.23,494.44,206.52,-580.58,447.42,879.09,-699.75,134.62,565.21,-683.92,260.82,43.104,-714.81,196.81,458.59,-798.57,189.25,162.78,-712.59,391.89,112.31,-862.18,299.07,69.283
13,0.12,-616.16,438.13,107.24,-497.44,484.99,480.85,-538.78,540.43,574.38,-494.75,432.11,52.202,-765.81,324.5,950.31,-818.1,249.56,85.208,-552.57,212.81,882.09,-573.57,496.07,201.26,-563.47,450.2,877.88,-692.96,135.1,565.03,-683.6,260.63,43.114,-710.35,197.1,458.76,-797.76,189.89,163.92,-664.68,393.67,99.433,-861.29,300.18,70.768
14,0.13,-568.68,440.69,99.468,-478.74,484.6,480.48,-520.03,540.82,573.51,-443.42,435.18,53.022,-750.54,326.6,948.74,-817.37,250.18,86.598,-538.69,212.26,879.88,-534.17,497.98,196.74,-545.93,453.14,876.43,-685.93,135.66,564.85,-683.26,260.5,43.107,-705.44,197.5,458.95,-796.71,190.56,165.23,-616.11,395.91,87.755,-860.31,301.35,72.446
15,0.14,-521.17,443.62,93.072,-460.89,484.19,479.42,-502.14,541.12,571.78,-392.56,438.61,55.45,-735.13,328.85,946.98,-816.62,250.87,88.181,-524.68,211.82,877.56,-495.28,500.16,193.05,-527.96,456.22,874.76,-678.65,136.28,564.7,-682.9,260.4,43.088,-700.03,197.99,459.18,-795.39,191.24,166.72,-567.29,398.56,77.506,-859.27,302.55,74.346
16,0.15,-474.07,446.84,88.161,-443.75,483.78,477.74,-485.06,541.35,569.25,-342.64,442.32,59.51,-719.57,331.23,945.05,-815.86,251.62,89.984,-510.5,211.5,875.17,-457.15,502.55,190.24,-509.59,459.4,872.88,-671.09,136.97,564.61,-682.51,260.31,43.064,-694.09,198.57,459.45,-793.82,191.93,168.43,-518.71,401.58,68.833,-858.16,303.74,76.502
17,0.16,-427.88,450.25,84.75,-427.17,483.4,475.54,-468.67,541.55,566.02,-294.16,446.17,65.085,-703.83,333.75,942.98,-815.05,252.39,92.036,-496.12,211.3,872.74,-420.04,505.08,188.31,-490.87,462.59,870.79,-663.22,137.71,564.58,-682.09,260.2,43.044,-687.57,199.2,459.77,-791.98,192.61,170.37,-470.96,404.9,61.789,-857,304.91,78.944
18,0.17,-383.16,453.75,82.748,-410.95,483.07,472.93,-452.8,541.74,562.25,-247.68,449.98,71.907,-687.91,336.37,940.81,-814.19,253.12,94.364,-481.5,211.21,870.32,-384.19,507.67,187.2,-471.87,465.68,868.55,-654.99,138.51,564.65,-681.64,260.04,43.034,-680.44,199.85,460.13,-789.87,193.26,172.58,-424.65,408.42,56.329,-855.78,306,81.709
19,0.18,-340.48,457.2,81.96,-394.88,482.82,470.06,-437.23,541.96,558.11,-203.73,453.52,79.554,-671.78,339.08,938.57,-813.21,253.77,96.993,-466.62,211.24,867.93,-349.84,510.23,186.78,-452.69,468.51,866.19,-646.35,139.36,564.81,-681.14,259.81,43.032,-672.65,200.48,460.54,-787.47,193.87,175.06,-380.45,412.04,52.322,-854.47,306.95,84.833
20,0.19,-300.37,460.5,82.111,-378.76,482.67,467.08,-421.71,542.25,553.84,-162.85,456.56,87.469,-655.43,341.86,936.29,-812.07,254.27,99.947,-451.45,211.4,865.61,-317.22,512.66,186.9,-433.45,470.92,863.77,-637.22,140.23,565.06,-680.58,259.52,43.03,-664.14,201.07,460.97,-784.76,194.41,177.84,-338.99,415.65,49.566,-853.05,307.7,88.356
21,0.2,-263.34,463.51,82.869,-362.4,482.63,464.14,-405.99,542.63,549.67,-125.48,458.88,95.006,-638.85,344.67,934.01,-810.69,254.56,103.24,-435.97,211.69,863.39,-286.49,514.89,187.39,-414.28,472.76,861.35,-627.5,141.12,565.37,-679.95,259.18,43.009,-654.86,201.57,461.4,-781.69,194.84,180.92,-300.85,419.14,47.818,-851.46,308.18,92.319
22,0.21,-229.77,466.16,83.887,-345.62,482.71,461.4,-389.81,543.12,545.82,-91.944,460.3,101.49,-622.04,347.51,931.77,-809,254.6,106.89,-420.18,212.11,861.29,-257.78,516.85,188.05,-395.28,473.92,859.02,-617.09,142.01,565.7,-679.24,258.82,42.94,-644.74,201.96,461.78,-778.18,195.12,184.3,-266.49,422.44,46.82,-849.61,308.33,96.771
23,0.22,-199.93,468.38,84.837,-328.3,482.89,458.98,-372.96,543.72,542.5,-62.452,460.72,106.3,-604.99,350.32,929.59,-806.87,254.33,110.92,-404.05,212.67,859.33,-231.18,518.48,188.69,-376.54,474.35,856.85,-605.87,142.88,566.01,-678.49,258.48,42.788,-633.67,202.2,462.06,-774.14,195.21,187.98,-236.25,425.47,46.327,-847.39,308.1,101.76
24,0.23,-173.95,470.15,85.449,-310.35,483.18,456.99,-355.27,544.43,539.87,-37.044,460.13,108.92,-587.73,353.09,927.53,-804.2,253.73,115.32,-387.6,213.38,857.54,-206.71,519.73,189.17,-358.13,474.07,854.91,-593.7,143.71,566.21,-677.7,258.22,42.519,-621.56,202.29,462.16,-769.45,195.09,191.94,-210.3,428.19,46.138,-844.65,307.45,107.34
25,0.24,-151.8,471.47,85.535,-291.75,483.55,455.52,-336.67,545.24,538.06,-15.609,458.64,109.05,-570.26,355.79,925.6,-800.85,252.8,120.11,-370.84,214.24,855.91,-184.35,520.61,189.38,-340.06,473.17,853.27,-580.47,144.48,566.24,-676.93,258.07,42.108,-608.31,202.23,462.02,-763.97,194.72,196.16,-188.63,430.57,46.104,-841.22,306.39,113.57
26,0.25,-133.33,472.38,85.011,-272.53,483.99,454.6,-317.16,546.13,537.11,2.1033,456.42,106.62,-552.61,358.37,923.85,-796.65,251.56,125.3,-353.77,215.26,854.48,-164.02,521.12,189.23,-322.3,471.84,851.98,-566.05,145.19,566,-676.2,258.05,41.556,-593.79,202.03,461.55,-757.53,194.11,200.62,-171.06,432.6,46.136,-836.89,304.96,120.48
27,0.26,-118.25,472.92,83.888,-252.78,484.47,454.24,-296.81,547.07,537.03,16.451,453.71,101.81,-534.81,360.82,922.31,-791.43,250.07,130.92,-336.42,216.44,853.23,-145.62,521.27,188.72,-304.8,470.27,851.09,-550.33,145.83,565.43,-675.54,258.16,40.902,-577.9,201.72,460.69,-749.94,193.27,205.27,-157.28,434.3,46.203,-831.44,303.22,128.12
28,0.27,-106.18,473.18,82.266,-232.64,484.96,454.42,-275.82,548.06,537.75,27.865,450.8,95.036,-516.91,363.11,921,-785.02,248.39,136.98,-318.82,217.78,852.18,-129.01,521.11,187.85,-287.48,468.71,850.63,-533.21,146.39,564.44,-674.93,258.38,40.234,-560.54,201.32,459.37,-741.02,192.23,210.07,-146.83,435.69,46.314,-824.62,301.28,136.51
29,0.28,-96.701,473.22,80.307,-212.32,485.46,455.08,-254.42,549.05,539.15,36.803,447.93,86.893,-498.94,365.22,919.94,-777.23,246.64,143.5,-301,219.26,851.34,-114.06,520.7,186.68,-270.29,467.38,850.62,-514.65,146.9,563,-674.26,258.66,39.7,-541.62,200.9,457.55,-730.59,191.06,215,-139.2,436.79,46.5,-816.21,299.27,145.64
30,0.29,-89.383,473.12,78.205,-192.03,485.94,456.15,-232.9,550.05,541.11,43.715,445.34,78.076,-480.96,367.13,919.17,-767.89,244.91,150.5,-283.02,220.88,850.71,-100.63,520.09,185.29,-253.13,466.47,851.06,-494.62,147.35,561.09,-673.34,258.94,39.5,-521.08,200.49,455.23,-718.46,189.83,220.01,-133.85,437.64,46.799,-805.98,297.34,155.48
31,0.3,-83.807,472.94,76.154,-172.02,486.4,457.51,-211.59,551.03,543.44,49.008,443.15,69.29,-463.01,368.85,918.69,-756.82,243.33,157.96,-264.92,222.63,850.3,-88.581,519.34,183.75,-235.99,466.11,851.94,-473.13,147.79,558.71,-671.9,259.15,39.871,-498.9,200.17,452.42,-704.49,188.62,225.05,-130.25,438.27,47.237,-793.76,295.63,165.96
32,0.31,-79.6,472.73,74.321,-152.54,486.84,459.07,-190.78,552.01,545.99,53.029,441.46,61.162,-445.14,370.37,918.51,-743.88,242,165.88,-246.75,224.46,850.12,-77.825,518.53,182.16,-218.83,466.36,853.24,-450.26,148.23,555.91,-669.52,259.24,41.062,-475.09,199.97,449.18,-688.56,187.51,230.11,-127.93,438.72,47.818,-779.41,294.27,176.97
33,0.32,-76.444,472.54,72.828,-133.84,487.27,460.69,-170.78,552.98,548.6,56.062,440.25,54.173,-427.41,371.69,918.65,-728.94,241.01,174.2,-228.59,226.36,850.16,-68.281,517.71,180.58,-201.67,467.2,854.92,-426.1,148.73,552.77,-665.72,259.2,43.289,-449.7,199.95,445.61,-670.6,186.6,235.16,-126.49,439.03,48.525,-762.86,293.35,188.38
34,0.33,-74.086,472.39,71.74,-116.13,487.69,462.28,-151.81,553.94,551.12,58.327,439.47,48.62,-409.85,372.82,919.1,-711.93,240.44,182.83,-210.47,228.3,850.44,-59.888,516.95,179.06,-184.55,468.58,856.93,-400.81,149.31,549.42,-659.96,259.02,46.698,-422.84,200.15,441.84,-650.58,185.94,240.17,-125.6,439.23,49.317,-744.11,292.93,199.97
35,0.34,-72.329,472.3,71.067,-99.597,488.13,463.73,-134.05,554.89,553.44,59.991,439.04,44.6,-392.5,373.79,919.86,-692.79,240.3,191.65,-192.47,230.23,850.95,-52.602,516.28,177.64,-167.52,470.38,859.23,-374.57,150.01,545.99,-651.67,258.75,51.325,-394.62,200.59,438.03,-628.52,185.59,245.13,-125.05,439.35,50.142,-723.22,293.02,211.53
36,0.35,-71.026,472.26,70.772,-84.38,488.61,464.96,-117.62,555.85,555.49,61.182,438.85,42.035,-375.39,374.6,920.91,-671.54,240.61,200.5,-174.64,232.13,851.7,-46.378,515.74,176.34,-150.65,472.45,861.76,-347.58,150.87,542.64,-640.35,258.46,57.072,-365.23,201.28,434.36,-604.51,185.58,250.01,-124.68,439.43,50.943,-700.31,293.59,222.8
37,0.36,-70.07,472.28,70.783,-70.564,489.13,465.92,-102.55,556.8,557.23,62.001,438.81,40.713,-358.55,375.28,922.24,-648.22,241.34,209.17,-157.02,233.97,852.7,-41.166,515.36,175.16,-133.99,474.65,864.44,-320.06,151.92,539.54,-625.59,258.25,63.706,-334.85,202.23,431.02,-578.64,185.91,254.79,-124.4,439.48,51.67,-675.53,294.56,233.51
38,0.37,-69.38,472.33,71.01,-58.182,489.7,466.57,-88.821,557.73,558.63,62.531,438.85,40.341,-341.98,375.86,923.83,-622.9,242.41,217.43,-139.66,235.71,853.93,-36.901,515.14,174.1,-117.59,476.83,867.21,-292.23,153.17,536.84,-607.09,258.26,70.877,-303.69,203.42,428.2,-551.09,186.57,259.41,-124.16,439.53,52.284,-649.09,295.82,243.38
39,0.38,-68.894,472.42,71.359,-47.216,490.33,466.9,-76.357,558.64,559.72,62.842,438.92,40.601,-325.68,376.35,925.64,-595.73,243.76,225.02,-122.58,237.34,855.39,-33.499,515.08,173.13,-101.5,478.89,870.01,-264.29,154.62,534.68,-584.74,258.57,78.153,-271.96,204.82,426.07,-522.03,187.53,263.83,-123.95,439.58,52.764,-621.2,297.27,252.13
40,0.39,-68.563,472.52,71.745,-37.6,491.01,466.93,-65.045,559.51,560.53,62.997,439.01,41.193,-309.67,376.77,927.65,-566.84,245.3,231.71,-105.8,238.83,857.06,-30.857,515.17,172.25,-85.718,480.74,872.78,-236.43,156.27,533.18,-558.61,259.3,85.076,-239.9,206.41,424.76,-491.65,188.75,267.96,-123.78,439.64,53.108,-592.07,298.8,259.51
41,0.4,-68.344,472.64,72.1,-29.231,491.73,466.69,-54.747,560.31,561.1,63.048,439.1,41.871,-293.91,377.14,929.81,-536.41,246.96,237.26,-89.318,240.18,858.93,-28.858,515.38,171.44,-70.255,482.33,875.47,-208.79,158.09,532.42,-528.88,260.49,91.211,-207.68,208.14,424.39,-460.16,190.19,271.69,-123.65,439.73,53.325,-561.88,300.31,265.32
42,0.41,-68.2,472.75,72.378,-21.981,492.49,466.23,-45.316,561.04,561.47,63.039,439.22,42.46,-278.4,377.47,932.09,-504.63,248.68,241.46,-73.136,241.4,860.98,-27.374,515.69,170.69,-55.091,483.65,878.03,-181.48,160.04,532.45,-495.89,262.13,96.195,-175.51,209.98,425.01,-427.76,191.8,274.92,-123.55,439.82,53.442,-530.81,301.75,269.37
43,0.42,-68.102,472.85,72.555,-15.703,493.26,465.6,-36.607,561.66,561.7,63.003,439.37,42.858,-263.11,377.76,934.43,-471.68,250.41,244.14,-57.229,242.48,863.16,-26.281,516.07,170.01,-40.197,484.71,880.43,-154.59,162.07,533.26,-460.03,264.2,99.773,-143.55,211.89,426.63,-394.61,193.55,277.5,-123.5,439.94,53.488,-498.98,303.09,271.55
44,0.43,-68.024,472.94,72.626,-10.249,494.02,464.85,-28.488,562.18,561.83,62.962,439.58,43.029,-248.02,378.02,936.8,-437.71,252.13,245.2,-41.567,243.44,865.46,-25.463,516.48,169.38,-25.536,485.56,882.62,-128.13,164.14,534.84,-421.72,266.57,101.81,-111.93,213.84,429.22,-360.88,195.39,279.31,-123.47,440.06,53.496,-466.49,304.34,271.77
45,0.44,-67.948,473.01,72.603,-5.4732,494.77,464.05,-20.845,562.58,561.88,62.927,439.84,42.987,-233.09,378.23,939.13,-402.88,253.85,244.56,-26.111,244.3,867.82,-24.824,516.92,168.82,-11.067,486.24,884.59,-102.14,166.18,537.1,-381.38,269.14,102.3,-80.761,215.79,432.69,-326.69,197.31,280.21,-123.47,440.17,53.498,-433.39,305.55,270.02
46,0.45,-67.861,473.06,72.506,-1.242,495.48,463.23,-13.588,562.85,561.89,62.906,440.16,42.778,-218.29,378.38,941.4,-367.29,255.58,242.23,-10.818,245.08,870.2,-24.287,517.35,168.33,3.2496,486.83,886.32,-76.575,168.13,539.97,-339.38,271.75,101.32,-50.146,217.71,436.91,-292.12,199.28,280.09,-123.47,440.27,53.52,-399.68,306.79,266.32
47,0.46,-67.756,473.08,72.364,2.5617,496.14,462.45,-6.6464,563,561.86,62.901,440.52,42.465,-203.6,378.46,943.54,-331.03,257.36,238.23,4.3592,245.82,872.54,-23.801,517.76,167.91,17.447,487.39,887.8,-51.421,169.96,543.33,-296.01,274.29,99.049,-20.153,219.58,441.75,-257.24,201.31,278.86,-123.46,440.34,53.581,-365.35,308.12,260.73
48,0.47,-67.632,473.07,72.204,6.0382,496.75,461.72,0.030249,563.04,561.8,62.913,440.9,42.113,-188.98,378.46,945.51,-294.13,259.22,232.66,19.469,246.53,874.8,-23.338,518.15,167.58,31.553,487.97,889,-26.638,171.6,547.06,-251.52,276.65,95.694,9.1561,221.38,447.02,-222.05,203.37,276.47,-123.43,440.37,53.695,-330.34,309.61,253.36
49,0.48,-67.492,473.02,72.052,9.2712,497.31,461.06,6.4782,562.97,561.71,62.947,441.28,41.778,-174.4,378.34,947.26,-256.59,261.17,225.63,34.558,247.25,876.92,-22.888,518.51,167.34,45.584,488.62,889.92,-2.1985,173.03,551.01,-206.07,278.79,91.496,37.73,223.09,452.53,-186.57,205.47,272.9,-123.37,440.34,53.867,-294.56,311.33,244.34
50,0.49,-67.342,472.92,71.931,12.331,497.81,460.49,12.724,562.83,561.58,63.011,441.61,41.5,-159.84,378.1,948.77,-218.38,263.24,217.29,49.669,248.01,878.84,-22.453,518.83,167.19,59.549,489.37,890.54,21.916,174.24,555.06,-159.77,280.7,86.696,65.522,224.71,458.1,-150.74,207.58,268.19,-123.29,440.23,54.099,-257.94,313.28,233.84
51,0.5,-67.188,472.77,71.858,15.28,498.26,460,18.791,562.63,561.4,63.114,441.89,41.303,-145.26,377.7,950,-179.44,265.4,207.84,64.842,248.82,880.52,-22.044,519.12,167.12,73.447,490.24,890.85,45.704,175.21,559.06,-112.69,282.41,81.527,92.483,226.21,463.54,-114.54,209.7,262.4,-123.17,440.02,54.391,-220.35,315.47,222.03
52,0.51,-67.039,472.54,71.848,18.174,498.67,459.59,24.703,562.4,561.17,63.266,442.08,41.194,-130.65,377.14,950.92,-139.71,267.62,197.46,80.109,249.7,881.89,-21.671,519.37,167.12,87.273,491.25,890.83,69.145,175.94,562.87,-64.855,283.98,76.211,118.57,227.6,468.65,-77.903,211.78,255.65,-123.03,439.71,54.739,-181.7,317.87,209.13
53,0.52,-66.9,472.24,71.908,21.068,499.03,459.23,30.486,562.15,560.88,63.471,442.18,41.166,-115.98,376.39,951.5,-99.109,269.86,186.41,95.498,250.68,882.93,-21.34,519.57,167.2,101.01,492.38,890.48,92.196,176.46,566.37,-16.289,285.46,70.965,143.72,228.88,473.28,-40.802,213.8,248.13,-122.86,439.27,55.145,-141.9,320.4,195.39
54,0.53,-66.778,471.85,72.047,24.018,499.36,458.9,36.173,561.91,560.51,63.728,442.19,41.201,-101.22,375.45,951.74,-57.575,272.05,174.93,111.03,251.76,883.59,-21.05,519.71,167.33,114.66,493.61,889.79,114.79,176.79,569.42,32.984,286.9,66.003,167.89,230.03,477.29,-3.209,215.71,240.02,-122.67,438.71,55.611,-100.87,322.98,181.07
55,0.54,-66.674,471.36,72.27,27.083,499.65,458.6,41.805,561.7,560.06,64.027,442.12,41.276,-86.366,374.31,951.64,-15.075,274.1,163.29,126.72,252.96,883.84,-20.79,519.79,167.52,128.2,494.94,888.75,136.86,176.97,571.92,82.922,288.31,61.548,191.04,231.08,480.55,34.872,217.47,231.55,-122.46,438,56.146,-58.569,325.5,166.46
56,0.55,-66.588,470.77,72.583,30.322,499.9,458.31,47.425,561.52,559.52,64.35,442,41.365,-71.39,372.97,951.18,28.378,275.95,151.78,142.59,254.26,883.67,-20.542,519.78,167.75,141.62,496.33,887.38,158.32,177.01,573.75,133.44,289.66,57.829,213.13,232.01,482.98,73.4,219.03,222.97,-122.23,437.16,56.763,-15.01,327.86,151.87
57,0.56,-66.515,470.07,72.995,33.797,500.13,458,53.082,561.39,558.91,64.674,441.85,41.445,-56.277,371.43,950.38,72.717,277.52,140.68,158.63,255.68,883.08,-20.279,519.69,168.02,154.92,497.75,885.68,179.07,176.98,574.82,184.42,290.89,55.083,234.13,232.85,484.51,112.29,220.36,214.52,-121.99,436.18,57.482,29.743,329.96,137.62
58,0.57,-66.444,469.27,73.518,37.566,500.31,457.67,58.824,561.31,558.21,64.973,441.71,41.499,-41.013,369.71,949.25,117.8,278.76,130.26,174.86,257.2,882.07,-19.968,519.51,168.34,168.11,499.19,883.69,199.04,176.89,575.07,235.66,291.91,53.543,254.04,233.59,485.12,151.43,221.43,206.44,-121.72,435.08,58.328,75.55,331.7,124.01
59,0.58,-66.362,468.39,74.17,41.683,500.46,457.32,64.699,561.26,557.46,65.225,441.6,41.516,-25.582,367.8,947.82,163.41,279.63,120.79,191.28,258.82,880.65,-19.576,519.24,168.72,181.19,500.61,881.43,218.18,176.8,574.46,286.9,292.6,53.414,272.88,234.25,484.81,190.62,222.22,198.95,-121.43,433.86,59.329,122.19,333.04,111.34
60,0.59,-66.247,467.46,74.971,46.197,500.58,456.95,70.753,561.26,556.66,65.415,441.54,41.496,-9.9723,365.74,946.11,209.26,280.13,112.44,207.89,260.51,878.86,-19.067,518.89,169.19,194.19,501.99,878.96,236.45,176.71,572.98,337.82,292.87,54.851,290.73,234.84,483.62,229.65,222.72,192.21,-121.1,432.57,60.517,169.35,333.94,99.867
61,0.6,-66.078,466.5,75.947,51.147,500.66,456.56,77.028,561.29,555.85,65.539,441.55,41.444,5.8266,363.55,944.16,254.95,280.27,105.38,224.68,262.25,876.74,-18.409,518.48,169.75,207.15,503.33,876.32,253.87,176.67,570.66,388.01,292.66,57.923,307.66,235.37,481.64,268.24,222.96,186.36,-120.73,431.24,61.926,216.63,334.41,89.78
62,0.61,-65.828,465.57,77.126,56.568,500.71,456.17,83.562,561.34,555.05,65.606,441.63,41.372,21.824,361.24,941.99,300.07,280.09,99.671,241.66,264.03,874.33,-17.571,518.04,170.45,220.1,504.62,873.57,270.49,176.67,567.56,437.02,291.94,62.59,323.82,235.84,478.97,306.12,222.95,181.45,-120.32,429.92,63.589,263.55,334.5,81.198
63,0.62,-65.467,464.72,78.538,62.484,500.74,455.79,90.394,561.41,554.29,65.633,441.77,41.296,38.026,358.86,939.65,344.11,279.65,95.299,258.83,265.81,871.69,-16.522,517.62,171.32,233.11,505.83,870.77,286.4,176.73,563.8,484.36,290.75,68.673,339.36,236.26,475.74,342.95,222.75,177.48,-119.84,428.67,65.541,309.55,334.27,74.154
64,0.63,-64.966,464,80.209,68.92,500.77,455.45,97.564,561.51,553.61,65.651,441.98,41.228,54.437,356.43,937.18,386.55,279.04,92.168,276.19,267.55,868.88,-15.235,517.24,172.4,246.22,506.98,867.98,301.75,176.84,559.51,529.51,289.22,75.847,354.47,236.62,472.09,378.41,222.39,174.4,-119.28,427.56,67.814,354.04,333.8,68.592
65,0.64,-64.293,463.48,82.16,75.898,500.81,455.15,105.12,561.62,553.04,65.694,442.23,41.177,71.059,353.98,934.62,426.9,278.32,90.104,293.73,269.24,865.97,-13.678,516.97,173.71,259.51,508.05,865.23,316.72,176.99,554.87,571.98,287.49,83.648,369.36,236.92,468.2,412.21,221.94,172.1,-118.62,426.65,70.443,396.41,333.19,64.372
66,0.65,-63.416,463.19,84.406,83.447,500.89,454.9,113.1,561.75,552.6,65.795,442.51,41.141,87.889,351.55,932.02,464.67,277.6,88.871,311.44,270.82,863.04,-11.819,516.85,175.29,273.04,509.04,862.59,331.53,177.16,550.08,611.29,285.77,91.503,384.25,237.17,464.23,444.06,221.46,170.41,-117.84,426.02,73.461,436.07,332.54,61.29
67,0.66,-62.298,463.19,86.958,91.601,501.03,454.7,121.58,561.91,552.3,65.985,442.82,41.11,104.92,349.17,929.42,499.46,276.95,88.193,329.33,272.28,860.15,-9.6185,516.92,177.16,286.9,509.94,860.07,346.4,177.33,545.34,647.07,284.28,98.769,399.36,237.37,460.32,473.74,221,169.15,-116.9,425.74,76.904,472.5,331.92,59.094
68,0.67,-60.901,463.5,89.816,100.41,501.24,454.54,130.62,562.1,552.12,66.281,443.15,41.06,122.14,346.88,926.86,530.95,276.42,87.787,347.37,273.58,857.37,-7.0276,517.22,179.33,301.13,510.72,857.7,361.57,177.48,540.85,679.04,283.22,104.8,414.87,237.51,456.65,501.09,220.61,168.14,-115.74,425.84,80.81,505.28,331.39,57.523
