Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
11,0.1,1521.6,148.75,70.546,1574.6,131.51,489.83,1625.2,79.749,589.51,1392.3,187.49,63.495,1833.1,288.88,1000.3,1961.4,381.97,71.215,,,,1536.1,97.085,177.7,,,,1836.4,465.73,579.09,1851.9,369.22,25.236,1861.6,417.27,491.95,1949.5,434.31,192.86,1572.7,187.53,36.735,2023.3,326.12,68.67
12,0.11,1479.5,147.25,71.144,1556.4,131.59,487.46,1609.5,79.471,585.74,1348.8,186.6,72.243,1817.7,287.23,997.06,1960.8,381.13,72.73,,,,1500.4,95.738,177.78,,,,1828.6,464.93,578.94,1851.7,369.13,25.393,1854.8,416.4,492.16,1947.5,433.48,194.42,1528.5,185.18,34.031,2022.5,325,70.952
13,0.12,1440.1,145.9,72.241,1538.2,131.56,485.04,1593.3,79.058,581.97,1308.3,185.59,80.741,1802.1,285.63,993.74,1960,380.47,74.378,,,,1466.6,94.536,178.11,,,,1820.3,464.24,578.74,1851.4,369.09,25.592,1847.4,415.65,492.26,1945,432.8,196.01,1486.9,183.12,32.227,2021.7,324.11,73.446
14,0.13,1403.6,144.73,73.521,1519.8,131.4,482.64,1576.6,78.514,578.37,1271.2,184.47,88.372,1786.3,284.1,990.42,1959.2,379.99,76.182,,,,1435.1,93.5,178.49,1602.3,169.52,946.89,1811.5,463.64,578.5,1851,369.1,25.808,1839.3,415.02,492.22,1942.1,432.27,197.63,1448.6,181.42,31.097,2020.9,323.48,76.206
15,0.14,1370.5,143.72,74.688,1501.1,131.09,480.35,1559.2,77.845,575.08,1237.8,183.24,94.538,1770.3,282.66,987.15,1958.1,379.7,78.168,,,,1406,92.637,178.73,1584.2,169.33,942.67,1802,463.15,578.19,1850.6,369.17,26.002,1830.4,414.51,492.03,1938.7,431.9,199.29,1413.9,180.08,30.424,2019.9,323.12,79.297
16,0.15,1341,142.88,75.497,1482.1,130.61,478.27,1541.1,77.063,572.21,1208.3,181.91,98.725,1754.1,281.3,983.97,1956.9,379.62,80.369,,,,1379.6,91.939,178.68,1566.2,169.02,938.97,1791.7,462.78,577.79,1850.1,369.29,26.133,1820.7,414.12,491.67,1934.7,431.68,201.02,1383.1,179.1,30.02,2018.7,323.03,82.793
17,0.16,1315.2,142.19,75.769,1462.9,129.94,476.45,1522.3,76.183,569.86,1182.6,180.48,100.56,1737.7,280.06,980.95,1955.3,379.71,82.825,,,,1355.9,91.382,178.27,1548.4,168.59,935.81,1780.5,462.51,577.29,1849.6,369.42,26.16,1809.9,413.87,491.11,1930.1,431.61,202.84,1356.4,178.46,29.739,2017.1,323.19,86.773
18,0.17,1293.1,141.63,75.409,1443.4,129.09,474.96,1502.8,75.214,568.08,1160.8,178.99,99.876,1721.2,278.92,978.13,1953.3,379.96,85.583,,,,1334.8,90.933,177.44,1530.6,168.06,933.18,1768.3,462.36,576.66,1849,369.54,26.057,1798.1,413.74,490.33,1924.7,431.68,204.79,1334,178.09,29.491,2015.2,323.54,91.32
19,0.18,1274.6,141.18,74.411,1423.6,128.04,473.82,1483,74.166,566.88,1142.6,177.47,96.699,1704.4,277.91,975.58,1950.8,380.33,88.704,,,,1316.1,90.547,176.23,1512.9,167.42,931.08,1755,462.33,575.88,1848.5,369.61,25.819,1785.2,413.74,489.33,1918.6,431.85,206.91,1315.5,177.93,29.241,2012.5,324.01,96.517
20,0.19,1259.4,140.81,72.846,1403.8,126.8,473.07,1462.9,73.044,566.24,1127.7,175.97,91.291,1687.5,277.02,973.33,1947.7,380.77,92.258,,,,1299.7,90.18,174.7,1495.3,166.66,929.5,1740.6,462.39,574.93,1847.9,369.59,25.48,1770.9,413.84,488.1,1911.6,432.1,209.25,1300.8,177.91,29,2009,324.51,102.44
21,0.2,1247.2,140.48,70.847,1384.1,125.39,472.71,1442.8,71.848,566.13,1115.7,174.53,84.102,1670.4,276.24,971.44,1943.8,381.21,96.321,,,,1285.4,89.79,172.96,1477.8,165.8,928.44,1725,462.55,573.78,1847.4,369.44,25.116,1755.4,414.04,486.62,1903.7,432.38,211.87,1289.4,177.95,28.811,2004.5,324.93,109.17
22,0.21,1237.7,140.19,68.587,1364.5,123.82,472.7,1423,70.58,566.47,1106.3,173.22,75.724,1653.2,275.58,969.95,1938.9,381.6,100.97,,,,1272.8,89.341,171.13,1460.4,164.84,927.87,1708.1,462.78,572.44,1846.7,369.16,24.852,1738.4,414.33,484.9,1894.7,432.66,214.83,1281,177.97,28.73,1998.6,325.17,116.74
23,0.22,1230.4,139.92,66.248,1345.3,122.11,473.02,1403.7,69.24,567.18,1099,172.07,66.819,1635.8,275.01,968.89,1933,381.86,106.29,,,,1261.7,88.813,169.32,1443.1,163.78,927.8,1689.9,463.07,570.89,1845.9,368.73,24.855,1720,414.69,482.97,1884.5,432.89,218.17,1275,177.92,28.81,1991.3,325.13,125.17
24,0.23,1224.8,139.65,64.004,1326.6,120.3,473.61,1385,67.829,568.2,1093.4,171.14,58.04,1618.5,274.53,968.28,1925.8,381.93,112.33,1444,405.56,914.17,1251.8,88.197,167.64,1425.9,162.63,928.18,1670.4,463.39,569.15,1844.6,368.18,25.326,1700.1,415.1,480.85,1872.9,433.03,221.95,1271,177.76,29.085,1982.3,324.72,134.46
25,0.24,1220.7,139.39,61.993,1308.6,118.42,474.41,1367.2,66.355,569.42,1089.3,170.44,49.963,1601.1,274.11,968.15,1917.2,381.78,119.13,1424.8,403.62,915.69,1243,87.502,166.16,1408.9,161.4,929,1649.6,463.72,567.24,1842.7,367.55,26.479,1678.7,415.53,478.59,1860,433.04,226.19,1268.4,177.49,29.562,1971.4,323.87,144.53
26,0.25,1217.7,139.13,60.31,1291.5,116.51,475.36,1350.4,64.828,570.8,1086.1,169.98,43.026,1583.7,273.74,968.48,1907,381.36,126.69,1405.9,401.75,917.43,1235.1,86.747,164.91,1392,160.1,930.23,1627.7,464.04,565.2,1839.8,366.91,28.515,1655.9,415.97,476.24,1845.5,432.89,230.91,1266.8,177.09,30.22,1958.6,322.56,155.27
27,0.26,1215.6,138.89,59.002,1275.4,114.61,476.38,1334.5,63.264,572.26,1083.8,169.74,37.493,1566.3,273.38,969.3,1895.1,380.66,134.95,1387.4,399.94,919.39,1228.1,85.962,163.91,1375.2,158.73,931.83,1604.5,464.31,563.09,1835.6,366.34,31.592,1631.6,416.39,473.86,1829.4,432.56,236.08,1266,176.6,31.012,1943.7,320.79,166.53
28,0.27,1214,138.68,58.07,1260.5,112.77,477.41,1319.7,61.684,573.76,1082.1,169.69,33.451,1549,273.02,970.57,1881.4,379.68,143.8,1369.3,398.19,921.56,1221.8,85.182,163.14,1358.6,157.31,933.75,1580.3,464.52,560.95,1829.5,365.9,35.796,1606.1,416.76,471.54,1811.6,432.04,241.68,1265.6,176.05,31.879,1926.9,318.58,178.07
29,0.28,1212.8,138.51,57.479,1246.7,111.01,478.39,1305.9,60.111,575.28,1080.9,169.81,30.823,1531.8,272.62,972.28,1865.7,378.44,153.1,1351.6,396.49,923.94,1216.3,84.441,162.55,1342.2,155.85,935.97,1555.2,464.64,558.88,1821.1,365.65,41.119,1579.3,417.07,469.36,1792.2,431.33,247.62,1265.4,175.48,32.756,1908,316.02,189.64
30,0.29,1212,138.37,57.169,1234.2,109.37,479.27,1293,58.57,576.79,1080,170.04,29.409,1514.8,272.18,974.41,1848,376.99,162.6,1334.2,394.86,926.52,1211.6,83.771,162.12,1325.9,154.36,938.43,1529.2,464.66,556.95,1810.1,365.63,47.443,1551.4,417.29,467.4,1771,430.43,253.81,1265.3,174.93,33.581,1887.2,313.17,200.93
31,0.3,1211.4,138.29,57.07,1223,107.87,480.03,1281.1,57.089,578.29,1079.4,170.33,28.934,1497.9,271.66,976.9,1828.3,375.36,172.06,1317.2,393.28,929.3,1207.7,83.195,161.78,1309.8,152.86,941.09,1502.6,464.56,555.25,1796,365.82,54.541,1522.6,417.41,465.76,1748.1,429.37,260.09,1265.2,174.44,34.311,1864.6,310.15,211.62
32,0.31,1210.9,138.25,57.115,1213.1,106.53,480.63,1270,55.693,579.77,1079,170.64,29.095,1481.3,271.05,979.72,1806.4,373.61,181.15,1300.5,391.75,932.26,1204.6,82.731,161.52,1293.9,151.35,943.89,1475.4,464.35,553.86,1778.5,366.19,62.093,1493,417.4,464.5,1723.7,428.16,266.3,1265.1,174.04,34.917,1840.3,307.05,221.39
33,0.32,1210.6,138.25,57.245,1204.4,105.37,481.07,1259.7,54.405,581.23,1078.7,170.94,29.608,1464.8,270.34,982.82,1782.6,371.81,189.56,1284.2,390.27,935.38,1202.1,82.383,161.29,1278.1,149.85,946.79,1447.8,464.01,552.87,1757.5,366.66,69.71,1462.7,417.26,463.71,1697.7,426.84,272.24,1265,173.74,35.394,1814.5,303.99,229.91
34,0.33,1210.3,138.29,57.419,1196.9,104.39,481.37,1250.1,53.243,582.68,1078.5,171.19,30.24,1448.6,269.52,986.14,1756.7,370,196.98,1268.2,388.84,938.63,1200.4,82.149,161.1,1262.6,148.36,949.74,1419.9,463.55,552.33,1733,367.15,76.978,1432,416.97,463.44,1670.2,425.43,277.72,1264.8,173.55,35.754,1787.2,301.05,236.9
35,0.34,1210.1,138.35,57.613,1190.5,103.59,481.54,1241.2,52.224,584.11,1078.3,171.37,30.821,1432.7,268.58,989.62,1728.9,368.24,203.1,1252.6,387.45,941.99,1199.2,82.019,160.95,1247.2,146.9,952.7,1391.9,462.99,552.31,1705,367.57,83.494,1401.1,416.54,463.72,1641.5,423.97,282.53,1264.6,173.46,36.025,1758.6,298.3,242.13
36,0.35,1210,138.42,57.82,1185,102.95,481.61,1233,51.357,585.54,1078.2,171.48,31.254,1417.1,267.54,993.22,1699.3,366.55,207.68,1237.2,386.1,945.43,1198.5,81.977,160.84,1232.1,145.46,955.63,1363.9,462.32,552.84,1673.7,367.82,88.911,1370,415.95,464.59,1611.5,422.48,286.47,1264.4,173.48,36.245,1728.9,295.8,245.41
37,0.36,1209.8,138.49,58.047,1180.4,102.47,481.61,1225.3,50.644,586.94,1078.1,171.52,31.502,1401.7,266.39,996.86,1668,364.97,210.52,1222.2,384.78,948.91,1198.1,82.005,160.8,1217.1,144.06,958.47,1336,461.58,553.93,1639.5,367.84,92.964,1339.1,415.22,466.03,1580.5,421,289.36,1264.2,173.58,36.454,1698,293.55,246.63
38,0.37,1209.7,138.54,58.309,1176.5,102.12,481.58,1218.2,50.082,588.34,1078,171.47,31.577,1386.6,265.14,1000.5,1635.2,363.49,211.51,1207.4,383.49,952.38,1198,82.082,160.85,1202.3,142.69,961.21,1308.2,460.76,555.57,1602.6,367.6,95.493,1308.3,414.36,468.03,1548.5,419.53,291.07,1264,173.74,36.692,1666.1,291.58,245.74
39,0.38,1209.5,138.58,58.627,1173.3,101.9,481.56,1211.6,49.663,589.72,1077.9,171.36,31.518,1371.8,263.82,1004.1,1600.9,362.13,210.6,1192.8,382.23,955.8,1198,82.189,161,1187.8,141.36,963.8,1280.8,459.89,557.73,1563.4,367.09,96.447,1277.8,413.36,470.54,1515.6,418.1,291.5,1263.8,173.96,36.992,1633.1,289.86,242.77
40,0.39,1209.3,138.59,59.019,1170.5,101.77,481.57,1205.4,49.37,591.08,1077.7,171.19,31.378,1357.3,262.45,1007.5,1565.2,360.86,207.81,1178.5,380.99,959.14,1198.2,82.308,161.29,1173.4,140.07,966.21,1253.7,458.96,560.36,1522.3,366.34,95.883,1247.9,412.25,473.51,1481.9,416.71,290.6,1263.6,174.22,37.383,1599.2,288.37,237.8
41,0.4,1209.1,138.59,59.5,1168.1,101.73,481.66,1199.6,49.184,592.41,1077.5,170.96,31.208,1343,261.03,1010.7,1528.3,359.68,203.25,1164.3,379.77,962.34,1198.3,82.426,161.71,1159.2,138.81,968.43,1227.1,458,563.38,1479.5,365.38,93.946,1218.4,411.03,476.85,1447.4,415.39,288.37,1263.5,174.5,37.883,1564.2,287.07,230.97
42,0.41,1208.9,138.56,60.081,1165.9,101.74,481.84,1194.1,49.083,593.72,1077.3,170.69,31.049,1328.9,259.61,1013.7,1490.2,358.57,197.08,1150.3,378.57,965.36,1198.4,82.531,162.27,1145.1,137.59,970.42,1200.9,457,566.71,1435.2,364.26,90.853,1189.7,409.72,480.48,1412.2,414.13,284.88,1263.3,174.79,38.505,1528.2,285.94,222.44
43,0.42,1208.7,138.51,60.765,1164,101.81,482.14,1188.8,49.043,594.99,1077.1,170.38,30.927,1315,258.21,1016.5,1451,357.52,189.51,1136.4,377.39,968.16,1198.6,82.615,162.98,1131.2,136.4,972.18,1175.3,455.97,570.26,1389.8,363.03,86.865,1161.6,408.34,484.29,1376.4,412.94,280.24,1263.1,175.07,39.258,1491.1,284.94,212.45
44,0.43,1208.4,138.46,61.554,1162.1,101.9,482.55,1183.6,49.04,596.22,1076.9,170.05,30.853,1301.3,256.84,1018.9,1410.7,356.52,180.79,1122.6,376.23,970.7,1198.6,82.676,163.82,1117.5,135.24,973.69,1150.3,454.9,573.89,1343.3,361.72,82.269,1134.3,406.88,488.17,1339.9,411.82,274.6,1262.9,175.34,40.148,1452.9,284.06,201.24
45,0.44,1208.2,138.39,62.444,1160.2,102.03,483.1,1178.5,49.055,597.4,1076.7,169.7,30.823,1287.8,255.54,1020.9,1369.4,355.57,171.19,1108.9,375.09,972.94,1198.7,82.714,164.8,1103.9,134.11,974.93,1125.9,453.79,577.52,1295.8,360.36,77.359,1107.8,405.36,492.03,1302.9,410.77,268.15,1262.7,175.59,41.178,1413.6,283.3,189.05
46,0.45,1207.9,138.33,63.433,1158.3,102.18,483.77,1173.2,49.072,598.52,1076.6,169.35,30.825,1274.4,254.34,1022.6,1326.9,354.69,161.02,1095.2,373.98,974.86,1198.7,82.735,165.9,1090.4,133,975.9,1102.2,452.63,581.01,1247.5,358.97,72.421,1082.1,403.79,495.74,1265.2,409.8,261.12,1262.5,175.82,42.354,1373,282.64,176.18
47,0.46,1207.6,138.27,64.515,1156.2,102.35,484.56,1167.9,49.082,599.58,1076.6,169,30.839,1261,253.26,1023.8,1283.4,353.89,150.56,1081.4,372.88,976.41,1198.7,82.746,167.12,1077,131.9,976.59,1079.3,451.43,584.26,1198.4,357.55,67.724,1057.3,402.18,499.21,1226.9,408.91,253.74,1262.3,176.04,43.677,1331.3,282.11,162.91
48,0.47,1207.3,138.23,65.691,1154,102.55,485.45,1162.4,49.082,600.57,1076.5,168.68,30.846,1247.7,252.31,1024.6,1238.9,353.18,140.14,1067.7,371.81,977.59,1198.7,82.762,168.44,1063.7,130.82,977,1057.1,450.16,587.16,1148.6,356.12,63.517,1033.5,400.52,502.35,1188.1,408.1,246.23,1262.1,176.26,45.151,1288.3,281.73,149.51
49,0.48,1207.1,138.22,66.957,1151.5,102.78,486.44,1156.7,49.074,601.48,1076.6,168.37,30.827,1234.3,251.53,1025,1193.4,352.58,130.02,1053.8,370.76,978.38,1198.6,82.799,169.86,1050.5,129.75,977.13,1035.6,448.84,589.62,1098.2,354.67,60.026,1010.4,398.84,505.07,1148.9,407.38,238.84,1261.8,176.5,46.775,1244.1,281.52,136.26
50,0.49,1206.8,138.24,68.313,1148.8,103.06,487.49,1150.8,49.068,602.3,1076.6,168.09,30.77,1221,250.91,1024.9,1147.1,352.13,120.47,1039.9,369.73,978.77,1198.5,82.877,171.38,1037.3,128.69,976.98,1015,447.47,591.55,1047.3,353.21,57.448,988.29,397.13,507.3,1109.4,406.76,231.76,1261.5,176.8,48.545,1198.9,281.49,123.42
51,0.5,1206.5,138.32,69.756,1145.8,103.37,488.6,1144.6,49.077,603.04,1076.7,167.83,30.666,1207.5,250.48,1024.4,1100,351.82,111.74,1025.8,368.73,978.76,1198.3,83.016,172.98,1024.1,127.64,976.56,995.13,446.03,592.91,996.2,351.76,55.951,966.99,395.4,508.99,1069.6,406.24,225.17,1261.2,177.17,50.451,1152.6,281.68,111.24
52,0.51,1206.2,138.47,71.281,1142.5,103.74,489.73,1138.3,49.115,603.7,1076.7,167.61,30.518,1194,250.25,1023.4,1052.4,351.67,104.01,1011.6,367.75,978.36,1198,83.237,174.67,1011,126.59,975.88,976.02,444.55,593.63,944.99,350.34,55.667,946.49,393.66,510.1,1029.8,405.82,219.22,1260.8,177.67,52.481,1105.7,282.08,99.93
53,0.52,1205.8,138.72,72.877,1138.8,104.16,490.87,1131.8,49.197,604.27,1076.8,167.41,30.333,1180.3,250.2,1021.9,1004.5,351.68,97.437,997.14,366.78,977.58,1197.7,83.557,176.44,997.75,125.55,974.93,957.61,443.03,593.72,894,348.95,56.68,926.73,391.92,510.61,990.03,405.49,214.02,1260.4,178.31,54.615,1058.2,282.69,89.661
54,0.53,1205.5,139.09,74.527,1134.7,104.63,491.99,1125.1,49.336,604.76,1076.8,167.25,30.124,1166.4,250.34,1020.1,956.68,351.81,92.095,982.51,365.84,976.44,1197.2,83.985,178.27,984.48,124.51,973.74,939.82,441.48,593.15,843.55,347.6,59.019,907.63,390.19,510.53,950.65,405.24,209.61,1259.9,179.12,56.831,1010.6,283.5,80.558
55,0.54,1205.1,139.59,76.21,1130.3,105.14,493.06,1118.2,49.539,605.19,1076.7,167.12,29.91,1152.3,250.67,1017.9,909.33,352.05,88.006,967.65,364.92,974.97,1196.5,84.525,180.15,971.14,123.47,972.32,922.56,439.92,591.98,794.02,346.28,62.641,889.12,388.48,509.89,911.84,405.06,206.01,1259.3,180.1,59.107,963.26,284.47,72.69
56,0.55,1204.7,140.22,77.898,1125.4,105.68,494.07,1111.2,49.809,605.55,1076.7,167.02,29.712,1138.1,251.16,1015.4,862.87,352.34,85.122,952.55,364.01,973.2,1195.8,85.167,182.08,957.68,122.44,970.69,905.73,438.36,590.23,745.84,344.99,67.423,871.1,386.79,508.71,873.88,404.93,203.19,1258.7,181.23,61.423,916.65,285.55,66.066
57,0.56,1204.3,141,79.566,1120.1,106.21,494.99,1104,50.138,605.85,1076.6,166.95,29.549,1123.5,251.8,1012.6,817.76,352.63,83.328,937.18,363.12,971.17,1194.8,85.891,184.04,944.08,121.42,968.86,889.19,436.82,587.98,699.45,343.69,73.15,853.44,385.15,507.05,837.02,404.8,201.07,1258.1,182.5,63.764,871.26,286.66,60.638
58,0.57,1203.9,141.9,81.187,1114.2,106.73,495.8,1096.7,50.511,606.11,1076.5,166.9,29.441,1108.7,252.58,1009.5,774.48,352.87,82.446,921.55,362.24,968.92,1193.6,86.664,186,930.32,120.41,966.86,872.81,435.32,585.33,655.28,342.34,79.519,836.05,383.54,504.98,801.54,404.65,199.53,1257.4,183.83,66.125,827.62,287.74,56.301
59,0.58,1203.5,142.88,82.746,1107.8,107.18,496.48,1089,50.905,606.33,1076.4,166.86,29.4,1093.7,253.46,1006.3,733.48,352.97,82.254,905.65,361.37,966.5,1192.2,87.442,187.96,916.37,119.41,964.72,856.46,433.86,582.36,613.78,340.88,86.146,818.8,381.99,502.59,767.7,404.42,198.44,1256.8,185.16,68.513,786.24,288.7,52.909
60,0.59,1203.1,143.92,84.24,1100.8,107.54,497,1081.1,51.288,606.51,1076.3,166.81,29.435,1078.4,254.42,1002.9,695.2,352.89,82.497,889.48,360.52,963.96,1190.4,88.174,189.91,902.21,118.43,962.47,840.02,432.46,579.19,575.32,339.26,92.588,801.59,380.49,499.95,735.72,404.07,197.64,1256.1,186.4,70.95,747.59,289.46,50.284
61,0.6,1202.6,144.95,85.68,1093.2,107.77,497.33,1072.7,51.623,606.65,1076.2,166.75,29.543,1062.8,255.42,999.38,659.98,352.57,82.912,873.04,359.69,961.35,1188.3,88.802,191.83,887.81,117.48,960.13,823.36,431.14,575.92,540.21,337.43,98.37,784.32,379.06,497.17,705.8,403.56,196.96,1255.4,187.46,73.476,712.08,289.95,48.238
62,0.61,1202.1,145.89,87.101,1084.8,107.82,497.47,1063.8,51.869,606.74,1076,166.65,29.71,1047,256.45,995.89,628.09,351.96,83.25,856.34,358.88,958.73,1185.8,89.271,193.73,873.16,116.56,957.74,806.4,429.89,572.68,508.66,335.35,103.03,766.89,377.7,494.33,678.08,402.85,196.27,1254.7,188.27,76.145,680.03,290.12,46.589
63,0.62,1201.5,146.68,88.556,1075.6,107.66,497.39,1054.3,51.983,606.77,1075.8,166.51,29.911,1030.8,257.46,992.45,599.71,351.04,83.294,839.39,358.1,956.15,1182.8,89.529,195.61,858.24,115.68,955.33,789.07,428.74,569.56,480.79,332.99,106.15,749.26,376.42,491.52,652.65,401.93,195.44,1254,188.75,79.031,651.66,289.93,45.177
64,0.63,1200.6,147.23,90.118,1065.6,107.26,497.07,1044.1,51.927,606.73,1075.5,166.33,30.105,1014.5,258.43,989.12,574.9,349.81,82.885,822.22,357.35,953.67,1179.3,89.533,197.49,843.05,114.84,952.94,771.35,427.68,566.66,456.58,330.35,107.43,731.36,375.22,488.83,629.51,400.77,194.37,1253.1,188.86,82.218,627.05,289.39,43.882
65,0.64,1199.5,147.49,91.875,1054.6,106.59,496.49,1033.1,51.664,606.59,1075.2,166.12,30.24,997.91,259.34,985.95,553.6,348.3,81.926,804.84,356.64,951.33,1175.2,89.256,199.38,827.58,114.05,950.6,753.23,426.73,564.05,435.93,327.46,106.69,713.21,374.11,486.32,608.64,399.4,193.02,1251.9,188.57,85.801,606.18,288.52,42.627
66,0.65,1197.8,147.39,93.923,1042.6,105.62,495.64,1021.1,51.171,606.33,1074.8,165.89,30.257,981.13,260.16,983.01,535.67,346.54,80.394,787.29,355.98,949.2,1170.3,88.683,201.31,811.83,113.33,948.36,734.75,425.89,561.8,418.6,324.39,103.91,694.8,373.1,484.06,589.93,397.84,191.38,1250.4,187.89,89.877,588.9,287.38,41.386
67,0.66,1195.6,146.89,96.361,1029.4,104.35,494.5,1008.1,50.431,605.91,1074.3,165.7,30.098,964.16,260.88,980.35,520.85,344.6,78.332,769.59,355.38,947.3,1164.6,87.82,203.31,795.81,112.68,946.25,715.97,425.16,559.95,404.31,321.22,99.229,676.18,372.21,482.1,573.23,396.13,189.48,1248.3,186.87,94.541,574.94,286.04,40.171
68,0.67,1192.5,146.01,99.282,1015.1,102.79,493.08,994.06,49.441,605.29,1073.9,165.59,29.716,947.04,261.47,978.01,508.83,342.55,75.843,751.78,354.84,945.68,1158,86.688,205.4,779.52,112.11,944.3,696.99,424.56,558.52,392.72,318.04,92.958,657.44,371.43,480.47,558.35,394.33,187.39,1245.5,185.55,99.88,563.98,284.61,39.027
69,0.68,1188.5,144.74,102.77,999.5,100.94,491.37,978.82,48.212,604.44,1073.3,165.59,29.092,929.8,261.93,976.03,499.26,340.5,73.069,733.89,354.37,944.37,1150.4,85.322,207.63,762.99,111.62,942.56,677.93,424.09,557.52,383.44,314.98,85.524,638.66,370.8,479.17,545.09,392.52,185.2,1241.6,184.03,105.96,555.62,283.17,38.019
