Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
20,0.19,-755.03,407.54,131.25,-509.03,442.2,447.44,-477.88,499.61,545.91,-655.33,387.7,40.81,-428.47,266.38,906.16,4.2867,188.57,74.428,-197.93,216.78,832.68,-683.17,460.15,210.27,-267.03,451.69,833.93,-174.41,104.81,528,139.11,205.35,79.887,-117.94,164.51,443.35,-27.666,138.38,159.79,-806.91,368.99,141.57,-32.307,246.4,49.37
21,0.2,-745.62,408.14,138.84,-488.19,442.59,445.19,-457.44,499.08,544.17,-654.36,387.06,40.685,-409.4,265.35,905.72,12.871,186.58,70.895,-178.47,215.15,833.58,-670.76,460.7,214.81,-247.56,449.75,833.15,-153.09,102.96,530.27,145.28,206.05,69.448,-97.039,163.27,444.78,-16.038,137.87,158.37,-796.09,369.92,152.75,-28.102,245.49,49.193
22,0.21,-734.44,408.46,147.07,-465.61,442.98,442.54,-435.43,498.53,542.01,-652.7,386.37,41.268,-390.44,264.54,905.69,19.863,184.86,67.918,-159.19,213.24,835.01,-656.58,461.07,219.48,-227.95,447.63,832.66,-132.07,101.04,533.09,150.14,206.56,59.996,-76.692,162.06,446.58,-5.5783,137.42,157.2,-783.14,370.39,164.6,-25.167,244.68,49.436
23,0.22,-721.36,408.43,155.88,-441.3,443.35,439.55,-411.91,497.96,539.45,-649.87,385.71,42.815,-371.65,263.92,906.09,25.327,183.57,65.706,-140.14,211.11,836.94,-640.53,461.21,224.27,-208.26,445.35,832.48,-111.62,99.104,536.28,153.97,206.9,52.086,-57.184,160.9,448.62,3.8194,137.02,156.33,-767.94,370.29,176.95,-23.088,243.98,50.072
24,0.23,-706.22,408,165.16,-415.32,443.65,436.32,-387,497.36,536.58,-645.33,385.18,45.519,-353.07,263.47,906.9,29.305,182.86,64.366,-121.34,208.78,839.35,-622.54,461.08,229.16,-188.58,442.97,832.61,-91.986,97.184,539.67,156.95,207.12,46.019,-38.777,159.79,450.77,12.208,136.66,155.75,-750.41,369.56,189.61,-21.558,243.37,51.021
25,0.24,-688.92,407.16,174.76,-387.78,443.86,432.95,-360.83,496.7,533.52,-638.49,384.83,49.468,-334.73,263.16,908.12,31.863,182.81,63.902,-102.84,206.32,842.18,-602.58,460.65,234.09,-169,440.53,833.08,-73.386,95.328,543.08,159.22,207.28,41.84,-21.692,158.77,452.89,19.599,136.37,155.45,-730.57,368.2,202.32,-20.372,242.88,52.173
26,0.25,-669.4,405.92,184.49,-358.8,443.94,429.61,-333.57,495.98,530.4,-628.75,384.68,54.616,-316.67,262.93,909.71,33.127,183.4,64.221,-84.653,203.76,845.37,-580.63,459.92,239.02,-149.59,438.07,833.89,-55.983,93.577,546.37,160.89,207.44,39.371,-6.096,157.85,454.86,25.981,136.15,155.38,-708.47,366.28,214.79,-19.411,242.49,53.407
27,0.26,-647.63,404.35,194.08,-328.54,443.87,426.44,-305.43,495.17,527.41,-615.61,384.69,60.776,-298.91,262.76,911.66,33.294,184.55,65.163,-66.801,201.16,848.87,-556.71,458.89,243.89,-130.43,435.64,835.03,-39.882,91.967,549.44,162.05,207.65,38.287,7.9065,157.02,456.61,31.342,136,155.46,-684.22,363.92,226.71,-18.615,242.19,54.609
28,0.27,-623.62,402.49,203.27,-297.19,443.62,423.63,-276.62,494.27,524.71,-598.68,384.77,67.632,-281.47,262.62,913.93,32.621,186.07,66.529,-49.292,198.57,852.59,-530.89,457.59,248.61,-111.56,433.27,836.5,-25.128,90.524,552.18,162.78,207.91,38.188,20.28,156.28,458.05,35.687,135.93,155.63,-658,361.25,237.76,-17.964,241.99,55.69
29,0.28,-597.43,400.46,211.78,-264.95,443.19,421.32,-247.35,493.26,522.47,-577.72,384.8,74.771,-264.36,262.46,916.46,31.399,187.75,68.108,-32.126,196.03,856.47,-503.25,456.08,253.09,-93.02,431,838.29,-11.706,89.261,554.57,163.18,208.22,38.673,31.057,155.63,459.17,39.05,135.94,155.83,-630.01,358.44,247.63,-17.456,241.86,56.589
30,0.29,-569.17,398.32,219.31,-232.01,442.57,419.68,-217.82,492.14,520.85,-552.7,384.65,81.732,-247.56,262.26,919.21,29.915,189.38,69.709,-15.297,193.58,860.43,-473.89,454.39,257.23,-74.842,428.85,840.37,0.45162,88.178,556.58,163.33,208.55,39.4,40.327,155.04,459.95,41.505,136.01,156.01,-600.45,355.67,256.03,-17.09,241.78,57.279
31,0.3,-538.98,396.18,225.61,-198.6,441.76,418.82,-188.21,490.92,519.95,-523.73,384.19,88.064,-231.07,262.01,922.14,28.42,190.77,71.182,1.208,191.26,864.38,-442.96,452.6,260.91,-57.034,426.84,842.72,11.454,87.265,558.23,163.32,208.88,40.115,48.23,154.51,460.41,43.16,136.13,156.14,-569.55,353.07,262.73,-16.861,241.75,57.763
32,0.31,-507.01,394.1,230.45,-164.9,440.77,418.84,-158.7,489.61,519.88,-491.09,383.32,93.372,-214.88,261.68,925.17,27.102,191.79,72.423,17.406,189.07,868.26,-410.61,450.75,264.01,-39.588,424.99,845.28,21.439,86.5,559.55,163.21,209.17,40.663,54.942,154,460.58,44.157,136.26,156.2,-537.5,350.76,267.53,-16.757,241.74,58.063
33,0.32,-473.45,392.14,233.65,-131.11,439.6,419.78,-129.4,488.22,520.65,-455.17,382.01,97.36,-198.95,261.29,928.25,26.079,192.37,73.385,33.319,187.03,871.99,-376.97,448.88,266.41,-22.484,423.29,848.02,30.563,85.857,560.59,163.05,209.38,40.98,60.657,153.49,460.52,44.652,136.4,156.2,-504.48,348.81,270.3,-16.754,241.76,58.216
34,0.33,-438.49,390.34,235.08,-97.4,438.28,421.66,-100.41,486.77,522.26,-416.41,380.28,99.85,-183.25,260.84,931.32,25.398,192.53,74.064,48.968,185.13,875.51,-342.22,447.05,268.01,-5.6905,421.73,850.88,38.983,85.304,561.4,162.87,209.51,41.07,65.574,152.96,460.28,44.809,136.51,156.14,-470.63,347.24,270.95,-16.827,241.8,58.262
35,0.34,-402.29,388.69,234.68,-63.93,436.81,424.45,-71.797,485.3,524.66,-375.25,378.19,100.79,-167.76,260.33,934.31,25.049,192.34,74.492,64.377,183.37,878.75,-306.49,445.27,268.71,10.836,420.32,853.82,46.851,84.812,562.03,162.7,209.56,40.978,69.884,152.39,459.92,44.78,136.58,156.05,-436.04,346.02,269.46,-16.95,241.85,58.242
36,0.35,-365.01,387.19,232.43,-30.839,435.23,428.06,-43.597,483.82,527.76,-332.12,375.88,100.22,-152.45,259.8,937.17,24.981,191.89,74.723,79.567,181.73,881.67,-269.93,443.57,268.46,27.145,419.02,856.75,54.302,84.356,562.53,162.55,209.52,40.772,73.759,151.76,459.48,44.697,136.61,155.93,-400.76,345.1,265.87,-17.099,241.92,58.19
37,0.36,-326.79,385.82,228.4,1.7447,433.54,432.4,-15.829,482.37,531.45,-287.37,373.48,98.292,-137.27,259.27,939.82,25.126,191.31,74.815,94.56,180.18,884.21,-232.65,441.94,267.2,43.293,417.82,859.63,61.448,83.915,562.92,162.41,209.42,40.517,77.343,151.08,459.01,44.661,136.57,155.82,-364.79,344.39,260.22,-17.259,241.99,58.13
38,0.37,-287.69,384.53,222.66,33.71,431.78,437.32,11.505,480.96,535.6,-241.29,371.14,95.189,-122.19,258.77,942.23,25.409,190.71,74.823,109.37,178.69,886.35,-194.74,440.39,264.93,59.335,416.68,862.39,68.378,83.475,563.22,162.29,209.28,40.269,80.753,150.34,458.53,44.741,136.46,155.72,-328.1,343.79,252.64,-17.417,242.08,58.083
39,0.38,-247.78,383.3,215.36,64.954,429.95,442.65,38.405,479.6,540.04,-194.1,369,91.133,-107.19,258.33,944.32,25.766,190.2,74.793,124.02,177.23,888.06,-156.29,438.91,261.66,75.329,415.59,864.96,75.159,83.028,563.45,162.2,209.13,40.067,84.076,149.54,458.08,44.971,136.29,155.64,-290.59,343.21,243.25,-17.566,242.16,58.058
40,0.39,-207.06,382.1,206.68,95.387,428.08,448.22,64.873,478.31,544.64,-145.95,367.16,86.355,-92.233,257.99,946.07,26.145,189.85,74.756,138.52,175.78,889.3,-117.35,437.5,257.46,91.328,414.51,867.29,81.837,82.573,563.59,162.13,208.99,39.93,87.376,148.7,457.64,45.354,136.06,155.59,-252.18,342.55,232.22,-17.699,242.23,58.063
41,0.4,-165.51,380.92,196.82,124.92,426.2,453.84,90.901,477.07,549.24,-96.917,365.68,81.085,-77.291,257.79,947.43,26.51,189.67,74.73,152.87,174.3,890.09,-77.975,436.16,252.42,107.38,413.41,869.32,88.444,82.113,563.63,162.11,208.87,39.867,90.697,147.82,457.23,45.875,135.78,155.56,-212.75,341.77,219.74,-17.808,242.28,58.1
42,0.41,-123.07,379.75,186.02,153.49,424.32,459.3,116.47,475.9,553.68,-47.07,364.58,75.544,-62.341,257.76,948.37,26.841,189.68,74.729,167.09,172.78,890.4,-38.192,434.88,246.67,123.53,412.28,871.01,95,81.655,563.57,162.14,208.78,39.869,94.072,146.94,456.83,46.501,135.46,155.56,-172.16,340.82,206.03,-17.884,242.31,58.172
43,0.42,-79.701,378.62,174.53,181.01,422.45,464.44,141.55,474.77,557.82,3.5551,363.85,69.955,-47.36,257.92,948.89,27.128,189.85,74.756,181.19,171.19,890.26,1.9592,433.69,240.35,139.81,411.08,872.3,101.52,81.207,563.38,162.23,208.73,39.924,97.526,146.07,456.43,47.196,135.13,155.56,-130.3,339.71,191.33,-17.911,242.32,58.281
44,0.43,-35.343,377.56,162.63,207.42,420.63,469.07,166.09,473.69,561.52,54.921,363.46,64.541,-32.328,258.31,948.95,27.37,190.15,74.817,195.17,169.52,889.67,42.435,432.6,233.64,156.25,409.81,873.18,108.02,80.781,563.05,162.4,208.69,40.01,101.09,145.24,456.01,47.928,134.8,155.57,-87.085,338.47,175.93,-17.874,242.32,58.432
45,0.44,10.023,376.59,150.62,232.69,418.86,473.04,190.03,472.64,564.66,106.97,363.39,59.536,-17.226,258.93,948.58,27.572,190.56,74.915,209.05,167.77,888.67,83.179,431.63,226.75,172.88,408.45,873.63,114.52,80.388,562.56,162.62,208.67,40.103,104.79,144.48,455.55,48.672,134.52,155.57,-42.458,337.15,160.12,-17.755,242.35,58.635
46,0.45,56.379,375.76,138.8,256.77,417.16,476.22,213.3,471.64,567.12,159.63,363.57,55.185,-2.0359,259.79,947.78,27.743,191.06,75.058,222.84,165.93,887.27,124.12,430.79,219.86,189.7,407,873.62,121.04,80.039,561.92,162.9,208.64,40.179,108.67,143.8,455.05,49.416,134.33,155.58,3.577,335.83,144.25,-17.538,242.45,58.903
47,0.46,103.64,375.11,127.46,279.66,415.55,478.53,235.83,470.67,568.8,212.76,363.99,51.741,13.26,260.91,946.57,27.896,191.65,75.257,236.57,164.03,885.53,165.14,430.12,213.18,206.73,405.45,873.17,127.6,79.747,561.13,163.23,208.61,40.218,112.78,143.24,454.5,50.165,134.26,155.59,50.948,334.58,128.66,-17.21,242.68,59.252
48,0.47,151.67,374.66,116.88,301.36,414.04,479.88,257.55,469.75,569.61,266.18,364.6,49.453,28.678,262.28,944.99,28.044,192.35,75.528,250.25,162.07,883.48,206.12,429.62,206.89,223.97,403.81,872.28,134.24,79.522,560.22,163.57,208.57,40.203,117.17,142.82,453.89,50.933,134.35,155.62,99.499,333.48,113.69,-16.762,243.08,59.707
49,0.48,200.23,374.43,107.32,321.93,412.63,480.27,278.4,468.88,569.5,319.62,365.37,48.545,44.235,263.88,943.07,28.205,193.19,75.896,263.92,160.06,881.17,246.9,429.3,201.16,241.43,402.09,870.99,140.99,79.375,559.21,163.91,208.53,40.128,121.89,142.56,453.24,51.745,134.64,155.71,148.98,332.6,99.677,-16.189,243.72,60.296
50,0.49,249,374.43,98.978,341.42,411.33,479.71,298.36,468.09,568.46,372.77,366.26,49.198,59.95,265.71,940.86,28.396,194.18,76.391,277.61,158.05,878.67,287.28,429.18,196.11,259.09,400.31,869.33,147.87,79.313,558.13,164.22,208.49,39.997,127.01,142.45,452.56,52.634,135.14,155.89,199.04,332,86.899,-15.494,244.65,61.053
51,0.5,297.6,374.64,91.996,359.95,410.15,478.26,317.44,467.38,566.49,425.2,367.22,51.511,75.839,267.73,938.42,28.636,195.35,77.055,291.37,156.04,876.01,327.04,429.22,191.83,276.95,398.5,867.34,154.94,79.342,557.04,164.51,208.47,39.824,132.57,142.5,451.87,53.633,135.86,156.21,249.24,331.7,75.586,-14.681,245.87,62.018
52,0.51,345.56,375.05,86.438,377.65,409.07,476.01,335.66,466.78,563.66,476.46,368.2,55.48,91.917,269.91,935.8,28.946,196.68,77.935,305.24,154.08,873.27,365.95,429.42,188.37,295,396.67,865.08,162.23,79.461,555.98,164.74,208.47,39.63,138.63,142.7,451.2,54.778,136.79,156.71,299.04,331.71,65.891,-13.76,247.38,63.239
53,0.52,392.37,375.61,82.287,394.68,408.09,473.1,353.13,466.28,560.08,526.02,369.11,60.968,108.2,272.23,933.06,29.345,198.14,79.085,319.26,152.19,870.49,403.76,429.73,185.71,313.24,394.86,862.63,169.8,79.667,555,164.93,208.49,39.443,145.24,143.03,450.58,56.105,137.88,157.46,347.84,332.01,57.876,-12.741,249.14,64.767
54,0.53,437.5,376.27,79.443,411.21,407.22,469.68,369.97,465.88,555.91,573.35,369.87,67.69,124.7,274.64,930.27,29.857,199.68,80.56,333.49,150.41,867.73,440.2,430.12,183.8,331.65,393.09,860.04,177.69,79.947,554.15,165.09,208.52,39.286,152.43,143.43,450.03,57.651,139.07,158.5,394.99,332.59,51.513,-11.636,251.05,66.656
55,0.54,480.41,376.98,77.73,427.45,406.43,465.93,386.35,465.6,551.33,617.91,370.37,75.217,141.43,277.1,927.49,30.51,201.2,82.411,347.96,148.77,865.03,475.04,430.55,182.55,350.22,391.41,857.4,185.98,80.285,553.46,165.23,208.54,39.179,160.26,143.88,449.59,59.457,140.29,159.89,439.83,333.37,46.689,-10.45,253.01,68.968
56,0.55,520.6,377.69,76.912,443.58,405.73,462.05,402.49,465.41,546.57,659.2,370.51,82.991,158.39,279.56,924.77,31.338,202.6,84.686,362.74,147.31,862.45,508.06,430.95,181.83,368.94,389.84,854.79,194.75,80.66,552.95,165.39,208.52,39.128,168.76,144.33,449.25,61.571,141.45,161.65,481.76,334.31,43.223,-9.1813,254.86,71.761
57,0.56,557.65,378.34,76.719,459.78,405.09,458.21,418.61,465.31,541.86,696.82,370.22,90.367,175.59,281.98,922.18,32.387,203.75,87.421,377.85,146.04,860.01,539.05,431.3,181.48,387.78,388.42,852.27,204.09,81.045,552.63,165.61,208.45,39.122,177.99,144.71,449.03,64.049,142.44,163.84,520.2,335.34,40.888,-7.8106,256.45,75.097
58,0.57,591.21,378.89,76.872,476.22,404.53,454.61,434.92,465.28,537.46,730.45,369.43,96.674,193.02,284.31,919.77,33.722,204.55,90.645,393.33,144.99,857.75,567.89,431.54,181.36,406.74,387.18,849.94,214.1,81.414,552.49,165.93,208.3,39.132,188.02,144.98,448.91,66.961,143.18,166.47,554.74,336.39,39.436,-6.2948,257.63,79.036
59,0.58,621.05,379.3,77.107,493.03,404.02,451.39,451.63,465.31,533.57,759.95,368.12,101.29,210.66,286.52,917.58,35.423,204.88,94.373,409.2,144.2,855.7,594.46,431.65,181.31,425.78,386.15,847.86,224.9,81.743,552.48,166.37,208.07,39.115,198.9,145.09,448.86,70.388,143.58,169.54,585.06,337.41,38.632,-4.5586,258.27,83.636
60,0.59,647.07,379.57,77.208,510.28,403.56,448.69,468.9,465.39,530.38,785.29,366.34,103.7,228.51,288.56,915.66,37.595,204.68,98.613,425.46,143.67,853.88,618.73,431.6,181.21,444.89,385.36,846.1,236.6,82.01,552.56,166.94,207.76,39.013,210.73,145.02,448.84,74.43,143.6,173.07,611.03,338.35,38.27,-2.4875,258.28,88.95
61,0.6,669.31,379.68,77.018,528.02,403.16,446.59,486.82,465.5,528.04,806.6,364.15,103.6,246.54,290.42,914.05,40.365,203.91,103.37,442.13,143.4,852.31,640.72,431.38,180.96,464.03,384.81,844.71,249.33,82.199,552.67,167.65,207.39,38.771,223.58,144.75,448.8,79.202,143.2,177.03,632.7,339.18,38.192,0.075974,257.6,95.027
62,0.61,687.92,379.64,76.453,546.23,402.8,445.16,505.43,465.65,526.62,824.16,361.69,100.92,264.72,292.06,912.77,43.881,202.6,108.63,459.18,143.42,850.99,660.49,431,180.5,483.17,384.53,843.75,263.2,82.305,552.72,168.46,207.02,38.35,237.57,144.27,448.66,84.835,142.39,181.41,650.26,339.88,38.291,3.3329,256.26,101.91
63,0.62,703.15,379.46,75.503,564.85,402.48,444.42,524.67,465.84,526.15,838.33,359.1,95.859,283,293.48,911.84,48.311,200.8,114.4,476.59,143.7,849.94,678.17,430.47,179.8,502.29,384.51,843.24,278.31,82.326,552.65,169.35,206.69,37.741,252.78,143.6,448.36,91.477,141.21,186.17,664.05,340.45,38.51,7.5219,254.34,109.62
64,0.63,715.33,379.18,74.219,583.75,402.21,444.35,544.43,466.08,526.59,849.55,356.55,88.833,301.36,294.66,911.28,53.832,198.63,120.66,494.31,144.24,849.15,693.9,429.81,178.89,521.34,384.75,843.2,294.73,82.272,552.38,170.3,206.45,36.991,269.31,142.77,447.83,99.286,139.74,191.27,674.52,340.9,38.828,12.908,251.96,118.17
65,0.64,724.86,378.83,72.699,602.77,401.99,444.88,564.51,466.39,527.85,858.29,354.18,80.462,319.75,295.62,911.1,60.626,196.22,127.41,512.31,145.02,848.63,707.85,429.06,177.79,540.3,385.24,843.65,312.52,82.159,551.84,171.33,206.32,36.206,287.25,141.81,447.02,108.43,138.06,196.66,682.18,341.23,39.245,19.768,249.31,127.55
66,0.65,732.16,378.42,71.067,621.72,401.84,445.94,584.67,466.78,529.79,864.99,352.11,71.463,338.12,296.36,911.28,68.87,193.75,134.64,530.51,146.01,848.39,720.19,428.26,176.56,559.11,385.95,844.57,331.7,82.005,551,172.52,206.32,35.564,306.66,140.78,445.88,119.07,136.27,202.29,687.56,341.48,39.768,28.365,246.59,137.71
67,0.66,737.61,378,69.454,640.38,401.75,447.41,604.66,467.25,532.26,870.06,350.4,62.561,356.42,296.91,911.84,78.729,191.36,142.35,548.86,147.18,848.41,731.07,427.43,175.26,577.76,386.88,845.96,352.25,81.834,549.83,174.06,206.4,35.297,327.59,139.72,444.4,131.37,134.5,208.09,691.18,341.67,40.395,38.933,244,148.58
68,0.67,741.61,377.6,67.976,658.52,401.73,449.19,624.18,467.82,535.08,873.87,349.08,54.399,374.61,297.29,912.74,90.347,189.22,150.52,567.29,148.49,848.69,740.66,426.64,173.96,596.2,387.97,847.76,374.14,81.669,548.37,176.25,206.51,35.674,350.04,138.69,442.58,145.46,132.82,214.03,693.51,341.82,41.111,51.65,241.73,160.04
69,0.68,744.47,377.23,66.723,675.91,401.81,451.14,642.98,468.49,538.07,876.7,348.13,47.459,392.65,297.54,913.98,103.84,187.45,159.12,585.73,149.9,849.23,749.07,425.9,172.72,614.4,389.2,849.96,397.26,81.535,546.63,179.49,206.54,36.961,373.99,137.75,440.48,161.45,131.32,220.05,694.95,341.95,41.884,66.627,239.93,171.92
