Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
11,0.1,1973.8,79.473,83.042,1848.5,51.384,489.32,1825.9,-3.1025,599.6,1853.6,110.13,21.685,1803.3,212.16,987.43,1385.5,337.96,77.268,,,,1951.8,25.444,187.81,,,,1577.5,394.46,560.9,1267.8,318.86,98.067,1537.8,346.28,482.39,1437.6,384.41,191.88,2031.5,119.32,71.127,1439.1,279.31,36.415
12,0.11,1972.6,80.107,85.362,1839.2,52.098,489.47,1815.9,-2.2956,599.76,1853.3,110.1,21.766,1787.7,213.47,984.82,1357.4,337.3,78.841,,,,1948.7,26.124,190.03,,,,1563.7,394.19,557,1240.3,316.8,103.37,1522.9,345.93,479.31,1412.9,384.01,192.05,2030.3,120.15,74.593,1410.8,279.34,35.689
13,0.12,1971.2,80.668,87.783,1828.9,52.682,489.47,1805,-1.5287,599.77,1853,110.14,21.848,1771.8,214.74,982.31,1333.8,336.11,79.339,,,,1944.9,26.7,192.23,1605.2,68.025,944.47,1548.7,393.94,553.71,1217.2,314.9,106.07,1507.2,345.55,476.55,1391.4,383.16,191.51,2028.8,120.73,78.354,1386.9,278.58,34.774
14,0.13,1969.6,81.113,90.334,1817.8,53.092,489.32,1793.3,-0.83967,599.65,1852.5,110.21,21.906,1755.7,215.96,979.94,1314.8,334.46,78.494,,,,1940.3,27.129,194.43,1588.9,68.393,941.65,1532.4,393.76,551.15,1198.5,313.07,105.8,1490.8,345.17,474.17,1373.1,381.88,190.08,2027.1,121.01,82.492,1367.6,277.12,33.532
15,0.14,1967.6,81.392,93.054,1805.6,53.29,489.01,1780.7,-0.26482,599.41,1851.8,110.26,21.911,1739.3,217.11,977.75,1299.8,332.46,76.294,,,,1935.1,27.369,196.7,1572.5,68.868,939.15,1515,393.68,549.35,1183.6,311.21,102.5,1473.6,344.85,472.22,1357.6,380.27,187.77,2025,120.96,87.091,1352.4,275.16,31.989
16,0.15,1965.2,81.454,95.994,1792.4,53.243,488.52,1767.2,0.16447,599.07,1851,110.28,21.829,1722.7,218.16,975.79,1288.2,330.24,72.979,,,,1929,27.384,199.07,1555.8,69.45,936.96,1496.5,393.73,548.3,1172,309.19,96.467,1455.8,344.63,470.71,1344.4,378.41,184.77,2022.3,120.6,92.224,1341,272.91,30.315
17,0.16,1962,81.251,99.217,1778.1,52.932,487.84,1752.7,0.42599,598.65,1850.1,110.28,21.617,1706,219.11,974.11,1279.4,327.97,68.969,1514.9,313.39,935.17,1922,27.149,201.58,1539.1,70.136,935.07,1477.4,393.96,547.92,1162.9,306.95,88.298,1437.4,344.56,469.68,1333,376.47,181.42,2018.8,119.93,97.953,1332.6,270.67,28.77
18,0.17,1957.9,80.744,102.8,1762.6,52.35,486.95,1737.3,0.51019,598.15,1849,110.29,21.231,1689.1,219.94,972.74,1272.3,325.81,64.76,1497.1,314.58,934.41,1914.2,26.663,204.25,1522.1,70.925,933.5,1457.9,394.39,548.12,1155.6,304.49,78.804,1418.7,344.68,469.12,1322.6,374.61,178.13,2014.2,119.04,104.31,1326.6,268.66,27.616
19,0.18,1952.5,79.92,106.82,1745.9,51.508,485.8,1720.9,0.42187,597.53,1847.9,110.38,20.635,1672.1,220.65,971.72,1266.5,323.89,60.808,1479.4,315.78,934.08,1905.2,25.952,207.06,1505.1,71.812,932.25,1438.3,395.01,548.82,1149.5,301.94,68.874,1399.8,345.02,469.03,1312.6,373,175.27,2008.4,118,111.32,1322.3,267.09,27.036
20,0.19,1945.8,78.808,111.33,1728,50.437,484.36,1703.4,0.18052,596.76,1846.6,110.59,19.83,1655.1,221.22,971.07,1261.5,322.32,57.441,1462,316.98,934.17,1895,25.064,209.98,1487.9,72.792,931.3,1418.9,395.83,549.9,1144.2,299.46,59.35,1380.9,345.59,469.37,1302.6,371.79,173.09,2001.1,116.91,118.97,1319.1,266.07,27.081
21,0.2,1937.4,77.495,116.35,1708.7,49.185,482.61,1684.9,-0.18053,595.75,1845.2,110.95,18.882,1638,221.66,970.82,1257,321.15,54.817,1444.8,318.19,934.68,1883.5,24.066,212.99,1470.7,73.856,930.67,1399.9,396.84,551.27,1139.7,297.23,50.92,1362.4,346.37,470.1,1292.3,371.05,171.66,1992,115.88,127.22,1316.7,265.61,27.676
22,0.21,1927.3,76.116,121.86,1688,47.818,480.53,1665.4,-0.61625,594.41,1843.5,111.46,17.947,1621,221.99,970.96,1253.1,320.36,52.949,1427.8,319.4,935.59,1870.6,23.032,216.06,1453.4,74.992,930.35,1381.7,398.01,552.86,1135.8,295.42,44.053,1344.4,347.35,471.11,1282.1,370.78,170.88,1981.1,114.99,136.02,1314.7,265.66,28.654
23,0.22,1915.5,74.815,127.83,1665.9,46.415,478.14,1644.8,-1.0729,592.68,1841.4,112.05,17.281,1604,222.2,971.51,1249.8,319.88,51.755,1411,320.61,936.88,1856.1,22.037,219.21,1436,76.187,930.34,1364.3,399.3,554.57,1132.8,294.1,38.956,1327.2,348.47,472.32,1272.2,370.93,170.58,1968.3,114.3,145.33,1313.1,266.1,29.824
24,0.23,1902.1,73.708,134.23,1642.5,45.062,475.46,1623.2,-1.492,590.5,1838.5,112.57,17.222,1587.1,222.32,972.44,1247.2,319.63,51.094,1394.4,321.79,938.52,1840.1,21.143,222.5,1418.7,77.423,930.62,1347.8,400.65,556.34,1130.6,293.26,35.585,1311,349.7,473.62,1263.2,371.39,170.55,1953.7,113.84,155.07,1311.7,266.79,31.013
25,0.24,1887.1,72.859,141.1,1617.8,43.845,472.58,1600.5,-1.8159,587.87,1834.4,112.84,18.148,1570.4,222.38,973.74,1245.2,319.51,50.802,1378,322.95,940.46,1822.7,20.4,226.02,1401.4,78.679,931.2,1332.5,401.99,558.07,1129.2,292.84,33.69,1296.1,350.99,474.88,1255.3,372.03,170.65,1937.3,113.61,165.17,1310.5,267.56,32.094
26,0.25,1870.7,72.29,148.49,1591.9,42.838,469.6,1576.9,-1.994,584.87,1828.4,112.66,20.412,1553.9,222.39,975.38,1243.8,319.45,50.727,1361.8,324.06,942.66,1803.8,19.842,229.9,1384.2,79.934,932.07,1318.5,403.27,559.71,1128.3,292.71,32.905,1282.6,352.26,476.03,1248.9,372.75,170.74,1919.3,113.6,175.52,1309.6,268.29,32.995
27,0.26,1852.9,71.994,156.42,1564.8,42.1,466.67,1552.5,-1.9899,581.63,1819.9,111.84,24.253,1537.6,222.37,977.33,1242.9,319.39,50.741,1345.9,325.11,945.07,1783.6,19.492,234.29,1367.1,81.165,933.21,1305.8,404.41,561.21,1127.9,292.74,32.835,1270.7,353.49,477,1244.1,373.46,170.77,1900,113.82,185.98,1308.8,268.88,33.691
28,0.27,1833.7,71.953,164.86,1536.8,41.665,463.94,1527.2,-1.7863,578.33,1808.4,110.24,29.72,1521.5,222.34,979.55,1242.3,319.3,50.762,1330.2,326.09,947.62,1762,19.364,239.26,1350.3,82.349,934.63,1294.5,405.38,562.53,1127.8,292.82,33.132,1260.3,354.61,477.75,1240.8,374.08,170.68,1879.3,114.3,196.35,1308.2,269.27,34.194
29,0.28,1813.2,72.143,173.67,1508,41.547,461.58,1501.4,-1.3856,575.18,1793.5,107.85,36.628,1505.7,222.33,982.01,1242.1,319.18,50.75,1314.7,326.97,950.26,1739.3,19.46,244.81,1333.7,83.468,936.31,1284.4,406.13,563.7,1127.8,292.89,33.534,1251.5,355.58,478.28,1238.9,374.58,170.51,1857.5,115.05,206.37,1307.8,269.48,34.542
30,0.29,1791.2,72.526,182.59,1478.5,41.738,459.74,1475.1,-0.80447,572.42,1774.7,104.77,44.57,1490.1,222.34,984.67,1242,319.08,50.708,1299.4,327.76,952.94,1715.3,19.761,250.83,1317.3,84.506,938.23,1275.5,406.68,564.74,1127.9,292.92,33.881,1244.1,356.39,478.63,1238,374.93,170.28,1834.6,116.1,215.74,1307.6,269.54,34.786
31,0.3,1767.7,73.049,191.27,1448.6,42.215,458.56,1448.6,-0.066321,570.23,1752.3,101.21,52.984,1474.8,222.38,987.49,1242.1,319.01,50.667,1284.3,328.44,955.61,1690,20.228,257.09,1301.3,85.451,940.39,1267.5,407.03,565.69,1127.9,292.89,34.097,1237.8,357,478.83,1237.7,375.13,170.07,1810.4,117.38,224.14,1307.6,269.51,34.983
32,0.31,1742.6,73.645,199.28,1418.5,42.943,458.12,1421.9,0.80461,568.77,1726.2,97.488,61.257,1459.7,222.47,990.42,1242.1,319.01,50.672,1269.5,329.01,958.22,1663.5,20.802,263.29,1285.5,86.296,942.76,1260.3,407.2,566.6,1127.9,292.84,34.176,1232.6,357.42,478.94,1237.7,375.18,169.93,1785.1,118.81,231.28,1307.7,269.44,35.185
33,0.32,1715.9,74.238,206.21,1388.2,43.877,458.48,1395.4,1.7836,568.11,1697,93.918,68.815,1444.9,222.59,993.44,1242.1,319.09,50.774,1254.8,329.48,960.75,1635.8,21.411,269.06,1270,87.036,945.33,1253.7,407.22,567.51,1127.9,292.79,34.145,1228.3,357.65,479.03,1237.6,375.13,169.93,1758.6,120.22,236.89,1307.8,269.4,35.431
34,0.33,1687.6,74.751,211.69,1358.1,44.972,459.64,1369.1,2.8416,568.3,1664.9,90.816,75.201,1430.4,222.75,996.49,1242,319.25,51.012,1240.4,329.86,963.16,1606.9,21.98,274.08,1254.9,87.673,948.04,1247.6,407.11,568.44,1127.8,292.75,34.05,1224.6,357.71,479.16,1237.3,375,170.09,1730.9,121.47,240.78,1307.8,269.39,35.749
35,0.34,1657.9,75.114,215.45,1328.1,46.179,461.56,1343.1,3.9411,569.27,1630.5,88.43,80.106,1416,222.93,999.53,1241.8,319.45,51.407,1226.2,330.17,965.42,1576.9,22.447,278.06,1240.1,88.211,950.86,1242,406.89,569.43,1127.6,292.75,33.934,1221.3,357.62,479.36,1236.9,374.85,170.44,1702,122.37,242.83,1307.9,269.43,36.154
36,0.35,1626.7,75.28,217.3,1298.4,47.452,464.15,1317.5,5.0344,570.95,1594,86.913,83.379,1401.9,223.13,1002.5,1241.5,319.66,51.956,1212.2,330.41,967.53,1545.9,22.772,280.75,1225.7,88.661,953.75,1236.6,406.58,570.47,1127.4,292.78,33.834,1218.5,357.4,479.68,1236.3,374.69,170.97,1672,122.83,242.96,1307.8,269.5,36.66
37,0.36,1594.4,75.225,217.18,1269.2,48.75,467.31,1292.4,6.0667,573.22,1555.9,86.316,85.012,1387.9,223.34,1005.4,1241.1,319.85,52.634,1198.4,330.61,969.47,1514.1,22.939,282.02,1211.5,89.038,956.65,1231.5,406.19,571.56,1127.2,292.83,33.774,1215.8,357.07,480.13,1235.7,374.54,171.66,1640.9,122.78,241.19,1307.6,269.57,37.282
38,0.37,1560.9,74.954,215.12,1240.4,50.032,470.92,1267.5,6.9814,575.98,1516.4,86.601,85.105,1374.1,223.53,1008.2,1240.7,319.96,53.411,1184.7,330.78,971.22,1481.4,22.963,281.77,1197.5,89.356,959.51,1226.6,405.73,572.7,1126.9,292.89,33.766,1213.3,356.65,480.73,1235.2,374.4,172.47,1608.8,122.24,237.56,1307.3,269.58,38.039
39,0.38,1526.4,74.509,211.21,1212.2,51.26,474.85,1242.9,7.7247,579.09,1475.6,87.654,83.839,1360.3,223.69,1010.9,1240.2,319.96,54.258,1171.2,330.93,972.79,1447.9,22.874,280,1183.8,89.632,962.28,1221.9,405.2,573.88,1126.6,292.94,33.808,1210.9,356.15,481.47,1234.9,374.23,173.4,1575.8,121.26,232.15,1307,269.48,38.956
40,0.39,1490.9,73.959,205.58,1184.5,52.399,478.97,1218.5,8.2511,582.46,1433.8,89.309,81.433,1346.7,223.81,1013.3,1239.8,319.82,55.164,1157.8,331.07,974.15,1413.8,22.714,276.74,1170.1,89.878,964.91,1217.2,404.61,575.1,1126.3,292.96,33.889,1208.4,355.59,482.33,1234.7,374,174.44,1541.9,119.94,225.06,1306.5,269.21,40.054
41,0.4,1454.5,73.387,198.42,1157.5,53.413,483.16,1194.2,8.5279,586,1390.9,91.372,78.122,1333.2,223.87,1015.4,1239.4,319.51,56.126,1144.5,331.22,975.3,1379,22.527,272.11,1156.6,90.105,967.34,1212.6,403.96,576.31,1126.1,292.93,33.99,1205.8,354.97,483.3,1234.6,373.65,175.58,1507,118.41,216.4,1306,268.73,41.339
42,0.41,1417.2,72.865,189.92,1131.1,54.272,487.31,1170.1,8.5396,589.62,1347.2,93.649,74.136,1319.7,223.85,1017.3,1239.1,319.03,57.144,1131.3,331.37,976.25,1343.5,22.346,266.27,1143.2,90.319,969.53,1207.9,403.25,577.51,1125.8,292.83,34.096,1203,354.31,484.33,1234.5,373.16,176.82,1471.2,116.77,206.3,1305.6,268.01,42.805
43,0.42,1378.9,72.432,180.3,1105.5,54.951,491.32,1146.2,8.2928,593.26,1302.5,95.967,69.695,1306.3,223.75,1018.9,1238.8,318.39,58.215,1118.2,331.52,976.97,1307.4,22.189,259.46,1129.7,90.521,971.45,1203,402.46,578.66,1125.6,292.65,34.196,1200.1,353.59,485.41,1234.3,372.51,178.13,1434.4,115.14,194.89,1305.1,267.06,44.424
44,0.43,1339.6,72.089,169.82,1080.7,55.435,495.09,1122.5,7.8186,596.85,1256.9,98.189,65.004,1292.9,223.55,1020.1,1238.6,317.61,59.333,1105.1,331.7,977.46,1270.7,22.05,251.9,1116.3,90.711,973.06,1197.9,401.61,579.71,1125.3,292.41,34.29,1197,352.81,486.48,1234,371.69,179.49,1396.5,113.58,182.34,1304.6,265.87,46.151
45,0.44,1299.3,71.797,158.74,1056.8,55.719,498.54,1099.1,7.1713,600.32,1210.5,100.22,60.27,1279.5,223.24,1021,1238.4,316.71,60.488,1092.1,331.88,977.72,1233.6,21.894,243.89,1102.8,90.885,974.33,1192.6,400.69,580.65,1125.1,292.12,34.385,1193.6,351.97,487.52,1233.6,370.71,180.86,1357.4,112.12,168.85,1304.1,264.49,47.938
46,0.45,1257.8,71.481,147.38,1033.8,55.808,501.6,1076.3,6.4213,603.56,1163.2,102.01,55.711,1266.1,222.82,1021.5,1238.2,315.7,61.669,1079.2,332.08,977.75,1196,21.667,235.68,1089.2,91.039,975.25,1186.9,399.7,581.45,1124.9,291.79,34.489,1189.9,351.07,488.5,1233.1,369.61,182.2,1317.1,110.76,154.65,1303.7,262.94,49.737
47,0.46,1215.2,71.047,136.04,1011.8,55.714,504.19,1054.3,5.6451,606.47,1115.2,103.52,51.566,1252.7,222.28,1021.6,1238,314.6,62.866,1066.2,332.28,977.53,1158,21.299,227.55,1075.5,91.169,975.79,1181,398.67,582.08,1124.8,291.45,34.604,1186,350.1,489.41,1232.5,368.41,183.48,1275.4,109.47,140.04,1303.3,261.27,51.52
48,0.47,1171.5,70.403,125.07,990.76,55.46,506.26,1033.1,4.9126,608.93,1066.4,104.75,48.092,1239.2,221.61,1021.3,1237.8,313.41,64.076,1053.3,332.47,977.07,1119.8,20.723,219.74,1061.6,91.27,975.94,1174.7,397.6,582.55,1124.6,291.09,34.72,1181.8,349.07,490.22,1231.7,367.15,184.69,1232.3,108.18,125.34,1302.8,259.51,53.276
49,0.48,1126.6,69.493,114.78,970.81,55.07,507.76,1013.1,4.2738,610.81,1017,105.7,45.557,1225.7,220.81,1020.7,1237.7,312.16,65.301,1040.4,332.65,976.36,1081.3,19.893,212.47,1047.6,91.34,975.71,1168.3,396.51,582.86,1124.6,290.71,34.816,1177.3,347.98,490.93,1230.9,365.85,185.84,1187.7,106.83,110.92,1302.3,257.7,55.013
50,0.49,1080.9,68.304,105.45,951.91,54.572,508.63,994.39,3.7502,611.98,967.27,106.35,44.223,1212.1,219.88,1019.7,1237.5,310.85,66.548,1027.5,332.81,975.4,1042.7,18.794,205.95,1033.5,91.378,975.09,1161.5,395.43,583.04,1124.6,290.32,34.878,1172.6,346.86,491.57,1230,364.53,186.96,1141.9,105.35,97.171,1301.8,255.88,56.75
51,0.5,1034.5,66.87,97.334,934.02,53.993,508.87,977.06,3.329,612.34,917.39,106.73,44.32,1198.5,218.83,1018.3,1237.3,309.51,67.826,1014.5,332.93,974.19,1004.1,17.444,200.35,1019.2,91.382,974.1,1154.7,394.38,583.11,1124.6,289.92,34.897,1167.6,345.73,492.13,1229,363.21,188.08,1095,103.7,84.462,1301.3,254.08,58.514
52,0.51,987.78,65.255,90.63,917.06,53.358,508.48,961.13,2.9662,611.83,867.74,106.86,46.018,1184.8,217.65,1016.6,1237.1,308.17,69.147,1001.5,333.02,972.76,965.71,15.895,195.77,1004.7,91.354,972.75,1147.6,393.37,583.1,1124.7,289.56,34.879,1162.4,344.6,492.63,1227.9,361.91,189.22,1047.5,101.87,73.133,1300.7,252.32,60.335
53,0.52,941.2,63.543,85.479,900.91,52.685,507.47,946.51,2.5941,610.43,818.74,106.76,49.401,1170.9,216.36,1014.6,1236.8,306.86,70.517,988.5,333.06,971.1,927.63,14.226,192.3,990.01,91.294,971.06,1140.5,392.42,583.05,1124.7,289.24,34.839,1156.9,343.5,493.08,1226.7,360.65,190.44,999.76,99.882,63.452,1300.1,250.62,62.242
54,0.53,895.24,61.824,81.937,885.4,51.989,505.91,932.99,2.1354,608.16,770.87,106.48,54.439,1156.9,214.96,1012.4,1236.5,305.62,71.936,975.37,333.06,969.23,890.17,12.525,189.93,975.16,91.204,969.07,1133.2,391.55,582.98,1124.8,289.01,34.798,1151.1,342.46,493.51,1225.4,359.47,191.74,952.39,97.797,55.578,1299.4,249.01,64.262
55,0.54,850.48,60.178,79.949,870.36,51.28,503.87,920.27,1.5199,605.14,724.65,106.04,60.966,1142.8,213.48,1009.9,1236.1,304.48,73.406,962.12,333.01,967.19,853.66,10.876,188.61,960.12,91.08,966.81,1125.8,390.77,582.91,1124.8,288.88,34.778,1145.1,341.49,493.89,1224,358.38,193.14,906,95.692,49.544,1298.7,247.52,66.42
56,0.55,807.52,58.67,79.347,855.58,50.566,501.44,907.95,0.70199,601.51,680.62,105.47,68.656,1128.6,211.92,1007.2,1235.7,303.47,74.928,948.71,332.91,964.98,818.44,9.3475,188.18,944.89,90.919,964.33,1118.1,390.06,582.83,1124.9,288.88,34.793,1138.6,340.61,494.25,1222.3,357.42,194.63,861.23,93.654,45.244,1297.9,246.22,68.735
57,0.56,766.96,57.345,79.849,840.85,49.853,498.76,895.63,-0.32696,597.49,639.29,104.76,77.031,1114.1,210.31,1004.3,1235.1,302.63,76.511,935.1,332.75,962.66,784.92,7.9802,188.45,929.48,90.714,961.66,1110.1,389.45,582.74,1124.8,288.99,34.847,1131.7,339.84,494.55,1220.3,356.62,196.21,818.75,91.774,42.446,1297,245.16,71.226
58,0.57,729.35,56.227,81.08,825.99,49.147,495.93,882.89,-1.535,593.31,601.15,103.9,85.485,1099.5,208.67,1001.3,1234.4,302.01,78.18,921.25,332.53,960.23,753.5,6.7948,189.13,913.9,90.454,958.88,1101.7,388.91,582.64,1124.7,289.21,34.935,1124.4,339.18,494.79,1217.9,356,197.86,779.19,90.143,40.818,1296.1,244.39,73.915
59,0.58,695.19,55.32,82.612,810.81,48.45,493.1,869.39,-2.8557,589.23,566.58,102.86,93.328,1084.7,207.03,998.31,1233.5,301.64,79.968,907.14,332.24,957.75,724.53,5.7955,189.9,898.15,90.129,956.02,1092.8,388.46,582.51,1124.5,289.5,35.045,1116.4,338.65,494.94,1215.1,355.59,199.56,743.12,88.844,39.968,1295.1,243.98,76.83
60,0.59,664.83,54.619,84.008,795.2,47.757,490.37,854.88,-4.2039,585.48,535.89,101.6,99.857,1069.7,205.42,995.27,1232.3,301.55,81.921,892.73,331.87,955.25,698.29,4.9762,190.45,882.24,89.725,953.17,1083.4,388.09,582.33,1124.2,289.83,35.16,1107.9,338.25,494.99,1211.7,355.4,201.3,710.99,87.938,39.495,1294,243.97,80.005
61,0.6,638.46,54.105,84.88,779.06,47.06,487.84,839.25,-5.4961,582.24,509.24,100.13,104.42,1054.4,203.85,992.28,1231,301.76,84.088,877.99,331.4,952.76,674.97,4.3251,190.49,866.21,89.229,950.38,1073.2,387.8,582.09,1123.8,290.15,35.268,1098.5,337.99,494.9,1207.7,355.46,203.09,683.11,87.455,39.052,1292.8,244.37,83.487
62,0.61,616.11,53.756,84.939,762.39,46.341,485.58,822.54,-6.6677,579.62,486.61,98.498,106.53,1039,202.37,989.4,1229.4,302.25,86.516,862.9,330.82,950.33,654.58,3.828,189.81,850.06,88.629,947.72,1062.4,387.61,581.78,1123.3,290.38,35.358,1088.4,337.88,494.66,1203.1,355.75,204.94,659.59,87.382,38.389,1291.5,245.19,87.334
63,0.62,597.6,53.544,84.039,745.22,45.581,483.64,804.93,-7.6841,577.64,467.84,96.795,105.87,1023.4,200.99,986.68,1227.4,303,89.249,847.45,330.13,948,637,3.4682,188.35,833.82,87.913,945.26,1050.7,387.54,581.39,1122.7,290.51,35.429,1077.3,337.9,494.25,1197.9,356.27,206.85,640.34,87.659,37.392,1290,246.37,91.619
64,0.63,582.59,53.433,82.194,727.63,44.753,482.07,786.69,-8.5426,576.27,452.59,95.164,102.41,1007.5,199.73,984.18,1225.1,303.96,92.32,831.64,329.32,945.8,621.98,3.2247,186.16,817.53,87.074,943.05,1038.1,387.58,580.91,1121.9,290.49,35.476,1065.2,338.07,493.63,1192.1,356.96,208.88,625.07,88.189,36.09,1288,247.84,96.428
65,0.64,570.59,53.375,79.572,709.75,43.834,480.86,768.18,-9.2705,575.43,440.39,93.75,96.4,991.55,198.62,981.95,1222.3,305.05,95.756,815.48,328.39,943.77,609.1,3.0681,183.42,801.19,86.108,941.16,1024.6,387.74,580.31,1121.1,290.34,35.495,1052,338.38,492.8,1185.5,357.78,211.07,613.32,88.841,34.629,1285.6,249.47,101.86
66,0.65,561.03,53.319,76.457,691.75,42.805,480.05,749.73,-9.9184,575.01,430.67,92.669,88.34,975.42,197.67,980.04,1219.1,306.17,99.593,799,327.32,941.95,597.88,2.9561,180.41,784.86,85.013,939.65,1010,388.03,579.59,1120.1,290.08,35.483,1037.6,338.82,491.74,1178.3,358.64,213.46,604.54,89.474,33.23,1282.4,251.08,108
67,0.66,553.35,53.218,73.186,673.81,41.658,479.61,731.65,-10.55,574.93,422.86,91.978,78.94,959.18,196.87,978.5,1215.1,307.21,103.88,782.25,326.14,940.38,587.8,2.8346,177.43,768.57,83.792,938.55,994.37,388.41,578.71,1119.1,289.76,35.449,1021.9,339.38,490.42,1170.2,359.47,216.13,598.1,89.955,32.118,1278.2,252.48,114.96
68,0.67,547.05,53.038,70.079,656.1,40.393,479.54,714.16,-11.232,575.13,416.48,91.662,69.029,942.88,196.22,977.37,1210.3,308.07,108.68,765.27,324.83,939.1,578.39,2.6489,174.78,752.34,82.45,937.89,977.55,388.87,577.65,1117.8,289.4,35.43,1004.9,340.05,488.85,1161.3,360.19,219.14,593.43,90.189,31.461,1272.7,253.48,122.81
