Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
45,0.44,-637.12,362.27,87.546,-570.13,393.99,505.3,-569.54,449.52,620.88,-512.82,318.71,46.598,-650.47,245.99,1042.4,-646.39,148.41,144.25,-477.44,127.08,992.22,-618.91,417.86,190.27,-465.51,366.81,997.55,-469.63,52.19,601.18,-553.09,144.19,71.945,-450.77,103.14,515.87,-599.26,93.583,252.45,-696.94,329,68.142,-697.32,217.13,152.22
46,0.45,-637.03,361.87,88.881,-568.25,393.87,506.41,-564.85,449.43,621.77,-512.78,318.95,46.503,-636.4,245.77,1042.1,-601.92,147.28,133.26,-465.02,127.79,991.62,-619.52,417.67,191.72,-453.16,367.51,997.15,-450.12,53.102,602.71,-503.55,144.22,67.996,-429.73,104.28,517.65,-561.29,93.016,244.27,-696.57,328.22,70.006,-654.15,215.34,137.81
47,0.46,-636.98,361.38,90.238,-566.2,393.66,507.52,-560.11,449.23,622.54,-512.74,319.18,46.432,-622.29,245.36,1041.3,-556.43,145.92,123,-452.38,128.45,990.73,-620.25,417.37,193.23,-440.89,368.17,996.44,-431.55,54.076,603.67,-453.5,144.29,65.057,-409.56,105.38,518.89,-522.86,92.225,236.5,-696.21,327.21,71.917,-609.81,213.24,123.93
48,0.47,-636.99,360.77,91.604,-563.9,393.34,508.59,-555.29,448.92,623.19,-512.71,319.38,46.372,-608.17,244.79,1040,-510.08,144.34,113.73,-439.53,129.03,989.57,-621.02,416.96,194.8,-428.68,368.79,995.43,-413.9,55.089,604.01,-403.16,144.37,63.304,-390.24,106.4,519.56,-484.09,91.241,229.34,-695.88,325.96,73.836,-564.43,210.91,110.85
49,0.48,-637.03,360.05,92.965,-561.33,392.88,509.59,-550.35,448.49,623.71,-512.7,319.54,46.313,-594.07,244.03,1038.3,-463.14,142.61,105.68,-426.44,129.55,988.14,-621.74,416.41,196.42,-416.5,369.38,994.11,-397.13,56.106,603.67,-352.83,144.42,62.902,-371.74,107.34,519.63,-445.18,90.109,222.94,-695.58,324.49,75.738,-518.21,208.42,98.788
50,0.49,-637.09,359.2,94.31,-558.41,392.29,510.51,-545.23,447.94,624.1,-512.72,319.65,46.246,-580.02,243.11,1036.3,-415.92,140.78,99.026,-413.1,130.01,986.45,-622.33,415.71,198.09,-404.31,369.94,992.52,-381.15,57.085,602.66,-302.84,144.44,63.98,-353.98,108.19,519.09,-406.37,88.878,217.45,-695.29,322.8,77.612,-471.44,205.83,87.98
51,0.5,-637.17,358.21,95.631,-555.11,391.54,511.31,-539.9,447.28,624.36,-512.78,319.71,46.17,-566.06,242.03,1033.9,-368.85,138.93,93.863,-399.49,130.4,984.53,-622.74,414.84,199.78,-392.1,370.47,990.66,-365.82,57.981,600.98,-253.57,144.46,66.599,-336.88,108.91,517.97,-367.93,87.602,212.93,-695.01,320.91,79.46,-424.53,203.22,78.597
52,0.51,-637.25,357.08,96.932,-551.38,390.66,511.99,-534.32,446.54,624.5,-512.86,319.7,46.088,-552.2,240.81,1031.3,-322.42,137.14,90.204,-385.59,130.73,982.38,-622.92,413.78,201.48,-379.82,370.99,988.56,-350.97,58.752,598.68,-205.49,144.49,70.72,-320.32,109.5,516.31,-330.15,86.334,209.41,-694.72,318.85,81.292,-377.97,200.65,70.745
53,0.52,-637.31,355.82,98.226,-547.17,389.66,512.51,-528.45,445.75,624.51,-512.97,319.64,46.001,-538.43,239.45,1028.4,-277.18,135.48,87.967,-371.36,131.02,980.03,-622.86,412.56,203.16,-367.45,371.5,986.26,-336.41,59.366,595.86,-159.07,144.57,76.174,-304.15,109.96,514.16,-293.37,85.125,206.84,-694.4,316.65,83.126,-332.34,198.18,64.448
54,0.53,-637.31,354.47,99.531,-542.46,388.56,512.89,-522.25,444.92,624.42,-513.09,319.53,45.918,-524.76,238,1025.3,-233.71,134.02,86.972,-356.79,131.27,977.52,-622.52,411.2,204.81,-354.94,372,983.79,-321.9,59.807,592.62,-114.85,144.74,82.648,-288.21,110.28,511.63,-257.89,84.022,205.12,-694.02,314.37,84.982,-288.26,195.88,59.626
55,0.54,-637.25,353.08,100.87,-537.2,387.42,513.11,-515.68,444.09,624.24,-513.21,319.39,45.845,-511.14,236.47,1022.1,-192.58,132.82,86.95,-341.85,131.5,974.88,-621.89,409.76,206.42,-342.28,372.49,981.18,-307.22,60.075,589.11,-73.328,145.01,89.691,-272.33,110.48,508.81,-224.03,83.066,204.09,-693.59,312.07,86.887,-246.4,193.8,56.107
56,0.55,-637.08,351.7,102.26,-531.35,386.29,513.19,-508.72,443.27,624,-513.34,319.24,45.793,-497.53,234.89,1018.8,-154.34,131.89,87.563,-326.52,131.72,972.15,-620.94,408.28,207.98,-329.4,372.97,978.49,-292.15,60.188,585.48,-34.972,145.42,96.741,-256.34,110.59,505.82,-192.07,82.293,203.54,-693.08,309.83,88.87,-207.36,192.01,53.634
57,0.56,-636.78,350.42,103.72,-524.87,385.23,513.13,-501.32,442.48,623.71,-513.44,319.11,45.764,-483.85,233.28,1015.4,-119.44,131.26,88.43,-310.81,131.94,969.37,-619.63,406.87,209.5,-316.29,373.44,975.75,-276.54,60.18,581.89,-0.16586,145.97,103.17,-240.1,110.64,502.77,-162.26,81.731,203.23,-692.5,307.76,90.967,-171.71,190.55,51.902
58,0.57,-636.32,349.32,105.29,-517.7,384.31,512.96,-493.42,441.73,623.4,-513.53,319,45.76,-470.04,231.69,1012.1,-88.226,130.95,89.169,-294.71,132.15,966.58,-617.9,405.58,210.98,-302.9,373.88,972.99,-260.26,60.089,578.48,30.814,146.69,108.35,-223.49,110.66,499.76,-134.81,81.401,202.93,-691.83,305.96,93.222,-139.89,189.45,50.593
59,0.58,-635.67,348.46,106.97,-509.79,383.58,512.69,-484.95,441.04,623.07,-513.56,318.94,45.778,-456.03,230.13,1008.8,-60.909,130.95,89.441,-278.28,132.36,963.84,-615.71,404.51,212.45,-289.2,374.29,970.28,-243.27,59.953,575.37,57.821,147.58,111.72,-206.45,110.66,496.89,-109.86,81.316,202.4,-691.07,304.53,95.691,-112.18,188.75,49.429
60,0.59,-634.79,347.91,108.82,-501.09,383.1,512.33,-475.85,440.45,622.75,-513.51,318.94,45.811,-441.75,228.62,1005.7,-37.532,131.26,88.996,-261.54,132.54,961.19,-613,403.7,213.96,-275.17,374.65,967.63,-225.59,59.799,572.63,80.854,148.67,112.87,-188.96,110.67,494.23,-87.48,81.479,201.49,-690.18,303.56,98.443,-88.704,188.43,48.207
61,0.6,-633.62,347.69,110.87,-491.52,382.88,511.9,-466.02,439.96,622.42,-513.37,319.01,45.845,-427.14,227.19,1002.7,-17.977,131.86,87.704,-244.56,132.7,958.68,-609.72,403.21,215.56,-260.8,374.94,965.08,-207.33,59.644,570.32,100.06,149.97,111.58,-171.05,110.69,491.83,-67.65,81.885,200.09,-689.09,303.12,101.56,-69.383,188.5,46.832
62,0.61,-632.1,347.79,113.17,-481.04,382.97,511.39,-455.38,439.63,622.08,-513.1,319.13,45.858,-412.18,225.86,999.88,-1.9731,132.72,85.574,-227.4,132.8,956.36,-605.79,403.08,217.31,-246.06,375.15,962.67,-188.63,59.488,568.46,115.74,151.48,107.87,-152.79,110.68,489.74,-50.264,82.515,198.2,-687.74,303.21,105.12,-53.968,188.89,45.321
63,0.62,-630.14,348.2,115.79,-469.56,383.36,510.81,-443.86,439.47,621.74,-512.68,319.29,45.819,-396.85,224.65,997.38,10.872,133.78,82.74,-210.09,132.83,954.29,-601.14,403.31,219.28,-230.97,375.26,960.44,-169.69,59.321,567.02,128.3,153.19,101.99,-134.3,110.64,487.99,-35.123,83.333,195.9,-685.98,303.8,109.23,-42.053,189.55,43.784
64,0.63,-627.64,348.86,118.78,-457.02,384.05,510.12,-431.35,439.51,621.36,-512.11,319.48,45.689,-381.15,223.56,995.21,21.032,134.96,79.435,-192.71,132.76,952.51,-595.68,403.87,221.5,-215.52,375.26,958.4,-150.73,59.12,565.99,138.23,155.06,94.417,-115.71,110.54,486.58,-21.957,84.279,193.34,-683.67,304.83,113.96,-33.122,190.38,42.387
65,0.64,-624.47,349.69,122.16,-443.32,385.04,509.31,-417.8,439.77,620.93,-511.38,319.67,45.425,-365.1,222.62,993.41,29.008,136.18,75.941,-175.3,132.58,951.08,-589.33,404.72,224,-199.74,375.14,956.6,-131.96,58.857,565.32,146.05,157.03,85.755,-97.18,110.33,485.53,-10.443,85.275,190.69,-680.61,306.18,119.38,-26.609,191.28,41.299
66,0.65,-620.44,350.62,125.96,-428.4,386.28,508.35,-403.12,440.27,620.42,-510.51,319.81,44.992,-348.76,221.83,992.03,35.274,137.34,72.532,-157.91,132.28,950.04,-581.95,405.77,226.77,-183.64,374.88,955.05,-113.55,58.5,564.99,152.23,158.99,76.686,-78.88,110.01,484.82,-0.2437,86.228,188.14,-676.55,307.71,125.55,-21.953,192.14,40.646
67,0.66,-615.38,351.56,130.18,-412.17,387.77,507.19,-387.29,440.98,619.79,-509.51,319.86,44.373,-332.17,221.19,991.09,40.237,138.35,69.437,-140.57,131.83,949.41,-573.43,406.95,229.78,-167.26,374.49,953.78,-95.67,58.021,564.95,157.14,160.84,67.883,-60.97,109.53,484.43,8.951,87.047,185.86,-671.24,309.28,132.47,-18.65,192.87,40.473
68,0.67,-609.07,352.44,134.81,-394.57,389.44,505.79,-370.26,441.88,618.97,-508.37,319.76,43.587,-315.39,220.69,990.61,44.209,139.15,66.805,-123.33,131.24,949.22,-563.63,408.17,232.96,-150.64,373.96,952.8,-78.415,57.394,565.19,161.06,162.46,59.921,-43.611,108.89,484.34,17.384,87.658,183.93,-664.42,310.74,140.16,-16.283,193.4,40.747
