Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
15,0.14,1982.7,236.28,79.456,1751.6,183.18,466.43,1732.8,126.61,547.49,1871.8,258.99,37.446,1732.2,307.22,955.79,1261.1,372.48,71.299,1525.3,384.69,897.33,1925.9,186.29,155.88,,,,1458.3,454.12,546.9,1129.7,360.12,101.63,1427.8,406.15,481.38,1305,422.74,159.39,2033.8,272.83,90.331,1286.8,325.38,31.969
16,0.15,1978.8,234.19,84.984,1736.1,182.91,464.76,1717.5,126.81,546.08,1870.9,258.19,37.073,1714.2,307.9,955.05,1246.7,370.69,69.952,1506.8,384.71,896.84,1920.5,184.63,160.22,,,,1439.5,453.08,546.42,1116.1,356.87,96.886,1409.9,404.85,480.89,1288.5,421.24,158.45,2029.8,270.73,97.876,1274.4,324.18,31.756
17,0.16,1973.7,231.54,91.104,1719.3,182.55,462.97,1700.7,127.03,544.52,1870.1,257.32,36.57,1696.2,308.47,954.66,1234.9,369.01,68.528,1488.4,384.8,896.86,1913.9,182.48,165.06,,,,1420.1,451.97,546.94,1105.2,353.95,90.827,1391.7,403.52,481.09,1273.8,419.79,157.64,2024.4,267.96,106.22,1265,323.14,31.783
18,0.17,1967.2,228.28,97.711,1701,182.08,461.09,1682.3,127.22,542.81,1869.1,256.38,36.016,1678.2,308.91,954.64,1225.6,367.48,67.123,1470,384.99,897.38,1905.9,179.79,170.32,,,,1400.1,450.83,548.42,1096.6,351.4,83.908,1373.5,402.17,481.93,1260.6,418.41,157.03,2017.3,264.44,115.33,1258.1,322.29,32.067
19,0.18,1959,224.42,104.69,1681.3,181.48,459.13,1662.4,127.36,540.97,1867.7,255.38,35.536,1660.3,309.23,954.98,1218.2,366.12,65.826,1451.8,385.29,898.41,1896,176.55,175.88,,,,1379.8,449.7,550.73,1089.9,349.22,76.627,1355.3,400.87,483.34,1249,417.14,156.63,2008.2,260.12,125.1,1253.4,321.64,32.606
20,0.19,1948.9,219.96,111.93,1660.1,180.75,457.14,1641,127.38,539.06,1865.7,254.29,35.294,1642.5,309.44,955.68,1212.7,364.94,64.71,1433.8,385.72,899.92,1884.2,172.77,181.58,,,,1359.5,448.64,553.73,1084.9,347.39,69.47,1337.3,399.66,485.21,1238.6,416.01,156.44,1997,255.01,135.43,1250.3,321.22,33.374
21,0.2,1936.7,214.97,119.35,1637.3,179.88,455.19,1618.1,127.28,537.16,1862.5,253.08,35.476,1624.8,309.54,956.74,1208.6,363.97,63.824,1416,386.3,901.88,1870,168.52,187.28,,,,1339.5,447.7,557.2,1081.1,345.87,62.851,1319.8,398.6,487.43,1229.5,415.05,156.46,1983.5,249.18,146.16,1248.4,320.99,34.324
22,0.21,1922.2,209.56,126.87,1613.1,178.88,453.37,1594,127.04,535.36,1857.9,251.7,36.272,1607.3,309.54,958.16,1205.6,363.19,63.185,1398.5,387.02,904.26,1853.4,163.9,192.84,,,,1320.1,446.94,560.92,1078.3,344.63,57.083,1303,397.72,489.87,1221.5,414.28,156.64,1967.6,242.77,157.13,1247.4,320.93,35.388
23,0.22,1905.4,203.88,134.43,1587.5,177.76,451.75,1568.8,126.66,533.78,1851.1,250.06,37.844,1589.9,309.45,959.91,1203.5,362.58,62.785,1381.3,387.9,907.01,1834.3,159.07,198.15,,,,1301.6,446.41,564.66,1076.2,343.61,52.349,1287.1,397.09,492.38,1214.6,413.69,156.95,1949.4,235.97,168.14,1246.8,320.99,36.493
24,0.23,1886.3,198.09,142.01,1560.6,176.54,450.43,1542.6,126.15,532.55,1841.8,248.1,40.303,1572.7,309.27,961.99,1202,362.13,62.592,1364.3,388.95,910.08,1812.7,154.2,203.16,,,,1284.4,446.16,568.22,1074.7,342.79,48.712,1272.3,396.73,494.84,1208.7,413.29,157.32,1928.8,229.04,178.98,1246.6,321.14,37.564
25,0.24,1865,192.39,149.55,1532.5,175.26,449.53,1515.8,125.54,531.76,1829.6,245.73,43.685,1555.6,309.03,964.37,1200.9,361.81,62.561,1347.7,390.15,913.42,1788.7,149.47,207.85,,,,1268.6,446.23,571.4,1073.6,342.15,46.124,1258.6,396.67,497.15,1203.8,413.06,157.71,1906.2,222.26,189.45,1246.4,321.33,38.537
26,0.25,1841.4,187,157.02,1503.4,173.93,449.13,1488.5,124.87,531.54,1813.9,242.92,47.938,1538.8,308.72,967.03,1200.2,361.6,62.643,1331.4,391.51,916.95,1762.7,145.07,212.28,,,,1254.4,446.64,574.09,1072.7,341.68,44.459,1246.3,396.91,499.22,1199.8,413.01,158.06,1881.6,215.91,199.33,1246.3,321.51,39.363
27,0.26,1815.9,182.07,164.32,1473.5,172.62,449.33,1460.9,124.18,531.98,1794.7,239.63,52.921,1522.1,308.37,969.93,1199.8,361.47,62.786,1315.4,393.01,920.62,1734.8,141.13,216.5,,,,1241.9,447.4,576.2,1072.1,341.38,43.54,1235.4,397.46,500.99,1196.7,413.09,158.35,1855.4,210.25,208.43,1246.2,321.65,40.013
28,0.27,1788.7,177.76,171.35,1442.9,171.34,450.21,1433.1,123.5,533.14,1771.7,235.9,58.42,1505.5,307.97,973.05,1199.4,361.4,62.95,1299.7,394.64,924.37,1705.5,137.75,220.59,,,,1231.2,448.48,577.71,1071.7,341.24,43.172,1225.8,398.29,502.43,1194.4,413.31,158.56,1827.7,205.49,216.56,1246.1,321.73,40.479
29,0.28,1759.8,174.16,177.96,1411.8,170.15,451.81,1405.2,122.84,535.06,1745.1,231.8,64.17,1489.1,307.55,976.35,1199.2,361.39,63.102,1284.3,396.38,928.13,1674.9,135,224.61,,,,1222.1,449.84,578.68,1071.5,341.24,43.164,1217.5,399.36,503.53,1192.9,413.63,158.67,1798.8,201.76,223.55,1245.9,321.74,40.769
30,0.29,1729.4,171.3,183.96,1380.4,169.08,454.19,1377.3,122.24,537.73,1715,227.42,69.885,1472.8,307.11,979.79,1199,361.41,63.224,1269.1,398.21,931.86,1643.3,132.88,228.6,,,,1214.6,451.43,579.16,1071.3,341.39,43.352,1210.4,400.65,504.32,1191.9,414.02,158.7,1768.7,199.11,229.26,1245.8,321.68,40.906
31,0.3,1697.8,169.18,189.19,1348.8,168.15,457.34,1349.3,121.7,541.15,1681.7,222.91,75.29,1456.7,306.65,983.32,1198.9,361.46,63.307,1254.2,400.12,935.49,1611,131.35,232.52,,,,1208.2,453.19,579.28,1071.3,341.65,43.603,1204.4,402.09,504.82,1191.5,414.48,158.65,1737.7,197.49,233.57,1245.7,321.56,40.923
32,0.31,1665.1,167.74,193.46,1317.2,167.4,461.25,1321.4,121.23,545.24,1645.6,218.42,80.146,1440.6,306.18,986.9,1198.9,361.54,63.354,1239.4,402.07,938.99,1578.1,130.34,236.32,,,,1202.9,455.03,579.14,1071.4,342,43.824,1199.3,403.62,505.08,1191.4,414.96,158.56,1705.8,196.82,236.41,1245.7,321.39,40.859
33,0.32,1631.3,166.9,196.62,1285.7,166.84,465.87,1293.4,120.83,549.94,1607.1,214.09,84.273,1424.7,305.69,990.47,1198.9,361.63,63.371,1224.8,404.06,942.3,1544.8,129.75,239.91,,,,1198.4,456.88,578.87,1071.5,342.42,43.956,1195,405.19,505.16,1191.6,415.45,158.43,1673.1,196.92,237.71,1245.7,321.2,40.752
34,0.33,1596.5,166.55,198.54,1254.4,166.48,471.15,1265.4,120.49,555.14,1566.7,210.06,87.549,1408.8,305.2,993.99,1198.9,361.74,63.37,1210.4,406.05,945.4,1511,129.5,243.13,,,,1194.2,458.66,578.57,1071.6,342.85,43.975,1191.1,406.73,505.09,1192,415.92,158.29,1639.5,197.62,237.48,1245.8,321,40.639
35,0.34,1560.9,166.59,199.17,1223.6,166.33,476.99,1237.5,120.23,560.74,1524.7,206.42,89.919,1392.9,304.71,997.4,1199,361.85,63.364,1196,408.02,948.26,1476.8,129.51,245.85,,,,1190.2,460.31,578.32,1071.8,343.29,43.876,1187.6,408.2,504.94,1192.4,416.35,158.15,1605.2,198.74,235.73,1245.9,320.82,40.55
36,0.35,1524.4,166.94,198.48,1193.1,166.38,483.28,1209.6,120.06,566.63,1481.4,203.22,91.382,1377.1,304.2,1000.6,1199.1,361.96,63.364,1181.7,409.97,950.85,1442.3,129.69,247.93,,,,1186.2,461.78,578.16,1071.9,343.71,43.676,1184.3,409.56,504.73,1192.7,416.72,158.03,1570,200.12,232.51,1246,320.67,40.512
37,0.36,1487.2,167.52,196.5,1163.2,166.62,489.9,1182,119.98,572.69,1437.4,200.51,91.982,1361.3,303.68,1003.7,1199.2,362.06,63.379,1167.4,411.86,953.15,1407.3,130.01,249.25,,,,1181.9,463.03,578.1,1072,344.09,43.399,1180.9,410.76,504.49,1193,417.01,157.93,1534,201.65,227.89,1246.1,320.55,40.54
38,0.37,1449.2,168.27,193.31,1133.9,167.03,496.7,1154.6,120,578.79,1392.6,198.25,91.795,1345.6,303.15,1006.4,1199.3,362.13,63.417,1153.2,413.7,955.14,1371.9,130.43,249.72,,,,1177.3,464.04,578.15,1072,344.43,43.077,1177.4,411.79,504.24,1193.1,417.22,157.86,1497.1,203.26,221.97,1246.2,320.46,40.645
39,0.38,1410.5,169.15,189.01,1105.2,167.6,503.55,1127.6,120.16,584.83,1347.3,196.44,90.917,1329.9,302.61,1008.9,1199.4,362.16,63.481,1139,415.45,956.8,1336.1,130.95,249.28,,,,1172.1,464.82,578.27,1072,344.73,42.741,1173.5,412.63,503.98,1193,417.32,157.82,1459.4,204.91,214.88,1246.3,320.4,40.829
40,0.39,1371,170.14,183.72,1077.2,168.29,510.3,1101.1,120.44,590.7,1301.7,195.02,89.454,1314.2,302.04,1011,1199.5,362.15,63.574,1124.7,417.13,958.13,1299.8,131.56,247.93,,,,1166.5,465.38,578.4,1071.9,344.99,42.419,1169.3,413.29,503.71,1192.7,417.33,157.81,1420.8,206.62,206.73,1246.3,320.33,41.088
41,0.4,1330.9,171.25,177.57,1049.8,169.08,516.81,1075,120.87,596.3,1255.7,193.96,87.518,1298.5,301.46,1012.7,1199.5,362.1,63.696,1110.5,418.72,959.12,1263.1,132.28,245.69,,,,1160.2,465.74,578.51,1071.8,345.22,42.133,1164.6,413.76,503.41,1192.2,417.24,157.82,1381.3,208.41,197.67,1246.3,320.25,41.416
42,0.41,1290,172.48,170.72,1023.2,169.93,522.94,1049.6,121.43,601.52,1209.4,193.23,85.22,1282.8,300.85,1014,1199.5,361.98,63.848,1096.3,420.22,959.75,1225.9,133.14,242.61,,,,1153.3,465.94,578.53,1071.6,345.4,41.898,1159.4,414.08,503.07,1191.4,417.07,157.84,1341,210.34,187.85,1246.2,320.13,41.802
43,0.42,1248.4,173.84,163.3,997.31,170.83,528.55,1024.8,122.11,606.28,1162.8,192.8,82.67,1267.1,300.22,1014.8,1199.4,361.8,64.028,1082,421.63,960.03,1188.3,134.14,238.78,1077,204.98,962.99,1145.9,466,578.41,1071.3,345.55,41.724,1153.7,414.26,502.66,1190.4,416.83,157.88,1299.7,212.43,177.44,1246.1,319.95,42.236
44,0.43,1206.1,175.34,155.48,972.2,171.74,533.53,1000.7,122.91,610.48,1115.8,192.68,79.983,1251.4,299.56,1015.2,1199.2,361.57,64.238,1067.7,422.94,959.94,1150.2,135.3,234.3,1061.5,206.03,962.28,1137.9,465.96,578.13,1071.1,345.64,41.61,1147.3,414.32,502.17,1189.1,416.53,157.93,1257.6,214.72,166.6,1245.9,319.69,42.713
45,0.44,1163.1,177,147.41,947.87,172.65,537.79,977.2,123.78,614.06,1068.4,192.88,77.278,1235.6,298.87,1015.1,1198.9,361.27,64.479,1053.3,424.18,959.5,1111.7,136.63,229.28,1045.8,207.05,961.26,1129.4,465.85,577.65,1070.8,345.66,41.55,1140.5,414.28,501.58,1187.5,416.19,157.99,1214.6,217.21,155.53,1245.7,319.35,43.228
46,0.45,1119.3,178.82,139.25,924.34,173.51,541.23,954.43,124.69,616.93,1020.7,193.42,74.688,1219.9,298.14,1014.5,1198.6,360.92,64.756,1038.9,425.33,958.7,1072.8,138.12,223.87,1029.9,208.03,959.93,1120.4,465.7,576.95,1070.5,345.61,41.531,1133.1,414.18,500.88,1185.6,415.83,158.05,1170.8,219.89,144.42,1245.4,318.92,43.783
47,0.46,1074.9,180.79,131.17,901.64,174.34,543.8,932.38,125.6,619.02,972.6,194.33,72.361,1204.1,297.38,1013.5,1198.2,360.52,65.073,1024.5,426.42,957.56,1033.5,139.77,218.21,1013.8,208.98,958.31,1110.9,465.52,576.04,1070.2,345.49,41.538,1125.2,414.02,500.05,1183.5,415.45,158.12,1126.1,222.71,133.45,1245.1,318.41,44.386
48,0.47,1029.9,182.91,123.36,879.76,175.1,545.46,911.08,126.49,620.28,924.22,195.63,70.462,1188.3,296.58,1012.1,1197.7,360.08,65.44,1010,427.44,956.07,993.91,141.55,212.47,997.61,209.9,956.38,1101.1,465.32,574.92,1070,345.28,41.554,1116.8,413.82,499.09,1181.2,415.07,158.21,1080.7,225.63,122.83,1244.8,317.82,45.051
49,0.48,984.42,185.13,115.99,858.71,175.81,546.19,890.58,127.32,620.66,875.62,197.32,69.167,1172.3,295.73,1010.2,1197.1,359.61,65.868,995.5,428.4,954.26,954.1,143.43,206.82,981.19,210.78,954.16,1091,465.13,573.62,1069.7,345.01,41.565,1108.1,413.6,498.01,1178.6,414.69,158.31,1034.7,228.57,112.76,1244.4,317.19,45.796
50,0.49,938.48,187.44,109.27,838.49,176.45,546.02,870.91,128.06,620.11,826.92,199.4,68.656,1156.3,294.85,1008,1196.5,359.13,66.372,980.88,429.32,952.15,914.13,145.38,201.43,964.58,211.64,951.67,1080.5,464.94,572.16,1069.5,344.69,41.563,1099,413.37,496.8,1175.8,414.32,158.45,988.04,231.45,103.4,1243.9,316.53,46.645
51,0.5,892.27,189.77,103.38,819.06,177.05,544.96,852.11,128.71,618.64,778.28,201.84,69.096,1140.2,293.93,1005.5,1195.7,358.66,66.97,966.17,430.2,949.75,874.1,147.34,196.49,947.78,212.47,948.92,1069.9,464.76,570.57,1069.3,344.34,41.544,1089.7,413.12,495.5,1172.9,413.95,158.62,941.05,234.21,94.908,1243.5,315.87,47.625
52,0.51,845.97,192.06,98.473,800.38,177.61,543.1,834.21,129.25,616.24,729.93,204.6,70.621,1123.9,292.97,1002.7,1195,358.22,67.684,951.33,431.04,947.08,834.13,149.27,192.16,930.78,213.28,945.93,1059.2,464.6,568.88,1069,344.01,41.514,1080.1,412.87,494.1,1169.9,413.61,158.85,893.93,236.78,87.396,1243,315.25,48.766
53,0.52,799.85,194.26,94.676,782.4,178.15,540.51,817.19,129.71,612.98,682.15,207.63,73.308,1107.4,291.97,999.67,1194.2,357.83,68.537,936.36,431.85,944.19,794.41,151.12,188.56,913.56,214.06,942.74,1048.4,464.45,567.12,1068.8,343.71,41.484,1070.3,412.61,492.62,1166.8,413.28,159.16,846.98,239.11,80.934,1242.5,314.7,50.101
54,0.53,754.2,196.32,92.048,765.02,178.7,537.3,800.99,130.09,608.94,635.28,210.83,77.149,1090.8,290.94,996.48,1193.3,357.53,69.56,921.22,432.64,941.08,755.14,152.87,185.78,896.14,214.83,939.38,1037.5,464.31,565.33,1068.5,343.48,41.472,1060.3,412.34,491.09,1163.6,412.98,159.57,800.56,241.2,75.537,1242.1,314.26,51.668
55,0.54,709.4,198.21,90.569,748.14,179.27,533.59,785.53,130.43,604.24,589.72,214.13,82.042,1073.9,289.88,993.17,1192.5,357.33,70.781,905.89,433.4,937.81,716.61,154.49,183.83,878.49,215.57,935.9,1026.5,464.18,563.51,1068.1,343.35,41.493,1050.2,412.07,489.52,1160.4,412.71,160.13,755.12,243.03,71.161,1241.6,313.96,53.508
56,0.55,665.89,199.91,90.127,731.63,179.89,529.52,770.63,130.77,599.03,545.91,217.45,87.77,1056.8,288.8,989.8,1191.5,357.27,72.236,890.36,434.14,934.39,679.15,155.97,182.66,860.62,216.3,932.34,1015.5,464.07,561.69,1067.6,343.34,41.559,1039.9,411.79,487.91,1157.2,412.51,160.87,711.13,244.65,67.708,1241.1,313.82,55.665
57,0.56,624.19,201.44,90.518,715.37,180.59,525.23,756.09,131.13,593.51,504.33,220.71,94.007,1039.5,287.71,986.41,1190.6,357.36,73.957,874.6,434.84,930.88,643.14,157.35,182.12,842.52,217.02,928.76,1004.4,463.96,559.86,1067,343.45,41.674,1029.3,411.52,486.26,1154,412.38,161.84,669.11,246.11,65.027,1240.6,313.89,58.191
58,0.57,584.84,202.86,91.448,699.21,181.38,520.86,741.68,131.55,587.88,465.44,223.85,100.33,1022,286.62,983.07,1189.5,357.62,75.98,858.59,435.49,927.29,609,158.65,182.01,824.21,217.72,925.22,993.04,463.85,558.02,1066.4,343.7,41.826,1018.4,411.25,484.58,1150.8,412.34,163.09,629.59,247.49,62.932,1240.1,314.17,61.142
59,0.58,548.38,204.25,92.561,683.02,182.28,516.55,727.13,132.05,582.34,429.66,226.83,106.27,1004.2,285.54,979.82,1188.4,358.05,78.343,842.33,436.1,923.68,577.14,159.94,182.06,805.67,218.4,921.77,981.42,463.74,556.16,1065.6,344.06,41.989,1007.2,411.01,482.85,1147.4,412.44,164.66,593.06,248.86,61.222,1239.5,314.69,64.582
60,0.59,515.34,205.71,93.472,666.65,183.31,512.43,712.19,132.66,577.1,397.35,229.63,111.3,986.15,284.48,976.7,1187,358.69,81.082,825.8,436.64,920.08,547.91,161.27,182.01,786.94,219.05,918.47,969.38,463.63,554.26,1064.8,344.52,42.122,995.48,410.81,481.06,1143.9,412.69,166.62,559.92,250.3,59.701,1238.8,315.46,68.58
61,0.6,486.14,207.36,93.814,650.01,184.47,508.61,696.64,133.38,572.34,368.74,232.24,114.95,967.92,283.46,973.76,1185.4,359.53,84.232,809.02,437.11,916.52,521.58,162.71,181.59,768.03,219.68,915.39,956.79,463.51,552.28,1063.9,345.04,42.173,983.16,410.67,479.18,1140.1,413.13,168.99,530.5,251.86,58.202,1237.7,316.49,73.21
62,0.61,461.08,209.31,93.281,633.01,185.77,505.19,680.29,134.22,568.2,343.95,234.68,116.84,949.51,282.48,971.05,1183.4,360.59,87.832,791.98,437.48,913.06,498.26,164.33,180.61,748.96,220.26,912.57,943.51,463.4,550.22,1063.1,345.57,42.088,970.11,410.61,477.19,1136,413.79,171.83,504.96,253.56,56.609,1236.2,317.77,78.544
63,0.62,440.28,211.63,91.678,615.59,187.2,502.25,663.02,135.18,564.8,322.91,237.01,116.69,930.95,281.56,968.59,1180.9,361.88,91.915,774.7,437.76,909.73,477.9,166.15,178.97,729.76,220.81,910.08,929.37,463.31,548.03,1062.3,346.06,41.825,956.21,410.67,475.07,1131.2,414.7,175.15,483.32,255.39,54.871,1234.1,319.33,84.653
64,0.63,423.64,214.37,88.951,597.76,188.76,499.82,644.81,136.25,562.2,305.44,239.24,114.41,912.27,280.72,966.42,1177.6,363.43,96.517,757.19,437.92,906.58,460.25,168.19,176.64,710.47,221.29,907.97,914.26,463.25,545.71,1061.5,346.49,41.359,941.32,410.87,472.8,1125.8,415.89,178.95,465.46,257.32,53.001,1231,321.15,91.597
65,0.64,410.85,217.5,85.198,579.54,190.41,497.95,625.68,137.42,560.43,291.19,241.44,110.07,893.51,279.95,964.58,1173.4,365.25,101.66,739.48,437.95,903.64,444.94,170.44,173.76,691.13,221.7,906.28,898.05,463.25,543.24,1060.8,346.82,40.705,925.32,411.25,470.36,1119.4,417.37,183.24,451.09,259.25,51.076,1226.8,323.24,99.416
66,0.65,401.42,220.94,80.662,561,192.15,496.63,605.73,138.67,559.48,279.75,243.64,103.93,874.72,279.27,963.08,1168.1,367.36,107.38,721.61,437.86,900.97,431.49,172.87,170.5,671.78,222.03,905.04,880.63,463.35,540.63,1060.1,347.06,39.922,908.09,411.83,467.76,1111.9,419.17,187.96,439.82,261.1,49.211,1221.1,325.6,108.13
67,0.66,394.68,224.51,75.7,542.26,193.94,495.85,585.12,140.01,559.32,270.63,245.86,96.408,855.95,278.69,961.96,1161.4,369.75,113.68,703.6,437.63,898.59,419.39,175.4,167.12,652.47,222.26,904.29,861.94,463.56,537.9,1059.2,347.25,39.118,889.55,412.62,465.02,1103,421.28,193.08,431.18,262.78,47.542,1213.8,328.22,117.71
68,0.67,389.9,228.03,70.731,523.47,195.73,495.57,564.05,141.4,559.89,263.37,248.1,87.999,837.23,278.21,961.22,1153.1,372.43,120.56,685.49,437.26,896.57,408.18,177.98,163.87,633.25,222.39,904.05,841.94,463.91,535.09,1058.1,347.44,38.451,869.63,413.65,462.17,1092.4,423.68,198.53,424.69,264.2,46.196,1204.4,331.07,128.11
69,0.68,386.31,231.24,66.173,504.8,197.48,495.75,542.73,142.83,561.12,257.53,250.36,79.261,818.62,277.83,960.89,1143,375.37,127.99,667.31,436.76,894.93,397.53,180.5,160.97,614.17,222.39,904.32,820.64,464.43,532.27,1056.3,347.75,38.115,848.29,414.91,459.26,1080.1,426.34,204.23,419.86,265.3,45.265,1193,334.1,139.21
70,0.69,383.26,233.91,62.387,486.44,199.15,496.3,521.43,144.27,562.91,252.77,252.59,70.734,800.16,277.55,960.97,1131,378.52,135.92,649.12,436.14,893.73,387.28,182.9,158.58,595.26,222.27,905.11,798.11,465.14,529.51,1053.6,348.28,38.316,825.53,416.39,456.39,1065.8,429.21,210.09,416.28,266.05,44.794,1179.2,337.27,150.86
