Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
25,0.24,-471.76,401.2,69.374,-449.08,433.14,510.95,-463.65,491.02,585.32,-358.66,374.79,46.231,-721.53,352.57,992.18,-999.34,237.5,213.74,,,,-452.19,445.38,156.09,-520.87,419.14,936.96,-635.8,157.76,535.68,-972.57,262.12,86.111,-644.3,202.75,458.38,-918.55,187.91,267.31,-527.16,366.21,56.968,-1036.8,280.23,243.77
26,0.25,-471.93,401.44,69.299,-442.71,434.44,510.53,-456.82,492.38,584.84,-358.66,375.15,46.255,-704.61,352.78,995.89,-964.53,237.29,215.67,,,,-452.52,446.47,155.97,-504.54,420.7,941.36,-608.08,156.14,540.71,-933.13,257.88,88.971,-612.56,200.84,462.67,-884.52,187.62,270.26,-527.25,366.29,56.885,-1002.4,281.01,243.98
27,0.26,-472.12,401.68,69.205,-437.25,435.79,510.04,-450.91,493.71,584.29,-358.67,375.53,46.214,-687.77,353.01,999.66,-928.44,237.29,215.98,,,,-452.77,447.47,155.97,-488.27,422.24,945.42,-580.13,154.64,546.21,-891.46,254.46,90.703,-580.86,199.23,467.64,-849.59,187.53,272.22,-527.35,366.36,56.801,-967.04,281.87,242.24
28,0.27,-472.29,401.92,69.114,-432.47,437.1,509.51,-445.51,494.91,583.78,-358.67,375.91,46.14,-670.99,353.24,1003.4,-891.21,237.4,214.71,,,,-452.79,448.29,156.03,-472.08,423.77,949.12,-551.91,153.27,552.03,-847.94,251.83,91.439,-549.3,197.92,473.15,-813.79,187.52,273.11,-527.43,366.39,56.739,-930.69,282.7,238.64
29,0.28,-472.43,402.15,69.047,-428.15,438.29,508.99,-440.28,495.92,583.39,-358.65,376.26,46.07,-654.25,353.44,1007.1,-852.93,237.57,211.96,,,,-452.48,448.87,156.09,-455.95,425.27,952.48,-523.48,152.07,558.01,-802.9,249.86,91.371,-517.99,196.92,479.08,-777.22,187.54,272.91,-527.47,366.36,56.712,-893.39,283.47,233.28
30,0.29,-472.53,402.36,69.022,-424.12,439.32,508.5,-434.98,496.7,583.15,-358.6,376.55,46.039,-637.54,353.56,1010.5,-813.7,237.75,207.86,,,,-451.86,449.17,156.08,-439.9,426.75,955.46,-494.96,151.06,564.05,-756.62,248.33,90.709,-487.01,196.21,485.29,-739.98,187.57,271.66,-527.47,366.26,56.727,-855.15,284.16,226.34
31,0.3,-472.56,402.51,69.043,-420.22,440.16,508.05,-429.47,497.25,583.06,-358.51,376.79,46.065,-620.86,353.6,1013.8,-773.58,237.94,202.58,,,,-450.99,449.24,156,-423.92,428.18,958.07,-466.49,150.25,570.04,-709.37,247,89.636,-456.45,195.79,491.65,-702.22,187.6,269.43,-527.44,366.11,56.784,-815.95,284.8,217.99
32,0.31,-472.54,402.59,69.098,-416.36,440.81,507.63,-423.7,497.59,583.09,-358.39,376.95,46.151,-604.22,353.51,1016.7,-732.61,238.13,196.3,,,,-450.01,449.15,155.84,-408.01,429.58,960.28,-438.25,149.67,575.91,-661.34,245.64,88.288,-426.37,195.63,498.04,-664.03,187.64,266.34,-527.37,365.91,56.888,-775.77,285.38,208.47
33,0.32,-472.45,402.57,69.169,-412.45,441.29,507.22,-417.67,497.79,583.2,-358.24,377.04,46.28,-587.64,353.28,1019.2,-690.82,238.34,189.19,,,,-449.02,448.99,155.64,-392.19,430.93,962.07,-410.38,149.31,581.59,-612.73,244.08,86.753,-396.83,195.73,504.32,-625.51,187.72,262.48,-527.26,365.67,57.047,-734.58,285.95,197.98
34,0.33,-472.29,402.48,69.24,-408.44,441.66,506.81,-411.4,497.89,583.34,-358.05,377.06,46.423,-571.12,352.9,1021.2,-648.22,238.57,181.42,-401.41,221.98,954.7,-448.11,448.83,155.44,-376.45,432.22,963.44,-382.99,149.18,586.99,-563.66,242.23,85.08,-367.88,196.04,510.39,-586.68,187.84,257.98,-527.12,365.43,57.274,-692.36,286.52,186.74
35,0.34,-472.07,402.34,69.307,-404.28,441.95,506.38,-404.94,497.95,583.45,-357.82,377.01,46.544,-554.69,352.36,1022.7,-604.84,238.83,173.12,-383.36,223.37,957.24,-447.35,448.73,155.27,-360.79,433.45,964.36,-356.16,149.27,592.05,-514.22,240.09,83.293,-339.56,196.55,516.12,-547.55,188.02,252.92,-526.96,365.19,57.583,-649.09,287.08,174.97
36,0.35,-471.8,402.17,69.375,-399.93,442.21,505.88,-398.32,498.02,583.48,-357.56,376.9,46.612,-538.34,351.64,1023.6,-560.68,239.13,164.44,-365.36,224.61,959.12,-446.71,448.71,155.16,-345.23,434.62,964.82,-329.93,149.6,596.68,-464.46,237.76,81.408,-311.9,197.2,521.41,-508.09,188.25,247.4,-526.77,364.97,57.984,-604.8,287.66,162.87
37,0.36,-471.5,401.99,69.449,-395.37,442.47,505.31,-391.53,498.13,583.41,-357.27,376.72,46.608,-522.09,350.76,1023.9,-515.75,239.46,155.48,-347.4,225.71,960.35,-446.16,448.76,155.11,-329.75,435.75,964.82,-304.31,150.14,600.81,-414.42,235.4,79.442,-284.92,197.98,526.14,-468.27,188.52,241.49,-526.57,364.77,58.479,-559.5,288.24,150.63
38,0.37,-471.19,401.8,69.535,-390.55,442.77,504.62,-384.56,498.29,583.19,-356.95,376.5,46.532,-505.94,349.72,1023.6,-470.1,239.84,146.4,-329.49,226.67,960.92,-445.63,448.85,155.08,-314.36,436.83,964.36,-279.28,150.88,604.37,-364.16,233.23,77.424,-258.62,198.85,530.21,-428.06,188.84,235.27,-526.36,364.59,59.055,-513.25,288.82,138.44
39,0.38,-470.9,401.6,69.634,-385.42,443.11,503.81,-377.38,498.49,582.8,-356.64,376.25,46.399,-489.89,348.51,1022.7,-423.76,240.26,137.33,-311.61,227.5,960.84,-445.02,448.93,155.07,-299.05,437.89,963.46,-254.81,151.81,607.26,-313.74,231.42,75.406,-233.04,199.78,533.55,-387.48,189.2,228.81,-526.14,364.39,59.691,-466.14,289.42,126.49
40,0.39,-470.65,401.35,69.748,-379.93,443.49,502.86,-369.91,498.73,582.2,-356.33,375.99,46.233,-473.9,347.14,1021.2,-376.79,240.72,128.44,-293.76,228.22,960.11,-444.27,448.95,155.03,-283.8,438.94,962.11,-230.86,152.89,609.43,-263.2,230.13,73.474,-208.16,200.75,536.07,-346.55,189.61,222.2,-525.9,364.16,60.361,-418.25,290.03,114.97
41,0.4,-470.43,401.05,69.884,-374.03,443.89,501.77,-362.08,498.97,581.36,-356.06,375.73,46.059,-457.97,345.61,1019.1,-329.3,241.2,119.92,-275.95,228.85,958.74,-443.3,448.87,154.93,-268.61,440,960.36,-207.45,154.08,610.79,-212.63,229.41,71.754,-184.01,201.75,537.72,-305.34,190.09,215.57,-525.65,363.88,61.043,-369.72,290.68,104.05
42,0.41,-470.22,400.67,70.055,-367.66,444.28,500.52,-353.81,499.21,580.28,-355.83,375.51,45.897,-442.05,343.92,1016.5,-281.39,241.7,111.94,-258.15,229.39,956.74,-442.07,448.66,154.76,-253.47,441.09,958.22,-184.59,155.32,611.29,-162.11,229.26,70.401,-160.59,202.75,538.44,-263.94,190.65,209.04,-525.37,363.55,61.732,-320.7,291.36,93.924
43,0.42,-470,400.25,70.283,-360.79,444.66,499.13,-345.04,499.43,578.92,-355.64,375.32,45.76,-426.1,342.08,1013.4,-233.22,242.18,104.69,-240.34,229.88,954.16,-440.55,448.33,154.52,-238.35,442.21,955.74,-162.32,156.58,610.89,-111.74,229.62,69.583,-137.89,203.74,538.22,-222.46,191.29,202.76,-525.04,363.15,62.445,-271.35,292.1,84.746
44,0.43,-469.73,399.8,70.598,-353.42,444.98,497.61,-335.74,499.63,577.3,-355.49,375.2,45.654,-410.07,340.09,1010,-184.97,242.62,98.33,-222.5,230.36,951.03,-438.74,447.89,154.23,-223.23,443.36,952.96,-140.68,157.78,609.54,-61.638,230.4,69.455,-115.91,204.71,537.07,-181.04,191.98,196.89,-524.66,362.68,63.223,-221.89,292.87,76.652
45,0.44,-469.39,399.38,71.038,-345.55,445.24,495.98,-325.95,499.8,575.44,-355.35,375.16,45.582,-393.9,337.96,1006.2,-136.87,243.01,92.991,-204.61,230.84,947.41,-436.67,447.37,153.95,-208.1,444.57,949.92,-119.72,158.91,607.25,-11.965,231.55,70.139,-94.647,205.65,535.03,-139.82,192.7,191.56,-524.19,362.16,64.128,-172.54,293.66,69.734
46,0.45,-468.94,399,71.636,-337.21,445.42,494.27,-315.74,499.97,573.4,-355.21,375.2,45.545,-377.53,335.71,1002.1,-89.181,243.33,88.756,-186.62,231.37,943.35,-434.39,446.81,153.74,-192.94,445.8,946.66,-99.465,159.93,604.04,37.069,233.03,71.715,-74.09,206.53,532.17,-98.97,193.42,186.9,-523.62,361.58,65.236,-123.61,294.44,64.029
47,0.46,-468.38,398.68,72.424,-328.43,445.53,492.5,-305.24,500.13,571.25,-355.08,375.33,45.544,-360.9,333.34,997.85,-42.203,243.6,85.644,-168.51,231.96,938.94,-431.97,446.27,153.66,-177.7,447.07,943.24,-79.931,160.86,599.99,85.207,234.85,74.217,-54.222,207.37,528.58,-58.663,194.09,182.98,-522.95,360.99,66.625,-75.4,295.17,59.514
48,0.47,-467.7,398.42,73.428,-319.27,445.57,490.72,-294.56,500.3,569.08,-354.94,375.55,45.578,-343.95,330.88,993.51,3.7203,243.84,83.599,-150.22,232.65,934.27,-429.47,445.8,153.8,-162.37,448.35,939.7,-61.098,161.69,595.22,132.13,237.07,77.627,-35.006,208.17,524.39,-19.095,194.7,179.84,-522.16,360.42,68.373,-28.291,295.8,56.093
49,0.48,-466.89,398.23,74.675,-309.74,445.57,488.94,-283.84,500.48,566.98,-354.77,375.86,45.649,-326.65,328.36,989.15,48.206,244.1,82.49,-131.72,233.43,929.43,-426.89,445.45,154.19,-146.9,449.64,936.08,-42.923,162.43,589.89,177.48,239.76,81.866,-16.381,208.95,519.72,19.509,195.23,177.45,-521.27,359.95,70.542,17.312,296.33,53.602
50,0.49,-465.96,398.15,76.192,-299.84,445.54,487.18,-273.14,500.67,565.02,-354.54,376.23,45.762,-308.96,325.81,984.84,90.834,244.44,82.114,-112.99,234.31,924.52,-424.23,445.27,154.87,-131.26,450.91,932.42,-25.326,163.1,584.18,220.83,242.98,86.776,1.7496,209.71,514.74,56.887,195.71,175.73,-520.28,359.65,73.186,60.964,296.74,51.816
51,0.5,-464.89,398.2,78.014,-289.55,445.5,485.46,-262.46,500.85,563.23,-354.22,376.63,45.923,-290.87,323.25,980.65,131.16,244.92,82.205,-93.989,235.29,919.64,-421.42,445.31,155.84,-115.41,452.16,928.75,-8.1725,163.7,578.32,261.71,246.75,92.1,19.522,210.47,509.62,92.727,196.18,174.54,-519.17,359.58,76.341,102.2,297.07,50.472
52,0.51,-463.65,398.41,80.178,-278.82,445.47,483.78,-251.75,501.02,561.64,-353.75,377.06,46.141,-272.39,320.75,976.65,168.75,245.61,82.464,-74.711,236.34,914.92,-418.37,445.57,157.13,-99.308,453.35,925.12,8.7256,164.26,572.5,299.66,251.02,97.462,37.104,211.25,504.52,126.68,196.7,173.65,-517.95,359.8,80.04,140.53,297.35,49.301
53,0.52,-462.21,398.82,82.733,-267.55,445.45,482.12,-240.87,501.16,560.21,-353.11,377.51,46.414,-253.56,318.33,972.89,203.19,246.57,82.586,-55.154,237.44,910.44,-414.99,446.04,158.73,-82.918,454.46,921.54,25.611,164.79,566.96,334.24,255.7,102.36,54.689,212.08,499.63,158.37,197.34,172.86,-516.56,360.32,84.308,175.48,297.64,48.059
54,0.53,-460.51,399.43,85.732,-255.64,445.47,480.45,-229.63,501.27,558.87,-352.3,378,46.727,-234.42,316.05,969.43,234.15,247.8,82.306,-35.335,238.55,906.3,-411.2,446.68,160.67,-66.212,455.47,918.06,42.759,165.34,561.86,365.09,260.6,106.21,72.474,213,495.11,187.47,198.19,171.9,-514.94,361.13,89.177,206.66,298,46.569
55,0.54,-458.47,400.25,89.23,-242.95,445.54,478.74,-217.8,501.33,557.56,-351.32,378.52,47.042,-215.02,313.94,966.31,261.39,249.29,81.438,-15.284,239.61,902.58,-406.94,447.48,162.99,-49.17,456.34,914.69,60.45,165.96,557.37,391.97,265.52,108.38,90.635,214.03,491.13,213.74,199.3,170.59,-512.96,362.2,94.681,233.74,298.47,44.751
56,0.55,-456,401.27,93.278,-229.34,445.67,476.96,-205.14,501.35,556.17,-350.18,379.1,47.307,-195.44,312.03,963.58,284.83,250.99,79.908,4.9522,240.58,899.36,-402.17,448.42,165.76,-31.78,457.04,911.47,78.924,166.71,553.63,414.85,270.23,108.36,109.3,215.22,487.81,237.06,200.69,168.84,-510.48,363.53,100.86,256.57,299.07,42.642
57,0.56,-452.93,402.52,97.909,-214.65,445.89,475.08,-191.38,501.33,554.62,-348.91,379.75,47.457,-175.75,310.37,961.26,304.55,252.8,77.766,25.314,241.4,896.7,-396.79,449.53,169.09,-14.043,457.52,908.43,98.335,167.63,550.77,433.87,274.56,105.84,128.55,216.58,485.26,257.54,202.35,166.66,-507.26,365.12,107.73,275.2,299.76,40.398
58,0.57,-449.09,404.04,103.13,-198.75,446.22,473.05,-176.3,501.27,552.86,-347.53,380.47,47.433,-156.03,308.97,959.4,320.79,254.64,75.182,45.733,242,894.64,-390.68,450.9,173.06,4.0271,457.76,905.6,118.72,168.73,548.86,449.41,278.33,100.81,148.38,218.12,483.58,275.47,204.21,164.22,-503.02,367.01,115.32,289.85,300.5,38.262
59,0.58,-444.21,405.95,108.9,-181.51,446.7,470.88,-159.71,501.2,550.85,-346.05,381.26,47.198,-136.35,307.83,958.01,333.9,256.41,72.407,66.133,242.32,893.23,-383.67,452.63,177.72,22.406,457.71,903.01,140,170.01,547.99,461.92,281.47,93.632,168.71,219.8,482.79,291.27,206.17,161.78,-497.43,369.29,123.6,300.95,301.21,36.507
60,0.59,-438,408.36,115.14,-162.83,447.37,468.54,-141.49,501.15,548.58,-344.46,382.13,46.752,-116.8,306.97,957.1,344.32,258.06,69.718,86.433,242.32,892.5,-375.47,454.86,183.04,41.056,457.35,900.7,161.98,171.41,548.24,471.95,283.96,84.976,189.39,221.58,482.92,305.43,208.12,159.63,-490.13,372.1,132.55,309.03,301.82,35.362
61,0.6,-430.14,411.41,121.72,-142.64,448.24,466.05,-121.56,501.16,546.1,-342.68,383.08,46.151,-97.439,306.36,956.68,352.49,259.54,67.361,106.55,241.95,892.46,-365.73,457.71,188.9,59.929,456.67,898.71,184.41,172.87,549.64,479.96,285.86,75.734,210.24,223.39,483.9,318.37,209.95,158.02,-480.74,375.59,142.11,314.69,302.27,34.938
62,0.61,-420.28,415.19,128.48,-120.87,449.34,463.45,-99.932,501.27,543.48,-340.52,384.09,45.527,-78.319,305.99,956.74,358.84,260.84,65.498,126.42,241.2,893.12,-354.03,461.26,195.07,78.969,455.66,897.1,207.05,174.28,552.16,486.31,287.31,66.837,231.02,225.16,485.65,330.34,211.59,157.07,-468.95,379.89,152.18,318.5,302.52,35.21
63,0.62,-408.15,419.73,135.31,-97.525,450.66,460.79,-76.691,501.52,540.8,-337.66,385.19,45.106,-59.481,305.82,957.26,363.73,261.99,64.193,145.96,240.07,894.44,-339.97,465.49,201.25,98.114,454.34,895.89,229.62,175.58,555.69,491.24,288.5,59.06,251.47,226.82,488.01,341.37,212.99,156.74,-454.51,385.07,162.66,320.96,302.57,36.036
64,0.63,-393.52,424.96,142.12,-72.606,452.17,458.16,-51.965,501.92,538.21,-333.57,386.41,45.205,-40.945,305.82,958.22,367.44,262.99,63.419,165.13,238.57,896.4,-323.2,470.32,207.13,117.3,452.72,895.15,251.85,176.69,559.96,494.92,289.55,52.875,271.29,228.29,490.77,351.34,214.15,156.88,-437.34,391.1,173.39,322.5,302.44,37.211
65,0.64,-376.26,430.74,148.93,-46.172,453.84,455.64,-25.934,502.47,535.81,-327.58,387.83,46.194,-22.718,305.94,959.58,370.24,263.84,63.088,183.87,236.74,898.94,-303.55,475.52,212.44,136.48,450.86,894.91,273.39,177.56,564.58,497.56,290.53,48.417,290.18,229.49,493.7,360.1,215.09,157.27,-417.5,397.84,184.22,323.45,302.2,38.519
66,0.65,-356.34,436.81,155.82,-18.315,455.6,453.38,1.1884,503.14,533.77,-318.9,389.57,48.404,-4.7929,306.12,961.32,372.32,264.54,63.087,202.17,234.63,901.98,-281.01,480.82,217.05,155.58,448.79,895.2,293.81,178.12,569.08,499.35,291.43,45.547,307.83,230.36,496.53,367.52,215.82,157.73,-395.19,404.99,194.94,324.03,301.9,39.77
67,0.66,-333.9,442.91,162.89,10.838,457.38,451.5,29.171,503.87,532.23,-306.74,391.78,52.031,12.85,306.31,963.41,373.84,265.1,63.297,220,232.29,905.44,-255.78,485.92,221.02,174.57,446.57,896.06,312.58,178.34,572.97,500.5,292.23,43.958,323.98,230.82,499.07,373.53,216.37,158.1,-370.74,412.12,205.35,324.4,301.62,40.831
68,0.67,-309.14,448.7,170.18,41.13,459.12,450.16,57.786,504.61,531.34,-290.48,394.58,57.052,30.237,306.48,965.81,374.93,265.49,63.617,237.37,229.78,909.23,-228.21,490.52,224.55,193.41,444.26,897.49,329.22,178.17,575.89,501.2,292.86,43.278,338.41,230.84,501.15,378.15,216.78,158.3,-344.5,418.77,215.22,324.65,301.4,41.63
69,0.68,-282.34,453.94,177.63,72.38,460.75,449.5,86.827,505.3,531.24,-269.76,398.06,63.199,47.401,306.57,968.52,375.66,265.72,63.967,254.29,227.17,913.25,-198.73,494.42,227.94,212.08,441.9,899.49,343.37,177.58,577.66,501.58,293.31,43.155,351.04,230.42,502.7,381.47,217.04,158.31,-316.81,424.49,224.34,324.84,301.26,42.153
70,0.69,-253.73,458.4,185.03,104.39,462.23,449.64,116.13,505.91,532.02,-244.58,402.2,70.011,64.379,306.58,971.52,376.11,265.8,64.286,270.8,224.52,917.41,-167.79,497.51,231.43,230.57,439.54,902.06,354.96,176.55,578.29,501.74,293.59,43.304,361.87,229.57,503.7,383.65,217.16,158.18,-287.92,428.95,232.47,324.97,301.21,42.427
