Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
11,0.1,905.14,151.73,73.924,1054.2,111.08,522.19,1083.7,56.944,598.07,757.58,173.11,82.354,1410.4,226.05,1052.9,1684.6,329.86,90.452,,,,937.81,89.798,175.67,1192.1,127.98,1024.3,1416.6,434.39,634.15,1550.4,308.19,21.923,1442.1,373.09,505.57,1629.5,396.14,191.92,947.01,211.19,43.233,1748.8,278.73,90.215
12,0.11,897.4,153.06,72.381,1035.8,112.96,523.24,1065,58.962,599.54,750.82,174.24,73.572,1393.7,226.14,1052.8,1680.2,331.95,96.622,,,,925.92,91.874,174.31,1175.2,127.61,1024.6,1399.9,433.81,633.21,1550.1,308.5,21.563,1425,372.89,504.34,1621.8,397.45,196.61,940.88,212.56,43.296,1744.1,281.16,99.282
13,0.12,891.02,154.18,71.068,1017.6,114.84,524.62,1046.6,60.932,601.31,745.32,175.2,64.994,1377,226.32,1053.1,1674.5,334.2,103.41,,,,914.71,93.78,173.36,1158.4,127.16,1025.4,1382.3,433.18,632.2,1549.9,308.75,21.164,1406.6,372.71,503.07,1612.8,398.82,201.86,936.17,213.66,43.648,1738,283.64,109.24
14,0.13,885.79,155.11,70.03,999.8,116.68,526.25,1028.6,62.806,603.31,740.84,176.03,57.059,1360.3,226.56,1053.8,1667.5,336.54,110.76,,,,904.12,95.499,172.82,1141.7,126.65,1026.7,1363.6,432.52,631.12,1549.6,308.92,20.799,1387.1,372.56,501.78,1602.6,400.22,207.61,932.61,214.49,44.26,1730.1,286.1,119.99
15,0.14,881.55,155.87,69.284,982.49,118.43,528.07,1011.1,64.537,605.44,737.2,176.76,50.116,1343.6,226.85,1055,1659.1,338.94,118.6,,,,894.18,97.022,172.64,1125,126.09,1028.3,1344,431.83,629.96,1549.2,309.02,20.571,1366.3,372.45,500.47,1590.8,401.61,213.79,929.97,215.06,45.088,1720.5,288.48,131.41
16,0.15,878.12,156.48,68.828,965.8,120.06,529.99,994.23,66.084,607.64,734.27,177.42,44.391,1327,227.15,1056.5,1648.9,341.35,126.83,1124.1,374.19,1020.4,884.98,98.349,172.75,1108.4,125.47,1030.4,1323.5,431.13,628.72,1548.2,309.09,20.6,1344.3,372.38,499.18,1577.5,402.98,220.29,928.04,215.41,46.069,1708.8,290.73,143.33
17,0.16,875.37,156.95,68.637,949.82,121.54,531.95,978.06,67.411,609.81,731.94,178.01,39.984,1310.5,227.44,1058.3,1637,343.7,135.33,1107.9,374.41,1022.7,876.61,99.487,173.05,1091.8,124.81,1032.8,1302.1,430.44,627.43,1546.3,309.16,21.018,1321.3,372.37,497.94,1562.4,404.3,226.97,926.62,215.57,47.133,1695.1,292.8,155.53
18,0.17,873.21,157.32,68.669,934.66,122.82,533.86,962.68,68.492,611.9,730.13,178.54,36.868,1294,227.68,1060.4,1623.3,345.96,143.95,1091.7,374.51,1025.1,869.19,100.44,173.43,1075.4,124.12,1035.4,1280,429.77,626.14,1543,309.33,21.946,1297.2,372.43,496.78,1545.5,405.55,233.69,925.6,215.59,48.21,1679.4,294.66,167.76
19,0.18,871.54,157.59,68.874,920.41,123.88,535.66,948.15,69.307,613.85,728.77,179,34.913,1277.8,227.85,1062.9,1607.6,348.08,152.55,1075.8,374.47,1027.7,862.82,101.21,173.81,1059.2,123.4,1038.3,1257.3,429.13,624.89,1537.8,309.67,23.479,1272.2,372.55,495.76,1526.8,406.7,240.31,924.87,215.5,49.236,1661.6,296.26,179.74
20,0.19,870.29,157.8,69.197,907.13,124.7,537.29,934.53,69.849,615.6,727.81,179.38,33.915,1261.6,227.94,1065.5,1590,350,160.95,1060,374.3,1030.4,857.56,101.81,174.11,1043.1,122.65,1041.4,1234.1,428.54,623.76,1530.2,310.27,25.669,1246.3,372.75,494.94,1506.3,407.75,246.67,924.34,215.35,50.158,1641.9,297.59,191.21
21,0.2,869.4,157.93,69.582,894.86,125.26,538.73,921.83,70.115,617.13,727.17,179.68,33.634,1245.7,227.92,1068.4,1570.5,351.7,168.99,1044.4,374,1033.2,853.42,102.23,174.27,1027.2,121.88,1044.7,1210.4,428,622.82,1519.7,311.21,28.507,1219.7,373.02,494.36,1484.1,408.66,252.67,923.97,215.18,50.942,1620.4,298.63,201.87
22,0.21,868.81,158.01,69.982,883.63,125.55,539.92,910.07,70.115,618.41,726.81,179.89,33.822,1229.8,227.78,1071.5,1549.1,353.15,176.49,1028.9,373.57,1036.1,850.34,102.48,174.27,1011.5,121.08,1048,1186.5,427.54,622.14,1506,312.53,31.92,1192.5,373.37,494.1,1460.3,409.44,258.21,923.73,214.99,51.566,1597.3,299.37,211.46
23,0.22,868.46,158.04,70.355,873.42,125.57,540.87,899.22,69.865,619.45,726.66,180,34.259,1214.2,227.51,1074.7,1526,354.34,183.29,1013.6,373.01,1039.1,848.23,102.56,174.1,995.92,120.26,1051.4,1162.4,427.14,621.81,1488.7,314.24,35.769,1164.9,373.81,494.2,1435.1,410.08,263.2,923.58,214.82,52.028,1572.8,299.82,219.75
24,0.23,868.32,158.03,70.67,864.2,125.32,541.55,889.25,69.384,620.24,726.65,180.04,34.766,1198.7,227.12,1078,1501.2,355.26,189.22,998.38,372.31,1042.3,846.93,102.49,173.78,980.6,119.41,1054.8,1138.2,426.82,621.9,1467.8,316.29,39.86,1136.9,374.31,494.71,1408.6,410.57,267.61,923.51,214.66,52.337,1547,299.99,226.53
25,0.24,868.34,157.97,70.907,855.94,124.83,541.99,880.09,68.7,620.82,726.73,180,35.217,1183.5,226.6,1081.4,1474.9,355.93,194.16,983.34,371.49,1045.6,846.26,102.28,173.35,965.5,118.53,1058.1,1114,426.6,622.46,1443.2,318.61,43.965,1108.7,374.89,495.69,1381,410.93,271.4,923.5,214.52,52.516,1520.1,299.9,231.66
26,0.25,868.46,157.87,71.055,848.56,124.12,542.2,871.69,67.839,621.19,726.87,179.9,35.54,1168.3,225.96,1084.9,1447.2,356.34,197.98,968.42,370.53,1048.9,846.04,101.94,172.83,950.61,117.62,1061.4,1089.9,426.47,623.53,1415.1,321.1,47.847,1080.5,375.53,497.15,1352.5,411.15,274.57,923.55,214.4,52.592,1492.3,299.57,235.01
27,0.26,868.65,157.74,71.113,841.99,123.2,542.2,863.97,66.83,621.38,727.02,179.76,35.708,1153.4,225.23,1088.3,1418.1,356.53,200.6,953.63,369.44,1052.3,846.09,101.5,172.26,935.94,116.66,1064.6,1065.7,426.44,625.13,1383.8,323.64,51.28,1052.3,376.21,499.11,1323.2,411.26,277.09,923.63,214.29,52.596,1463.5,299.04,236.54
28,0.27,868.87,157.58,71.086,836.12,122.12,542.02,856.86,65.7,621.44,727.17,179.59,35.731,1138.6,224.4,1091.7,1387.8,356.51,201.95,938.94,368.23,1055.7,846.23,100.99,171.68,921.49,115.67,1067.7,1041.7,426.52,627.25,1349.7,326.1,54.082,1024.2,376.93,501.57,1293.4,411.26,278.96,923.74,214.18,52.559,1433.9,298.34,236.24
29,0.28,869.09,157.4,70.985,830.88,120.89,541.69,850.27,64.476,621.38,727.29,179.4,35.638,1123.9,223.51,1095.1,1356.4,356.3,202,924.35,366.9,1059.2,846.35,100.43,171.12,907.25,114.63,1070.6,1017.7,426.71,629.88,1313.1,328.41,56.123,996.35,377.67,504.51,1263,411.17,280.17,923.87,214.06,52.509,1403.5,297.52,234.15
30,0.29,869.28,157.2,70.825,826.15,119.57,541.24,844.14,63.18,621.22,727.38,179.2,35.472,1109.4,222.56,1098.4,1323.9,355.94,200.76,909.85,365.44,1062.6,846.35,99.828,170.6,893.22,113.54,1073.3,993.83,427,632.96,1274.4,330.48,57.345,968.84,378.41,507.9,1232.2,410.99,280.68,923.99,213.94,52.467,1372.2,296.59,230.36
31,0.3,869.43,157,70.625,821.86,118.18,540.7,838.4,61.833,621,727.44,178.99,35.275,1095,221.59,1101.6,1290.4,355.45,198.25,895.42,363.89,1066,846.18,99.207,170.13,879.38,112.4,1075.9,970.03,427.4,636.43,1234,332.3,57.757,941.7,379.12,511.68,1201.1,410.73,280.48,924.11,213.82,52.451,1340.1,295.58,224.96
32,0.31,869.53,156.81,70.401,817.89,116.74,540.1,832.97,60.452,620.74,727.48,178.78,35.081,1080.7,220.62,1104.6,1256.1,354.84,194.55,881.06,362.23,1069.2,845.83,98.577,169.72,865.74,111.21,1078.2,946.36,427.88,640.22,1192.3,333.89,57.43,915,379.79,515.8,1169.6,410.41,279.55,924.21,213.68,52.47,1307.1,294.51,218.12
33,0.32,869.57,156.62,70.171,814.19,115.3,539.46,827.8,59.05,620.43,727.5,178.56,34.916,1066.6,219.66,1107.5,1220.9,354.13,189.74,866.74,360.49,1072.4,845.32,97.947,169.37,852.26,109.98,1080.4,922.82,428.44,644.23,1149.4,335.31,56.486,888.79,380.39,520.18,1137.7,410.01,277.86,924.29,213.54,52.53,1273.1,293.38,210
34,0.33,869.55,156.45,69.951,810.65,113.88,538.79,822.83,57.639,620.1,727.5,178.34,34.795,1052.5,218.73,1110.2,1184.8,353.36,183.96,852.47,358.69,1075.4,844.69,97.327,169.07,838.94,108.7,1082.3,899.46,429.05,648.38,1105.7,336.61,55.08,863.1,380.91,524.73,1105.5,409.54,275.43,924.35,213.4,52.631,1238,292.19,200.77
35,0.34,869.48,156.3,69.754,807.24,112.48,538.11,818.03,56.226,619.75,727.49,178.1,34.722,1038.5,217.86,1112.6,1148,352.52,177.32,838.23,356.82,1078.2,843.98,96.725,168.8,825.76,107.39,1084,876.33,429.69,652.55,1061.3,337.89,53.38,837.96,381.32,529.37,1072.8,409.01,272.28,924.37,213.26,52.77,1202,290.94,190.63
36,0.35,869.36,156.18,69.59,803.88,111.14,537.43,813.34,54.818,619.38,727.47,177.86,34.697,1024.6,217.06,1114.8,1110.3,351.65,170,824.01,354.93,1080.8,843.23,96.151,168.57,812.71,106.05,1085.5,853.49,430.32,656.65,1016.4,339.2,51.552,813.38,381.61,534,1039.8,408.41,268.46,924.37,213.13,52.942,1164.9,289.63,179.78
37,0.36,869.2,156.1,69.465,800.53,109.85,536.75,808.72,53.42,619,727.45,177.62,34.709,1010.8,216.34,1116.7,1072,350.76,162.15,809.82,353.01,1083.1,842.46,95.615,168.36,799.77,104.7,1086.7,831.01,430.93,660.6,971.07,340.59,49.745,789.4,381.77,538.53,1006.4,407.75,264.04,924.34,213.01,53.14,1126.7,288.27,168.42
38,0.37,869.02,156.05,69.383,797.16,108.62,536.08,804.14,52.035,618.6,727.42,177.38,34.751,997.09,215.71,1118.2,1032.9,349.87,153.95,795.63,351.09,1085,841.71,95.124,168.15,786.91,103.34,1087.7,808.97,431.47,664.28,925.42,342.1,48.082,766.01,381.77,542.86,972.54,407.03,259.1,924.28,212.91,53.36,1087.5,286.86,156.75
39,0.38,868.83,156.04,69.345,793.74,107.46,535.41,799.56,50.667,618.19,727.38,177.15,34.81,983.41,215.19,1119.5,993.06,349,145.57,781.45,349.19,1086.7,840.98,94.684,167.95,774.12,101.98,1088.5,787.42,431.92,667.63,879.54,343.7,46.659,743.23,381.62,546.92,938.3,406.26,253.78,924.19,212.83,53.596,1047.3,285.42,144.97
40,0.39,868.62,156.06,69.348,790.24,106.34,534.74,794.93,49.317,617.77,727.35,176.94,34.874,969.79,214.77,1120.4,952.58,348.17,137.2,767.28,347.33,1088,840.25,94.294,167.73,761.38,100.64,1089,766.44,432.26,670.56,833.49,345.35,45.541,721.06,381.32,550.62,903.68,405.47,248.2,924.09,212.77,53.846,1006.2,283.99,133.27
41,0.4,868.42,156.11,69.39,786.64,105.28,534.07,790.23,47.988,617.33,727.31,176.76,34.935,956.22,214.46,1121,911.44,347.4,129.01,753.1,345.52,1088.9,839.53,93.949,167.51,748.67,99.322,1089.2,746.08,432.44,673.01,787.33,347,44.776,699.5,380.86,553.9,868.7,404.65,242.49,923.97,212.73,54.108,964.24,282.59,121.84
42,0.41,868.23,156.19,69.465,782.93,104.24,533.4,785.4,46.68,616.87,727.26,176.62,34.982,942.69,214.27,1121.1,869.69,346.7,121.16,738.91,343.77,1089.4,838.79,93.637,167.28,735.97,98.041,1089.3,726.38,432.47,674.92,741.1,348.55,44.399,678.53,380.25,556.69,833.38,403.84,236.79,923.83,212.72,54.385,921.48,281.25,110.87
43,0.42,868.05,156.29,69.57,779.09,103.23,532.72,780.41,45.395,616.4,727.22,176.52,35.008,929.19,214.19,1120.9,827.35,346.07,113.81,724.71,342.1,1089.5,838.03,93.341,167.04,723.26,96.803,1089,707.38,432.31,676.25,694.84,349.93,44.445,658.15,379.5,558.96,797.74,403.05,231.23,923.69,212.73,54.679,878.06,280.02,100.51
44,0.43,867.88,156.4,69.702,775.12,102.22,532.03,775.24,44.131,615.9,727.16,176.45,35.009,915.7,214.23,1120.4,784.5,345.52,107.09,710.49,340.52,1089.2,837.25,93.042,166.8,710.52,95.617,1088.6,689.08,431.97,676.97,648.6,351.06,44.959,638.33,378.61,560.67,761.81,402.28,225.94,923.53,212.77,54.996,834.05,278.92,90.923
45,0.44,867.72,156.51,69.857,771.01,101.22,531.33,769.84,42.888,615.38,727.1,176.41,34.981,902.22,214.38,1119.4,741.21,345.05,101.15,696.24,339.03,1088.4,836.43,92.722,166.57,697.74,94.486,1087.9,671.47,431.44,677.05,602.43,351.86,46.001,619.05,377.61,561.81,725.61,401.55,221.03,923.37,212.82,55.344,789.58,277.96,82.252
46,0.45,867.56,156.6,70.036,766.74,100.2,530.61,764.18,41.666,614.83,727.04,176.4,34.926,888.72,214.63,1118.1,697.58,344.62,96.063,681.96,337.65,1087.2,835.59,92.367,166.36,684.89,93.415,1087,654.52,430.72,676.49,556.37,352.28,47.649,600.27,376.51,562.37,689.18,400.87,216.59,923.19,212.89,55.731,744.75,277.15,74.61
47,0.46,867.41,156.68,70.24,762.3,99.16,529.87,758.25,40.462,614.25,726.96,176.39,34.847,875.19,214.97,1116.5,653.74,344.23,91.918,667.63,336.36,1085.7,834.72,91.966,166.17,671.97,92.406,1085.8,638.18,429.82,675.3,510.48,352.3,49.998,581.94,375.31,562.36,652.59,400.22,212.7,923.01,212.96,56.169,699.71,276.47,68.083
48,0.47,867.23,156.72,70.471,757.68,98.098,529.11,752.02,39.276,613.63,726.88,176.39,34.749,861.62,215.41,1114.5,609.85,343.83,88.752,653.25,335.18,1083.7,833.82,91.517,166.01,658.94,91.457,1084.5,622.37,428.76,673.51,464.86,351.9,53.144,564.03,374.03,561.81,615.91,399.58,209.41,922.81,213.02,56.666,654.59,275.9,62.725
49,0.48,867.04,156.73,70.734,752.86,97.013,528.32,745.48,38.105,612.97,726.8,176.37,34.639,847.98,215.92,1112.1,566.1,343.37,86.572,638.79,334.09,1081.4,832.88,91.024,165.89,645.8,90.566,1082.9,607.02,427.55,671.15,419.63,351.11,57.174,546.45,372.69,560.76,579.26,398.95,206.74,922.59,213.06,57.235,609.57,275.37,58.552
50,0.49,866.81,156.69,71.034,747.83,95.908,527.51,738.62,36.95,612.26,726.71,176.33,34.523,834.25,216.5,1109.5,522.71,342.81,85.343,624.26,333.09,1078.8,831.89,90.495,165.81,632.53,89.731,1081.1,592,426.23,668.29,374.93,349.95,62.145,529.15,371.28,559.25,542.78,398.28,204.69,922.35,213.07,57.887,564.84,274.82,55.534
51,0.5,866.53,156.59,71.379,742.57,94.79,526.67,731.45,35.809,611.49,726.64,176.25,34.408,820.41,217.14,1106.7,479.94,342.08,84.993,609.62,332.17,1075.8,830.82,89.941,165.76,619.12,88.945,1079.2,577.2,424.8,665,330.98,348.49,68.063,512.05,369.81,557.35,506.68,397.53,203.23,922.09,213.02,58.632,520.66,274.18,53.599
52,0.51,866.19,156.44,71.776,737.06,93.67,525.8,723.96,34.685,610.66,726.57,176.12,34.299,806.43,217.81,1103.6,438.08,341.15,85.41,594.87,331.32,1072.6,829.65,89.372,165.74,605.54,88.204,1077,562.49,423.29,661.37,288.02,346.76,74.866,495.07,368.29,555.12,471.15,396.65,202.29,921.81,212.92,59.482,477.27,273.37,52.632
53,0.52,865.8,156.23,72.234,731.28,92.559,524.9,716.16,33.581,609.77,726.52,175.96,34.2,792.3,218.5,1100.4,397.42,339.94,86.447,579.99,330.54,1069.2,828.33,88.796,165.75,591.78,87.501,1074.7,547.73,421.74,657.49,246.32,344.82,82.407,478.12,366.72,552.65,436.46,395.61,201.79,921.51,212.73,60.45,435,272.28,52.474
54,0.53,865.34,155.95,72.767,725.2,91.473,523.97,708.05,32.501,608.81,726.48,175.75,34.115,777.99,219.2,1097,358.28,338.42,87.929,564.96,329.8,1065.7,826.84,88.215,165.77,577.83,86.83,1072.3,532.78,420.14,653.47,206.2,342.73,90.453,461.14,365.08,550.01,402.85,394.34,201.6,921.2,212.45,61.552,394.17,270.86,52.935
55,0.54,864.82,155.62,73.389,718.79,90.427,523.01,699.62,31.453,607.79,726.45,175.5,34.046,763.48,219.89,1093.5,320.95,336.54,89.665,549.77,329.09,1062.1,825.13,87.626,165.82,563.67,86.183,1069.7,517.52,418.53,649.44,167.98,340.5,98.689,444.05,363.38,547.29,370.59,392.8,201.6,920.88,212.06,62.807,355.13,269.03,53.805
56,0.55,864.24,155.21,74.121,712.02,89.435,522.01,690.89,30.446,606.7,726.41,175.23,34,748.75,220.55,1089.9,285.72,334.3,91.453,534.4,328.41,1058.4,823.18,87.023,165.88,549.29,85.557,1067,501.83,416.91,645.49,131.99,338.13,106.73,426.77,361.6,544.58,339.91,390.95,201.66,920.56,211.56,64.24,318.24,266.76,54.861
57,0.56,863.61,154.75,74.988,704.84,88.511,520.97,681.83,29.492,605.56,726.35,174.94,33.98,733.79,221.16,1086.4,252.84,331.68,93.102,518.84,327.74,1054.7,820.98,86.398,165.99,534.67,84.945,1064.2,485.62,415.27,641.74,98.528,335.6,114.16,409.25,359.74,541.95,311,388.77,201.64,920.24,210.93,65.882,283.81,264.03,55.89
58,0.57,862.94,154.22,76.023,697.22,87.667,519.9,672.43,28.601,604.35,726.25,174.63,33.995,718.59,221.71,1082.9,222.5,328.7,94.439,503.09,327.07,1051.1,818.51,85.743,166.16,519.81,84.343,1061.4,468.81,413.61,638.28,67.822,332.87,120.55,391.44,357.77,539.49,284.02,386.24,201.42,919.93,210.18,67.772,252.16,260.88,56.703
59,0.58,862.22,153.63,77.264,689.09,86.911,518.78,662.66,27.789,603.09,726.08,174.31,34.048,703.14,222.18,1079.5,194.84,325.4,95.325,487.13,326.4,1047.6,815.77,85.052,166.43,504.71,83.748,1058.5,451.36,411.92,635.22,40.042,329.89,125.5,373.31,355.7,537.26,259.03,383.38,200.92,919.61,209.3,69.961,223.51,257.35,57.15
60,0.59,861.43,152.96,78.758,680.41,86.249,517.63,652.49,27.067,601.79,725.82,173.98,34.142,687.43,222.56,1076.3,169.93,321.83,95.663,470.96,325.71,1044.4,812.78,84.321,166.86,489.35,83.159,1055.6,433.27,410.19,632.61,15.267,326.6,128.68,354.84,353.51,535.32,236.04,380.21,200.1,919.25,208.28,72.505,198.01,253.53,57.135
61,0.6,860.56,152.21,80.556,671.11,85.68,516.43,641.85,26.447,600.45,725.44,173.62,34.274,671.47,222.83,1073.2,147.77,318.07,95.404,454.6,325.01,1041.3,809.53,83.547,167.5,473.74,82.576,1052.8,414.55,408.4,630.53,-6.527,322.94,129.86,336.04,351.2,533.73,214.98,376.79,198.94,918.81,207.12,75.468,175.73,249.54,56.621
62,0.61,859.56,151.36,82.713,661.1,85.201,515.18,630.7,25.938,599.07,724.93,173.23,34.433,655.27,223.01,1070.4,128.28,314.2,94.554,438.03,324.29,1038.6,806.04,82.727,168.45,457.89,81.998,1050,395.26,406.53,629.01,-25.456,318.91,128.95,316.93,348.78,532.52,195.71,373.19,197.49,918.22,205.83,78.921,156.65,245.5,55.636
63,0.62,858.34,150.4,85.283,650.33,84.804,513.88,618.97,25.548,597.65,724.29,172.81,34.599,638.84,223.07,1067.8,111.33,310.32,93.165,421.28,323.55,1036.2,802.29,81.857,169.78,441.81,81.428,1047.3,375.47,404.58,628.07,-41.72,314.51,125.98,297.53,346.24,531.72,178.03,369.49,195.82,917.37,204.39,82.937,140.63,241.55,54.262
64,0.63,856.83,149.3,88.318,638.71,84.478,512.51,606.57,25.277,596.2,723.54,172.34,34.741,622.19,223.02,1065.6,96.733,306.52,91.331,404.36,322.8,1034.1,798.25,80.922,171.59,425.51,80.869,1044.8,355.28,402.55,627.72,-55.584,309.81,121.1,277.92,343.6,531.33,161.72,365.8,194.06,916.13,202.8,87.586,127.47,237.84,52.63
65,0.64,854.9,148.03,91.863,626.17,84.206,511.08,593.44,25.123,594.72,722.71,171.81,34.823,605.35,222.86,1063.7,84.256,302.9,89.178,387.29,322.05,1032.5,793.86,79.904,173.97,409.02,80.325,1042.4,334.81,400.44,627.95,-67.348,304.91,114.62,258.15,340.87,531.36,146.54,362.21,192.33,914.35,201.05,92.932,116.89,234.48,50.896
66,0.65,852.39,146.57,95.952,612.62,83.97,509.57,579.5,25.076,593.19,721.84,171.24,34.801,588.36,222.61,1062.1,73.654,299.54,86.847,370.1,321.29,1031.3,789.02,78.773,176.98,392.36,79.798,1040.1,314.18,398.26,628.72,-77.322,299.94,106.9,238.33,338.1,531.78,132.24,358.82,190.75,911.84,199.12,99.025,108.55,231.58,49.227
67,0.66,849.15,144.87,100.6,597.99,83.75,507.99,564.68,25.122,591.62,720.97,170.64,34.641,571.24,222.27,1060.9,64.67,296.51,84.486,352.82,320.55,1030.5,783.61,77.494,180.68,375.57,79.295,1038.2,293.52,396.05,630,-85.801,295.05,98.375,218.53,335.29,532.56,118.65,355.7,189.44,908.39,196.98,105.9,102.1,229.21,47.778
68,0.67,844.98,142.91,105.82,582.24,83.524,506.33,548.92,25.243,590,720.15,170.03,34.319,554.03,221.86,1060,57.062,293.86,82.229,335.47,319.84,1030.2,777.43,76.029,185.07,358.68,78.818,1036.4,272.98,393.84,631.71,-93.044,290.38,89.511,198.87,332.5,533.66,105.61,352.92,188.48,903.79,194.63,113.57,97.196,227.4,46.673
69,0.68,839.7,140.67,111.59,565.31,83.269,504.59,532.16,25.412,588.34,719.37,169.43,33.839,536.77,221.4,1059.6,50.605,291.61,80.19,318.1,319.16,1030.3,770.31,74.345,190.13,341.73,78.374,1035,252.68,391.66,633.8,-99.263,286.07,80.744,179.46,329.76,535.03,93.044,350.51,187.9,897.83,192.05,122.02,93.493,226.17,45.993
70,0.69,833.12,138.13,117.88,547.17,82.965,502.79,514.39,25.601,586.65,718.6,168.87,33.239,519.5,220.92,1059.5,45.105,289.76,78.453,300.74,318.53,1030.8,762.01,72.417,195.77,324.77,77.966,1033.9,232.76,389.56,636.17,-104.62,282.23,72.459,160.41,327.11,536.59,80.931,348.49,187.7,890.3,189.21,131.21,90.695,225.47,45.771
