Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
11,0.1,-756.14,384.3,77.689,-625.68,434.21,457.63,-587.34,503.51,575.2,-642.5,356.45,51.669,-647.07,285.65,956.48,-208.58,194.51,86.291,,,,-713.37,437.44,180.32,-440.24,452.15,901.56,-372.3,100.25,594.06,-89.915,197.04,106.17,-346.7,169.24,467.53,-259.3,137.12,215.9,-822.39,342.79,71.048,-253.07,240.9,62.574
12,0.11,-755.7,383.23,79.45,-617.43,433.01,456.88,-577.58,502.44,573.95,-642.26,356.35,51.675,-631.56,283.84,954.38,-181.13,194.01,87.21,,,,-710.95,436.2,181.26,-426.35,451.8,898.45,-355.81,100.4,591.75,-62.405,196.44,111.68,-330.05,169.73,465.42,-236.34,136.91,215.8,-821.99,341.16,73.95,-224.84,240.47,61.912
13,0.12,-755.16,382.26,81.538,-608.66,431.87,456.15,-567.35,501.38,572.74,-641.98,356.31,51.648,-615.85,282.12,952.31,-156.48,193.88,87.727,-385.79,190.44,889.13,-708.31,435.08,182.51,-412.11,451.41,895.38,-339.02,100.43,589.72,-37.884,196.39,115.69,-313.16,169.99,463.5,-215.06,136.88,215.44,-821.49,339.64,77.352,-199.61,240.38,61.313
14,0.13,-754.45,381.45,83.973,-599.29,430.82,455.43,-556.59,500.35,571.58,-641.69,356.35,51.567,-599.96,280.49,950.26,-134.66,194.09,87.714,-368.32,190.49,887.07,-705.4,434.12,184.1,-397.5,450.93,892.4,-321.91,100.36,587.99,-16.347,196.9,117.86,-296.01,170.03,461.8,-195.4,137.06,214.77,-820.81,338.31,81.315,-177.47,240.59,60.679
15,0.14,-753.49,380.86,86.774,-589.23,429.91,454.7,-545.24,499.37,570.44,-641.39,356.46,51.406,-583.9,278.96,948.27,-115.64,194.59,87.103,-350.92,190.29,885.3,-702.13,433.4,186.05,-382.48,450.33,889.54,-304.48,100.2,586.59,2.3042,197.96,117.98,-278.61,169.85,460.35,-177.25,137.4,213.77,-819.85,337.25,85.895,-158.4,241.05,59.956
16,0.15,-752.18,380.55,89.95,-578.38,429.17,453.92,-533.23,498.45,569.33,-641.1,356.63,51.144,-567.7,277.52,946.36,-99.276,195.33,85.893,-333.57,189.83,883.83,-698.38,432.96,188.35,-367.04,449.58,886.82,-286.77,99.943,585.52,18.26,199.53,116.01,-260.97,169.48,459.17,-160.46,137.9,212.46,-818.46,336.53,91.14,-142.31,241.66,59.139
17,0.16,-750.4,380.58,93.508,-566.65,428.63,453.09,-520.51,497.61,568.24,-640.83,356.84,50.762,-551.37,276.19,944.56,-85.392,196.25,84.145,-316.3,189.12,882.65,-694.05,432.85,191.01,-351.18,448.65,884.28,-268.8,99.605,584.79,31.78,201.55,112.05,-243.14,168.92,458.28,-144.86,138.5,210.9,-816.48,336.24,97.088,-128.98,242.34,58.264
18,0.17,-748.01,381,97.45,-553.95,428.32,452.15,-507,496.88,567.14,-640.61,357.1,50.257,-534.93,274.97,942.88,-73.747,197.26,81.972,-299.09,188.16,881.77,-688.97,433.13,194.01,-334.9,447.54,881.94,-250.65,99.186,584.39,43.168,203.92,106.35,-225.18,168.19,457.68,-130.28,139.17,209.18,-813.72,336.45,103.76,-118.17,242.99,57.395
19,0.18,-744.86,381.87,101.77,-540.18,428.26,451.09,-492.66,496.25,566.02,-640.41,357.37,49.641,-518.43,273.85,941.35,-64.067,198.31,79.523,-281.96,186.97,881.18,-683.02,433.83,197.32,-318.25,446.23,879.84,-232.4,98.685,584.32,52.745,206.53,99.297,-207.16,167.31,457.37,-116.54,139.85,207.39,-809.98,337.21,111.16,-109.54,243.55,56.613
20,0.19,-740.77,383.2,106.46,-525.27,428.48,449.88,-477.42,495.76,564.87,-640.21,357.64,48.947,-501.87,272.84,939.99,-56.066,199.33,76.96,-264.92,185.56,880.9,-676.01,434.96,200.88,-301.26,444.73,877.99,-214.15,98.102,584.55,60.816,209.25,91.346,-189.21,166.3,457.33,-103.5,140.5,205.63,-805.04,338.57,119.26,-102.76,243.94,55.997
21,0.2,-735.59,385,111.5,-509.13,428.97,448.49,-461.26,495.4,563.66,-639.93,357.91,48.236,-485.31,271.93,938.84,-49.471,200.28,74.445,-247.98,183.95,880.91,-667.79,436.54,204.64,-283.99,443.05,876.42,-196.01,97.437,585.04,67.649,211.95,82.998,-171.42,165.18,457.54,-91.069,141.08,203.98,-798.71,340.55,128.03,-97.48,244.14,55.611
22,0.21,-729.14,387.26,116.89,-491.73,429.74,446.93,-444.13,495.19,562.39,-639.44,358.18,47.596,-468.77,271.12,937.91,-44.028,201.1,72.115,-231.17,182.16,881.22,-658.2,438.55,208.53,-266.52,441.22,875.13,-178.11,96.691,585.78,73.462,214.52,74.741,-153.96,163.97,457.96,-79.211,141.57,202.52,-790.79,343.16,137.4,-93.389,244.13,55.494
23,0.22,-721.27,389.95,122.61,-473.02,430.78,445.19,-426.03,495.12,561.06,-638.54,358.45,47.137,-452.28,270.41,937.21,-39.522,201.8,70.075,-214.5,180.24,881.82,-647.1,440.95,212.48,-248.92,439.27,874.15,-160.58,95.865,586.7,78.415,216.87,67.009,-136.94,162.71,458.57,-67.94,141.96,201.26,-781.14,346.36,147.29,-90.208,243.93,55.655
24,0.23,-711.85,392.99,128.62,-452.99,432.07,443.29,-406.95,495.2,559.68,-636.97,358.76,46.988,-435.88,269.78,936.77,-35.779,202.36,68.391,-198.01,178.22,882.72,-634.38,443.67,216.42,-231.27,437.25,873.48,-143.56,94.965,587.77,82.621,218.91,60.148,-120.53,161.41,459.31,-57.317,142.23,200.23,-769.65,350.08,157.59,-87.707,243.58,56.071
25,0.24,-700.76,396.31,134.9,-431.64,433.57,441.25,-386.89,495.43,558.26,-634.42,359.13,47.283,-419.59,269.23,936.6,-32.663,202.78,67.086,-181.7,176.14,883.9,-619.93,446.63,220.29,-213.68,435.19,873.12,-127.16,93.999,588.94,86.151,220.63,54.387,-104.86,160.1,460.14,-47.439,142.39,199.39,-756.25,354.22,168.16,-85.71,243.12,56.698
26,0.25,-687.92,399.81,141.42,-409.01,435.25,439.12,-365.9,495.78,556.85,-630.51,359.61,48.151,-403.46,268.76,936.71,-30.075,203.1,66.146,-165.6,174.03,885.35,-603.72,449.74,224.03,-196.21,433.14,873.09,-111.5,92.977,590.15,89.058,222,49.837,-90.052,158.8,461.01,-38.418,142.45,198.72,-740.95,358.64,178.86,-84.09,242.61,57.473
27,0.26,-673.27,403.36,148.13,-385.16,437.07,436.96,-344,496.25,555.48,-624.86,360.23,49.691,-387.49,268.35,937.1,-27.941,203.32,65.529,-149.74,171.95,887.05,-585.74,452.88,227.62,-178.94,431.13,873.38,-96.678,91.913,591.36,91.383,223.05,46.492,-76.225,157.53,461.89,-30.359,142.43,198.16,-723.79,363.18,189.54,-82.758,242.11,58.328
28,0.27,-656.8,406.83,154.95,-360.15,438.99,434.86,-321.27,496.82,554.22,-617.06,361.02,51.964,-371.73,268,937.77,-26.207,203.46,65.174,-134.13,169.92,889,-566.02,455.95,231.02,-161.94,429.22,873.98,-82.778,90.823,592.53,93.171,223.81,44.252,-63.465,156.33,462.72,-23.343,142.33,197.66,-704.85,367.65,200.01,-81.658,241.66,59.199
29,0.28,-638.52,410.11,161.81,-334.1,440.96,432.89,-297.77,497.49,553.13,-606.75,362,54.977,-356.17,267.69,938.72,-24.829,203.55,65.012,-118.78,167.99,891.15,-544.63,458.83,234.24,-145.27,427.42,874.9,-69.856,89.725,593.62,94.479,224.34,42.947,-51.834,155.2,463.49,-17.41,142.17,197.2,-684.27,371.88,210.1,-80.756,241.29,60.029
30,0.29,-618.46,413.07,168.59,-307.12,442.94,431.15,-273.6,498.22,552.3,-593.61,363.16,58.674,-340.84,267.42,939.94,-23.768,203.59,64.976,-103.7,166.18,893.48,-521.69,461.42,237.27,-128.94,425.77,876.12,-57.949,88.638,594.6,95.371,224.67,42.371,-41.365,154.16,464.17,-12.555,141.96,196.74,-662.2,375.69,219.61,-80.027,241.02,60.779
31,0.3,-596.7,415.61,175.16,-279.34,444.88,429.73,-248.83,499.02,551.81,-577.42,364.47,62.935,-325.74,267.18,941.4,-22.983,203.61,65.007,-88.896,164.51,895.96,-497.33,463.64,240.12,-113,424.28,877.64,-47.066,87.582,595.45,95.922,224.87,42.307,-32.064,153.24,464.75,-8.721,141.71,196.27,-638.79,378.91,228.37,-79.455,240.84,61.427
32,0.31,-573.32,417.66,181.39,-250.92,446.75,428.71,-223.59,499.85,551.72,-558.06,365.88,67.585,-310.89,266.97,943.1,-22.433,203.61,65.058,-74.36,162.99,898.55,-471.69,465.45,242.81,-97.433,422.95,879.44,-37.194,86.577,596.16,96.21,224.96,42.554,-23.908,152.43,465.23,-5.8106,141.42,195.79,-614.2,381.43,236.2,-79.021,240.74,61.964
33,0.32,-548.41,419.16,187.1,-222,448.52,428.19,-197.98,500.72,552.11,-535.51,367.31,72.406,-296.27,266.79,945,-22.076,203.6,65.1,-60.088,161.63,901.23,-444.93,466.8,245.33,-82.237,421.77,881.51,-28.295,85.64,596.73,96.309,224.99,42.945,-16.848,151.76,465.62,-3.6936,141.11,195.32,-588.57,383.19,242.91,-78.707,240.72,62.398
34,0.33,-522.09,420.09,192.13,-192.73,450.15,428.23,-172.11,501.6,553.04,-509.86,368.67,77.156,-281.88,266.64,947.07,-21.868,203.59,65.118,-46.067,160.42,903.93,-417.2,467.68,247.66,-67.387,420.73,883.81,-20.312,84.788,597.16,96.287,224.97,43.352,-10.813,151.22,465.91,-2.2225,140.78,194.87,-562.02,384.15,248.35,-78.491,240.74,62.744
35,0.34,-494.44,420.45,196.3,-163.27,451.63,428.87,-146.09,502.48,554.53,-481.3,369.86,81.59,-267.72,266.51,949.27,-21.77,203.58,65.111,-32.283,159.36,906.64,-388.63,468.12,249.78,-52.85,419.81,886.32,-13.167,84.036,597.46,96.2,224.91,43.693,-5.7147,150.83,466.14,-1.248,140.46,194.48,-534.66,384.35,252.39,-78.351,240.79,63.026
36,0.35,-465.58,420.28,199.47,-133.78,452.95,430.14,-120.05,503.35,556.61,-450.07,370.82,85.482,-253.77,266.42,951.57,-21.743,203.59,65.089,-18.717,158.42,909.3,-359.36,468.15,251.65,-38.587,418.98,889.01,-6.7683,83.396,597.64,96.089,224.83,43.925,-1.4525,150.58,466.31,-0.63236,140.15,194.17,-506.56,383.86,254.91,-78.264,240.85,63.268
37,0.36,-435.58,419.63,201.5,-104.38,454.09,432.04,-94.096,504.2,559.28,-416.47,371.45,88.644,-240.03,266.36,953.93,-21.757,203.63,65.069,-5.3513,157.59,911.88,-329.48,467.81,253.19,-24.551,418.22,891.84,-1.0123,82.877,597.73,95.983,224.73,44.04,2.0837,150.47,466.45,-0.25915,139.89,193.95,-477.76,382.79,255.84,-78.21,240.92,63.494
38,0.37,-404.54,418.57,202.27,-75.201,455.05,434.56,-68.324,505.03,562.51,-380.83,371.73,90.936,-226.47,266.34,956.3,-21.789,203.7,65.071,7.8364,156.84,914.33,-299.05,467.16,254.33,-10.697,417.5,894.77,4.2132,82.487,597.73,95.899,224.61,44.05,5.0078,150.5,466.57,-0.038936,139.68,193.86,-448.29,381.28,255.1,-78.171,241,63.723
39,0.38,-372.51,417.18,201.72,-46.368,455.83,437.64,-42.836,505.82,566.23,-343.45,371.62,92.274,-213.08,266.38,958.64,-21.819,203.8,65.115,20.866,156.17,916.63,-268.13,466.27,255,3.0178,416.8,897.75,9.025,82.23,597.65,95.843,224.47,43.983,7.4338,150.67,466.69,0.090438,139.54,193.88,-418.15,379.47,252.7,-78.131,241.1,63.972
40,0.39,-339.55,415.55,199.82,-17.979,456.43,441.22,-17.718,506.56,570.39,-304.61,371.15,92.631,-199.84,266.48,960.9,-21.836,203.95,65.217,33.758,155.54,918.71,-236.76,465.21,255.11,16.634,416.11,900.72,13.541,82.107,597.52,95.816,224.32,43.87,9.4725,150.95,466.82,0.1673,139.5,194.01,-387.34,377.47,248.64,-78.08,241.22,64.253
41,0.4,-305.7,413.76,196.58,9.8785,456.88,445.21,6.9502,507.26,574.89,-264.58,370.34,92.034,-186.73,266.64,963.03,-21.833,204.15,65.391,46.53,154.95,920.56,-204.95,464.02,254.6,30.187,415.4,903.65,17.875,82.115,597.34,95.814,224.16,43.742,11.23,151.35,466.96,0.21237,139.57,194.25,-355.81,375.42,242.98,-78.011,241.4,64.569
42,0.41,-270.99,411.9,192.04,37.128,457.16,449.51,31.1,507.9,579.62,-223.55,369.28,90.552,-173.74,266.88,965.01,-21.808,204.41,65.641,59.201,154.39,922.14,-172.71,462.77,253.41,43.702,414.68,906.46,22.139,82.252,597.11,95.832,224,43.626,12.803,151.85,467.12,0.23602,139.74,194.58,-323.54,373.4,235.79,-77.918,241.64,64.922
43,0.42,-235.43,410.02,186.32,63.708,457.29,454.02,54.675,508.48,584.46,-181.69,368.03,88.292,-160.85,267.21,966.79,-21.759,204.72,65.966,71.784,153.85,923.41,-140.04,461.51,251.51,57.201,413.96,909.11,26.433,82.511,596.84,95.862,223.84,43.537,14.283,152.44,467.3,0.24504,140.02,194.98,-290.47,371.47,227.17,-77.802,241.96,65.309
44,0.43,-199.05,408.2,179.52,89.569,457.29,458.6,77.625,508.99,589.29,-139.13,366.7,85.383,-148.03,267.63,968.34,-21.687,205.08,66.357,84.294,153.35,924.35,-106.95,460.26,248.91,70.698,413.24,911.54,30.846,82.883,596.51,95.899,223.7,43.487,15.75,153.1,467.49,0.24765,140.41,195.42,-256.56,369.67,217.28,-77.661,242.37,65.723
45,0.44,-161.85,406.49,171.83,114.67,457.15,463.15,99.914,509.42,593.98,-95.965,365.37,81.971,-135.27,268.15,969.64,-21.593,205.5,66.8,96.742,152.89,924.93,-73.442,459.08,245.63,84.2,412.54,913.69,35.455,83.359,596.14,95.937,223.57,43.475,17.275,153.81,467.69,0.25631,140.9,195.87,-221.74,368.01,206.27,-77.499,242.88,66.155
46,0.45,-123.84,404.92,163.42,138.98,456.9,467.55,121.51,509.78,598.4,-52.261,364.15,78.215,-122.56,268.78,970.66,-21.481,205.96,67.275,109.14,152.47,925.14,-39.541,457.99,241.75,97.71,411.88,915.52,40.321,83.926,595.7,95.972,223.45,43.495,18.92,154.57,467.88,0.28816,141.46,196.33,-185.97,366.5,194.32,-77.318,243.48,66.599
47,0.46,-85.05,403.55,154.5,162.48,456.52,471.7,142.4,510.05,602.44,-8.0798,363.11,74.279,-109.86,269.52,971.38,-21.351,206.48,67.763,121.49,152.13,924.97,-5.2722,457.01,237.35,111.23,411.29,916.99,45.488,84.572,595.19,96.003,223.35,43.537,20.737,155.36,468.06,0.36373,142.1,196.76,-149.2,365.13,181.65,-77.12,244.18,67.046
48,0.47,-45.496,402.41,145.31,185.16,456.03,475.5,162.56,510.24,606,36.526,362.31,70.334,-97.178,270.37,971.81,-21.205,207.04,68.242,133.81,151.86,924.42,29.323,456.16,232.58,124.75,410.78,918.05,50.982,85.285,594.61,96.027,223.27,43.588,22.772,156.18,468.22,0.50471,142.79,197.16,-111.39,363.9,168.49,-76.909,244.97,67.491
49,0.48,-5.2184,401.51,136.06,207.01,455.44,478.88,181.98,510.35,608.99,81.498,361.83,66.553,-84.479,271.33,971.92,-21.046,207.64,68.695,146.1,151.68,923.49,64.189,455.47,227.57,138.28,410.37,918.69,56.815,86.051,593.96,96.047,223.22,43.632,25.059,157,468.35,0.73165,143.51,197.52,-72.55,362.8,155.06,-76.685,245.83,67.935
50,0.49,35.724,400.9,126.99,228.04,454.74,481.76,200.68,510.36,611.32,126.77,361.68,63.117,-71.748,272.41,971.74,-20.873,208.28,69.109,158.37,151.61,922.2,99.258,454.95,222.49,151.81,410.09,918.88,62.982,86.858,593.23,96.063,223.21,43.656,27.628,157.84,468.46,1.0624,144.25,197.83,-32.688,361.85,141.63,-76.447,246.75,68.38
51,0.5,77.248,400.58,118.32,248.25,453.94,484.11,218.65,510.3,612.96,172.26,361.92,60.206,-58.966,273.61,971.26,-20.685,208.95,69.482,170.63,151.64,920.57,134.45,454.62,217.51,165.35,409.93,918.61,69.464,87.693,592.42,96.076,223.23,43.649,30.502,158.7,468.53,1.5113,145.01,198.12,8.1403,361.07,128.44,-76.191,247.72,68.836
52,0.51,119.24,400.56,110.26,267.67,453.04,485.89,235.92,510.15,613.87,217.85,362.53,57.999,-46.116,274.92,970.5,-20.481,209.65,69.815,182.89,151.78,918.63,169.65,454.48,212.8,178.9,409.91,917.89,76.234,88.545,591.55,96.089,223.3,43.604,33.701,159.56,468.57,2.0901,145.78,198.38,49.839,360.48,115.74,-75.911,248.74,69.317
53,0.52,161.56,400.85,102.97,286.32,452.05,487.08,252.51,509.93,614.03,263.41,363.53,56.666,-33.177,276.33,969.47,-20.258,210.38,70.121,195.16,152.02,916.41,204.76,454.54,208.51,192.48,410.02,916.73,83.258,89.405,590.62,96.1,223.41,43.519,37.238,160.43,468.58,2.8088,146.56,198.63,92.269,360.12,103.76,-75.6,249.79,69.843
54,0.53,204.02,401.43,96.621,304.25,450.98,487.7,268.46,509.65,613.47,308.77,364.91,56.356,-20.13,277.86,968.19,-20.011,211.13,70.421,207.46,152.35,913.96,239.64,454.8,204.75,206.1,410.26,915.15,90.499,90.262,589.63,96.109,223.55,43.396,41.127,161.33,468.57,3.6768,147.34,198.88,135.24,360.01,92.682,-75.249,250.86,70.439
55,0.54,246.41,402.28,91.297,321.49,449.83,487.76,283.82,509.31,612.22,353.72,366.64,57.184,-6.956,279.48,966.68,-19.737,211.9,70.744,219.8,152.75,911.33,274.15,455.23,201.63,219.78,410.62,913.19,97.925,91.111,588.61,96.115,223.73,43.242,45.381,162.25,468.55,4.7047,148.14,199.18,178.52,360.16,82.682,-74.85,251.97,71.134
56,0.55,288.46,403.37,87.054,338.12,448.62,487.28,298.66,508.93,610.34,398.01,368.69,59.22,6.3648,281.19,964.98,-19.432,212.68,71.122,232.2,153.21,908.54,308.12,455.83,199.19,233.54,411.08,910.89,105.51,91.943,587.58,96.117,223.93,43.07,50.013,163.2,468.52,5.9044,148.95,199.52,221.81,360.57,73.867,-74.395,253.1,71.959
57,0.56,329.89,404.65,83.89,354.19,447.36,486.31,313.05,508.51,607.89,441.36,371,62.466,19.85,282.99,963.1,-19.096,213.48,71.593,244.69,153.7,905.67,341.39,456.57,197.43,247.42,411.62,908.3,113.23,92.755,586.54,96.116,224.14,42.892,55.04,164.18,468.5,7.2892,149.77,199.95,264.79,361.2,66.293,-73.879,254.25,72.948
58,0.57,370.39,406.05,81.75,369.77,446.08,484.89,327.09,508.06,604.96,483.48,373.52,66.852,33.518,284.86,961.08,-18.726,214.29,72.196,257.29,154.22,902.73,373.78,457.41,196.31,261.45,412.24,905.47,121.09,93.54,585.52,96.115,224.33,42.726,60.482,165.19,468.48,8.8736,150.62,200.48,307.1,362.04,59.956,-73.3,255.43,74.137
59,0.58,409.64,407.52,80.525,384.96,444.79,483.08,340.88,507.59,601.65,524.04,376.15,72.224,47.382,286.79,958.93,-18.324,215.12,72.968,270.02,154.74,899.79,405.12,458.31,195.75,275.66,412.91,902.47,129.11,94.296,584.53,96.12,224.49,42.587,66.361,166.21,468.47,10.673,151.47,201.14,348.33,363.01,54.795,-72.655,256.63,75.563
60,0.59,447.3,408.99,80.06,399.82,443.51,480.93,354.54,507.11,598.08,562.71,378.79,78.342,61.458,288.77,956.7,-17.889,215.97,73.948,282.93,155.26,896.88,435.23,459.23,195.62,290.08,413.63,899.37,137.29,95.019,583.58,96.143,224.61,42.489,72.707,167.25,468.48,12.702,152.34,201.95,388.09,364.05,50.698,-71.943,257.86,77.263
61,0.6,483.06,410.39,80.166,414.46,442.26,478.53,368.19,506.62,594.33,599.18,381.34,84.89,75.754,290.8,954.41,-17.415,216.83,75.17,296.04,155.77,894.03,463.95,460.11,195.79,304.73,414.38,896.22,145.7,95.705,582.7,96.198,224.66,42.439,79.556,168.28,468.49,14.977,153.21,202.95,425.96,365.11,47.51,-71.16,259.11,79.276
62,0.61,516.64,411.65,80.63,428.96,441.07,475.92,381.94,506.13,590.54,633.18,383.67,91.49,90.279,292.85,952.09,-16.891,217.69,76.665,309.39,156.27,891.28,491.16,460.91,196.1,319.65,415.16,893.1,154.38,96.352,581.88,96.301,224.63,42.441,86.949,169.28,468.52,17.516,154.07,204.15,461.57,366.11,45.056,-70.294,260.36,81.639
63,0.62,547.78,412.73,81.235,443.4,439.95,473.19,395.9,505.63,586.79,664.46,385.66,97.724,105.03,294.92,949.77,-16.296,218.53,78.461,323,156.78,888.65,516.74,461.58,196.38,334.85,415.97,890.06,163.41,96.957,581.13,96.469,224.51,42.485,94.932,170.24,468.55,20.341,154.88,205.57,494.57,367,43.148,-69.323,261.59,84.389
64,0.63,576.31,413.59,81.776,457.84,438.91,470.39,410.18,505.14,583.19,692.87,387.2,103.17,120.02,296.98,947.48,-15.595,219.32,80.582,336.9,157.31,886.16,540.62,462.08,196.49,350.34,416.8,887.17,172.86,97.516,580.45,96.716,224.3,42.553,103.56,171.11,468.56,23.484,155.63,207.25,524.67,367.75,41.612,-68.207,262.78,87.563
65,0.64,602.1,414.19,82.072,472.37,437.97,467.61,424.86,504.64,579.83,718.32,388.2,107.43,135.23,299.04,945.25,-14.732,220,83.049,351.12,157.88,883.83,562.78,462.38,196.32,366.12,417.68,884.48,182.82,98.027,579.84,97.051,224.01,42.614,112.88,171.87,468.55,26.983,156.28,209.19,551.67,368.35,40.298,-66.885,263.87,91.193
66,0.65,625.08,414.53,81.987,487.01,437.13,464.9,439.99,504.16,576.78,740.81,388.61,110.16,150.65,301.06,943.11,-13.636,220.53,85.875,365.67,158.53,881.69,583.22,462.45,195.78,382.18,418.6,882.03,193.36,98.485,579.29,97.476,223.65,42.628,122.97,172.48,468.48,30.897,156.78,211.41,575.45,368.77,39.096,-65.273,264.81,95.309
67,0.66,645.28,414.6,81.43,501.81,436.42,462.33,455.6,503.69,574.1,760.43,388.39,111.14,166.27,303.05,941.08,-12.211,220.85,89.073,380.56,159.26,879.73,601.99,462.28,194.84,398.51,419.59,879.88,204.57,98.887,578.78,97.985,223.24,42.547,133.88,172.93,468.34,35.298,157.09,213.91,595.98,369.04,37.94,-63.258,265.55,99.934
68,0.67,662.79,414.44,80.369,516.77,435.82,459.95,471.68,503.25,571.84,777.32,387.59,110.22,182.06,304.99,939.2,-10.342,220.87,92.645,395.78,160.13,877.99,619.17,461.88,193.48,415.07,420.64,878.06,216.52,99.231,578.31,98.567,222.81,42.322,145.68,173.17,468.11,40.281,157.16,216.69,613.34,369.19,36.808,-60.702,265.99,105.09
