Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
30,0.29,1857.7,245.05,123.09,1601.1,196.86,431.3,1569.3,135.65,527.09,1764.4,270.93,28.915,1534.5,346.85,903.66,1135.5,424.09,71.707,1304.4,413.53,832.95,1782.5,187.72,198.97,,,,1278.9,518.74,530.03,993.03,408.78,61.746,1224.1,456.28,444.6,1149.8,480.18,156.79,1907.2,281.25,139.44,1166.5,371.11,49.221
31,0.3,1846.2,243.43,131.61,1577.8,196.01,428.21,1546.5,135.59,524.48,1762.6,271.09,29.603,1516.2,346.92,903.58,1130.3,424.12,70.562,1285.6,415.24,834.37,1768.2,186.41,203.58,,,,1257.7,520.2,533.05,988.81,408.44,53.499,1203,457.07,446.85,1139.6,480.28,156.22,1894.5,279.44,151.34,1163.6,371.48,50.138
32,0.31,1832.6,242.09,140.8,1552.9,195.16,424.85,1522.2,135.59,521.58,1759.5,271.22,31.221,1498,346.87,903.87,1126.1,424.13,69.975,1267,417.09,836.32,1751.9,185.33,208.39,,,,1237,521.65,536.37,985.63,408.2,46.882,1183,457.83,449.21,1130.6,480.37,155.78,1879.4,278.17,163.8,1161.8,371.89,51.135
33,0.32,1816.9,241.09,150.52,1526.2,194.36,421.34,1496.6,135.63,518.49,1754.5,271.23,33.951,1479.9,346.75,904.56,1122.8,424.08,69.838,1248.7,419.04,838.76,1733.6,184.51,213.36,,,,1217.4,523.05,539.77,983.24,408.01,42.1,1164.3,458.56,451.53,1122.7,480.44,155.46,1861.9,277.52,176.6,1160.7,372.33,52.162
34,0.33,1799,240.48,160.56,1498,193.62,417.82,1469.8,135.74,515.36,1747,271,37.878,1462,346.57,905.63,1120.1,423.96,70.002,1230.6,421.04,841.61,1713.2,184,218.44,,,,1198.9,524.37,543.09,981.42,407.82,39.09,1147.1,459.25,453.67,1115.9,480.48,155.26,1842,277.48,189.43,1160.1,372.78,53.162
35,0.34,1778.7,240.26,170.66,1468.4,192.94,414.45,1442,135.91,512.36,1736.3,270.47,42.955,1444.3,346.38,907.07,1118,423.76,70.322,1212.7,423.06,844.81,1690.7,183.79,223.56,1260.5,192.83,816.73,1181.7,525.59,546.18,980.07,407.6,37.593,1131.6,459.9,455.53,1110.1,480.49,155.16,1819.7,278.01,201.96,1159.6,373.19,54.073
36,0.35,1756.1,240.39,180.51,1437.6,192.36,411.43,1413.4,136.12,509.67,1721.8,269.61,48.999,1426.9,346.21,908.86,1116.3,423.51,70.688,1195.2,425.05,848.29,1666.2,183.87,228.62,1243.3,193.88,819.55,1166,526.69,548.93,979.09,407.33,37.228,1117.8,460.5,457.03,1105.3,480.47,155.13,1795.2,279.02,213.83,1159.3,373.56,54.85
37,0.36,1731.3,240.83,189.82,1405.7,191.87,408.91,1384.3,136.39,507.45,1703.3,268.46,55.696,1409.6,346.08,910.97,1115.2,423.24,71.036,1177.9,426.98,851.95,1639.7,184.2,233.54,1226.3,194.84,822.44,1151.8,527.68,551.3,978.43,407.02,37.582,1105.9,461.06,458.14,1101.5,480.44,155.14,1768.6,280.36,224.69,1158.9,373.85,55.462
38,0.37,1704.1,241.49,198.25,1372.9,191.48,407.07,1355,136.7,505.87,1680.5,267.09,62.637,1392.6,346.02,913.37,1114.5,422.98,71.346,1161,428.8,855.72,1611.3,184.72,238.17,1209.4,195.72,825.4,1138.9,528.53,553.26,978.05,406.71,38.283,1095.6,461.59,458.86,1098.6,480.42,155.16,1740,281.88,234.18,1158.6,374.06,55.901
39,0.38,1674.9,242.32,205.51,1339.6,191.19,406.06,1325.5,137.04,505.05,1653.3,265.65,69.361,1375.8,346.02,916.01,1114.2,422.77,71.629,1144.3,430.49,859.52,1581.1,185.38,242.41,1192.6,196.51,828.43,1127.3,529.27,554.84,977.89,406.42,39.04,1086.8,462.1,459.21,1096.5,480.41,155.18,1709.8,283.41,242,1158.4,374.18,56.179
40,0.39,1643.7,243.21,211.31,1305.8,190.99,405.98,1296.2,137.41,505.1,1621.9,264.29,75.417,1359.2,346.11,918.85,1114.3,422.63,71.903,1128,432.04,863.27,1549.3,186.12,246.1,1176,197.22,831.52,1116.8,529.9,556.09,977.92,406.19,39.662,1079.4,462.58,459.25,1095.1,480.43,155.19,1678,284.82,247.9,1158.2,374.23,56.327
41,0.4,1610.6,244.12,215.43,1271.8,190.89,406.91,1267,137.79,506.05,1586.8,263.16,80.407,1342.8,346.27,921.82,1114.5,422.58,72.186,1111.9,433.45,866.89,1516,186.89,249.13,1159.4,197.87,834.66,1107.4,530.43,557.06,978.08,406.04,40.059,1073.1,463.05,459.04,1094.2,480.49,155.17,1645,286,251.69,1158,374.23,56.388
42,0.41,1575.9,244.99,217.72,1237.8,190.87,408.87,1238.2,138.17,507.91,1548.3,262.38,84.034,1326.5,346.49,924.88,1114.8,422.63,72.484,1096,434.71,870.32,1481.4,187.62,251.36,1143,198.44,837.83,1098.7,530.88,557.81,978.32,405.97,40.217,1067.6,463.52,458.64,1093.8,480.6,155.14,1610.8,286.89,253.26,1157.9,374.18,56.409
43,0.42,1539.7,245.78,218.07,1204,190.93,411.84,1209.8,138.55,510.65,1507,262.03,86.121,1310.5,346.76,927.96,1115.2,422.75,72.793,1080.4,435.84,873.5,1445.6,188.31,252.69,1126.6,198.96,841.02,1090.7,531.26,558.41,978.61,405.98,40.173,1062.9,463.97,458.13,1093.7,480.74,155.1,1575.5,287.48,252.56,1157.9,374.1,56.435
44,0.43,1502.1,246.5,216.45,1170.5,191.06,415.75,1181.8,138.91,514.18,1463.4,262.1,86.623,1294.5,347.05,930.99,1115.5,422.91,73.107,1065,436.85,876.38,1408.9,188.91,253.05,1110.2,199.44,844.18,1083.2,531.58,558.91,978.88,406.05,39.99,1058.6,464.42,457.55,1093.7,480.91,155.05,1539.4,287.8,249.62,1157.9,374.02,56.502
45,0.44,1463.3,247.15,212.9,1137.5,191.26,420.5,1154.2,139.25,518.38,1417.9,262.54,85.608,1278.7,347.33,933.9,1115.7,423.1,73.424,1049.8,437.77,878.92,1371.2,189.42,252.38,1093.9,199.89,847.29,1076,531.84,559.32,979.13,406.15,39.736,1054.6,464.86,456.95,1093.7,481.09,154.99,1502.3,287.93,244.52,1158,373.94,56.636
46,0.45,1423.3,247.73,207.53,1105.1,191.53,425.93,1127.1,139.54,523.13,1370.9,263.24,83.244,1263,347.57,936.64,1115.7,423.27,73.745,1034.8,438.62,881.1,1332.8,189.86,250.66,1077.6,200.33,850.3,1069.1,532.03,559.68,979.31,406.26,39.468,1050.9,465.28,456.37,1093.7,481.25,154.94,1464.3,287.94,237.37,1158,373.87,56.845
47,0.46,1382.3,248.27,200.5,1073.5,191.85,431.87,1100.3,139.79,528.27,1322.8,264.05,79.767,1247.4,347.72,939.13,1115.7,423.42,74.068,1019.8,439.43,882.88,1293.6,190.21,247.93,1061.3,200.77,853.17,1062.3,532.16,559.99,979.43,406.37,39.229,1047.2,465.69,455.82,1093.6,481.39,154.89,1425.4,287.95,228.35,1158.1,373.81,57.128
48,0.47,1340.4,248.78,192.02,1042.7,192.22,438.13,1073.9,139.99,533.64,1273.6,264.8,75.455,1231.8,347.77,941.34,1115.6,423.53,74.39,1005,440.24,884.25,1253.9,190.51,244.23,1044.8,201.22,855.86,1055.7,532.22,560.24,979.46,406.46,39.045,1043.6,466.06,455.31,1093.3,481.5,154.85,1385.4,288.03,217.65,1158.2,373.76,57.47
49,0.48,1297.4,249.26,182.33,1012.8,192.63,444.48,1047.9,140.15,539.07,1223.5,265.34,70.604,1216.2,347.66,943.2,1115.4,423.57,74.699,990.26,441.06,885.21,1213.7,190.75,239.68,1028.3,201.71,858.31,1049.2,532.22,560.43,979.4,406.54,38.926,1040,466.41,454.85,1092.9,481.55,154.84,1344.3,288.26,205.5,1158.3,373.7,57.853
50,0.49,1253.5,249.7,171.72,983.93,193.09,450.72,1022.3,140.26,544.39,1172.5,265.54,65.51,1200.6,347.38,944.68,1115.2,423.55,74.985,975.59,441.91,885.75,1172.9,190.94,234.39,1011.7,202.23,860.48,1042.7,532.15,560.54,979.26,406.6,38.872,1036.4,466.72,454.43,1092.4,481.56,154.85,1302,288.65,192.15,1158.3,373.62,58.258
51,0.5,1208.5,250.08,160.5,956.17,193.58,456.63,997.21,140.32,549.45,1120.8,265.32,60.455,1185,346.89,945.76,1115,423.45,75.248,960.97,442.81,885.9,1131.7,191.07,228.55,994.92,202.81,862.32,1036.2,532.01,560.57,979.05,406.66,38.869,1032.8,466.98,454.05,1091.9,481.51,154.9,1258.4,289.2,177.89,1158.2,373.51,58.669
52,0.51,1162.6,250.35,149,929.55,194.1,462.03,972.57,140.35,554.07,1068.4,264.63,55.71,1169.4,346.17,946.4,1114.8,423.29,75.5,946.4,443.77,885.65,1090.2,191.12,222.34,978,203.43,863.81,1029.7,531.82,560.5,978.78,406.71,38.9,1029.1,467.2,453.69,1091.2,481.42,155.01,1213.5,289.86,163.03,1158.1,373.32,59.082
53,0.52,1115.7,250.46,137.55,904.11,194.64,466.73,948.51,140.36,558.11,1015.3,263.48,51.528,1153.7,345.21,946.61,1114.6,423.06,75.767,931.85,444.8,885.04,1048.4,191.07,215.96,960.9,204.12,864.9,1023.1,531.59,560.33,978.49,406.76,38.939,1025.5,467.36,453.36,1090.6,481.29,155.19,1167.2,290.56,147.91,1157.9,373.04,59.507
54,0.53,1067.8,250.34,126.47,879.86,195.21,470.59,925.09,140.34,561.42,961.65,261.9,48.149,1137.9,344,946.38,1114.4,422.75,76.086,917.32,445.88,884.09,1006.4,190.89,209.65,943.62,204.86,865.58,1016.5,531.33,560.08,978.18,406.82,38.96,1021.7,467.45,453.04,1090,481.1,155.47,1119.5,291.2,132.88,1157.7,372.64,59.965
55,0.54,1019.2,249.96,116.09,856.8,195.78,473.52,902.39,140.31,563.88,907.58,259.95,45.8,1121.9,342.54,945.73,1114.2,422.36,76.499,902.79,447.02,882.83,964.42,190.55,203.6,926.15,205.66,865.84,1009.8,531.04,559.74,977.89,406.87,38.938,1017.8,467.48,452.74,1089.4,480.86,155.87,1070.7,291.67,118.3,1157.4,372.08,60.496
56,0.55,969.98,249.25,106.67,834.89,196.36,475.43,880.47,140.26,565.39,853.32,257.68,44.694,1105.9,340.82,944.69,1114,421.87,77.048,888.23,448.2,881.3,922.5,190.02,198.01,908.48,206.51,865.66,1002.9,530.73,559.33,977.64,406.9,38.854,1013.7,467.44,452.47,1088.8,480.56,156.41,1020.7,291.87,104.51,1157,371.35,61.149
57,0.56,920.37,248.2,98.447,814.05,196.94,476.32,859.37,140.19,565.88,799.18,255.17,45.014,1089.7,338.87,943.27,1113.7,421.26,77.769,873.64,449.4,879.53,880.85,189.28,193.06,890.61,207.39,865.07,995.81,530.4,558.89,977.45,406.93,38.701,1009.3,467.32,452.23,1088.2,480.17,157.12,970.05,291.7,91.835,1156.5,370.44,61.981
58,0.57,870.72,246.8,91.592,794.2,197.5,476.2,839.11,140.11,565.32,745.49,252.46,46.903,1073.3,336.69,941.54,1113.4,420.53,78.699,858.99,450.61,877.58,839.66,188.31,188.87,872.54,208.31,864.08,988.56,530.05,558.45,977.32,406.94,38.483,1004.6,467.12,452.02,1087.4,479.7,158.03,918.93,291.09,80.532,1155.9,369.36,63.055
59,0.58,821.4,245.06,86.201,775.2,198.04,475.14,819.66,140.01,563.72,692.68,249.62,50.436,1056.8,334.32,939.52,1113.1,419.7,79.872,844.25,451.81,875.47,799.14,187.12,185.53,854.28,209.24,862.72,981.06,529.69,558.03,977.25,406.96,38.219,999.4,466.86,451.87,1086.6,479.13,159.15,867.85,290.02,70.793,1155.3,368.13,64.432
60,0.59,772.87,243.02,82.285,756.9,198.54,473.25,800.95,139.89,561.16,641.2,246.71,55.591,1040,331.77,937.27,1112.7,418.8,81.329,829.39,452.97,873.25,759.51,185.73,183.08,835.81,210.17,861.03,973.3,529.31,557.68,977.22,407,37.939,993.69,466.56,451.79,1085.5,478.48,160.51,817.31,288.48,62.72,1154.5,366.78,66.169
61,0.6,725.6,240.74,79.773,739.12,198.98,470.68,782.88,139.74,557.75,591.54,243.81,62.228,1023.1,329.08,934.85,1112.1,417.86,83.11,814.37,454.06,870.96,721,184.16,181.49,817.15,211.09,859.06,965.23,528.9,557.42,977.2,407.08,37.678,987.39,466.23,451.79,1084.2,477.76,162.14,767.89,286.51,56.32,1153.7,365.39,68.318
62,0.61,680.09,238.3,78.51,721.67,199.36,467.58,765.29,139.55,553.66,544.19,241.01,70.068,1005.8,326.29,932.32,1111.4,416.93,85.256,799.16,455.07,868.63,683.84,182.46,180.67,798.3,211.96,856.88,956.8,528.48,557.3,977.16,407.22,37.47,980.43,465.91,451.88,1082.6,477.01,164.07,720.21,284.18,51.503,1152.7,364.02,70.92
63,0.62,636.82,235.78,78.271,704.37,199.65,464.16,748,139.32,549.12,499.62,238.45,78.685,988.37,323.42,929.72,1110.5,416.06,87.802,783.72,455.96,866.31,648.26,180.69,180.5,779.26,212.78,854.55,947.97,528.03,557.32,977.05,407.45,37.339,972.76,465.62,452.07,1080.7,476.26,166.31,674.86,281.58,48.095,1151.6,362.75,74.009
64,0.63,596.24,233.27,78.777,687.02,199.84,460.58,730.79,139.04,544.36,458.23,236.25,87.527,970.65,320.53,927.12,1109.4,415.31,90.773,768.01,456.72,864.02,614.46,178.9,180.81,760.05,213.51,852.14,938.66,527.57,557.5,976.84,407.77,37.292,964.33,465.42,452.36,1078.3,475.59,168.88,632.4,278.82,45.856,1150.3,361.68,77.611
65,0.64,558.73,230.86,79.723,669.46,199.9,457.05,713.46,138.72,539.65,420.37,234.53,95.945,952.68,317.66,924.56,1107.9,414.75,94.185,752,457.3,861.8,582.62,177.15,181.41,740.67,214.14,849.73,928.82,527.11,557.82,976.48,408.17,37.315,955.09,465.33,452.72,1075.5,475.05,171.8,593.34,275.99,44.511,1148.8,360.9,81.749
66,0.65,524.58,228.62,80.801,651.55,199.84,453.73,695.81,138.32,535.23,386.27,233.41,103.26,934.47,314.84,922.11,1106.1,414.45,98.042,735.66,457.7,859.66,552.89,175.51,182.09,721.14,214.63,847.4,918.35,526.65,558.26,975.95,408.66,37.37,944.99,465.38,453.14,1072.2,474.7,175.08,558.07,273.22,43.78,1146.9,360.48,86.44
67,0.66,494,226.6,81.733,633.2,199.64,450.77,677.66,137.86,531.34,356.06,232.92,108.81,916.03,312.11,919.81,1103.9,414.47,102.34,718.96,457.88,857.62,525.36,174.04,182.69,701.49,214.96,845.21,907.16,526.21,558.77,975.24,409.19,37.398,933.98,465.6,453.56,1068.3,474.59,178.71,526.86,270.59,43.408,1144.8,360.5,91.703
68,0.67,467.06,224.86,82.294,614.34,199.3,448.28,658.89,137.31,528.15,329.71,233.08,112.07,897.37,309.51,917.7,1101.1,414.88,107.06,701.89,457.83,855.71,500.08,172.76,183.03,681.73,215.1,843.25,895.13,525.8,559.29,974.38,409.73,37.325,921.99,465.99,453.93,1063.7,474.78,182.68,499.83,268.18,43.191,1142.1,360.98,97.558
69,0.68,443.75,223.4,82.332,594.97,198.82,446.36,639.43,136.65,525.81,307.11,233.81,112.68,878.53,307.07,915.82,1097.7,415.71,112.18,684.44,457.54,853.94,477.02,171.73,183.01,661.9,215.05,841.58,882.15,525.43,559.73,973.39,410.22,37.083,908.94,466.54,454.17,1058.4,475.26,186.97,476.95,266.04,42.993,1138.7,361.95,104.03
70,0.69,423.92,222.24,81.776,575.13,198.22,445.05,619.31,135.88,524.39,288.03,234.98,110.52,859.54,304.83,914.2,1093.5,416.97,117.66,666.63,456.99,852.32,456.14,170.94,182.58,642.02,214.77,840.27,868.11,525.1,560.02,972.32,410.64,36.622,894.74,467.24,454.21,1052.1,476.05,191.55,458.04,264.21,42.746,1134.6,363.36,111.13
71,0.7,407.35,221.35,80.637,554.91,197.51,444.37,598.6,134.98,523.89,272.16,236.43,105.75,840.44,302.79,912.89,1088.4,418.61,123.49,648.48,456.17,850.87,437.3,170.41,181.74,622.15,214.26,839.35,852.9,524.79,560.04,971.22,410.92,35.939,879.3,468.03,453.97,1044.8,477.11,196.38,442.82,262.69,42.451,1129.4,365.15,118.89
