Field,Time,LANK:X,LANK:Y,LANK:Z,LKNE:X,LKNE:Y,LKNE:Z,LTHI:X,LTHI:Y,LTHI:Z,LTOE:X,LTOE:Y,LTOE:Z,SACR:X,SACR:Y,SACR:Z,RANK:X,RANK:Y,RANK:Z,RASI:X,RASI:Y,RASI:Z,LTIB:X,LTIB:Y,LTIB:Z,LASI:X,LASI:Y,LASI:Z,RTHI:X,RTHI:Y,RTHI:Z,RTOE:X,RTOE:Y,RTOE:Z,RKNE:X,RKNE:Y,RKNE:Z,RTIB:X,RTIB:Y,RTIB:Z,LHEE:X,LHEE:Y,LHEE:Z,RHEE:X,RHEE:Y,RHEE:Z
16,0.15,-1201.2,475.69,97.243,-1040.4,519.95,544.74,-1017.7,574.31,631.48,-1064.3,458.88,53.125,-1063.6,367.14,1111.8,-639.63,250.81,94.428,,,,-1158.5,539.59,193.14,,,,,,,-489.48,240.76,103.56,-760.01,223.62,553.93,-688.4,195.27,206.99,-1258,420.97,84.978,-674.19,317.87,58.73
17,0.16,-1200.7,475.4,97.939,-1033.4,520.63,543.33,-1008.9,574.99,629.9,-1064.3,458.88,53.125,-1048.5,365.81,1107.4,-600.72,248.77,96.887,,,,-1156.6,539.74,193.25,,,,,,,-449.94,243.12,112.2,-740.81,224.18,551.12,-652.76,193.13,208.21,-1257.6,420.65,86.471,-635.32,315.22,59.156
18,0.17,-1200.2,475.22,98.819,-1026,521.21,541.88,-999.71,575.64,628.28,-1063.9,459.38,53.543,-1033.1,364.46,1103,-564.28,247.14,99.37,,,,-1154.6,539.88,193.42,,,,,,,-413.02,245.43,120.2,-721.28,224.67,548.52,-619.24,191.29,209.58,-1257.1,420.43,88.175,-598.84,313.05,59.79
19,0.18,-1199.6,475.17,99.923,-1018.1,521.68,540.4,-990.3,576.25,626.64,-1063.2,460.4,54.121,-1017.6,363.1,1098.6,-530.68,245.99,101.54,,,,-1152.3,540.05,193.69,,,,,,,-379.11,247.5,127.03,-701.38,225.13,546.18,-588.24,189.89,210.77,-1256.5,420.35,90.129,-565.08,311.48,60.394
20,0.19,-1198.8,475.3,101.29,-1009.8,522.06,538.91,-980.6,576.82,625.01,-1062.7,460.73,53.934,-1001.7,361.77,1094.4,-500.2,245.4,103.09,,,,-1149.7,540.27,194.1,,,,,,,-348.46,249.18,132.25,-681.1,225.59,544.16,-560.03,189.01,211.46,-1255.8,420.45,92.389,-534.34,310.54,60.748
21,0.2,-1197.9,475.61,102.97,-1001,522.32,537.42,-970.57,577.34,623.4,-1062.8,460.12,53.415,-985.62,360.48,1090.3,-473.01,245.34,103.81,,,,-1146.9,540.59,194.7,,,,,,,-321.23,250.41,135.48,-660.43,226.09,542.49,-534.69,188.71,211.42,-1255,420.79,95.021,-506.86,310.23,60.672
22,0.21,-1196.7,476.13,105,-991.68,522.48,535.95,-960.15,577.77,621.85,-1062.2,460.8,54.626,-969.2,359.26,1086.5,-449.14,245.78,103.55,,,,-1143.8,541.01,195.58,,,,,,,-297.41,251.2,136.48,-639.42,226.68,541.19,-512.11,188.98,210.57,-1254,421.38,98.101,-482.75,310.46,60.063
23,0.22,-1195.4,476.86,107.45,-981.68,522.53,534.49,-949.26,578.11,620.37,-1062.4,460.6,54.122,-952.45,358.12,1082.9,-428.46,246.63,102.32,,,,-1140.4,541.56,196.81,,,,,,,-276.85,251.64,135.17,-618.11,227.4,540.27,-492.04,189.76,208.91,-1252.9,422.24,101.71,-462,311.11,58.913
24,0.23,-1193.8,477.79,110.36,-970.95,522.5,533.06,-937.79,578.33,618.97,-1061.5,460.89,55.047,-935.38,357.09,1079.7,-410.73,247.79,100.2,,,,-1136.5,542.23,198.47,,,,,,,-259.27,251.92,131.57,-596.58,228.26,539.72,-474.09,190.97,206.61,-1251.6,423.36,105.94,-444.5,312.06,57.314
25,0.24,-1191.9,478.93,113.8,-959.39,522.37,531.65,-925.64,578.41,617.65,-1061.2,461.37,55.155,-917.99,356.17,1076.8,-395.62,249.16,97.403,,,,-1132.3,543.04,200.66,,,,,,,-244.3,252.23,125.87,-574.93,229.28,539.53,-457.82,192.48,203.9,-1249.9,424.73,110.87,-430.03,313.16,55.453
26,0.25,-1189.5,480.29,117.81,-946.88,522.17,530.25,-912.68,578.32,616.38,-1060.3,461.78,55.81,-900.3,355.37,1074.4,-382.74,250.63,94.187,,,,-1127.5,543.98,203.44,,,,,,,-231.54,252.76,118.34,-553.24,230.46,539.68,-442.78,194.16,201.09,-1247.7,426.31,116.59,-418.26,314.29,53.576
27,0.26,-1186.5,481.86,122.42,-933.31,521.91,528.84,-898.78,578.05,615.14,-1058.6,462.79,56.665,-882.35,354.7,1072.4,-371.7,252.1,90.854,,,,-1122.2,545.06,206.86,,,,,,,-220.61,253.68,109.38,-531.62,231.77,540.16,-428.52,195.89,198.48,-1244.7,428.09,123.15,-408.86,315.31,51.944
28,0.27,-1182.8,483.66,127.67,-918.54,521.58,527.39,-883.81,577.57,613.89,-1057,464.51,57.365,-864.17,354.17,1070.9,-362.15,253.5,87.692,,,,-1116,546.25,210.95,-679.56,504.61,1047.8,,,,-211.17,255.05,99.462,-510.15,233.2,540.95,-414.68,197.54,196.35,-1240.9,430.06,130.6,-401.43,316.14,50.783
29,0.28,-1178.1,485.68,133.55,-902.48,521.21,525.85,-867.65,576.9,612.58,-1055,465.95,57.984,-845.83,353.76,1069.8,-353.8,254.75,84.935,,,,-1108.9,547.56,215.67,-658.8,503.75,1045.9,,,,-202.97,256.87,89.13,-488.94,234.71,542.01,-400.99,199.04,194.91,-1235.8,432.19,138.94,-395.62,316.71,50.232
30,0.29,-1172.3,487.93,140.02,-885.03,520.79,524.2,-850.2,576.05,611.16,-1052.9,466.48,58.278,-827.38,353.47,1069.3,-346.45,255.79,82.737,,,,-1100.6,548.95,220.97,-638.47,502.87,1044.5,,,,-195.87,259.07,78.958,-468.08,236.26,543.3,-387.35,200.32,194.24,-1229.3,434.47,148.14,-391.1,316.99,50.322
31,0.3,-1165,490.38,147.04,-866.11,520.33,522.41,-831.4,575.03,609.59,-1051,466.69,58.654,-808.89,353.28,1069.2,-339.97,256.62,81.152,,,,-1091,550.42,226.72,-618.57,501.98,1043.4,,,,-189.79,261.51,69.489,-447.67,237.81,544.79,-373.81,201.38,194.31,-1221,436.89,158.13,-387.59,317,50.98
32,0.31,-1156.1,493.01,154.51,-845.69,519.85,520.46,-811.21,573.88,607.81,-1049.1,466.46,59.233,-790.43,353.17,1069.5,-334.32,257.25,80.157,,,,-1079.7,551.92,232.78,-599.1,501.06,1042.8,,,,-184.68,264.02,61.174,-427.83,239.31,546.41,-360.58,202.25,194.94,-1210.9,439.43,168.77,-384.85,316.79,52.059
33,0.32,-1145.3,495.75,162.35,-823.75,519.34,518.34,-789.67,572.64,605.84,-1046.4,467.12,58.619,-772.06,353.11,1070.2,-329.48,257.69,79.669,,,,-1066.5,553.44,238.98,-580.07,500.14,1042.5,-478.88,185.24,652.62,-180.52,266.4,54.314,-408.68,240.69,548.09,-347.99,202.98,195.89,-1198.6,442.05,179.91,-382.71,316.43,53.377
34,0.33,-1132.5,498.53,170.42,-800.34,518.82,516.07,-766.83,571.34,603.67,-1044.2,466.09,57.01,-753.84,353.06,1071.4,-325.43,258,79.576,,,,-1051.3,554.92,245.11,-561.48,499.2,1042.6,-459.59,184.61,655.51,-177.25,268.52,49.036,-390.34,241.9,549.72,-336.42,203.64,196.9,-1184.1,444.73,191.36,-381.04,316.02,54.761
35,0.34,-1117.5,501.26,178.6,-775.52,518.28,513.71,-742.82,570.04,601.35,-1040.6,465.83,56.001,-735.82,352.98,1072.8,-322.17,258.21,79.752,,,,-1033.9,556.33,251.02,-543.33,498.27,1043.1,-441.64,184.04,657.91,-174.78,270.25,45.298,-372.96,242.88,551.24,-326.22,204.26,197.76,-1167.5,447.4,202.88,-379.73,315.61,56.066
36,0.35,-1100.4,503.87,186.75,-749.42,517.74,511.31,-717.82,568.75,598.95,-1036,467.41,56.014,-718.05,352.83,1074.5,-319.65,258.37,80.076,,,,-1014.4,557.61,256.54,-525.62,497.34,1044,-425.03,183.52,659.84,-173.03,271.55,42.92,-356.66,243.6,552.56,-317.66,204.82,198.31,-1148.7,450.01,214.23,-378.71,315.26,57.191
37,0.36,-1081.1,506.24,194.74,-722.18,517.19,508.97,-691.99,567.51,596.57,-1029.4,470.17,58.193,-700.55,352.57,1076.4,-317.83,258.49,80.442,,,,-992.65,558.73,261.58,-508.33,496.44,1045.2,-409.75,183.06,661.3,-171.86,272.41,41.633,-341.53,244.02,553.63,-310.87,205.31,198.5,-1127.9,452.48,225.17,-377.94,315,58.081
38,0.37,-1059.9,508.32,202.45,-693.97,516.65,506.79,-665.54,566.35,594.33,-1020.2,466.38,58.323,-683.36,352.17,1078.5,-316.63,258.61,80.777,,,,-968.93,559.63,266.1,-491.44,495.57,1046.8,-395.73,182.65,662.36,-171.16,272.88,41.134,-327.64,244.13,554.41,-305.86,205.68,198.35,-1105.3,454.72,235.44,-377.38,314.83,58.724
39,0.38,-1036.7,510.02,209.74,-664.96,516.14,504.91,-638.66,565.28,592.37,-1006.1,464.41,64.806,-666.49,351.62,1080.8,-315.93,258.74,81.033,,,,-943.42,560.31,270.15,-474.94,494.74,1048.8,-382.93,182.25,663.08,-170.8,273.03,41.134,-315.02,243.95,554.9,-302.49,205.93,197.94,-1081.1,456.63,244.81,-376.99,314.75,59.14
40,0.39,-1011.9,511.31,216.49,-635.34,515.68,503.43,-611.49,564.34,590.82,-983.37,467.04,71.747,-649.93,350.92,1083.3,-315.63,258.88,81.191,,,,-916.39,560.77,273.77,-458.77,493.94,1051.1,-371.23,181.85,663.53,-170.69,272.95,41.391,-303.67,243.5,555.1,-300.5,206.01,197.37,-1055.6,458.12,253.06,-376.75,314.74,59.373
41,0.4,-985.48,512.19,222.53,-605.3,515.31,502.49,-584.19,563.52,589.82,-958.11,466.44,78.693,-633.69,350.07,1086,-315.62,259.04,81.251,,,,-888.09,561.02,277.07,-442.9,493.18,1053.6,-360.54,181.43,663.81,-170.71,272.73,41.725,-293.55,242.81,555.05,-299.57,205.94,196.74,-1028.8,459.12,260,-376.63,314.79,59.478
42,0.41,-957.71,512.66,227.72,-574.99,515.05,502.17,-556.86,562.87,589.44,,,,-617.74,349.12,1088.8,-315.78,259.19,81.228,,,,-858.8,561.09,280.1,-427.27,492.44,1056.5,-350.73,180.96,664.01,-170.81,272.43,42.019,-284.59,241.93,554.79,-299.38,205.71,196.14,-1000.9,459.58,265.47,-376.59,314.88,59.512
43,0.42,-928.69,512.76,231.88,-544.59,514.92,502.54,-529.57,562.39,589.78,,,,-602.06,348.09,1091.8,-316.03,259.33,81.148,,,,-828.75,561.04,282.9,-411.83,491.7,1059.6,-341.69,180.45,664.19,-170.93,272.13,42.212,-276.71,240.88,554.37,-299.6,205.33,195.64,-972.04,459.51,269.34,-376.6,314.98,59.523
44,0.43,-898.53,512.54,234.88,-514.24,514.92,503.64,-502.39,562.1,590.86,,,,-586.63,347.04,1094.9,-316.31,259.44,81.037,,,,-798.11,560.9,285.44,-396.53,490.94,1063,-333.3,179.89,664.42,-171.03,271.85,42.285,-269.81,239.72,553.84,-299.98,204.85,195.25,-942.28,458.96,271.5,-376.64,315.08,59.55
45,0.44,-867.33,512.06,236.59,-484.07,515.07,505.49,-475.34,561.99,592.68,,,,-571.41,345.99,1098.2,-316.57,259.49,80.918,,,,-767.02,560.68,287.63,-381.32,490.14,1066.5,-325.45,179.25,664.73,-171.11,271.62,42.248,-263.78,238.47,553.23,-300.32,204.27,194.98,-911.7,458.01,271.93,-376.68,315.16,59.616
46,0.45,-835.16,511.37,236.93,-454.18,515.36,508.06,-448.48,562.07,595.21,,,,-556.37,345,1101.7,-316.78,259.49,80.807,,,,-735.56,560.41,289.38,-366.15,489.29,1070.2,-318.06,178.55,665.15,-171.16,271.44,42.128,-258.5,237.16,552.59,-300.5,203.63,194.81,-880.32,456.74,270.6,-376.7,315.18,59.729
47,0.46,-802.05,510.52,235.87,-424.66,515.77,511.3,-421.81,562.32,598.39,,,,-541.48,344.1,1105.2,-316.94,259.42,80.71,,,,-703.75,560.09,290.54,-350.99,488.35,1073.9,-311.05,177.76,665.67,-171.17,271.29,41.955,-253.86,235.81,551.96,-300.48,202.95,194.7,-848.15,455.26,267.53,-376.71,315.12,59.885
48,0.47,-768.06,509.57,233.4,-395.59,516.28,515.14,-395.36,562.71,602.14,,,,-526.7,343.31,1108.8,-317.03,259.29,80.628,,,,-671.59,559.73,291.01,-335.82,487.32,1077.7,-304.36,176.9,666.3,-171.17,271.15,41.76,-249.76,234.43,551.34,-300.25,202.24,194.63,-815.18,453.65,262.81,-376.72,314.97,60.073
49,0.48,-733.21,508.54,229.6,-367,516.85,519.48,-369.13,563.21,606.36,,,,-512.02,342.64,1112.4,-317.07,259.13,80.559,,,,-639.04,559.32,290.66,-320.62,486.21,1081.5,-297.92,175.95,667.03,-171.16,271,41.567,-246.09,233.04,550.76,-299.87,201.52,194.56,-781.36,451.99,256.52,-376.71,314.72,60.277
50,0.49,-697.51,507.48,224.53,-338.94,517.44,524.21,-343.14,563.79,610.96,,,,-497.41,342.1,1116,-317.07,258.95,80.502,,,,-606.06,558.88,289.44,-305.38,485,1085.2,-291.71,174.92,667.82,-171.14,270.83,41.395,-242.77,231.66,550.22,-299.4,200.8,194.48,-746.64,450.32,248.8,-376.72,314.39,60.483
51,0.5,-660.96,506.39,218.34,-311.43,518.02,529.23,-317.4,564.39,615.82,-594.04,480.81,89.253,-482.86,341.68,1119.4,-317.03,258.8,80.458,,,,-572.59,558.39,287.31,-290.1,483.71,1088.7,-285.7,173.84,668.66,-171.12,270.64,41.253,-239.72,230.29,549.73,-298.89,200.09,194.39,-710.98,448.66,239.78,-376.74,314,60.681
52,0.51,-623.57,505.29,211.17,-284.48,518.55,534.41,-291.94,564.97,620.83,-548.92,481.1,84.955,-468.36,341.38,1122.7,-316.97,258.7,80.432,,,,-538.6,557.87,284.3,-274.8,482.36,1092.1,-279.85,172.72,669.52,-171.11,270.44,41.144,-236.87,228.95,549.27,-298.39,199.4,194.3,-674.31,447.04,229.65,-376.77,313.62,60.871
53,0.52,-585.34,504.22,203.18,-258.1,518.99,539.63,-266.77,565.47,625.89,-503.26,481.9,80.927,-453.89,341.19,1125.8,-316.91,258.69,80.43,,,,-504.05,557.32,280.45,-259.48,480.97,1095.2,-274.16,171.58,670.36,-171.09,270.22,41.065,-234.16,227.65,548.85,-297.95,198.77,194.21,-636.6,445.46,218.57,-376.82,313.29,61.058
54,0.53,-546.28,503.18,194.53,-232.32,519.33,544.78,-241.95,565.87,630.89,-457.08,483.19,77.171,-439.45,341.09,1128.7,-316.85,258.75,80.458,,,,-468.94,556.77,275.84,-244.16,479.55,1098.1,-268.6,170.43,671.18,-171.08,270.02,41.01,-231.54,226.4,548.46,-297.59,198.22,194.12,-597.79,443.95,206.74,-376.89,313.06,61.25
55,0.54,-506.37,502.22,185.4,-207.13,519.54,549.74,-217.53,566.13,635.73,-410.4,484.95,73.692,-425.04,341.06,1131.2,-316.81,258.9,80.519,,,,-433.3,556.25,270.6,-228.87,478.14,1100.6,-263.17,169.29,671.94,-171.07,269.83,40.97,-228.98,225.2,548.09,-297.31,197.78,194.04,-557.89,442.52,194.35,-376.95,312.96,61.458
56,0.55,-465.64,501.37,175.96,-182.56,519.62,554.42,-193.58,566.25,640.33,-363.27,487.11,70.5,-410.66,341.11,1133.3,-316.76,259.11,80.609,,,,-397.13,555.79,264.85,-213.6,476.76,1102.7,-257.84,168.16,672.63,-171.05,269.67,40.937,-226.43,224.07,547.74,-297.11,197.47,193.96,-516.9,441.21,181.61,-376.99,313.01,61.691
57,0.56,-424.08,500.68,166.39,-158.6,519.57,558.72,-170.15,566.25,644.59,-315.74,489.58,67.616,-396.3,341.22,1135,-316.7,259.35,80.725,,,,-360.5,555.43,258.74,-198.39,475.42,1104.4,-252.59,167.06,673.25,-171.02,269.54,40.906,-223.88,222.98,547.4,-296.95,197.27,193.88,-474.86,440.06,168.71,-377.01,313.18,61.955
58,0.57,-381.74,500.21,156.85,-135.28,519.41,562.57,-147.33,566.13,648.42,-267.85,492.26,65.077,-381.96,341.39,1136.3,-316.61,259.6,80.86,,,,-323.43,555.19,252.41,-183.22,474.16,1105.7,-247.39,165.98,673.78,-170.98,269.45,40.874,-221.28,221.95,547.08,-296.79,197.16,193.81,-431.86,439.13,155.85,-376.98,313.44,62.255
59,0.58,-338.65,499.98,147.49,-112.59,519.16,565.9,-125.17,565.94,651.75,-219.68,495.03,62.926,-367.63,341.64,1137.1,-316.5,259.83,81.01,,,,-285.97,555.1,246.02,-168.11,472.98,1106.5,-242.19,164.91,674.24,-170.93,269.38,40.84,-218.62,220.97,546.78,-296.6,197.12,193.74,-388,438.44,143.24,-376.9,313.74,62.595
60,0.59,-294.88,500.04,138.48,-90.525,518.83,568.67,-103.74,565.7,654.48,-171.28,497.78,61.215,-353.32,341.97,1137.5,-316.37,260.01,81.175,,,,-248.15,555.18,239.7,-153.04,471.89,1106.9,-236.97,163.86,674.61,-170.87,269.33,40.803,-215.88,220.02,546.48,-296.33,197.08,193.67,-343.4,438.06,131.07,-376.76,314.03,62.976
61,0.6,-250.52,500.39,129.96,-69.073,518.45,570.83,-83.076,565.43,656.56,-122.73,500.38,60.001,-339.02,342.4,1137.4,-316.21,260.13,81.361,,,,-210,555.42,233.59,-138.01,470.91,1106.7,-231.66,162.82,674.91,-170.8,269.28,40.762,-213.05,219.11,546.19,-295.97,197.02,193.62,-298.2,437.99,119.51,-376.56,314.27,63.396
62,0.61,-205.65,501.02,122.07,-48.207,518.05,572.36,-63.203,565.18,657.92,-74.136,502.71,59.344,-324.72,342.94,1136.8,-316.04,260.19,81.581,,,,-171.52,555.81,227.81,-123.01,470.03,1106.1,-226.22,161.79,675.12,-170.73,269.22,40.716,-210.09,218.23,545.9,-295.51,196.9,193.59,-252.53,438.27,108.74,-376.33,314.46,63.852
63,0.62,-160.4,501.9,114.93,-27.888,517.65,573.27,-44.119,564.95,658.52,-25.596,504.66,59.315,-310.41,343.6,1135.7,-315.87,260.19,81.845,,,,-132.74,556.34,222.48,-108.03,469.25,1105,-220.58,160.77,675.24,-170.68,269.16,40.665,-206.99,217.37,545.59,-294.96,196.68,193.61,-206.52,438.86,98.886,-376.09,314.6,64.339
64,0.63,-114.9,502.97,108.68,-8.0687,517.28,573.56,-25.789,564.76,658.35,22.77,506.15,59.995,-296.08,344.39,1134.2,-315.72,260.13,82.165,,,,-93.672,556.98,217.7,-93.038,468.57,1103.4,-214.69,159.76,675.27,-170.65,269.09,40.61,-203.73,216.53,545.26,-294.35,196.36,193.7,-160.32,439.73,90.08,-375.86,314.7,64.854
65,0.64,-69.287,504.17,103.4,11.31,516.95,573.26,-8.145,564.63,657.43,70.838,507.1,61.469,-281.73,345.31,1132.2,-315.6,260.03,82.545,,,,-54.371,557.7,213.56,-78.025,467.98,1101.4,-208.51,158.78,675.19,-170.64,269,40.55,-200.28,215.71,544.89,-293.72,195.94,193.86,-114.07,440.81,82.409,-375.64,314.79,65.398
66,0.65,-23.721,505.41,99.166,30.314,516.67,572.41,8.9135,564.56,655.78,118.47,507.44,63.819,-267.35,346.38,1129.8,-315.51,259.91,82.984,,,,-14.907,558.48,210.14,-62.97,467.47,1098.9,-202.01,157.83,674.97,-170.65,268.89,40.485,-196.61,214.92,544.45,-293.1,195.47,194.11,-67.928,442.05,75.935,-375.46,314.91,65.974
67,0.66,21.628,506.62,96.035,49.016,516.46,571.07,25.519,564.56,653.48,165.53,507.12,67.115,-252.94,347.58,1127.1,-315.44,259.78,83.472,,,,24.603,559.29,207.5,-47.853,467.03,1096,-195.15,156.92,674.61,-170.69,268.78,40.414,-192.69,214.16,543.93,-292.51,194.96,194.45,-22.064,443.36,70.686,-375.3,315.05,66.588
68,0.67,66.574,507.72,94.016,67.492,516.32,569.31,41.83,564.62,650.64,211.86,506.15,71.396,-238.47,348.91,1124,-315.37,259.65,83.993,-35.779,222.52,1084,63.998,560.07,205.65,-32.659,466.63,1092.8,-187.92,156.05,674.08,-170.73,268.66,40.335,-188.46,213.43,543.3,-291.95,194.46,194.87,23.35,444.66,66.656,-375.15,315.23,67.248
69,0.68,110.91,508.65,93.084,85.815,516.24,567.21,58.02,564.72,647.37,257.28,504.54,76.662,-223.95,350.35,1120.6,-315.28,259.54,84.529,-22.97,222.63,1080.3,103.07,560.8,204.61,-17.368,466.27,1089.2,-180.32,155.23,673.36,-170.79,268.53,40.246,-183.9,212.73,542.56,-291.39,193.99,195.36,68.128,445.87,63.802,-375,315.45,67.96
70,0.69,154.42,509.32,93.17,104.06,516.22,564.84,74.273,564.87,643.82,301.62,502.35,82.86,-209.36,351.9,1116.9,-315.16,259.45,85.063,-9.9881,222.6,1076.6,141.58,561.41,204.31,-1.9636,465.92,1085.4,-172.37,154.47,672.43,-170.85,268.4,40.147,-178.96,212.09,541.69,-290.75,193.54,195.89,112.08,446.92,62.044,-374.85,315.68,68.731
71,0.7,196.84,509.69,94.155,122.3,516.24,562.3,90.769,565.04,640.16,344.65,499.7,89.877,-194.68,353.52,1113,-314.97,259.39,85.587,3.1687,222.44,1072.9,179.25,561.87,204.67,13.571,465.58,1081.3,-164.08,153.77,671.31,-170.92,268.29,40.041,-173.6,211.52,540.68,-289.96,193.11,196.45,154.99,447.73,61.267,-374.67,315.89,69.571
72,0.71,237.93,509.7,95.88,140.59,516.29,559.67,107.67,565.2,636.56,386.15,496.76,97.535,-179.89,355.21,1109,-314.69,259.33,86.104,16.506,222.13,1069.2,215.81,562.13,205.56,29.252,465.24,1077,-155.47,153.14,670,-170.99,268.19,39.933,-167.79,211.01,539.54,-288.94,192.69,197.01,196.64,448.23,61.324,-374.48,316.04,70.497
