TOTAL_TIME,0m19s
TOTAL_FRAMES,1211
SELECTED_FRAMES,1211
NO_OF_JOINTS,7
FREQUENCY,64.0
DESCRIPTION,east
TIME_STAMP,Jul 17, 2009

Time,Frame,Pelvis_gyroX_47,Pelvis_gyroY_47,Pelvis_gyroZ_47,RFEP_gyroX_70,RFEP_gyroY_70,RFEP_gyroZ_70,RFEO_gyroX_44,RFEO_gyroY_44,RFEO_gyroZ_44,RTIO_gyroX_55,RTIO_gyroY_55,RTIO_gyroZ_55,LFEP_gyroX_30,LFEP_gyroY_30,LFEP_gyroZ_30,LFEO_gyroX_28,LFEO_gyroY_28,LFEO_gyroZ_28,LTIO_gyroX_25,LTIO_gyroY_25,LTIO_gyroZ_25
0.0,0,0.25,0.09375,0.0,-0.5625,0.5625,0.28125,0.125,-0.4375,0.0625,-0.25,-0.28125,0.125,0.125,0.1875,-0.03125,0.0,0.25,-0.0625,-0.0625,-0.03125,-0.09375
0.015625,1,0.25,0.09375,0.0,-0.5625,0.5625,0.28125,0.125,-0.4375,0.0625,-0.25,-0.28125,0.125,0.125,0.1875,-0.03125,0.0,0.25,-0.0625,-0.0625,-0.03125,-0.09375
0.03125,2,0.25,0.09375,0.0,-0.5625,0.5625,0.28125,0.125,-0.4375,0.0625,-0.25,-0.28125,0.125,0.125,0.1875,-0.03125,0.0,0.25,-0.0625,-0.0625,-0.03125,-0.09375
0.046875,3,-0.53125,0.09375,-0.0625,-0.8125,0.78125,0.375,-0.09375,-0.5625,0.09375,-0.6875,0.0,0.46875,0.0,0.25,-0.03125,0.03125,0.25,-0.0625,-0.0625,0.0,-0.09375
0.0625,4,-0.03125,0.15625,-0.03125,-0.75,0.6875,0.3125,0.0625,-0.53125,0.0625,-0.53125,-0.15625,0.34375,0.0625,0.15625,0.0,0.0,0.25,-0.0625,-0.0625,-0.03125,-0.0625
0.078125,5,0.25,0.09375,0.0,-0.5625,0.5625,0.28125,0.125,-0.4375,0.0625,-0.25,-0.28125,0.125,0.125,0.1875,-0.03125,0.0,0.25,-0.0625,-0.0625,-0.03125,-0.09375
0.09375,6,0.28125,0.09375,-0.03125,-0.28125,0.3125,0.15625,0.15625,-0.34375,0.03125,0.03125,-0.34375,-0.125,0.09375,0.21875,-0.03125,0.0625,0.28125,-0.0625,-0.03125,0.0,-0.0625
0.109375,7,0.3125,0.09375,-0.03125,0.09375,0.03125,0.03125,0.1875,-0.28125,0.03125,0.09375,-0.28125,-0.1875,0.09375,0.1875,-0.03125,0.03125,0.28125,-0.0625,-0.03125,0.0,-0.0625
0.125,8,0.3125,0.09375,-0.03125,0.1875,-0.0625,-0.0625,0.1875,-0.21875,0.03125,0.09375,-0.21875,-0.1875,0.15625,0.21875,-0.0625,0.0625,0.28125,-0.09375,-0.03125,-0.03125,-0.03125
0.140625,9,0.34375,0.03125,-0.03125,0.15625,-0.03125,-0.09375,0.1875,-0.1875,0.0,0.09375,-0.15625,-0.1875,0.125,0.25,-0.03125,0.03125,0.3125,-0.09375,-0.03125,0.0,-0.03125
0.15625,10,0.3125,0.0,0.0,0.09375,0.0,-0.125,0.15625,-0.125,0.0,0.0625,-0.125,-0.1875,0.09375,0.25,-0.03125,0.1875,0.375,-0.09375,0.0625,-0.03125,0.0
0.171875,11,0.34375,-0.03125,0.0,0.0625,0.03125,-0.125,0.15625,-0.09375,-0.03125,0.0625,-0.09375,-0.15625,0.125,0.25,-0.0625,0.4375,0.40625,-0.0625,0.125,0.0,0.0
0.1875,12,0.375,0.0,0.0,0.0625,0.03125,-0.125,0.15625,-0.03125,-0.0625,0.0625,0.0,-0.15625,0.25,0.28125,-0.0625,0.40625,0.375,-0.09375,0.125,0.03125,0.0
0.203125,13,0.40625,-0.03125,0.0,0.03125,0.09375,-0.15625,0.15625,0.03125,-0.09375,0.03125,0.03125,-0.15625,0.28125,0.375,-0.09375,0.03125,0.34375,-0.125,0.03125,0.03125,-0.03125
0.21875,14,0.375,-0.03125,0.0,0.0,0.09375,-0.15625,0.15625,0.09375,-0.125,0.0,0.09375,-0.1875,0.1875,0.3125,-0.0625,-0.03125,0.34375,-0.15625,0.03125,0.0,-0.03125
0.234375,15,0.375,-0.03125,-0.03125,0.03125,0.09375,-0.1875,0.1875,0.125,-0.125,0.03125,0.1875,-0.1875,0.15625,0.3125,-0.03125,0.125,0.3125,-0.125,0.0,0.0,-0.03125
0.25,16,0.40625,-0.0625,0.0,0.0625,0.15625,-0.25,0.21875,0.21875,-0.125,0.0625,0.25,-0.25,0.125,0.28125,-0.0625,0.0,0.34375,-0.125,0.0,0.0,-0.03125
0.265625,17,0.40625,-0.0625,0.0,0.09375,0.15625,-0.28125,0.28125,0.28125,-0.15625,0.09375,0.3125,-0.28125,0.125,0.28125,-0.0625,-0.03125,0.34375,-0.125,0.0,0.0,-0.03125
0.28125,18,0.4375,-0.0625,0.0,0.1875,0.25,-0.34375,0.375,0.375,-0.15625,0.15625,0.40625,-0.34375,0.125,0.3125,-0.0625,0.0625,0.34375,-0.125,0.0,0.03125,-0.03125
0.296875,19,0.46875,-0.0625,0.0,0.1875,0.28125,-0.34375,0.375,0.40625,-0.15625,0.1875,0.4375,-0.375,0.15625,0.3125,-0.0625,0.0625,0.375,-0.125,0.0,0.03125,-0.0625
0.3125,20,0.46875,-0.0625,0.0,0.78125,0.34375,-0.625,1.09375,0.53125,0.09375,0.75,0.84375,-0.75,0.1875,0.375,-0.0625,0.125,0.375,-0.125,0.03125,0.0,-0.03125
0.328125,21,0.46875,-0.0625,-0.03125,0.875,0.25,-0.40625,0.78125,0.53125,0.03125,0.40625,0.6875,-0.59375,0.28125,0.34375,-0.09375,0.15625,0.4375,-0.125,0.0625,0.03125,-0.03125
0.34375,22,0.4375,-0.0625,-0.125,0.4375,0.1875,-0.375,0.625,0.5625,0.03125,0.46875,0.65625,-0.46875,0.34375,0.3125,-0.0625,0.0625,0.4375,-0.125,0.0,0.09375,-0.09375
0.359375,23,0.46875,-0.0625,-0.15625,0.4375,0.25,-0.34375,0.53125,0.5,0.0,0.34375,0.6875,-0.34375,0.4375,0.25,-0.0625,0.09375,0.4375,-0.15625,-0.03125,0.09375,-0.125
0.375,24,0.46875,-0.0625,-0.15625,0.34375,0.3125,-0.34375,0.40625,0.53125,0.0,0.3125,0.6875,-0.28125,0.5,0.25,-0.0625,0.125,0.4375,-0.125,-0.0625,0.125,-0.125
0.390625,25,0.5,-0.09375,-0.125,0.21875,0.46875,-0.3125,0.3125,0.46875,-0.0625,0.21875,0.65625,-0.25,0.5,0.25,-0.0625,0.09375,0.4375,-0.15625,-0.0625,0.15625,-0.1875
0.40625,26,0.53125,-0.09375,-0.125,0.125,0.59375,-0.34375,0.25,0.46875,-0.0625,0.09375,0.625,-0.21875,0.46875,0.25,-0.09375,0.09375,0.4375,-0.125,-0.0625,0.1875,-0.15625
0.421875,27,0.5625,-0.0625,-0.125,0.09375,0.625,-0.375,0.15625,0.40625,-0.0625,0.0,0.53125,-0.125,0.4375,0.3125,-0.0625,0.125,0.40625,-0.15625,-0.0625,0.21875,-0.21875
0.4375,28,0.5625,-0.0625,-0.125,-0.03125,0.59375,-0.375,-0.0625,0.34375,-0.0625,-0.09375,0.53125,0.03125,0.375,0.375,-0.0625,0.0625,0.4375,-0.15625,-0.09375,0.28125,-0.21875
0.453125,29,0.5625,-0.0625,-0.125,-0.1875,0.5625,-0.3125,-0.21875,0.34375,-0.09375,-0.15625,0.5625,0.09375,0.34375,0.375,-0.09375,0.125,0.46875,-0.15625,-0.09375,0.3125,-0.25
0.46875,30,0.5625,-0.09375,-0.15625,-0.21875,0.53125,-0.28125,-0.1875,0.40625,-0.125,-0.15625,0.5,0.0,0.34375,0.3125,-0.0625,0.1875,0.46875,-0.125,-0.09375,0.40625,-0.28125
0.484375,31,0.53125,-0.09375,-0.125,-0.25,0.59375,-0.21875,-0.125,0.4375,-0.15625,-0.125,0.53125,0.03125,0.4375,0.3125,-0.09375,0.1875,0.5,-0.15625,-0.09375,0.53125,-0.28125
0.5,32,0.53125,-0.125,-0.15625,-0.25,0.625,-0.1875,-0.1875,0.46875,-0.1875,-0.09375,0.4375,0.03125,0.4375,0.21875,-0.09375,0.1875,0.53125,-0.125,-0.0625,0.65625,-0.25
0.515625,33,0.53125,-0.09375,-0.0625,-0.28125,0.65625,-0.1875,-0.15625,0.46875,-0.125,-0.03125,0.46875,0.03125,0.34375,0.0625,-0.09375,0.1875,0.625,-0.125,-0.03125,0.8125,-0.21875
0.53125,34,0.5625,-0.0625,-0.03125,-0.25,0.59375,-0.21875,-0.15625,0.46875,-0.125,-0.09375,0.53125,0.0,0.3125,-0.09375,-0.125,0.1875,0.71875,-0.15625,-0.0625,0.96875,-0.1875
0.546875,35,0.53125,0.0,0.03125,-0.21875,0.59375,-0.25,-0.15625,0.53125,-0.09375,-0.625,0.125,-0.09375,0.21875,-0.25,-0.15625,0.125,0.78125,-0.15625,-0.09375,1.0625,-0.15625
0.5625,36,0.46875,0.0,0.0,-0.1875,0.625,-0.28125,-0.09375,0.53125,-0.0625,-0.34375,0.375,-0.03125,0.15625,-0.34375,-0.15625,-0.03125,0.84375,-0.1875,-0.15625,1.15625,-0.125
0.578125,37,0.4375,0.0,0.0,-0.1875,0.625,-0.28125,-0.09375,0.53125,-0.09375,-0.09375,0.0,-0.03125,0.0625,-0.40625,-0.15625,-0.15625,0.9375,-0.21875,-0.15625,1.28125,-0.0625
0.59375,38,0.40625,0.03125,0.0,-0.25,0.71875,-0.25,-0.125,0.5,-0.0625,-0.21875,0.15625,-0.03125,-0.03125,-0.53125,-0.1875,-0.125,1.0,-0.21875,-0.1875,1.40625,0.0
0.609375,39,0.3125,0.09375,0.0,-0.3125,0.71875,-0.25,-0.09375,0.46875,-0.0625,-0.15625,0.03125,-0.03125,-0.125,-0.65625,-0.1875,-0.09375,1.0625,-0.25,-0.1875,1.53125,-0.03125
0.625,40,0.3125,0.09375,0.0,-0.34375,0.71875,-0.25,-0.09375,0.46875,-0.09375,-0.0625,0.03125,0.0,-0.1875,-0.75,-0.1875,-0.0625,1.1875,-0.25,-0.1875,1.6875,-0.03125
0.640625,41,0.28125,0.09375,0.09375,-0.34375,0.75,-0.25,-0.09375,0.4375,-0.09375,-0.03125,0.03125,-0.03125,-0.25,-0.90625,-0.1875,0.0,1.28125,-0.25,-0.25,1.84375,-0.125
0.65625,42,0.21875,0.09375,0.09375,-0.40625,0.78125,-0.25,-0.09375,0.4375,-0.09375,-0.0625,0.0625,-0.03125,-0.3125,-1.0625,-0.21875,0.125,1.40625,-0.21875,-0.28125,2.0625,-0.25
0.671875,43,0.21875,0.09375,0.09375,-0.4375,0.8125,-0.25,-0.09375,0.40625,-0.09375,-0.03125,0.03125,-0.03125,-0.28125,-1.21875,-0.1875,0.1875,1.46875,-0.1875,-0.28125,2.21875,-0.34375
0.6875,44,0.21875,0.03125,0.0625,-0.40625,0.78125,-0.25,-0.0625,0.34375,-0.09375,0.0,0.03125,-0.03125,-0.34375,-1.40625,-0.25,0.28125,1.59375,-0.15625,-0.25,2.4375,-0.46875
0.703125,45,0.21875,0.0,0.0625,-0.28125,0.8125,-0.25,-0.0625,0.3125,-0.09375,-0.03125,0.0,-0.03125,-0.25,-1.53125,-0.3125,0.4375,1.65625,-0.125,-0.15625,2.5625,-0.59375
0.71875,46,0.21875,0.0,0.0,-0.21875,0.78125,-0.25,-0.03125,0.3125,-0.09375,-0.03125,0.03125,-0.0625,-0.125,-1.53125,-0.375,0.625,1.71875,-0.09375,-0.21875,2.59375,-0.6875
0.734375,47,0.21875,0.0,-0.0625,-0.15625,0.75,-0.25,-0.03125,0.28125,-0.09375,-0.09375,0.03125,-0.0625,0.03125,-1.5625,-0.375,0.625,1.75,-0.125,-0.28125,2.59375,-0.75
0.75,48,0.25,0.03125,-0.09375,-0.125,0.71875,-0.25,0.0,0.3125,-0.09375,-0.03125,0.03125,-0.03125,0.15625,-1.59375,-0.3125,0.53125,1.6875,-0.15625,-0.21875,2.625,-0.8125
0.765625,49,0.25,0.0,-0.0625,-0.15625,0.6875,-0.25,0.0,0.3125,-0.09375,-0.03125,0.03125,-0.03125,0.21875,-1.53125,-0.21875,0.46875,1.625,-0.1875,-0.40625,2.5625,-0.84375
0.78125,50,0.28125,0.0,-0.03125,-0.1875,0.65625,-0.21875,-0.03125,0.28125,-0.0625,0.0,0.03125,-0.03125,0.15625,-1.5,-0.0625,0.34375,1.4375,-0.25,-0.375,2.5,-0.90625
0.796875,51,0.34375,0.0,0.0,-0.25,0.65625,-0.15625,-0.03125,0.3125,-0.0625,0.0,0.0,-0.03125,0.03125,-1.46875,0.03125,0.03125,1.21875,-0.25,-0.3125,2.28125,-0.96875
0.8125,52,0.28125,0.0,0.0,-0.28125,0.65625,-0.15625,-0.03125,0.28125,-0.03125,0.0,0.03125,0.0,-0.1875,-1.4375,0.0625,-0.09375,1.125,-0.21875,-0.25,2.0625,-0.9375
0.828125,53,0.28125,0.03125,0.03125,-0.25,0.625,-0.15625,-0.03125,0.25,-0.0625,0.0,0.0625,0.0,-0.40625,-1.4375,0.03125,-0.0625,1.0625,-0.15625,-0.0625,1.78125,-0.8125
0.84375,54,0.21875,0.03125,0.0625,-0.21875,0.59375,-0.15625,-0.0625,0.25,-0.0625,0.0,0.03125,-0.03125,-0.53125,-1.375,-0.03125,0.15625,0.875,-0.09375,0.34375,0.65625,-0.65625
0.859375,55,0.15625,0.0,0.0625,-0.25,0.625,-0.125,0.0,0.21875,-0.09375,-0.03125,0.0625,-0.03125,-0.5625,-1.3125,-0.09375,0.4375,0.46875,-0.0625,-0.09375,-0.75,-0.34375
0.875,56,0.125,0.0,0.0625,-0.21875,0.625,-0.15625,0.0,0.1875,-0.09375,0.03125,0.0625,-0.0625,-0.5625,-1.28125,-0.09375,0.4375,0.0,0.0,-0.3125,-1.0625,0.09375
0.890625,57,0.09375,0.0,0.125,-0.1875,0.59375,-0.15625,0.03125,0.125,-0.125,-0.0625,0.0625,-0.0625,-0.59375,-1.28125,-0.0625,0.09375,-0.46875,0.0,0.03125,-1.34375,0.46875
0.90625,58,0.03125,-0.03125,0.125,-0.09375,0.59375,-0.15625,0.03125,0.09375,-0.125,-0.0625,0.03125,-0.0625,-0.65625,-1.25,-0.0625,-0.25,-0.84375,0.09375,0.15625,-1.71875,0.75
0.921875,59,0.0,0.0,0.125,0.0,0.53125,-0.15625,0.03125,0.09375,-0.125,-0.03125,0.03125,-0.0625,-0.8125,-1.28125,0.03125,-0.34375,-1.25,0.125,0.3125,-2.09375,0.84375
0.9375,60,-0.0625,0.0,0.125,0.0,0.46875,-0.125,0.0,0.125,-0.09375,-0.0625,0.03125,-0.0625,-0.96875,-1.28125,0.0625,-0.375,-1.6875,0.1875,0.34375,-2.28125,0.8125
0.953125,61,-0.125,0.0,0.1875,0.0,0.40625,-0.125,0.0,0.125,-0.09375,-0.03125,0.03125,-0.0625,-1.03125,-1.21875,0.125,-0.3125,-2.09375,0.21875,0.34375,-2.46875,0.71875
0.96875,62,-0.15625,-0.03125,0.15625,-0.03125,0.40625,-0.09375,-0.03125,0.15625,-0.09375,-0.03125,0.0625,-0.03125,-1.0625,-1.15625,0.09375,-0.125,-2.40625,0.28125,0.40625,-2.65625,0.65625
0.984375,63,-0.1875,-0.03125,0.1875,-0.09375,0.375,-0.09375,-0.03125,0.21875,-0.0625,-0.03125,0.09375,-0.03125,-1.09375,-1.03125,0.125,0.15625,-2.6875,0.28125,0.4375,-2.875,0.53125
1.0,64,-0.1875,-0.0625,0.15625,-0.03125,0.4375,-0.09375,-0.03125,0.25,-0.03125,0.0625,0.03125,-0.03125,-1.0,-0.875,0.0625,0.34375,-3.0,0.34375,0.4375,-3.0625,0.40625
1.015625,65,-0.1875,-0.09375,0.125,-0.09375,0.40625,-0.0625,-0.03125,0.25,-0.03125,0.09375,0.03125,0.0,-0.78125,-0.6875,0.0625,0.3125,-3.21875,0.46875,0.40625,-3.21875,0.25
1.03125,66,-0.15625,-0.0625,0.09375,-0.09375,0.40625,-0.09375,0.0,0.25,-0.03125,-0.125,0.1875,-0.03125,-0.5625,-0.46875,0.0,0.25,-3.4375,0.53125,0.375,-3.34375,0.25
1.046875,67,-0.1875,-0.09375,0.03125,-0.15625,0.46875,-0.03125,-0.0625,0.21875,-0.03125,0.0625,0.09375,0.03125,-0.28125,-0.15625,-0.03125,0.21875,-3.59375,0.625,0.53125,-3.4375,0.28125
1.0625,68,-0.1875,-0.125,-0.03125,-0.125,0.40625,-0.0625,0.03125,0.21875,0.0,0.0,0.09375,-0.0625,-0.09375,0.03125,-0.0625,0.28125,-3.8125,0.71875,0.625,-3.4375,0.34375
1.078125,69,-0.21875,-0.1875,-0.0625,-0.03125,0.4375,-0.0625,0.03125,0.21875,-0.03125,-0.15625,0.21875,-0.03125,0.03125,0.125,-0.09375,0.28125,-3.90625,0.8125,0.78125,-3.34375,0.46875
1.09375,70,-0.28125,-0.21875,-0.0625,-0.03125,0.40625,-0.0625,0.0,0.25,-0.03125,0.09375,0.0625,-0.0625,0.1875,0.1875,-0.15625,0.125,-3.96875,0.84375,0.84375,-3.03125,0.6875
1.109375,71,-0.34375,-0.28125,-0.09375,-0.0625,0.40625,0.0,0.0,0.21875,-0.0625,0.0625,0.15625,-0.0625,0.46875,0.25,-0.25,-0.125,-3.96875,0.875,0.78125,-2.5,0.9375
1.125,72,-0.40625,-0.28125,-0.09375,-0.0625,0.375,-0.03125,0.0,0.25,-0.03125,0.125,0.125,-0.03125,0.78125,0.3125,-0.28125,-0.40625,-3.90625,0.78125,0.625,-1.96875,1.3125
1.140625,73,-0.5,-0.21875,-0.125,-0.125,0.40625,0.03125,-0.0625,0.25,-0.03125,0.03125,0.15625,-0.03125,1.0625,0.25,-0.25,-0.40625,-3.625,0.46875,-0.3125,-0.53125,1.34375
1.15625,74,-0.53125,-0.09375,-0.125,-0.09375,0.40625,-0.03125,0.0,0.28125,0.0,0.0625,0.1875,0.0,0.84375,-0.28125,0.09375,-0.375,-3.15625,0.15625,-2.5,0.4375,0.21875
1.171875,75,-0.59375,-0.0625,-0.125,-0.03125,0.40625,-0.03125,-0.03125,0.28125,0.0,0.1875,0.25,0.0625,0.46875,-0.78125,0.375,-1.1875,-2.0625,-0.125,0.40625,1.5,-0.5625
1.1875,76,-0.625,-0.09375,-0.09375,0.0,0.40625,-0.03125,-0.03125,0.3125,0.0625,0.21875,0.3125,0.09375,-0.4375,-1.09375,0.59375,-0.71875,-0.125,-0.0625,-0.75,-0.4375,-0.78125
1.203125,77,-0.59375,-0.1875,-0.09375,-0.09375,0.375,0.03125,-0.0625,0.34375,0.09375,0.21875,0.375,0.15625,-0.875,-1.40625,0.4375,0.25,1.9375,-0.0625,-1.09375,0.59375,0.0
1.21875,78,-0.59375,-0.21875,-0.0625,-0.09375,0.28125,0.09375,-0.0625,0.375,0.0625,0.0625,0.46875,0.0625,-2.375,-5.46875,-0.0625,1.125,2.15625,-0.09375,0.3125,-1.28125,0.75
1.234375,79,-0.65625,-0.15625,0.0,-0.1875,0.21875,0.15625,-0.09375,0.4375,0.0,-0.03125,0.625,0.125,1.40625,2.28125,0.40625,-0.0625,0.90625,-0.09375,-0.8125,1.0,0.25
1.25,80,-1.03125,-0.09375,-0.0625,-0.375,0.125,0.21875,-0.1875,0.4375,-0.03125,0.0,0.8125,0.15625,1.875,2.21875,-0.03125,-3.125,0.15625,-0.34375,0.90625,0.5625,0.375
1.265625,81,-1.40625,-0.03125,0.0,-0.4375,-0.0625,0.1875,-0.21875,0.53125,-0.0625,0.0625,0.90625,0.21875,1.25,-0.0625,-0.25,-2.34375,0.4375,-0.46875,1.0625,-0.09375,0.15625
1.28125,82,-1.375,0.0,-0.09375,-0.375,-0.3125,0.15625,-0.1875,0.625,-0.03125,0.0,1.03125,0.28125,-0.3125,0.03125,0.0625,-0.4375,0.53125,0.15625,-0.65625,-0.34375,0.21875
1.296875,83,-0.84375,-0.0625,-0.125,-0.25,-0.59375,0.15625,-0.15625,0.8125,-0.03125,0.03125,1.40625,0.375,-0.4375,1.0625,-0.03125,1.09375,0.1875,0.1875,0.71875,-0.125,-0.0625
1.3125,84,-0.5,-0.125,-0.3125,-0.125,-0.8125,0.25,-0.15625,0.9375,-0.0625,0.09375,1.59375,0.46875,0.90625,0.96875,0.03125,1.65625,0.0,0.0,0.0625,-0.03125,0.0
1.328125,85,-0.5625,-0.15625,-0.4375,0.0,-0.875,0.375,-0.1875,1.09375,-0.09375,0.125,1.78125,0.5625,1.3125,0.84375,0.21875,0.25,-0.0625,0.0625,0.0625,-0.03125,0.0
1.34375,86,-0.71875,-0.0625,-0.46875,0.03125,-0.75,0.53125,-0.21875,1.25,-0.1875,0.03125,1.9375,0.53125,0.5625,0.8125,0.21875,-1.5,-0.09375,-0.125,0.0,-0.03125,0.0
1.359375,87,-0.8125,0.0,-0.53125,-0.03125,-0.71875,0.625,-0.28125,1.375,-0.21875,-0.03125,1.9375,0.5625,-0.1875,0.84375,0.09375,-1.25,-0.0625,-0.1875,-0.03125,-0.03125,0.03125
1.375,88,-0.9375,0.0625,-0.65625,-0.125,-0.8125,0.8125,-0.28125,1.46875,-0.25,-0.03125,1.9375,0.5625,-0.4375,0.84375,0.125,0.0625,-0.125,-0.0625,-0.03125,-0.03125,0.0
1.390625,89,-0.84375,0.09375,-0.6875,-0.3125,-1.125,0.6875,-0.21875,1.46875,-0.21875,-0.125,1.875,0.46875,-0.53125,0.84375,0.1875,0.40625,-0.125,0.0,-0.03125,0.0,0.0
1.40625,90,-0.71875,0.15625,-0.65625,-0.375,-1.1875,0.53125,-0.125,1.53125,-0.1875,0.0,1.9375,0.4375,-0.4375,0.78125,0.15625,-0.15625,0.0,0.0,-0.0625,0.0,-0.03125
1.421875,91,-0.53125,0.1875,-0.625,-0.59375,-1.03125,0.5,-0.0625,1.5,-0.1875,0.0625,2.0625,0.4375,-0.03125,0.75,0.0625,-0.15625,0.03125,0.0,0.0625,0.0,0.0
1.4375,92,-0.375,0.25,-0.5,-0.78125,-0.9375,0.46875,0.0625,1.375,-0.125,0.1875,2.28125,0.40625,0.34375,0.65625,-0.0625,0.46875,0.0,0.0625,0.25,0.0,0.03125
1.453125,93,-0.21875,0.28125,-0.375,-0.625,-0.75,0.28125,0.25,1.03125,-0.0625,0.0625,1.21875,0.125,0.75,0.59375,-0.09375,0.5625,-0.09375,0.09375,0.34375,-0.03125,0.0
1.46875,94,-0.15625,0.28125,-0.25,-0.03125,-0.84375,0.125,0.28125,0.5,0.0,0.1875,0.0,-0.15625,1.0625,0.59375,-0.125,0.15625,0.0,0.03125,0.34375,-0.03125,0.0
1.484375,95,-0.15625,0.25,-0.21875,0.21875,-0.9375,0.0625,0.4375,0.0,0.0625,0.40625,-0.09375,-0.34375,0.75,0.5625,-0.09375,0.0,0.15625,0.0,0.15625,0.0,0.0
1.5,96,-0.15625,0.25,-0.125,0.53125,-1.09375,0.03125,0.53125,-0.53125,0.125,0.3125,-0.53125,-0.40625,0.21875,0.5,-0.0625,0.15625,0.25,0.0,0.09375,-0.03125,-0.03125
1.515625,97,-0.03125,0.25,-0.03125,0.5625,-1.15625,0.0625,0.5,-0.90625,0.15625,0.25,-0.96875,-0.4375,-0.125,0.46875,-0.0625,0.25,0.28125,0.03125,0.0625,0.0,-0.03125
1.53125,98,0.15625,0.25,0.0625,0.40625,-1.09375,0.09375,0.40625,-1.3125,0.15625,0.125,-1.3125,-0.40625,-0.28125,0.375,-0.03125,0.125,0.34375,0.03125,0.03125,-0.03125,-0.03125
1.546875,99,0.34375,0.25,0.09375,0.34375,-1.03125,0.15625,0.3125,-1.625,0.125,0.0,-1.65625,-0.40625,-0.21875,0.3125,0.03125,-0.03125,0.40625,0.0,0.0,-0.03125,-0.03125
1.5625,100,0.40625,0.25,0.09375,0.25,-1.09375,0.1875,0.25,-1.9375,0.09375,-0.09375,-1.90625,-0.40625,-0.09375,0.28125,0.0,-0.15625,0.4375,0.0,-0.03125,-0.03125,-0.03125
1.578125,101,0.40625,0.25,0.125,0.25,-1.21875,0.21875,0.28125,-2.09375,0.09375,-0.125,-2.0625,-0.4375,0.1875,0.40625,0.0625,-0.125,0.375,-0.03125,-0.125,0.0,-0.09375
1.59375,102,0.40625,0.3125,0.21875,0.28125,-1.3125,0.15625,0.375,-2.21875,0.15625,-0.0625,-2.21875,-0.5,0.28125,0.53125,0.0625,-0.28125,0.34375,-0.03125,-0.1875,0.0,-0.09375
1.609375,103,0.28125,0.3125,0.21875,0.3125,-1.34375,0.03125,0.4375,-2.28125,0.1875,0.0625,-2.34375,-0.53125,0.15625,0.59375,0.0625,-0.5,0.375,-0.03125,-0.1875,0.0,-0.125
1.625,104,0.21875,0.28125,0.3125,0.40625,-1.3125,-0.0625,0.46875,-2.28125,0.21875,0.1875,-2.4375,-0.53125,-0.125,0.59375,-0.03125,-0.375,0.3125,-0.03125,-0.03125,0.0,-0.0625
1.640625,105,0.21875,0.25,0.375,0.46875,-1.21875,-0.15625,0.53125,-2.3125,0.25,0.25,-2.40625,-0.5625,-0.125,0.65625,-0.0625,-0.125,0.25,-0.03125,0.0,0.0,-0.0625
1.65625,106,0.25,0.21875,0.40625,0.59375,-1.1875,-0.21875,0.5625,-2.28125,0.25,0.09375,-2.3125,-0.625,-0.1875,0.75,-0.03125,-0.25,0.21875,-0.0625,0.0,0.0,-0.03125
1.671875,107,0.25,0.21875,0.375,0.59375,-1.09375,-0.21875,0.53125,-2.25,0.21875,0.09375,-2.21875,-0.59375,-0.25,0.75,0.03125,-0.34375,0.21875,-0.0625,-0.03125,0.0,-0.03125
1.6875,108,0.3125,0.1875,0.34375,0.5625,-1.0625,-0.15625,0.53125,-2.1875,0.1875,0.09375,-2.15625,-0.59375,-0.375,0.75,0.09375,-0.1875,0.21875,-0.09375,-0.03125,0.0,0.0
1.703125,109,0.3125,0.15625,0.3125,0.5625,-0.9375,-0.125,0.5,-2.0625,0.125,0.03125,-2.0625,-0.59375,-0.5,0.6875,0.09375,0.0,0.21875,-0.0625,-0.03125,-0.03125,-0.03125
1.71875,110,0.3125,0.1875,0.25,0.53125,-0.875,-0.125,0.46875,-1.9375,0.09375,0.0,-1.9375,-0.59375,-0.5,0.65625,0.0625,0.0625,0.28125,-0.0625,0.0,0.0,-0.03125
1.734375,111,0.3125,0.21875,0.25,0.5625,-0.8125,-0.15625,0.4375,-1.8125,0.0625,-0.03125,-1.78125,-0.5625,-0.34375,0.59375,0.0,0.125,0.34375,-0.03125,0.03125,0.0,0.0
1.75,112,0.34375,0.1875,0.21875,0.53125,-0.8125,-0.15625,0.34375,-1.6875,0.0,-0.09375,-1.65625,-0.5,-0.28125,0.59375,-0.03125,0.03125,0.4375,-0.0625,0.0625,0.0,-0.03125
1.765625,113,0.375,0.125,0.21875,0.4375,-0.75,-0.125,0.21875,-1.53125,-0.03125,-0.15625,-1.5,-0.375,-0.1875,0.5,-0.03125,-0.09375,0.4375,-0.0625,0.0,0.03125,-0.03125
1.78125,114,0.34375,0.125,0.1875,0.28125,-0.65625,-0.09375,0.09375,-1.40625,-0.0625,-0.21875,-1.375,-0.25,-0.09375,0.46875,0.03125,-0.125,0.4375,-0.09375,-0.0625,0.03125,-0.0625
1.796875,115,0.34375,0.09375,0.1875,0.15625,-0.53125,-0.0625,-0.03125,-1.28125,-0.0625,-0.28125,-1.25,-0.15625,0.0625,0.5,0.03125,-0.125,0.53125,-0.09375,-0.09375,0.03125,-0.0625
1.8125,116,0.3125,0.09375,0.1875,0.09375,-0.4375,-0.03125,-0.09375,-1.125,-0.03125,-0.28125,-1.125,-0.0625,0.15625,0.625,-0.03125,-0.09375,0.53125,-0.09375,-0.09375,0.03125,-0.0625
