accelZ,accelY,accelZ
9.538569999999999549e-01,1.450200000000000100e-01,9.326199999999999768e-02
9.287109999999999532e-01,7.348599999999999577e-02,1.030269999999999936e-01
9.047849999999999504e-01,1.538090000000000013e-01,6.054699999999999666e-02
8.789059999999999651e-01,3.254389999999999783e-01,9.106400000000000605e-02
9.128420000000000423e-01,3.400880000000000014e-01,1.445309999999999928e-01
1.012450999999999990e+00,1.806639999999999913e-01,2.468259999999999899e-01
9.873049999999999882e-01,2.080079999999999985e-01,2.792970000000000175e-01
1.112549000000000010e+00,3.559570000000000234e-01,1.728520000000000056e-01
1.013916000000000039e+00,4.223600000000000271e-02,1.708979999999999944e-01
8.615720000000000045e-01,-9.668000000000000205e-02,3.491199999999999859e-02
9.677729999999999944e-01,-6.420900000000000218e-02,1.611329999999999985e-01
1.030029000000000083e+00,3.129879999999999884e-01,1.613769999999999927e-01
7.941890000000000338e-01,1.281740000000000101e-01,1.140140000000000042e-01
9.931640000000000468e-01,3.759799999999999948e-02,2.839360000000000217e-01
9.106450000000000378e-01,1.005859999999999949e-01,2.143549999999999900e-01
8.825680000000000192e-01,1.452640000000000042e-01,2.268070000000000086e-01
9.340819999999999679e-01,2.297359999999999958e-01,2.495120000000000116e-01
9.357910000000000394e-01,3.015140000000000042e-01,2.460940000000000072e-01
1.116454999999999975e+00,3.049319999999999808e-01,2.109379999999999866e-01
1.069336000000000064e+00,9.619099999999999873e-02,1.696779999999999955e-01
7.758789999999999853e-01,9.912100000000000077e-02,8.593800000000000050e-02
1.153319999999999901e+00,9.350600000000000578e-02,3.247099999999999986e-02
9.553220000000000045e-01,7.421899999999999331e-02,8.520500000000000296e-02
9.267579999999999707e-01,1.718750000000000000e-01,7.592799999999999550e-02
9.538569999999999549e-01,2.319340000000000013e-01,5.834999999999999909e-02
1.018065999999999915e+00,2.338870000000000116e-01,9.277299999999999436e-02
9.123539999999999983e-01,2.438960000000000017e-01,7.446300000000000141e-02
9.624019999999999797e-01,2.749019999999999797e-01,5.395500000000000296e-02
9.907230000000000203e-01,2.736819999999999808e-01,6.909200000000000064e-02
1.017333999999999961e+00,2.695310000000000206e-01,9.770000000000000039e-04
8.559569999999999679e-01,5.761700000000000155e-02,1.857910000000000117e-01
1.027099999999999902e+00,4.028299999999999936e-02,6.518599999999999395e-02
9.851069999999999549e-01,5.346700000000000064e-02,1.181640000000000051e-01
9.785160000000000524e-01,1.870120000000000116e-01,1.579589999999999883e-01
9.277339999999999476e-01,1.721189999999999942e-01,1.293950000000000100e-01
9.453120000000000411e-01,1.518549999999999900e-01,1.721189999999999942e-01
9.431150000000000366e-01,7.397499999999999909e-02,1.936039999999999983e-01
9.338379999999999459e-01,1.066890000000000061e-01,1.738280000000000103e-01
9.521479999999999944e-01,1.984859999999999958e-01,1.882320000000000104e-01
9.516599999999999504e-01,1.875000000000000000e-01,1.804199999999999970e-01
9.870609999999999662e-01,1.196289999999999992e-01,1.306150000000000089e-01
9.282230000000000203e-01,1.354980000000000073e-01,5.371100000000000180e-02
9.697270000000000056e-01,1.286619999999999986e-01,4.321300000000000141e-02
1.049560999999999966e+00,2.187500000000000000e-01,-3.076200000000000115e-02
9.143069999999999808e-01,2.744139999999999913e-01,1.044920000000000015e-01
9.897460000000000147e-01,2.165529999999999955e-01,1.252439999999999942e-01
9.499509999999999899e-01,2.866210000000000147e-01,1.853029999999999955e-01
9.655759999999999899e-01,2.998049999999999882e-01,6.933599999999999486e-02
9.728999999999999870e-01,8.764600000000000168e-02,8.129899999999999627e-02
1.130859000000000059e+00,2.026400000000000076e-02,-7.299799999999999345e-02
1.013916000000000039e+00,-3.291020000000000056e-01,2.639159999999999839e-01
8.740229999999999944e-01,-1.262209999999999999e-01,1.091310000000000058e-01
1.063477000000000006e+00,9.790000000000000091e-02,2.316890000000000061e-01
8.522950000000000248e-01,-1.235350000000000059e-01,3.217769999999999797e-01
8.581539999999999724e-01,-9.399399999999999422e-02,3.303220000000000045e-01
9.096680000000000321e-01,8.545000000000000512e-03,2.836910000000000265e-01
9.182129999999999459e-01,3.442400000000000321e-02,2.717289999999999983e-01
1.222167999999999921e+00,-1.147500000000000082e-02,1.394040000000000001e-01
9.103999999999999870e-01,8.251999999999999613e-02,7.080100000000000282e-02
9.287109999999999532e-01,1.218260000000000037e-01,1.047359999999999958e-01
9.736329999999999707e-01,1.359859999999999958e-01,4.956100000000000089e-02
9.572749999999999870e-01,1.855469999999999897e-01,8.569300000000000528e-02
9.494629999999999459e-01,2.475590000000000013e-01,5.908200000000000257e-02
9.541020000000000056e-01,2.045899999999999941e-01,1.083979999999999944e-01
9.541020000000000056e-01,2.475590000000000013e-01,1.186519999999999936e-01
9.384770000000000056e-01,3.195799999999999752e-01,9.399399999999999422e-02
9.521479999999999944e-01,2.504879999999999884e-01,1.135250000000000009e-01
9.948730000000000073e-01,2.045899999999999941e-01,5.151399999999999729e-02
1.075927999999999995e+00,-1.403810000000000058e-01,9.252900000000000014e-02
1.009765999999999941e+00,-8.129899999999999627e-02,3.222699999999999870e-02
1.006591999999999931e+00,1.049800000000000039e-02,2.268070000000000086e-01
1.086181999999999981e+00,3.320300000000000334e-02,1.992190000000000072e-01
7.263180000000000192e-01,-6.347700000000000564e-02,1.435549999999999882e-01
8.627930000000000321e-01,-7.910200000000000564e-02,2.565919999999999868e-01
9.731450000000000378e-01,-4.931599999999999873e-02,2.963870000000000116e-01
8.618160000000000265e-01,4.663099999999999884e-02,2.453609999999999958e-01
8.337400000000000366e-01,3.906199999999999950e-02,3.254389999999999783e-01
1.243408000000000069e+00,4.150000000000000043e-03,1.752930000000000044e-01
1.193604000000000109e+00,1.501460000000000017e-01,-2.539100000000000038e-02
8.500980000000000203e-01,2.526860000000000217e-01,6.591800000000000437e-02
9.692380000000000440e-01,8.740199999999999358e-02,5.322299999999999948e-02
9.904789999999999983e-01,7.324200000000000155e-02,5.126999999999999613e-03
9.162599999999999634e-01,2.731930000000000192e-01,-2.026400000000000076e-02
9.785160000000000524e-01,2.431639999999999913e-01,4.882800000000000334e-02
1.003905999999999965e+00,1.652830000000000132e-01,2.929999999999999879e-03
9.523930000000000451e-01,3.085939999999999794e-01,-3.442400000000000321e-02
9.174799999999999622e-01,1.975099999999999911e-01,-3.100599999999999884e-02
9.624019999999999797e-01,1.770019999999999927e-01,-2.783199999999999910e-02
9.846190000000000220e-01,1.086430000000000035e-01,-7.006800000000000528e-02
9.770510000000000028e-01,-1.518549999999999900e-01,-1.074199999999999981e-02
9.211430000000000451e-01,-1.953120000000000134e-01,6.445299999999999641e-02
1.281981999999999955e+00,1.362299999999999900e-01,1.010739999999999972e-01
9.460450000000000248e-01,-2.465799999999999936e-02,1.396479999999999944e-01
8.632809999999999651e-01,-9.668000000000000205e-02,1.391600000000000059e-01
8.984379999999999589e-01,-5.419899999999999718e-02,1.718750000000000000e-01
9.819339999999999735e-01,2.978499999999999898e-02,1.979980000000000073e-01
8.730470000000000175e-01,7.421899999999999331e-02,1.901859999999999939e-01
8.957519999999999927e-01,9.326199999999999768e-02,2.634279999999999955e-01
1.001465000000000050e+00,1.694340000000000013e-01,2.622070000000000234e-01
1.198242000000000029e+00,1.076659999999999978e-01,1.093750000000000000e-01
9.194339999999999735e-01,1.672359999999999958e-01,1.611299999999999885e-02
9.567870000000000541e-01,1.655270000000000075e-01,-9.887700000000000655e-02
1.019287000000000054e+00,9.985399999999999832e-02,1.166989999999999972e-01
9.160160000000000524e-01,1.762700000000000100e-01,2.026400000000000076e-02
8.940430000000000321e-01,2.441409999999999969e-01,-7.812000000000000367e-03
9.865720000000000045e-01,2.431639999999999913e-01,6.201199999999999768e-02
9.299319999999999808e-01,2.929689999999999794e-01,8.691400000000000514e-02
9.973140000000000338e-01,3.522950000000000248e-01,8.984399999999999331e-02
9.860839999999999606e-01,2.143549999999999900e-01,2.441400000000000167e-02
1.044434000000000085e+00,-3.247099999999999986e-02,6.518599999999999395e-02
8.874509999999999899e-01,-7.128900000000000514e-02,8.081099999999999395e-02
1.165526999999999980e+00,5.297899999999999832e-02,1.525880000000000014e-01
9.514160000000000394e-01,1.545410000000000117e-01,1.337889999999999913e-01
8.215329999999999577e-01,1.684599999999999986e-02,1.789550000000000030e-01
9.003910000000000524e-01,6.591999999999999769e-03,2.595210000000000017e-01
9.177250000000000130e-01,6.616199999999999859e-02,2.304690000000000072e-01
9.318849999999999634e-01,1.069340000000000013e-01,2.285159999999999969e-01
9.489750000000000130e-01,1.823730000000000073e-01,3.024899999999999811e-01
1.090575999999999990e+00,1.914059999999999928e-01,2.238769999999999927e-01
1.096190999999999915e+00,1.101069999999999965e-01,1.755369999999999986e-01
7.905269999999999797e-01,2.377930000000000044e-01,1.953000000000000092e-03
1.083739999999999926e+00,1.364750000000000130e-01,-4.223600000000000271e-02
9.743650000000000366e-01,8.129899999999999627e-02,2.009279999999999955e-01
9.519039999999999724e-01,1.987299999999999900e-01,-2.270499999999999949e-02
8.974609999999999532e-01,1.958010000000000028e-01,4.540999999999999898e-02
1.040038999999999936e+00,2.939450000000000118e-01,1.269530000000000103e-01
8.735349999999999504e-01,2.568360000000000087e-01,8.227500000000000091e-02
9.802250000000000130e-01,2.248539999999999983e-01,1.367190000000000072e-01
9.060059999999999780e-01,3.974610000000000087e-01,4.907199999999999757e-02
1.028809000000000085e+00,1.459959999999999869e-01,8.227500000000000091e-02
1.114746000000000015e+00,-1.154789999999999983e-01,1.086430000000000035e-01
8.852539999999999853e-01,-3.100599999999999884e-02,1.298829999999999985e-01
1.031250000000000000e+00,1.235350000000000059e-01,2.038570000000000104e-01
9.572749999999999870e-01,7.788100000000000578e-02,2.004390000000000061e-01
8.303220000000000045e-01,-6.250000000000000000e-02,2.128909999999999969e-01
9.133299999999999752e-01,-3.247099999999999986e-02,3.090820000000000234e-01
9.467769999999999797e-01,7.592799999999999550e-02,2.387700000000000100e-01
9.177250000000000130e-01,6.543000000000000205e-02,2.683110000000000217e-01
8.571779999999999955e-01,1.074220000000000036e-01,2.763669999999999738e-01
1.149170000000000025e+00,7.910200000000000564e-02,1.784669999999999868e-01
1.102538999999999936e+00,-2.709999999999999909e-02,1.044920000000000015e-01
9.428710000000000147e-01,5.810499999999999693e-02,-1.057130000000000014e-01
1.108643000000000045e+00,-1.464799999999999956e-02,3.906000000000000184e-03
9.555660000000000265e-01,9.765600000000000669e-02,-4.711900000000000116e-02
9.375000000000000000e-01,1.384279999999999955e-01,-1.005859999999999949e-01
1.020507999999999971e+00,1.137699999999999961e-01,-5.615200000000000052e-02
9.858400000000000496e-01,1.164550000000000030e-01,-1.157230000000000064e-01
9.467769999999999797e-01,1.003420000000000006e-01,-1.601559999999999928e-01
1.062500000000000000e+00,1.096189999999999942e-01,-1.022949999999999970e-01
9.340819999999999679e-01,1.198729999999999934e-01,1.765140000000000042e-01
1.030272999999999994e+00,1.059569999999999956e-01,1.079100000000000059e-01
9.589839999999999476e-01,1.596680000000000044e-01,1.933590000000000031e-01
8.886720000000000175e-01,1.713870000000000116e-01,1.894530000000000103e-01
9.152829999999999577e-01,5.664099999999999691e-02,2.485350000000000059e-01
9.790039999999999853e-01,5.664099999999999691e-02,2.561039999999999983e-01
9.223630000000000440e-01,1.215819999999999956e-01,2.519529999999999825e-01
9.465329999999999577e-01,1.931150000000000089e-01,1.909180000000000044e-01
9.497069999999999679e-01,7.788100000000000578e-02,-8.520500000000000296e-02
1.023193000000000019e+00,1.135250000000000009e-01,-1.484379999999999866e-01
1.145019999999999927e+00,2.651370000000000116e-01,1.262209999999999999e-01
9.440920000000000423e-01,2.487790000000000001e-01,-1.770019999999999927e-01
8.903809999999999780e-01,2.424320000000000086e-01,-4.907199999999999757e-02
1.013671999999999906e+00,1.843259999999999899e-01,0.000000000000000000e+00
9.438480000000000203e-01,2.309569999999999956e-01,-2.978499999999999898e-02
9.946289999999999853e-01,3.154299999999999882e-01,-4.077100000000000168e-02
9.597170000000000423e-01,1.718750000000000000e-01,-2.832000000000000142e-02
1.014893000000000045e+00,8.545000000000000512e-03,-7.495100000000000373e-02
9.858400000000000496e-01,-9.545900000000000218e-02,9.326199999999999768e-02
9.553220000000000045e-01,4.028299999999999936e-02,1.870120000000000116e-01
1.129150000000000098e+00,1.687009999999999899e-01,2.072749999999999870e-01
8.388670000000000293e-01,8.300999999999999351e-03,1.911619999999999986e-01
8.481450000000000378e-01,-3.002900000000000014e-02,2.646479999999999944e-01
8.862299999999999622e-01,4.199200000000000155e-02,2.502440000000000220e-01
9.316410000000000524e-01,1.350099999999999911e-01,1.689450000000000118e-01
1.264404000000000083e+00,1.472169999999999868e-01,-6.274399999999999422e-02
9.958500000000000130e-01,1.579589999999999883e-01,-2.148399999999999962e-02
9.719240000000000101e-01,1.396479999999999944e-01,6.201199999999999768e-02
9.140620000000000411e-01,1.135250000000000009e-01,4.638699999999999768e-02
9.257809999999999651e-01,2.360839999999999883e-01,-4.003899999999999820e-02
9.514160000000000394e-01,2.614750000000000130e-01,1.440400000000000014e-02
9.760739999999999972e-01,1.687009999999999899e-01,8.544899999999999718e-02
9.492190000000000349e-01,2.866210000000000147e-01,3.295900000000000218e-02
9.785160000000000524e-01,2.541499999999999870e-01,5.566399999999999820e-02
9.624019999999999797e-01,2.270510000000000028e-01,3.906199999999999950e-02
1.053466999999999931e+00,1.940919999999999868e-01,5.590799999999999936e-02
1.038818000000000019e+00,5.761700000000000155e-02,6.567399999999999627e-02
9.187009999999999899e-01,-6.665000000000000091e-02,7.836899999999999422e-02
9.167480000000000073e-01,-2.055659999999999987e-01,2.111820000000000086e-01
1.017578000000000094e+00,3.759799999999999948e-02,2.055659999999999987e-01
9.758299999999999752e-01,1.188960000000000017e-01,2.268070000000000086e-01
9.707029999999999825e-01,-8.007799999999999641e-02,2.463380000000000014e-01
8.415529999999999955e-01,-6.005900000000000127e-02,2.641600000000000059e-01
8.500980000000000203e-01,2.978499999999999898e-02,2.707519999999999927e-01
9.511720000000000175e-01,2.880900000000000127e-02,2.529299999999999882e-01
9.382319999999999549e-01,6.689499999999999613e-02,3.032230000000000203e-01
1.035155999999999965e+00,8.593800000000000050e-02,2.961429999999999896e-01
1.187500000000000000e+00,-1.318399999999999954e-02,1.071779999999999955e-01
8.854980000000000073e-01,7.836899999999999422e-02,-1.110840000000000022e-01
1.108643000000000045e+00,7.958999999999999408e-02,5.468800000000000050e-02
1.006348000000000020e+00,9.301800000000000346e-02,1.523440000000000072e-01
9.057619999999999560e-01,1.699219999999999897e-01,-6.201199999999999768e-02
9.328610000000000513e-01,2.277830000000000132e-01,1.367200000000000013e-02
9.858400000000000496e-01,1.530759999999999899e-01,-1.293900000000000085e-02
9.562990000000000101e-01,1.567379999999999884e-01,2.709999999999999909e-02
9.450680000000000192e-01,2.739260000000000028e-01,3.295900000000000218e-02
9.467769999999999797e-01,2.812500000000000000e-01,5.346700000000000064e-02
9.208979999999999944e-01,2.956539999999999724e-01,8.373999999999999500e-02
9.497069999999999679e-01,3.256839999999999735e-01,8.227500000000000091e-02
1.088378999999999985e+00,1.735839999999999883e-01,9.790000000000000091e-02
1.040283000000000069e+00,-1.501460000000000017e-01,7.910200000000000564e-02
9.331049999999999622e-01,-1.821290000000000131e-01,1.730959999999999999e-01
1.102783000000000069e+00,7.861300000000000232e-02,8.789099999999999691e-02
8.291020000000000056e-01,1.318399999999999954e-02,7.202100000000000168e-02
9.536130000000000440e-01,-9.838900000000000423e-02,2.102050000000000030e-01
8.823239999999999972e-01,-2.319299999999999834e-02,2.060549999999999882e-01
9.003910000000000524e-01,5.908200000000000257e-02,1.928709999999999869e-01
9.355470000000000175e-01,1.230470000000000036e-01,1.721189999999999942e-01
1.216064000000000034e+00,1.635700000000000001e-02,-7.055699999999999472e-02
9.626460000000000017e-01,3.710900000000000309e-02,-2.417000000000000051e-02
1.130127000000000104e+00,2.099610000000000087e-01,1.110840000000000022e-01
8.850099999999999634e-01,1.584470000000000045e-01,3.369099999999999873e-02
8.706049999999999622e-01,2.395019999999999927e-01,-1.660199999999999870e-02
9.760739999999999972e-01,2.497560000000000058e-01,4.882800000000000334e-02
9.384770000000000056e-01,2.048339999999999883e-01,8.056599999999999873e-02
9.479980000000000073e-01,2.849119999999999986e-01,1.108399999999999941e-01
9.265139999999999487e-01,2.521970000000000045e-01,1.318360000000000087e-01
9.118650000000000366e-01,3.247070000000000234e-01,9.472700000000000564e-02
1.019530999999999965e+00,2.958979999999999944e-01,7.275399999999999923e-02
1.054199000000000108e+00,1.745609999999999939e-01,1.191409999999999969e-01
9.787599999999999634e-01,1.745609999999999939e-01,1.025399999999999923e-02
9.140620000000000411e-01,-6.811499999999999500e-02,1.665040000000000131e-01
1.088135000000000074e+00,2.221700000000000064e-02,2.578119999999999856e-01
9.475099999999999634e-01,3.264159999999999839e-01,6.982399999999999718e-02
8.671879999999999589e-01,1.105959999999999999e-01,1.870120000000000116e-01
8.581539999999999724e-01,-9.277000000000000524e-03,2.773439999999999794e-01
8.100589999999999735e-01,6.225599999999999884e-02,2.221680000000000044e-01
9.511720000000000175e-01,1.203609999999999958e-01,2.780759999999999899e-01
9.943849999999999634e-01,2.751460000000000017e-01,3.093259999999999899e-01
1.222655999999999965e+00,2.412110000000000087e-01,1.967770000000000075e-01
1.033203000000000094e+00,1.064449999999999980e-01,1.040039999999999992e-01
8.276369999999999560e-01,1.325679999999999914e-01,-5.151399999999999729e-02
1.079345999999999917e+00,9.204099999999999782e-02,7.202100000000000168e-02
9.404299999999999882e-01,1.462400000000000089e-01,8.593800000000000050e-02
9.003910000000000524e-01,2.114260000000000028e-01,2.343800000000000050e-02
9.667970000000000175e-01,2.482910000000000117e-01,8.447300000000000642e-02
9.643549999999999622e-01,2.248539999999999983e-01,1.069340000000000013e-01
9.282230000000000203e-01,2.460940000000000072e-01,1.281740000000000101e-01
9.604489999999999972e-01,2.817379999999999884e-01,1.384279999999999955e-01
9.770510000000000028e-01,3.234859999999999958e-01,7.202100000000000168e-02
1.061034999999999950e+00,1.645510000000000028e-01,1.748049999999999882e-01
9.648440000000000349e-01,7.690400000000000014e-02,1.687009999999999899e-01
8.322749999999999870e-01,4.980500000000000205e-02,1.079100000000000059e-01
1.028564000000000034e+00,3.247099999999999986e-02,2.915039999999999853e-01
9.826660000000000394e-01,1.179199999999999970e-01,1.950679999999999914e-01
8.791499999999999870e-01,5.273400000000000309e-02,1.384279999999999955e-01
9.750980000000000203e-01,6.713900000000000423e-02,2.587889999999999913e-01
9.394529999999999825e-01,7.812500000000000000e-02,1.994630000000000014e-01
9.284670000000000423e-01,9.252900000000000014e-02,1.892089999999999883e-01
1.114989999999999926e+00,7.714799999999999436e-02,1.232909999999999978e-01
9.728999999999999870e-01,1.120609999999999939e-01,1.464840000000000031e-01
9.545900000000000496e-01,1.127930000000000044e-01,7.568400000000000127e-02
9.682619999999999560e-01,3.930700000000000166e-02,-1.098630000000000023e-01
1.001220999999999917e+00,2.287599999999999911e-01,5.297899999999999832e-02
9.189450000000000118e-01,2.658690000000000220e-01,5.859400000000000025e-02
9.516599999999999504e-01,1.867679999999999896e-01,1.005859999999999949e-01
9.536130000000000440e-01,3.261720000000000175e-01,1.384279999999999955e-01
8.620609999999999662e-01,3.359380000000000144e-01,1.538090000000000013e-01
9.658200000000000118e-01,2.727049999999999752e-01,1.997069999999999956e-01
1.023438000000000070e+00,2.519529999999999825e-01,1.999509999999999899e-01
1.145996000000000015e+00,9.033199999999999563e-02,1.545410000000000117e-01
8.769529999999999825e-01,-1.521000000000000130e-01,1.137699999999999961e-01
1.069091999999999931e+00,3.906000000000000184e-03,-4.883000000000000188e-03
9.675289999999999724e-01,2.050780000000000103e-01,1.965330000000000132e-01
8.864750000000000130e-01,-3.369099999999999873e-02,1.999509999999999899e-01
9.052729999999999944e-01,-6.445299999999999641e-02,2.404789999999999983e-01
9.155269999999999797e-01,9.277000000000000524e-03,2.460940000000000072e-01
9.245609999999999662e-01,3.418000000000000031e-03,2.612300000000000177e-01
9.099120000000000541e-01,6.591800000000000437e-02,2.773439999999999794e-01
9.335940000000000349e-01,6.933599999999999486e-02,3.208010000000000028e-01
9.963379999999999459e-01,9.033199999999999563e-02,2.155759999999999899e-01
1.040038999999999936e+00,-7.177699999999999358e-02,1.313479999999999925e-01
1.034424000000000010e+00,4.247999999999999693e-02,9.033199999999999563e-02
9.924319999999999808e-01,9.204099999999999782e-02,1.174319999999999947e-01
9.252930000000000321e-01,1.025399999999999923e-02,4.980500000000000205e-02
9.775390000000000468e-01,2.270499999999999949e-02,-2.319299999999999834e-02
1.008545000000000025e+00,7.055699999999999472e-02,2.734400000000000025e-02
9.946289999999999853e-01,8.789099999999999691e-02,1.525880000000000014e-01
9.736329999999999707e-01,5.932599999999999679e-02,1.362299999999999900e-01
9.848630000000000440e-01,3.320300000000000334e-02,1.596680000000000044e-01
9.436039999999999983e-01,3.930700000000000166e-02,2.099610000000000087e-01
9.179690000000000349e-01,6.762700000000000655e-02,2.392579999999999985e-01
9.519039999999999724e-01,6.616199999999999859e-02,2.502440000000000220e-01
9.047849999999999504e-01,9.619099999999999873e-02,2.370609999999999939e-01
9.047849999999999504e-01,1.110840000000000022e-01,1.867679999999999896e-01
9.067380000000000440e-01,1.093750000000000000e-01,1.435549999999999882e-01
9.362789999999999724e-01,1.262209999999999999e-01,2.055659999999999987e-01
9.951170000000000293e-01,2.189939999999999942e-01,6.884800000000000642e-02
9.021000000000000130e-01,2.553710000000000147e-01,5.517600000000000282e-02
9.660640000000000338e-01,7.739300000000000346e-02,2.686000000000000019e-03
9.787599999999999634e-01,-5.493200000000000166e-02,6.494099999999999873e-02
1.046386999999999956e+00,-3.610840000000000161e-01,3.608399999999999941e-01
8.427729999999999944e-01,-1.828609999999999958e-01,3.610840000000000161e-01
7.790529999999999955e-01,-2.351070000000000104e-01,1.684569999999999956e-01
7.368160000000000265e-01,-2.487790000000000001e-01,9.594700000000000450e-02
1.027344000000000035e+00,-2.556149999999999811e-01,-3.344699999999999757e-02
1.024658000000000069e+00,-2.451170000000000015e-01,-8.373999999999999500e-02
1.036621000000000015e+00,-2.873539999999999983e-01,-1.699219999999999897e-01
9.763180000000000192e-01,-2.133790000000000131e-01,-1.032710000000000017e-01
9.389650000000000496e-01,-2.172850000000000059e-01,-1.337889999999999913e-01
9.003910000000000524e-01,-1.765140000000000042e-01,-7.495100000000000373e-02
9.521479999999999944e-01,-1.066890000000000061e-01,2.905299999999999896e-02
9.501950000000000118e-01,-7.714799999999999436e-02,6.445299999999999641e-02
1.051514000000000060e+00,2.246099999999999833e-02,1.640620000000000134e-01
1.336181999999999981e+00,1.621090000000000031e-01,4.909669999999999868e-01
1.025635000000000074e+00,2.788089999999999735e-01,4.978029999999999955e-01
6.542970000000000175e-01,2.817379999999999884e-01,5.224609999999999532e-01
5.969240000000000101e-01,3.154299999999999882e-01,5.810549999999999882e-01
6.516110000000000513e-01,3.105470000000000175e-01,6.389160000000000394e-01
6.191410000000000524e-01,3.195799999999999752e-01,7.331539999999999724e-01
5.969240000000000101e-01,3.208010000000000028e-01,7.470700000000000118e-01
5.739750000000000130e-01,2.946779999999999955e-01,7.429200000000000248e-01
5.527339999999999476e-01,3.295899999999999941e-01,7.038569999999999549e-01
5.153809999999999780e-01,3.132320000000000104e-01,7.368160000000000265e-01
5.244140000000000468e-01,2.607419999999999738e-01,7.570799999999999752e-01
5.615229999999999944e-01,3.366700000000000248e-01,7.434079999999999577e-01
4.064940000000000220e-01,3.474119999999999986e-01,8.437500000000000000e-01
4.523929999999999896e-01,2.580569999999999808e-01,8.125000000000000000e-01
4.697270000000000056e-01,3.115229999999999944e-01,8.085940000000000349e-01
4.138180000000000192e-01,3.317869999999999986e-01,8.623049999999999882e-01
4.272460000000000147e-01,2.949220000000000175e-01,8.127440000000000220e-01
4.304200000000000248e-01,2.998049999999999882e-01,8.808589999999999476e-01
4.819339999999999735e-01,3.015140000000000042e-01,8.125000000000000000e-01
4.780269999999999797e-01,2.583010000000000028e-01,8.361819999999999808e-01
5.353999999999999870e-01,2.536619999999999986e-01,8.146970000000000045e-01
5.429690000000000349e-01,2.390140000000000042e-01,7.751460000000000017e-01
5.415039999999999853e-01,1.818849999999999911e-01,7.905269999999999797e-01
5.451660000000000394e-01,1.721189999999999942e-01,8.059079999999999577e-01
5.585940000000000349e-01,1.308590000000000031e-01,8.242190000000000349e-01
5.146479999999999944e-01,1.647949999999999970e-01,7.644039999999999724e-01
4.370120000000000116e-01,1.848140000000000061e-01,7.346190000000000220e-01
4.489750000000000130e-01,2.705080000000000262e-01,8.117680000000000451e-01
6.125490000000000101e-01,1.657710000000000017e-01,8.920900000000000496e-01
4.770510000000000028e-01,1.611329999999999985e-01,7.998049999999999882e-01
4.472659999999999969e-01,2.001950000000000118e-01,7.783200000000000118e-01
5.510249999999999870e-01,2.353520000000000056e-01,8.256839999999999735e-01
5.546879999999999589e-01,2.290040000000000131e-01,7.717289999999999983e-01
5.649410000000000265e-01,2.792970000000000175e-01,7.583010000000000028e-01
6.186519999999999797e-01,2.937009999999999899e-01,7.651369999999999560e-01
6.440430000000000321e-01,2.929689999999999794e-01,6.953120000000000411e-01
6.647950000000000248e-01,2.648929999999999896e-01,6.772460000000000147e-01
6.386720000000000175e-01,2.250979999999999925e-01,6.818849999999999634e-01
6.931150000000000366e-01,2.590330000000000132e-01,6.665039999999999853e-01
6.452639999999999487e-01,2.983399999999999941e-01,6.821289999999999853e-01
7.028809999999999780e-01,2.692869999999999986e-01,6.843259999999999899e-01
6.379390000000000338e-01,2.958979999999999944e-01,6.877440000000000220e-01
6.047360000000000513e-01,2.853999999999999870e-01,7.143549999999999622e-01
5.939940000000000220e-01,2.722169999999999868e-01,7.351069999999999549e-01
6.025390000000000468e-01,2.724610000000000087e-01,7.209470000000000045e-01
5.969240000000000101e-01,2.600100000000000189e-01,7.214359999999999662e-01
5.974120000000000541e-01,2.651370000000000116e-01,7.241210000000000147e-01
6.047360000000000513e-01,2.622070000000000234e-01,7.365720000000000045e-01
5.961910000000000265e-01,2.719730000000000203e-01,7.209470000000000045e-01
6.000980000000000203e-01,2.744139999999999913e-01,7.253420000000000423e-01
6.037599999999999634e-01,2.824710000000000276e-01,7.263180000000000192e-01
5.935059999999999780e-01,2.763669999999999738e-01,7.331539999999999724e-01
5.917970000000000175e-01,2.731930000000000192e-01,7.375490000000000101e-01
5.952150000000000496e-01,2.692869999999999986e-01,7.355960000000000276e-01
5.935059999999999780e-01,2.653809999999999780e-01,7.404789999999999983e-01
5.905759999999999899e-01,2.678220000000000045e-01,7.387700000000000378e-01
5.896000000000000130e-01,2.600100000000000189e-01,7.382809999999999651e-01
5.861819999999999808e-01,2.631839999999999735e-01,7.441410000000000524e-01
5.861819999999999808e-01,2.590330000000000132e-01,7.407230000000000203e-01
5.888670000000000293e-01,2.614750000000000130e-01,7.468259999999999899e-01
5.883789999999999853e-01,2.666020000000000056e-01,7.397460000000000147e-01
5.871579999999999577e-01,2.612300000000000177e-01,7.385249999999999870e-01
5.871579999999999577e-01,2.595210000000000017e-01,7.473140000000000338e-01
5.869140000000000468e-01,2.612300000000000177e-01,7.395019999999999927e-01
5.886230000000000073e-01,2.641600000000000059e-01,7.416989999999999972e-01
5.886230000000000073e-01,2.626950000000000118e-01,7.407230000000000203e-01
5.881349999999999634e-01,2.636720000000000175e-01,7.426760000000000028e-01
5.837400000000000366e-01,2.651370000000000116e-01,7.424319999999999808e-01
5.866700000000000248e-01,2.624509999999999899e-01,7.409670000000000423e-01
5.778809999999999780e-01,2.644039999999999724e-01,7.490229999999999944e-01
5.793460000000000276e-01,2.631839999999999735e-01,7.409670000000000423e-01
5.817870000000000541e-01,2.585450000000000248e-01,7.431640000000000468e-01
